num_ssu,case,case_label,npu_id,compute_ms,io_barrier_ms,other_ms,measurement_ms,compute_fraction,io_barrier_fraction,other_fraction,idle_fraction,delta_vs_baseline_compute_ms,delta_vs_baseline_io_barrier_ms,delta_vs_baseline_other_ms,includes_carry_in,full_window_idle_root_cause_evidence
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,8,49044.9696385585,14955.030361441493,7.275957614183426e-12,64000.0,0.7663276506024765,0.23367234939752332,1.1368683772161603e-16,0.23367234939752343,2735.1375502042865,-2735.1375502042883,7.275957614183426e-12,True,True
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,9,48206.878600281314,15793.12139971868,7.275957614183426e-12,64000.0,0.7532324781293955,0.24676752187060438,1.1368683772161603e-16,0.2467675218706045,-52.94701275834086,52.94701275834632,0.0,True,True
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,10,47163.636833971286,16836.363166028706,7.275957614183426e-12,64000.0,0.7369318255308014,0.26306817446919856,1.1368683772161603e-16,0.26306817446919867,-1882.9821688009106,1882.9821688009106,7.275957614183426e-12,True,True
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,11,49285.46790242514,14714.532097574856,7.275957614183426e-12,64000.0,0.7700854359753928,0.22991456402460714,1.1368683772161603e-16,0.22991456402460725,1160.2693409102576,-1160.2693409102558,7.275957614183426e-12,True,True
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,12,51947.18931005715,12052.810689942846,7.275957614183426e-12,64000.0,0.8116748329696429,0.18832516703035695,1.1368683772161603e-16,0.18832516703035707,3411.73300030244,-3411.73300030244,7.275957614183426e-12,True,True
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,13,50833.00405776269,13166.9959422373,7.275957614183426e-12,64000.0,0.7942656884025421,0.2057343115974578,1.1368683772161603e-16,0.20573431159745792,417.69091238507826,-417.69091238507826,7.275957614183426e-12,True,True
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,14,46089.686981321385,17910.313018678615,0.0,64000.0,0.7201513590831466,0.27984864091685335,0.0,0.27984864091685335,-3138.468234449516,3138.468234449523,0.0,True,True
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,15,51720.95491666607,12279.045083333922,7.275957614183426e-12,64000.0,0.8081399205729074,0.19186007942709252,1.1368683772161603e-16,0.19186007942709263,2307.749362158822,-2307.74936215882,7.275957614183426e-12,True,True
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,16,49881.51283265837,14118.487167341618,7.275957614183426e-12,64000.0,0.7793986380102871,0.22060136198971278,1.1368683772161603e-16,0.2206013619897129,-223.06466017110506,223.06466017110324,7.275957614183426e-12,True,True
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,17,47984.03015510629,16015.969844893712,0.0,64000.0,0.7497504711735358,0.25024952882646423,0.0,0.25024952882646423,2446.422318861187,-2446.4223188611795,0.0,True,True
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,18,48104.25949979084,15895.740500209158,0.0,64000.0,0.7516290546842318,0.2483709453157681,0.0,0.2483709453157681,-1088.9933687428202,1088.993368742822,0.0,True,True
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,19,48896.737873638034,15103.262126361962,0.0,64000.0,0.7640115292755942,0.23598847072440565,0.0,0.23598847072440565,-1446.8261242540684,1446.826124254072,0.0,True,True
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,20,48067.53774662275,15932.462253377247,0.0,64000.0,0.7510552772909805,0.2489447227090195,0.0,0.2489447227090195,199.33537540748512,-199.33537540747966,0.0,True,True
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,21,48473.93998382728,15526.06001617272,0.0,64000.0,0.7574053122473012,0.24259468775269874,0.0,0.24259468775269874,309.4434080529463,-309.44340805294087,0.0,True,True
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,22,48759.36561530164,15240.634384698353,7.275957614183426e-12,64000.0,0.7618650877390881,0.23813491226091177,1.1368683772161603e-16,0.23813491226091188,968.0074024771311,-968.0074024771293,7.275957614183426e-12,True,True
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,23,48914.90801833112,15085.091981668871,7.275957614183426e-12,64000.0,0.7642954377864238,0.2357045622135761,1.1368683772161603e-16,0.23570456221357622,1322.7729990860244,-1322.7729990860225,7.275957614183426e-12,True,True
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,24,50435.50219383121,13564.497806168787,0.0,64000.0,0.7880547217786127,0.21194527822138728,0.0,0.21194527822138728,1879.9151693221575,-1879.9151693221502,0.0,True,True
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,25,50722.97128060568,13277.028719394317,7.275957614183426e-12,64000.0,0.7925464262594637,0.2074535737405362,1.1368683772161603e-16,0.2074535737405363,-199.7058831935501,199.70588319355193,7.275957614183426e-12,True,True
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,26,45455.14224857346,18544.85775142654,0.0,64000.0,0.7102365976339603,0.2897634023660397,0.0,0.2897634023660397,-1380.0522659052513,1380.0522659052585,0.0,True,True
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,27,51185.76027684845,12814.23972315155,0.0,64000.0,0.799777504325757,0.20022249567424297,0.0,0.20022249567424297,266.10182465932303,-266.1018246593194,0.0,True,True
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,28,46334.77450333682,17665.225496663174,7.275957614183426e-12,64000.0,0.7239808516146378,0.27601914838536207,1.1368683772161603e-16,0.2760191483853622,-3243.750390841298,3243.750390841298,7.275957614183426e-12,True,True
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,29,48631.58871042548,15368.411289574518,0.0,64000.0,0.7598685736003982,0.24013142639960186,0.0,0.24013142639960186,-6131.512709314287,6131.512709314293,0.0,True,True
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,30,51698.35192771311,12301.648072286884,0.0,64000.0,0.8077867488705174,0.19221325112948257,0.0,0.19221325112948257,3470.9058989424593,-3470.9058989424557,0.0,True,True
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,31,50044.77492986105,13955.225070138946,0.0,64000.0,0.7819496082790789,0.21805039172092103,0.0,0.21805039172092103,1090.427373015562,-1090.4273730155583,0.0,True,True
4,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",0,49624.66279525577,14375.337204744237,0.0,64000.0,0.7753853561758713,0.2246146438241287,0.0,0.2246146438241287,-1424.4089184117183,1424.4089184117274,0.0,True,True
4,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",1,47123.43086559727,16876.569134402733,0.0,64000.0,0.7363036072749574,0.2636963927250427,0.0,0.2636963927250427,2731.8008741160957,-2731.8008741160847,0.0,True,True
4,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",2,47002.01233946159,16997.987660538416,0.0,64000.0,0.7344064428040873,0.26559355719591277,0.0,0.26559355719591277,1258.3178140687523,-1258.3178140687414,0.0,True,True
4,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",3,48519.97924508735,15480.020754912655,0.0,64000.0,0.7581246757044898,0.24187532429551023,0.0,0.24187532429551023,-1346.9346981768103,1346.9346981768213,0.0,True,True
4,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",4,49544.73850289552,14455.261497104482,0.0,64000.0,0.7741365391077425,0.22586346089225753,0.0,0.22586346089225753,621.1854885833527,-621.1854885833491,0.0,True,True
4,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",5,48810.42844119229,15189.571558807707,0.0,64000.0,0.7626629443936296,0.23733705560637042,0.0,0.23733705560637042,-4839.086903950898,4839.0869039509,0.0,True,True
4,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",6,49488.854266120055,14511.14573387995,0.0,64000.0,0.7732633479081259,0.2267366520918742,0.0,0.2267366520918742,1080.5249336173438,-1080.524933617331,0.0,True,True
4,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",7,48810.61351072293,15189.386489277076,0.0,64000.0,0.7626658361050458,0.23733416389495432,0.0,0.23733416389495432,-629.9125221516952,629.9125221517061,0.0,True,True
4,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",8,48638.8198581882,15361.180141811805,0.0,64000.0,0.7599815602841906,0.24001843971580944,0.0,0.24001843971580944,2328.9877698339915,-2328.987769833977,0.0,True,True
4,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",9,49129.843072390766,14870.156927609234,0.0,64000.0,0.7676537980061057,0.23234620199389427,0.0,0.23234620199389427,870.017459351111,-870.0174593511001,-7.275957614183426e-12,True,True
4,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",10,48008.554959559224,15991.44504044078,0.0,64000.0,0.7501336712431129,0.2498663287568872,0.0,0.2498663287568872,-1038.064043212973,1038.064043212984,0.0,True,True
4,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",11,48084.28222455241,15915.717775447596,0.0,64000.0,0.7513169097586314,0.2486830902413687,0.0,0.2486830902413687,-40.916336962473,40.91633696248391,0.0,True,True
4,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",12,49260.815062607966,14739.184937392041,0.0,64000.0,0.7697002353532495,0.23029976464675064,0.0,0.23029976464675064,725.3587528532589,-725.3587528532444,0.0,True,True
4,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",13,49327.12998564731,14672.870014352695,0.0,64000.0,0.7707364060257392,0.22926359397426085,0.0,0.22926359397426085,-1088.1831597303026,1088.1831597303171,0.0,True,True
4,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",14,49029.43062761883,14970.569372381173,0.0,64000.0,0.7660848535565442,0.23391514644345582,0.0,0.23391514644345582,-198.7245881520721,198.7245881520812,0.0,True,True
4,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",15,47747.1308805131,16252.869119486902,0.0,64000.0,0.7460489200080171,0.25395107999198285,0.0,0.25395107999198285,-1666.0746739941533,1666.0746739941605,0.0,True,True
4,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",16,50338.54360731301,13661.456392686994,0.0,64000.0,0.7865397438642658,0.21346025613573427,0.0,0.21346025613573427,233.9661144835336,-233.96611448352087,0.0,True,True
4,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",17,48900.9575963744,15099.042403625608,0.0,64000.0,0.76407746244335,0.23592253755665013,0.0,0.23592253755665013,3363.3497601292984,-3363.349760129284,0.0,True,True
4,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",18,48123.67423507688,15876.32576492312,0.0,64000.0,0.7519324099230763,0.24806759007692375,0.0,0.24806759007692375,-1069.5786334567747,1069.5786334567838,0.0,True,True
4,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",19,48704.793125405144,15295.206874594856,0.0,64000.0,0.7610123925844554,0.23898760741554462,0.0,0.23898760741554462,-1638.770872486959,1638.7708724869663,0.0,True,True
4,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",20,47604.00747221251,16395.9925277875,0.0,64000.0,0.7438126167533204,0.2561873832466797,0.0,0.2561873832466797,-264.1948990027595,264.19489900277404,0.0,True,True
4,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",21,47758.3251998472,16241.674800152807,0.0,64000.0,0.7462238312476125,0.2537761687523876,0.0,0.2537761687523876,-406.171375927137,406.1713759271461,0.0,True,True
4,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",22,48947.03901772788,15052.960982272121,0.0,64000.0,0.7647974846519981,0.2352025153480019,0.0,0.2352025153480019,1155.6808049033716,-1155.6808049033607,0.0,True,True
4,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",23,49987.44615220635,14012.553847793653,0.0,64000.0,0.7810538461282243,0.21894615387177582,0.0,0.21894615387177582,2395.311132961251,-2395.31113296124,0.0,True,True
4,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",24,48880.66006513404,15119.339934865966,0.0,64000.0,0.7637603135177194,0.23623968648228072,0.0,0.23623968648228072,325.0730406249859,-325.0730406249713,0.0,True,True
4,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",25,48956.78364387739,15043.216356122617,0.0,64000.0,0.7649497444355842,0.2350502555644159,0.0,0.2350502555644159,-1965.8935199218395,1965.8935199218522,0.0,True,True
4,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",26,46656.07000915124,17343.929990848766,0.0,64000.0,0.7290010938929882,0.270998906107012,0.0,0.270998906107012,-179.1245053274688,179.12450532748335,0.0,True,True
4,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",27,50123.31697248323,13876.683027516774,0.0,64000.0,0.7831768276950505,0.2168231723049496,0.0,0.2168231723049496,-796.341479705894,796.3414797059049,0.0,True,True
4,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",28,46845.66823305188,17154.331766948126,0.0,64000.0,0.7319635661414357,0.26803643385856446,0.0,0.26803643385856446,-2732.856661126236,2732.8566611262504,0.0,True,True
4,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",29,49474.78072475369,14525.219275246314,0.0,64000.0,0.7730434488242764,0.22695655117572366,0.0,0.22695655117572366,-5288.320694986076,5288.320694986089,0.0,True,True
4,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",30,49827.07764045237,14172.92235954763,0.0,64000.0,0.7785480881320683,0.22145191186793173,0.0,0.22145191186793173,1599.631611681718,-1599.6316116817088,0.0,True,True
4,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",31,48646.38384136325,15353.616158636758,0.0,64000.0,0.7600997475213007,0.23990025247869934,0.0,0.23990025247869934,-307.96371548224124,307.963715482254,0.0,True,True
5,baseline,Baseline,0,57700.700871364716,6299.299128635277,0.0,63999.99999999999,0.9015734511150738,0.09842654888492622,0.0,0.09842654888492622,0.0,0.0,0.0,True,True
5,baseline,Baseline,1,55611.36727328111,8388.632726718883,0.0,63999.99999999999,0.8689276136450175,0.13107238635498256,0.0,0.13107238635498256,0.0,0.0,0.0,True,True
5,baseline,Baseline,2,56023.39407620195,7976.605923798041,7.275957614183426e-12,63999.99999999999,0.8753655324406555,0.1246344675593444,1.1368683772161603e-16,0.12463446755934451,0.0,0.0,0.0,True,True
5,baseline,Baseline,3,57847.27401365859,6152.725986341398,0.0,63999.99999999999,0.9038636564634156,0.09613634353658436,0.0,0.09613634353658436,0.0,0.0,0.0,True,True
5,baseline,Baseline,4,56683.56400097552,7316.435999024467,7.275957614183426e-12,63999.99999999999,0.8856806875152426,0.11431931248475731,1.1368683772161603e-16,0.11431931248475742,0.0,0.0,0.0,True,True
5,baseline,Baseline,5,59464.76441674213,4535.235583257863,0.0,63999.99999999999,0.9291369440115959,0.07086305598840412,0.0,0.07086305598840412,0.0,0.0,0.0,True,True
5,baseline,Baseline,6,59466.203424159685,4533.796575840312,0.0,63999.99999999999,0.9291594285024952,0.07084057149750488,0.0,0.07084057149750488,0.0,0.0,0.0,True,True
5,baseline,Baseline,7,58771.05452291086,5228.945477089133,0.0,63999.99999999999,0.9182977269204823,0.08170227307951772,0.0,0.08170227307951772,0.0,0.0,0.0,True,True
5,baseline,Baseline,8,56805.80359100094,7194.196408999051,0.0,63999.99999999999,0.8875906811093898,0.11240931889061018,0.0,0.11240931889061018,0.0,0.0,0.0,True,True
5,baseline,Baseline,9,56751.26282259789,7248.737177402099,0.0,63999.99999999999,0.8867384816030922,0.11326151839690782,0.0,0.11326151839690782,0.0,0.0,0.0,True,True
5,baseline,Baseline,10,57429.81419160586,6570.18580839413,7.275957614183426e-12,63999.99999999999,0.8973408467438416,0.10265915325615829,1.1368683772161603e-16,0.1026591532561584,0.0,0.0,0.0,True,True
5,baseline,Baseline,11,57720.73000946367,6279.2699905363315,0.0,63999.99999999999,0.9018864063978699,0.09811359360213019,0.0,0.09811359360213019,0.0,0.0,0.0,True,True
5,baseline,Baseline,12,57332.34616613294,6667.653833867047,7.275957614183426e-12,63999.99999999999,0.8958179088458273,0.10418209115417262,1.1368683772161603e-16,0.10418209115417273,0.0,0.0,0.0,True,True
5,baseline,Baseline,13,57357.847398948164,6642.152601051823,7.275957614183426e-12,63999.99999999999,0.8962163656085652,0.10378363439143475,1.1368683772161603e-16,0.10378363439143486,0.0,0.0,0.0,True,True
5,baseline,Baseline,14,56790.535293021596,7209.464706978399,0.0,63999.99999999999,0.8873521139534626,0.1126478860465375,0.0,0.1126478860465375,0.0,0.0,0.0,True,True
5,baseline,Baseline,15,58029.4272013737,5970.572798626294,0.0,63999.99999999999,0.9067098000214642,0.09329019997853585,0.0,0.09329019997853585,0.0,0.0,0.0,True,True
5,baseline,Baseline,16,57399.27731106207,6600.7226889379235,0.0,63999.99999999999,0.896863707985345,0.10313629201465507,0.0,0.10313629201465507,0.0,0.0,0.0,True,True
5,baseline,Baseline,17,56495.832871606144,7504.167128393847,0.0,63999.99999999999,0.882747388618846,0.11725261138115387,0.0,0.11725261138115387,0.0,0.0,0.0,True,True
5,baseline,Baseline,18,57689.33070224548,6310.6692977545135,0.0,63999.99999999999,0.9013957922225858,0.09860420777741428,0.0,0.09860420777741428,0.0,0.0,0.0,True,True
5,baseline,Baseline,19,58252.91369068601,5747.0863093139815,7.275957614183426e-12,63999.99999999999,0.910201776416969,0.08979822358303097,1.1368683772161603e-16,0.08979822358303108,0.0,0.0,0.0,True,True
5,baseline,Baseline,20,56690.82576239195,7309.174237608044,0.0,63999.99999999999,0.8857941525373743,0.1142058474626257,0.0,0.1142058474626257,0.0,0.0,0.0,True,True
5,baseline,Baseline,21,57922.17145133019,6077.828548669799,0.0,63999.99999999999,0.9050339289270344,0.09496607107296562,0.0,0.09496607107296562,0.0,0.0,0.0,True,True
5,baseline,Baseline,22,56022.91434856043,7977.0856514395655,0.0,63999.99999999999,0.8753580366962568,0.12464196330374322,0.0,0.12464196330374322,0.0,0.0,0.0,True,True
5,baseline,Baseline,23,57458.2584563175,6541.741543682496,0.0,63999.99999999999,0.897785288379961,0.102214711620039,0.0,0.102214711620039,0.0,0.0,0.0,True,True
5,baseline,Baseline,24,56948.18360650531,7051.816393494682,7.275957614183426e-12,63999.99999999999,0.8898153688516455,0.11018463114835443,1.1368683772161603e-16,0.11018463114835454,0.0,0.0,0.0,True,True
5,baseline,Baseline,25,57568.45596722142,6431.544032778565,7.275957614183426e-12,63999.99999999999,0.8995071244878349,0.1004928755121651,1.1368683772161603e-16,0.10049287551216521,0.0,0.0,0.0,True,True
5,baseline,Baseline,26,57620.203424811676,6379.796575188313,7.275957614183426e-12,63999.99999999999,0.9003156785126826,0.0996843214873174,1.1368683772161603e-16,0.09968432148731751,0.0,0.0,0.0,True,True
5,baseline,Baseline,27,58958.55373201798,5041.4462679820135,0.0,63999.99999999999,0.921227402062781,0.07877259793721897,0.0,0.07877259793721897,0.0,0.0,0.0,True,True
5,baseline,Baseline,28,57815.69180088677,6184.3081991132185,0.0,63999.99999999999,0.903370184388856,0.09662981561114405,0.0,0.09662981561114405,0.0,0.0,0.0,True,True
5,baseline,Baseline,29,59550.01538834054,4449.984611659453,7.275957614183426e-12,63999.99999999999,0.9304689904428209,0.06953100955717896,1.1368683772161603e-16,0.06953100955717907,0.0,0.0,0.0,True,True
5,baseline,Baseline,30,57045.44466219634,6954.555337803649,0.0,63999.99999999999,0.891335072846818,0.10866492715318203,0.0,0.10866492715318203,0.0,0.0,0.0,True,True
5,baseline,Baseline,31,58391.03254266284,5608.967457337152,0.0,63999.99999999999,0.912359883479107,0.08764011652089301,0.0,0.08764011652089301,0.0,0.0,0.0,True,True
5,layer_once_ttl_5ms,Layer once: TTL 5 ms,0,57005.914087793615,6994.0859122063885,7.275957614183426e-12,64000.00000000001,0.8907174076217751,0.10928259237822481,1.13686837721616e-16,0.10928259237822492,-694.7867835711004,694.7867835711113,7.275957614183426e-12,True,True
5,layer_once_ttl_5ms,Layer once: TTL 5 ms,1,54689.51670024708,9310.483299752927,7.275957614183426e-12,64000.00000000001,0.8545236984413604,0.14547630155863947,1.13686837721616e-16,0.14547630155863958,-921.850573034033,921.8505730340439,7.275957614183426e-12,True,True
5,layer_once_ttl_5ms,Layer once: TTL 5 ms,2,55529.84904435442,8470.150955645582,7.275957614183426e-12,64000.00000000001,0.8676538913180377,0.1323461086819622,1.13686837721616e-16,0.1323461086819623,-493.54503184752684,493.5450318475414,0.0,True,True
5,layer_once_ttl_5ms,Layer once: TTL 5 ms,3,56402.63942929272,7597.360570707284,0.0,64000.00000000001,0.8812912410826986,0.1187087589173013,0.0,0.1187087589173013,-1444.634584365871,1444.6345843658855,0.0,True,True
5,layer_once_ttl_5ms,Layer once: TTL 5 ms,4,57924.84752128816,6075.152478711847,0.0,64000.00000000001,0.9050757425201275,0.0949242574798726,0.0,0.0949242574798726,1241.2835203126378,-1241.2835203126197,-7.275957614183426e-12,True,True
5,layer_once_ttl_5ms,Layer once: TTL 5 ms,5,57792.7000554789,6207.299944521108,0.0,64000.00000000001,0.9030109383668576,0.0969890616331423,0.0,0.0969890616331423,-1672.0643612632339,1672.0643612632448,0.0,True,True
5,layer_once_ttl_5ms,Layer once: TTL 5 ms,6,57292.75138068831,6707.248619311704,0.0,64000.00000000001,0.8951992403232547,0.10480075967674536,0.0,0.10480075967674536,-2173.4520434713777,2173.4520434713922,0.0,True,True
5,layer_once_ttl_5ms,Layer once: TTL 5 ms,7,56876.781194855095,7123.21880514491,0.0,64000.00000000001,0.8886997061696108,0.11130029383038921,0.0,0.11130029383038921,-1894.273328055766,1894.2733280557768,0.0,True,True
5,layer_once_ttl_5ms,Layer once: TTL 5 ms,8,57067.78262446628,6932.217375533728,0.0,64000.00000000001,0.8916841035072856,0.10831589649271449,0.0,0.10831589649271449,261.9790334653371,-261.9790334653226,0.0,True,True
5,layer_once_ttl_5ms,Layer once: TTL 5 ms,9,57269.25219141883,6730.747808581173,0.0,64000.00000000001,0.8948320654909192,0.10516793450908081,0.0,0.10516793450908081,517.9893688209413,-517.9893688209268,0.0,True,True
5,layer_once_ttl_5ms,Layer once: TTL 5 ms,10,56225.05860604694,7774.941393953059,7.275957614183426e-12,64000.00000000001,0.8785165407194834,0.12148345928051653,1.13686837721616e-16,0.12148345928051664,-1204.7555855589162,1204.755585558929,0.0,True,True
5,layer_once_ttl_5ms,Layer once: TTL 5 ms,11,57933.90593592264,6066.0940640773715,0.0,64000.00000000001,0.9052172802487911,0.09478271975120892,0.0,0.09478271975120892,213.17592645897093,-213.17592645896002,0.0,True,True
5,layer_once_ttl_5ms,Layer once: TTL 5 ms,12,58503.70217191886,5496.297828081144,0.0,64000.00000000001,0.9141203464362322,0.08587965356376787,0.0,0.08587965356376787,1171.3560057859213,-1171.356005785903,-7.275957614183426e-12,True,True
5,layer_once_ttl_5ms,Layer once: TTL 5 ms,13,58169.44341570075,5830.556584299258,0.0,64000.00000000001,0.9088975533703241,0.0911024466296759,0.0,0.0911024466296759,811.5960167525845,-811.5960167525645,-7.275957614183426e-12,True,True
5,layer_once_ttl_5ms,Layer once: TTL 5 ms,14,55699.9115862013,8300.088413798709,0.0,64000.00000000001,0.8703111185343952,0.1296888814656048,0.0,0.1296888814656048,-1090.6237068202972,1090.62370682031,0.0,True,True
5,layer_once_ttl_5ms,Layer once: TTL 5 ms,15,57901.700740440814,6098.299259559191,0.0,64000.00000000001,0.9047140740693876,0.09528592593061236,0.0,0.09528592593061236,-127.72646093288495,127.72646093289768,0.0,True,True
5,layer_once_ttl_5ms,Layer once: TTL 5 ms,16,57548.91808522814,6451.081914771863,0.0,64000.00000000001,0.8992018450816897,0.10079815491831035,0.0,0.10079815491831035,149.64077416607324,-149.6407741660605,0.0,True,True
5,layer_once_ttl_5ms,Layer once: TTL 5 ms,17,57094.89176336742,6905.1082366325845,0.0,64000.00000000001,0.8921076838026158,0.10789231619738412,0.0,0.10789231619738412,599.0588917612768,-599.0588917612622,0.0,True,True
5,layer_once_ttl_5ms,Layer once: TTL 5 ms,18,56197.12254944016,7802.8774505598485,0.0,64000.00000000001,0.8780800398350024,0.12191996016499762,0.0,0.12191996016499762,-1492.208152805324,1492.208152805335,0.0,True,True
5,layer_once_ttl_5ms,Layer once: TTL 5 ms,19,58594.38536747615,5405.614632523857,0.0,64000.00000000001,0.9155372713668147,0.08446272863318526,0.0,0.08446272863318526,341.4716767901409,-341.47167679012455,-7.275957614183426e-12,True,True
5,layer_once_ttl_5ms,Layer once: TTL 5 ms,20,55695.15820897768,8304.841791022332,0.0,64000.00000000001,0.8702368470152761,0.12976315298472393,0.0,0.12976315298472393,-995.6675534142705,995.6675534142887,0.0,True,True
5,layer_once_ttl_5ms,Layer once: TTL 5 ms,21,56160.28334728449,7839.716652715524,0.0,64000.00000000001,0.8775044273013201,0.12249557269868006,0.0,0.12249557269868006,-1761.8881040457054,1761.8881040457254,0.0,True,True
5,layer_once_ttl_5ms,Layer once: TTL 5 ms,22,56841.86959938803,7158.130400611975,0.0,64000.00000000001,0.8881542124904379,0.1118457875095621,0.0,0.1118457875095621,818.9552508276029,-818.9552508275901,0.0,True,True
5,layer_once_ttl_5ms,Layer once: TTL 5 ms,23,57454.518417712265,6545.4815822877445,0.0,64000.00000000001,0.897726850276754,0.102273149723246,0.0,0.102273149723246,-3.7400386052322574,3.7400386052486283,0.0,True,True
5,layer_once_ttl_5ms,Layer once: TTL 5 ms,24,56779.54476092591,7220.455239074092,0.0,64000.00000000001,0.8871803868894673,0.11281961311053268,0.0,0.11281961311053268,-168.6388455793931,168.63884557940946,-7.275957614183426e-12,True,True
5,layer_once_ttl_5ms,Layer once: TTL 5 ms,25,58502.626509003334,5497.3734909966715,0.0,64000.00000000001,0.914103539203177,0.08589646079682298,0.0,0.08589646079682298,934.1705417819103,-934.1705417818939,-7.275957614183426e-12,True,True
5,layer_once_ttl_5ms,Layer once: TTL 5 ms,26,55222.3337355034,8777.666264496604,0.0,64000.00000000001,0.8628489646172406,0.1371510353827594,0.0,0.1371510353827594,-2397.8696893082742,2397.8696893082906,-7.275957614183426e-12,True,True
5,layer_once_ttl_5ms,Layer once: TTL 5 ms,27,58820.68533357668,5179.314666423326,0.0,64000.00000000001,0.9190732083371355,0.08092679166286447,0.0,0.08092679166286447,-137.8683984413001,137.86839844131282,0.0,True,True
5,layer_once_ttl_5ms,Layer once: TTL 5 ms,28,55183.61874187988,8816.381258120125,0.0,64000.00000000001,0.8622440428418731,0.13775595715812694,0.0,0.13775595715812694,-2632.0730590068924,2632.073059006907,0.0,True,True
5,layer_once_ttl_5ms,Layer once: TTL 5 ms,29,57372.76733435229,6627.232665647714,0.0,64000.00000000001,0.8964494895992544,0.10355051040074553,0.0,0.10355051040074553,-2177.2480539882454,2177.2480539882617,-7.275957614183426e-12,True,True
5,layer_once_ttl_5ms,Layer once: TTL 5 ms,30,58247.104242850495,5752.89575714951,0.0,64000.00000000001,0.9101110037945389,0.08988899620546109,0.0,0.08988899620546109,1201.6595806541518,-1201.659580654139,0.0,True,True
5,layer_once_ttl_5ms,Layer once: TTL 5 ms,31,58849.31682802967,5150.683171970342,0.0,64000.00000000001,0.9195205754379634,0.08047942456203659,0.0,0.08047942456203659,458.2842853668262,-458.28428536680985,0.0,True,True
5,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",0,57602.77882744803,6397.221172551961,7.275957614183426e-12,64000.0,0.9000434191788755,0.0999565808211244,1.1368683772161603e-16,0.0999565808211245,-97.92204391668201,97.92204391668383,7.275957614183426e-12,True,True
5,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",1,56135.562444500974,7864.437555499022,0.0,64000.0,0.8771181631953278,0.12288183680467221,0.0,0.12288183680467221,524.1951712198643,-524.1951712198606,0.0,True,True
