num_ssu,case,npu_id,sequence,request_id,layer,io_start_relative_to_admission_ms,io_ready_relative_to_admission_ms,compute_start_relative_to_admission_ms,compute_end_relative_to_admission_ms,io_barrier_wait_ms,work_gb_ssu0,work_gb_ssu1,work_gb_ssu2
3,adaptive_t0_i100ms,11,46,1483,13,224.184782629447,241.96604025884153,241.96604025884153,252.3790589847231,7.3682389035129745,0.04833984375,0.0491790771484375,0.0522003173828125
3,adaptive_t0_i100ms,11,46,1483,14,241.96604025884153,259.72421896977903,259.72421896977903,270.1372376956606,7.345159985055943,0.04833984375,0.0491790771484375,0.0522003173828125
3,adaptive_t0_i100ms,11,46,1483,15,259.72421896977903,277.95236838384153,277.95236838384153,288.3653871097231,7.815130688180943,0.04833984375,0.0491790771484375,0.0522003173828125
3,adaptive_t0_i100ms,11,47,1515,0,-10.413018725881557,2.4818024411106308,2.4818024411106308,63.28690578911119,2.4818024411106308,0.032562255859375,0.0364227294921875,0.0330657958984375
3,adaptive_t0_i100ms,11,47,1515,1,2.4818024411106308,15.126951672067662,63.28690578911119,124.09200913711175,0.0,0.032562255859375,0.0364227294921875,0.0330657958984375
3,adaptive_t0_i100ms,11,47,1515,2,63.28690578911119,143.93039558075907,143.93039558075907,204.73549892875963,19.838386443647323,0.032562255859375,0.0364227294921875,0.0330657958984375
3,adaptive_t0_i100ms,11,47,1515,3,143.93039558075907,224.9856552853489,224.9856552853489,285.79075863334947,20.250156356589287,0.032562255859375,0.0364227294921875,0.0330657958984375
3,adaptive_t0_i100ms,11,47,1515,4,224.9856552853489,309.5887741818333,309.5887741818333,370.39387752983384,23.798015548483818,0.032562255859375,0.0364227294921875,0.0330657958984375
3,adaptive_t0_i100ms,11,47,1515,5,309.5887741818333,378.52340552948954,378.52340552948954,439.3285088774901,8.129527999655693,0.032562255859375,0.0364227294921875,0.0330657958984375
3,adaptive_t0_i100ms,11,47,1515,6,378.52340552948954,462.836988903513,462.836988903513,523.6420922515135,23.50848002602288,0.032562255859375,0.0364227294921875,0.0330657958984375
3,adaptive_t0_i100ms,11,47,1515,7,462.836988903513,562.2672638668919,562.2672638668919,623.0723672148924,38.62517161537835,0.032562255859375,0.0364227294921875,0.0330657958984375
3,adaptive_t0_i100ms,11,47,1515,8,562.2672638668919,660.6862625851536,660.6862625851536,721.4913659331542,37.61389537026116,0.032562255859375,0.0364227294921875,0.0330657958984375
3,adaptive_t0_i100ms,11,47,1515,9,660.6862625851536,726.4737686886692,726.4737686886692,787.2788720366698,4.982402755515068,0.032562255859375,0.0364227294921875,0.0330657958984375
3,adaptive_t0_i100ms,11,47,1515,10,726.4737686886692,782.4044785275364,787.2788720366698,848.0839753846703,0.0,0.032562255859375,0.0364227294921875,0.0330657958984375
3,adaptive_t0_i100ms,11,47,1515,11,787.2788720366698,850.8691391720677,850.8691391720677,911.6742425200682,2.785163787397323,0.032562255859375,0.0364227294921875,0.0330657958984375
3,adaptive_t0_i100ms,11,47,1515,12,850.8691391720677,950.9603104367161,950.9603104367161,1011.7654137847167,39.28606791664788,0.032562255859375,0.0364227294921875,0.0330657958984375
3,adaptive_t0_i100ms,11,47,1515,13,950.9603104367161,1062.94551704072,1062.94551704072,1123.7506203887206,51.18010325600335,0.032562255859375,0.0364227294921875,0.0330657958984375
3,adaptive_t0_i100ms,11,47,1515,14,1062.94551704072,1134.670599438181,1134.670599438181,1195.4757027861815,10.91997904946038,0.032562255859375,0.0364227294921875,0.0330657958984375
3,adaptive_t0_i100ms,11,47,1515,15,1134.670599438181,1239.2831406369114,1239.2831406369114,1300.088243984912,43.80743785072991,0.032562255859375,0.0364227294921875,0.0330657958984375
3,adaptive_t0_i100ms,11,48,1547,0,-60.80510334800056,48.59106822182366,48.59106822182366,51.13722592474369,48.59106822182366,0.0872802734375,0.088623046875,0.09256744384765625
3,adaptive_t0_i100ms,11,48,1547,1,48.59106822182366,94.17822642494866,94.17822642494866,96.72438412786869,43.04100050020497,0.0872802734375,0.088623046875,0.09256744384765625
3,adaptive_t0_i100ms,11,48,1547,2,94.17822642494866,129.38826365639397,129.38826365639397,131.934421359314,32.663879528525285,0.0872802734375,0.088623046875,0.09256744384765625
3,adaptive_t0_i100ms,11,48,1547,3,129.38826365639397,162.9534034269018,162.9534034269018,165.4995611298218,31.018982067587785,0.0872802734375,0.088623046875,0.09256744384765625
3,adaptive_t0_i100ms,11,48,1547,4,162.9534034269018,210.50856394936272,210.50856394936272,213.05472165228275,45.00900281954091,0.0872802734375,0.088623046875,0.09256744384765625
