policy,request_id,npu_id,role,admission_ms,completion_ms,latency_ms,pure_compute_ms,latency_ratio,slo_1p5_pass,completed_after_window,slo_1_pass,slo_1p5_pass_recomputed,plot_ratio
static_aggressive,13000015,13,B,2752.2953152370815,3007.2211893159906,254.92587407890915,228.74273596704626,1.1144654408419552,True,False,False,True,1.1144654408419552
static_aggressive,13000016,13,B,3007.2211893159906,3265.661055067451,258.4398657514603,228.74273596704626,1.129827640903501,True,False,False,True,1.129827640903501
static_aggressive,13000017,13,B,3265.661055067451,3494.403791034498,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
static_aggressive,13000018,13,B,3494.403791034498,3732.484915703782,238.08112466928378,228.74273596704626,1.040824853575166,True,False,False,True,1.040824853575166
static_aggressive,13000019,13,A,3732.484915703782,3812.4810506832214,79.99613497943938,48.19209238871334,1.6599431776939113,False,False,False,False,1.6599431776939113
static_aggressive,13000020,13,B,3812.4810506832214,4071.5109322261555,259.02988154293416,228.74273596704626,1.1324070268192088,True,True,False,True,1.1324070268192088
static_aggressive,14000010,14,B,2090.1467071612833,2413.30685617508,323.16014901379685,228.74273596704626,1.4127668257861217,True,False,False,True,1.4127668257861217
static_aggressive,14000011,14,B,2413.30685617508,2650.420032556292,237.11317638121182,228.74273596704626,1.0365932512732183,True,False,False,True,1.0365932512732183
static_aggressive,14000012,14,A,2650.420032556292,2698.612124945004,48.1920923887119,48.19209238871334,0.99999999999997,True,False,True,True,1.0
static_aggressive,14000013,14,A,2698.612124945004,2781.033254361737,82.42112941673304,48.19209238871334,1.7102625209117541,False,False,False,False,1.7102625209117541
static_aggressive,14000014,14,B,2781.033254361737,3013.087530771069,232.05427640933203,228.74273596704626,1.0144771392555296,True,False,False,True,1.0144771392555296
static_aggressive,14000015,14,A,3013.087530771069,3076.188157153761,63.1006263826921,48.19209238871334,1.3093564370214055,True,False,False,True,1.3093564370214055
static_aggressive,14000016,14,B,3076.188157153761,3307.8116727262045,231.62351557244347,228.74273596704626,1.0125939719712551,True,False,False,True,1.0125939719712551
static_aggressive,14000017,14,B,3307.8116727262045,3539.0501084868597,231.2384357606552,228.74273596704626,1.0109105094990578,True,False,False,True,1.0109105094990578
static_aggressive,14000018,14,B,3539.0501084868597,3800.731215553604,261.6811070667445,228.74273596704626,1.143997451811731,True,False,False,True,1.143997451811731
static_aggressive,14000019,14,B,3800.731215553604,4066.8741676997884,266.14295214618414,228.74273596704626,1.1635034049104227,True,True,False,True,1.1635034049104227
static_aggressive,15000009,15,B,2089.796580937624,2413.6089801985177,323.81239926089347,228.74273596704626,1.4156182835355409,True,False,False,True,1.4156182835355409
static_aggressive,15000010,15,A,2413.6089801985177,2463.5865346425962,49.97755444407858,48.19209238871334,1.0370488594054779,True,False,False,True,1.0370488594054779
static_aggressive,15000011,15,A,2463.5865346425962,2513.3902904775637,49.80375583496743,48.19209238871334,1.033442487478123,True,False,False,True,1.033442487478123
static_aggressive,15000012,15,B,2513.3902904775637,2770.339269061959,256.94897858439526,228.74273596704626,1.1233098944021223,True,False,False,True,1.1233098944021223
static_aggressive,15000013,15,B,2770.339269061959,2999.0820050290063,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
static_aggressive,15000014,15,A,2999.0820050290063,3062.686576025094,63.60457099608766,48.19209238871334,1.319813435014578,True,False,False,True,1.319813435014578
static_aggressive,15000015,15,B,3062.686576025094,3291.4293119921413,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
static_aggressive,15000016,15,B,3291.4293119921413,3528.173703754225,236.74439176208352,228.74273596704626,1.034981026878117,True,False,False,True,1.034981026878117
static_aggressive,15000017,15,B,3528.173703754225,3898.7789534930575,370.60524973883275,228.74273596704626,1.6201836887717556,False,False,False,False,1.6201836887717556
static_aggressive,15000018,15,A,3898.7789534930575,3946.9710458817694,48.1920923887119,48.19209238871334,0.99999999999997,True,False,True,True,1.0
static_aggressive,15000019,15,A,3946.9710458817694,4000.057948667935,53.08690278616541,48.19209238871334,1.1015687461330987,True,True,False,True,1.1015687461330987
static_aggressive,16000009,16,B,2039.1242001329883,2385.821742154021,346.69754202103286,228.74273596704626,1.5156658005130257,False,False,False,False,1.5156658005130257
static_aggressive,16000010,16,A,2385.821742154021,2437.110334101062,51.28859194704091,48.19209238871334,1.0642532707098806,True,False,False,True,1.0642532707098806
static_aggressive,16000011,16,B,2437.110334101062,2665.8530700681094,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
static_aggressive,16000012,16,B,2665.8530700681094,2923.7433824068107,257.8903123387013,228.74273596704626,1.1274251453206985,True,False,False,True,1.1274251453206985
static_aggressive,16000013,16,A,2923.7433824068107,2971.9628608462313,48.21947843942053,48.19209238871334,1.0005682685550628,True,False,False,True,1.0005682685550628
static_aggressive,16000014,16,A,2971.9628608462313,3020.154953234943,48.1920923887119,48.19209238871334,0.99999999999997,True,False,True,True,1.0
static_aggressive,16000015,16,A,3020.154953234943,3089.9640733891124,69.80912015416925,48.19209238871334,1.4485596431691488,True,False,False,True,1.4485596431691488
static_aggressive,16000016,16,B,3089.9640733891124,3319.727434524846,229.7633611357337,228.74273596704626,1.004461891060158,True,False,False,True,1.004461891060158
static_aggressive,16000017,16,B,3319.727434524846,3583.6512275579357,263.9237930330896,228.74273596704626,1.1538018548099893,True,False,False,True,1.1538018548099893
static_aggressive,16000018,16,A,3583.6512275579357,3631.8433199466476,48.1920923887119,48.19209238871334,0.99999999999997,True,False,True,True,1.0
static_aggressive,16000019,16,A,3631.8433199466476,3692.0865115955703,60.243191648922675,48.19209238871334,1.2500638312818249,True,False,False,True,1.2500638312818249
static_aggressive,16000020,16,B,3692.0865115955703,4001.9588839973017,309.87237240173135,228.74273596704626,1.35467634017621,True,True,False,True,1.35467634017621
static_aggressive,17000009,17,A,2011.324433698631,2142.4416920216086,131.11725832297748,48.19209238871334,2.7207214259425956,False,False,False,False,2.7207214259425956
static_aggressive,17000010,17,A,2142.4416920216086,2260.3851361378192,117.94344411621069,48.19209238871334,2.447360931434328,False,False,False,False,2.447360931434328
static_aggressive,17000011,17,B,2260.3851361378192,2489.1278721048666,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
static_aggressive,17000012,17,B,2489.1278721048666,2722.573704320302,233.44583221543553,228.74273596704626,1.0205606365094226,True,False,False,True,1.0205606365094226
static_aggressive,17000013,17,B,2722.573704320302,2977.4420516280647,254.86834730776263,228.74273596704626,1.1142139497032166,True,False,False,True,1.1142139497032166
static_aggressive,17000014,17,B,2977.4420516280647,3227.7552660567344,250.31321442866965,228.74273596704626,1.0943001681361848,True,False,False,True,1.0943001681361848
static_aggressive,17000015,17,B,3227.7552660567344,3456.4980020237817,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
static_aggressive,17000016,17,B,3456.4980020237817,3715.011916237198,258.51391421341623,228.74273596704626,1.1301513603066238,True,False,False,True,1.1301513603066238
static_aggressive,17000017,17,A,3715.011916237198,3782.2789249256484,67.26700868845046,48.19209238871334,1.3958100873869608,True,False,False,True,1.3958100873869608
static_aggressive,17000018,17,A,3782.2789249256484,3845.854851024281,63.57592609863241,48.19209238871334,1.3192190450216266,True,False,False,True,1.3192190450216266
static_aggressive,17000019,17,A,3845.854851024281,3901.739374099257,55.88452307497619,48.19209238871334,1.1596201846605114,True,False,False,True,1.1596201846605114
static_aggressive,17000020,17,B,3901.739374099257,4160.037123896523,258.2977497972656,228.74273596704626,1.1292063492432705,True,True,False,True,1.1292063492432705
static_aggressive,18000010,18,B,2180.196450813627,2452.7970438496723,272.6005930360452,228.74273596704626,1.1917344255046303,True,False,False,True,1.1917344255046303
static_aggressive,18000011,18,B,2452.7970438496723,2681.5397798167196,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
static_aggressive,18000012,18,A,2681.5397798167196,2745.141753825365,63.60197400864536,48.19209238871334,1.3197595467662457,True,False,False,True,1.3197595467662457
static_aggressive,18000013,18,A,2745.141753825365,2808.670865497499,63.52911167213415,48.19209238871334,1.3182476319914418,True,False,False,True,1.3182476319914418
static_aggressive,18000014,18,B,2808.670865497499,3037.4136014645464,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
static_aggressive,18000015,18,B,3037.4136014645464,3280.660759716465,243.24715825191834,228.74273596704626,1.0634093241193094,True,False,False,True,1.0634093241193094
static_aggressive,18000016,18,B,3280.660759716465,3525.5970971099064,244.9363373934416,228.74273596704626,1.070793948310246,True,False,False,True,1.070793948310246
static_aggressive,18000017,18,B,3525.5970971099064,3858.4286116961825,332.83151458627617,228.74273596704626,1.4550473621782045,True,False,False,True,1.4550473621782045
static_aggressive,18000018,18,B,3858.4286116961825,4088.8367057368973,230.4080940407148,228.74273596704626,1.0072804850682053,True,True,False,True,1.0072804850682053
static_aggressive,19000010,19,B,2121.530040095853,2420.406710614746,298.87667051889275,228.74273596704626,1.3066061715811177,True,False,False,True,1.3066061715811177
static_aggressive,19000011,19,B,2420.406710614746,2651.5710018788955,231.1642912641496,228.74273596704626,1.010586370259435,True,False,False,True,1.010586370259435
static_aggressive,19000012,19,B,2651.5710018788955,2918.1624803072013,266.5914784283059,228.74273596704626,1.1654642378095552,True,False,False,True,1.1654642378095552
static_aggressive,19000013,19,B,2918.1624803072013,3154.8760776253066,236.71359731810526,228.74273596704626,1.034846402082938,True,False,False,True,1.034846402082938
static_aggressive,19000014,19,B,3154.8760776253066,3383.618813592354,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
static_aggressive,19000015,19,B,3383.618813592354,3625.189604835831,241.57079124347683,228.74273596704626,1.0560807110319719,True,False,False,True,1.0560807110319719
static_aggressive,19000016,19,A,3625.189604835831,3682.3100701663807,57.120465330549905,48.19209238871334,1.1852663476368916,True,False,False,True,1.1852663476368916
static_aggressive,19000017,19,B,3682.3100701663807,4037.135612003925,354.8255418375443,228.74273596704626,1.5511991685220645,False,True,False,False,1.5511991685220645
static_aggressive,20000011,20,A,2139.6782623370646,2256.686734550905,117.00847221384038,48.19209238871334,2.42795999123798,False,False,False,False,2.42795999123798
static_aggressive,20000012,20,B,2256.686734550905,2487.2268541316857,230.5401195807808,228.74273596704626,1.007857664227613,True,False,False,True,1.007857664227613
static_aggressive,20000013,20,B,2487.2268541316857,2715.969590098733,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
static_aggressive,20000014,20,A,2715.969590098733,2782.1687313644275,66.19914126569438,48.19209238871334,1.3736515263072147,True,False,False,True,1.3736515263072147
static_aggressive,20000015,20,B,2782.1687313644275,3027.4258934944887,245.25716213006126,228.74273596704626,1.0721965053587281,True,False,False,True,1.0721965053587281
static_aggressive,20000016,20,B,3027.4258934944887,3256.6671167440218,229.24122324953305,228.74273596704626,1.002179248579761,True,False,False,True,1.002179248579761
static_aggressive,20000017,20,B,3256.6671167440218,3485.409852711069,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
static_aggressive,20000018,20,A,3485.409852711069,3539.9243064353345,54.51445372426542,48.19209238871334,1.131190845264747,True,False,False,True,1.131190845264747
static_aggressive,20000019,20,B,3539.9243064353345,3768.667042402382,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
static_aggressive,20000020,20,B,3768.667042402382,4060.164136568165,291.497094165783,228.74273596704626,1.274344704033694,True,True,False,True,1.274344704033694
static_aggressive,21000009,21,A,2106.1743207081317,2265.460919731569,159.28659902343725,48.19209238871334,3.305243477262722,False,False,False,False,3.305243477262722
static_aggressive,21000010,21,B,2265.460919731569,2494.2036556986163,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
static_aggressive,21000011,21,B,2494.2036556986163,2722.9463916656637,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
static_aggressive,21000012,21,A,2722.9463916656637,2787.8421491378654,64.8957574722017,48.19209238871334,1.3466059317109123,True,False,False,True,1.3466059317109123
static_aggressive,21000013,21,B,2787.8421491378654,3016.5848851049127,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
static_aggressive,21000014,21,A,3016.5848851049127,3077.956327709664,61.37144260475134,48.19209238871334,1.2734753683184052,True,False,False,True,1.2734753683184052
static_aggressive,21000015,21,B,3077.956327709664,3317.4376798062826,239.4813520966186,228.74273596704626,1.0469462607595958,True,False,False,True,1.0469462607595958
static_aggressive,21000016,21,B,3317.4376798062826,3571.7844673040295,254.34678749774685,228.74273596704626,1.111933834412076,True,False,False,True,1.111933834412076
static_aggressive,21000017,21,A,3571.7844673040295,3619.9765596927414,48.1920923887119,48.19209238871334,0.99999999999997,True,False,True,True,1.0
static_aggressive,21000018,21,A,3619.9765596927414,3684.395665161498,64.4191054687567,48.19209238871334,1.336715263349797,True,False,False,True,1.336715263349797
static_aggressive,21000019,21,A,3684.395665161498,3739.0248355701797,54.6291704086816,48.19209238871334,1.133571249989466,True,False,False,True,1.133571249989466
static_aggressive,21000020,21,B,3739.0248355701797,4064.2587962080265,325.23396063784685,228.74273596704626,1.4218329568493995,True,True,False,True,1.4218329568493995
static_aggressive,22000009,22,A,2015.977782892967,2136.9952672657487,121.01748437278161,48.19209238871334,2.511148165069589,False,False,False,False,2.511148165069589
static_aggressive,22000010,22,B,2136.9952672657487,2439.7721813948065,302.7769141290578,228.74273596704626,1.3236569583249072,True,False,False,True,1.3236569583249072
static_aggressive,22000011,22,A,2439.7721813948065,2488.233424340606,48.46124294579931,48.19209238871334,1.0055849527120555,True,False,False,True,1.0055849527120555
static_aggressive,22000012,22,B,2488.233424340606,2716.976160307653,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
static_aggressive,22000013,22,B,2716.976160307653,2981.004597404432,264.0284370967788,228.74273596704626,1.154259329724971,True,False,False,True,1.154259329724971
static_aggressive,22000014,22,B,2981.004597404432,3260.378080824287,279.3734834198549,228.74273596704626,1.2213436297277773,True,False,False,True,1.2213436297277773
static_aggressive,22000015,22,B,3260.378080824287,3489.120816791334,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
static_aggressive,22000016,22,B,3489.120816791334,3729.2537070086823,240.13289021734818,228.74273596704626,1.0497946052894236,True,False,False,True,1.0497946052894236
static_aggressive,22000017,22,A,3729.2537070086823,3814.8074114490855,85.55370444040318,48.19209238871334,1.7752643680696458,False,False,False,False,1.7752643680696458
static_aggressive,22000018,22,B,3814.8074114490855,4076.2106392574055,261.40322780832,228.74273596704626,1.1427826405205672,True,True,False,True,1.1427826405205672
static_aggressive,23000010,23,B,2086.101802180814,2402.5351353950196,316.4333332142055,228.74273596704626,1.3833590469067063,True,False,False,True,1.3833590469067063
static_aggressive,23000011,23,B,2402.5351353950196,2631.277871362067,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
static_aggressive,23000012,23,B,2631.277871362067,2896.098874151164,264.8210027890973,228.74273596704626,1.1577242078071874,True,False,False,True,1.1577242078071874
static_aggressive,23000013,23,A,2896.098874151164,2947.268547024185,51.16967287302077,48.19209238871334,1.0617856651728361,True,False,False,True,1.0617856651728361
static_aggressive,23000014,23,B,2947.268547024185,3204.5713833137834,257.3028362895984,228.74273596704626,1.1248568624564614,True,False,False,True,1.1248568624564614
static_aggressive,23000015,23,B,3204.5713833137834,3433.3141192808307,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
static_aggressive,23000016,23,B,3433.3141192808307,3692.265454428178,258.95133514734744,228.74273596704626,1.1320636436938185,True,False,False,True,1.1320636436938185
static_aggressive,23000017,23,B,3692.265454428178,4008.475591447284,316.2101370191058,228.74273596704626,1.3823832948498984,True,True,False,True,1.3823832948498984
static_aggressive,24000009,24,A,2012.8390499828108,2168.029918339968,155.19086835715711,48.19209238871334,3.2202558690625156,False,False,False,False,3.2202558690625156
static_aggressive,24000010,24,B,2168.029918339968,2447.28747658893,279.25755824896214,228.74273596704626,1.2208368369310458,True,False,False,True,1.2208368369310458
static_aggressive,24000011,24,B,2447.28747658893,2677.221211246509,229.93373465757895,228.74273596704626,1.005206716993646,True,False,False,True,1.005206716993646
static_aggressive,24000012,24,A,2677.221211246509,2753.4728295570494,76.25161831054038,48.19209238871334,1.5822433625728736,False,False,False,False,1.5822433625728736
static_aggressive,24000013,24,B,2753.4728295570494,2987.3323172286505,233.85948767160107,228.74273596704626,1.0223690237983862,True,False,False,True,1.0223690237983862
static_aggressive,24000014,24,B,2987.3323172286505,3229.4437776467653,242.1114604181148,228.74273596704626,1.058444367181979,True,False,False,True,1.058444367181979
static_aggressive,24000015,24,A,3229.4437776467653,3277.635870035477,48.1920923887119,48.19209238871334,0.99999999999997,True,False,True,True,1.0
static_aggressive,24000016,24,B,3277.635870035477,3533.5866990630316,255.9508290275544,228.74273596704626,1.1189462605030127,True,False,False,True,1.1189462605030127
static_aggressive,24000017,24,B,3533.5866990630316,3762.329435030079,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
static_aggressive,24000018,24,B,3762.329435030079,4060.113982564259,297.7845475341801,228.74273596704626,1.3018317118366562,True,True,False,True,1.3018317118366562
static_aggressive,25000009,25,A,2041.2387365040304,2182.108058598757,140.8693220947266,48.19209238871334,2.923079599003226,False,False,False,False,2.923079599003226
static_aggressive,25000010,25,B,2182.108058598757,2453.7203005879533,271.61224198919626,228.74273596704626,1.1874136279821623,True,False,False,True,1.1874136279821623
static_aggressive,25000011,25,B,2453.7203005879533,2682.4630365550006,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
static_aggressive,25000012,25,B,2682.4630365550006,2952.331828235699,269.86879168069845,228.74273596704626,1.179791745253834,True,False,False,True,1.179791745253834
static_aggressive,25000013,25,B,2952.331828235699,3225.606728556734,273.27490032103515,228.74273596704626,1.1946823105254998,True,False,False,True,1.1946823105254998
static_aggressive,25000014,25,A,3225.606728556734,3273.798820945446,48.1920923887119,48.19209238871334,0.99999999999997,True,False,True,True,1.0
static_aggressive,25000015,25,A,3273.798820945446,3321.990913334158,48.1920923887119,48.19209238871334,0.99999999999997,True,False,True,True,1.0
static_aggressive,25000016,25,A,3321.990913334158,3370.18300572287,48.1920923887119,48.19209238871334,0.99999999999997,True,False,True,True,1.0
static_aggressive,25000017,25,B,3370.18300572287,3605.396025022567,235.21301929969695,228.74273596704626,1.0282862898587644,True,False,False,True,1.0282862898587644
static_aggressive,25000018,25,A,3605.396025022567,3655.1004391368447,49.704414114277824,48.19209238871334,1.0313811177436794,True,False,False,True,1.0313811177436794
static_aggressive,25000019,25,B,3655.1004391368447,3940.6105023492896,285.51006321244495,228.74273596704626,1.248171059970083,True,False,False,True,1.248171059970083
static_aggressive,25000020,25,A,3940.6105023492896,3996.706795493369,56.09629314407948,48.19209238871334,1.1640144754789132,True,False,False,True,1.1640144754789132
static_aggressive,25000021,25,B,3996.706795493369,4266.783676121897,270.07688062852776,228.74273596704626,1.1807014526023518,True,True,False,True,1.1807014526023518
static_aggressive,26000008,26,B,2253.1426178058146,2491.9059871594695,238.76336935365498,228.74273596704626,1.0438074387116378,True,False,False,True,1.0438074387116378
static_aggressive,26000009,26,A,2491.9059871594695,2549.170149830362,57.26416267089235,48.19209238871334,1.1882481094409525,True,False,False,True,1.1882481094409525
static_aggressive,26000010,26,B,2549.170149830362,2810.0097318060994,260.8395819757375,228.74273596704626,1.1403185367744977,True,False,False,True,1.1403185367744977
static_aggressive,26000011,26,B,2810.0097318060994,3044.206525407362,234.19679360126247,228.74273596704626,1.0238436320662088,True,False,False,True,1.0238436320662088
static_aggressive,26000012,26,B,3044.206525407362,3274.3751015621683,230.1685761548065,228.74273596704626,1.0062333790917217,True,False,False,True,1.0062333790917217
static_aggressive,26000013,26,B,3274.3751015621683,3513.210112148969,238.83501058680076,228.74273596704626,1.0441206343759413,True,False,False,True,1.0441206343759413
static_aggressive,26000014,26,B,3513.210112148969,3748.933890313157,235.72377816418793,228.74273596704626,1.030519186402262,True,False,False,True,1.030519186402262
static_aggressive,26000015,26,B,3748.933890313157,4050.874022847462,301.9401325343051,228.74273596704626,1.3199987805418398,True,True,False,True,1.3199987805418398
static_aggressive,27000009,27,A,2320.5667891473986,2368.7588815361105,48.1920923887119,48.19209238871334,0.99999999999997,True,False,True,True,1.0
static_aggressive,27000010,27,B,2368.7588815361105,2607.842525431079,239.08364389496865,228.74273596704626,1.0452075904583573,True,False,False,True,1.0452075904583573
static_aggressive,27000011,27,B,2607.842525431079,2857.54433171583,249.701806284751,228.74273596704626,1.091627260770039,True,False,False,True,1.091627260770039
static_aggressive,27000012,27,A,2857.54433171583,2905.736424104542,48.1920923887119,48.19209238871334,0.99999999999997,True,False,True,True,1.0
static_aggressive,27000013,27,B,2905.736424104542,3201.8269901008925,296.0905659963505,228.74273596704626,1.294426092896811,True,False,False,True,1.294426092896811
static_aggressive,27000014,27,B,3201.8269901008925,3430.56972606794,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
static_aggressive,27000015,27,B,3430.56972606794,3724.72194665712,294.15222058918016,228.74273596704626,1.2859521826807085,True,False,False,True,1.2859521826807085
static_aggressive,27000016,27,B,3724.72194665712,4024.1483751631044,299.4264285059844,228.74273596704626,1.3090095615063428,True,True,False,True,1.3090095615063428
static_aggressive,28000009,28,A,2007.472352399803,2116.567287114382,109.09493471457904,48.19209238871334,2.2637517755948116,False,False,False,False,2.2637517755948116
static_aggressive,28000010,28,A,2116.567287114382,2257.613887456179,141.04660034179688,48.19209238871334,2.9267581744350695,False,False,False,False,2.9267581744350695
static_aggressive,28000011,28,A,2257.613887456179,2309.5734101412672,51.95952268508836,48.19209238871334,1.0781752795871,True,False,False,True,1.0781752795871
static_aggressive,28000012,28,B,2309.5734101412672,2540.0063026705357,230.43289252926843,228.74273596704626,1.0073888972039997,True,False,False,True,1.0073888972039997
static_aggressive,28000013,28,A,2540.0063026705357,2588.1983950592476,48.1920923887119,48.19209238871334,0.99999999999997,True,False,True,True,1.0
static_aggressive,28000014,28,A,2588.1983950592476,2636.3904874479595,48.1920923887119,48.19209238871334,0.99999999999997,True,False,True,True,1.0
static_aggressive,28000015,28,B,2636.3904874479595,2898.8808328669843,262.49034541902483,228.74273596704626,1.147535218153727,True,False,False,True,1.147535218153727
static_aggressive,28000016,28,B,2898.8808328669843,3156.2362720981296,257.3554392311453,228.74273596704626,1.125086827973506,True,False,False,True,1.125086827973506
static_aggressive,28000017,28,A,3156.2362720981296,3208.0866828706307,51.850410772501164,48.19209238871334,1.075911175515687,True,False,False,True,1.075911175515687
static_aggressive,28000018,28,B,3208.0866828706307,3436.829418837678,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
static_aggressive,28000019,28,B,3436.829418837678,3686.6289427020415,249.79952386436344,228.74273596704626,1.092054455011637,True,False,False,True,1.092054455011637
static_aggressive,28000020,28,B,3686.6289427020415,3996.864637268786,310.2356945667443,228.74273596704626,1.356264684232151,True,False,False,True,1.356264684232151
static_aggressive,28000021,28,B,3996.864637268786,4278.625159373849,281.76052210506305,228.74273596704626,1.231779102902987,True,True,False,True,1.231779102902987
static_aggressive,29000015,29,A,2137.932856868314,2270.2738232716083,132.34096640329426,48.19209238871334,2.7461137262072626,False,False,False,False,2.7461137262072626
static_aggressive,29000016,29,B,2270.2738232716083,2499.0165592386556,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
static_aggressive,29000017,29,B,2499.0165592386556,2733.3073994863175,234.2908402476619,228.74273596704626,1.0242547780027205,True,False,False,True,1.0242547780027205
static_aggressive,29000018,29,B,2733.3073994863175,2980.761219718885,247.45382023256752,228.74273596704626,1.0817996872618367,True,False,False,True,1.0817996872618367
static_aggressive,29000019,29,B,2980.761219718885,3253.294750941474,272.53353122258886,228.74273596704626,1.191441249797114,True,False,False,True,1.191441249797114
static_aggressive,29000020,29,B,3253.294750941474,3482.0374869085213,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
static_aggressive,29000021,29,B,3482.0374869085213,3710.7802228755686,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
static_aggressive,29000022,29,A,3710.7802228755686,3772.1256734859558,61.34545061038716,48.19209238871334,1.272936026839838,True,False,False,True,1.272936026839838
static_aggressive,29000023,29,A,3772.1256734859558,3842.236070824823,70.11039733886719,48.19209238871334,1.4548112327923564,True,False,False,True,1.4548112327923564
static_aggressive,29000024,29,B,3842.236070824823,4084.245299702931,242.00922887810793,228.74273596704626,1.057997439153534,True,True,False,True,1.057997439153534
static_aggressive,30000008,30,A,2004.9040982005843,2145.9456914600846,141.04159325950036,48.19209238871334,2.9266542760142222,False,False,False,False,2.9266542760142222
static_aggressive,30000009,30,B,2145.9456914600846,2448.508968015151,302.5632765550663,228.74273596704626,1.3227229939168645,True,False,False,True,1.3227229939168645
static_aggressive,30000010,30,B,2448.508968015151,2677.2517039821983,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
static_aggressive,30000011,30,B,2677.2517039821983,2929.580050692943,252.32834671074488,228.74273596704626,1.10310976933972,True,False,False,True,1.10310976933972
static_aggressive,30000012,30,B,2929.580050692943,3158.3227866599905,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
static_aggressive,30000013,30,B,3158.3227866599905,3387.065522627038,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
static_aggressive,30000014,30,B,3387.065522627038,3635.6548453143464,248.5893226873086,228.74273596704626,1.0867637900559235,True,False,False,True,1.0867637900559235
static_aggressive,30000015,30,B,3635.6548453143464,3970.865026474077,335.2101811597304,228.74273596704626,1.4654462347955055,True,False,False,True,1.4654462347955055
static_aggressive,30000016,30,B,3970.865026474077,4242.773108592599,271.9080821185221,228.74273596704626,1.188706959235175,True,True,False,True,1.188706959235175
static_aggressive,31000009,31,A,2144.6088585528846,2251.83408704114,107.2252284882552,48.19209238871334,2.22495482502369,False,False,False,False,2.22495482502369
static_aggressive,31000010,31,B,2251.83408704114,2489.7071956555633,237.87310861442347,228.74273596704626,1.0399154648945554,True,False,False,True,1.0399154648945554
static_aggressive,31000011,31,B,2489.7071956555633,2729.640049535146,239.93285387958258,228.74273596704626,1.048920101725759,True,False,False,True,1.048920101725759
static_aggressive,31000012,31,B,2729.640049535146,2972.721363761854,243.08131422670795,228.74273596704626,1.0626842998928165,True,False,False,True,1.0626842998928165
static_aggressive,31000013,31,B,2972.721363761854,3217.537599430758,244.81623566890403,228.74273596704626,1.0702688967756921,True,False,False,True,1.0702688967756921
static_aggressive,31000014,31,B,3217.537599430758,3446.280335397805,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,True,True,1.0
static_aggressive,31000015,31,B,3446.280335397805,3704.84879978212,258.56846438431467,228.74273596704626,1.1303898385720335,True,False,False,True,1.1303898385720335
static_aggressive,31000016,31,B,3704.84879978212,4031.51174888988,326.66294910776014,228.74273596704626,1.4280800993602731,True,True,False,True,1.4280800993602731
