case,candidate,strategy,input_family,constructed_profile,constructed_long_profile,order,seed,num_ssu,window_start_s,window_end_s,U_percent,all_32_active,long_short_mixed_cards,long_short_mixed_pass,all_profile_mixed_cards,short_conditional_U_percent,short_window_card_time_share_percent,short_complete_internal_cycles,short_mean_stall_ms_including_zeros,short_duration_weighted_internal_U_percent,ideal_load_ratio,per_ssu_peak_demand_GiB_s,any_ssu_over_nominal_percent,nominal_within_disk_capacity,actual_ssd_mean_busy_percent,actual_ssd_total_GiB_s,actual_npu_receive_total_GiB_s,slo_1p5_percent,slo_2_percent,slo_cohort_requests,count_ratio,profile_keys,per_card_profile_counts,completed_requests,analysis_sha256,input_fingerprint
runs/topo6_m2048_s32m256_ssu6_h22000_seed7/baseline,topo6_m2048_s32m256,baseline,raw,False,False,random,7,6,18.0,20.0,96.20239749392448,True,32,True,32,85.2252007810514,22.052892103530706,5265,0.35269437378063134,84.99284038914993,0.9970406315770958,"[55.298778985977165, 55.5508666743164, 55.298778985977165, 55.046691297637935, 55.13072052708435, 55.13072052708435]",66.00235748980303,False,92.26908914568236,221.44581394963768,221.50588239457775,96.43705463182899,99.8812351543943,842,"[2, 19]","200:2048,32:256","{'L': 32, 'S': 304}",10752,c03564033bfd369e0d8986d8a480c8b160320f9e8c44c265dfe6d77935f8b8c2,ddf0c7399dc29546cd8df59774d807f309955d98bcb39cadac5421721ce4c6f2
runs/topo6_m2048_s32m512_ssu6_h22000_seed7/baseline,topo6_m2048_s32m512,baseline,raw,False,False,random,7,6,2.0,4.0,97.67877565859816,True,32,True,32,95.74594427422628,47.71946131983138,6899,0.16554742625552374,95.71972287579652,0.99697162272929,"[44.322728043273926, 44.322728043273926, 44.322728043273926, 44.322728043273926, 44.322728043273926, 44.322728043273926]",42.27716635821889,False,95.41494199583354,228.99586079000053,229.16297178330123,100.0,100.0,1047,"[1, 18]","200:2048,32:512","{'L': 21, 'S': 378}",12768,22d245689ecf0c228e790cd5599eb53a8fd325bedb3e85cf804f043be3fa31e7,3f3ce2512935cd278986f3fff71ee9273bdfc6fa85ed997dc4b467fef8c12481
runs/topo6_m2048_s32m512_ssu6_h22000_seed7/baseline,topo6_m2048_s32m512,baseline,raw,False,False,random,7,6,2.0,20.0,96.38497734416204,True,32,True,32,93.21104974535548,48.661298694522756,61735,0.27106404403410034,93.17768377027987,0.99697162272929,"[51.989492083337396, 51.989492083337396, 51.989492083337396, 51.989492083337396, 51.989492083337396, 51.989492083337396]",49.82877455981099,False,94.65495537356723,227.17189289656136,227.1791731152555,99.83945199614685,100.0,9343,"[1, 18]","200:2048,32:512","{'L': 21, 'S': 378}",12768,22d245689ecf0c228e790cd5599eb53a8fd325bedb3e85cf804f043be3fa31e7,3f3ce2512935cd278986f3fff71ee9273bdfc6fa85ed997dc4b467fef8c12481
runs/topo6_m2048_s32m512_ssu6_h22000_seed7/baseline,topo6_m2048_s32m512,baseline,raw,False,False,random,7,6,4.0,6.0,95.56317801402986,True,32,True,32,92.02893172853733,51.69186145673937,7177,0.3177080471495049,92.09650158385476,0.99697162272929,"[49.43390406998291, 49.43390406998291, 49.43390406998291, 49.43390406998291, 49.43390406998291, 49.43390406998291]",59.52001797672931,False,96.64618583156005,231.95084599574412,231.98076776967386,98.98430286241921,100.0,1083,"[1, 18]","200:2048,32:512","{'L': 21, 'S': 378}",12768,22d245689ecf0c228e790cd5599eb53a8fd325bedb3e85cf804f043be3fa31e7,3f3ce2512935cd278986f3fff71ee9273bdfc6fa85ed997dc4b467fef8c12481
runs/topo6_m2048_s32m512_ssu6_h22000_seed7/baseline,topo6_m2048_s32m512,baseline,raw,False,False,random,7,6,6.0,8.0,93.49485703102164,True,32,True,32,88.86025222496811,55.26366662786307,7419,0.46950155770586743,88.74538052831382,0.99697162272929,"[51.989492083337396, 51.989492083337396, 51.989492083337396, 51.989492083337396, 51.989492083337396, 51.989492083337396]",67.08477234738635,False,97.1955026385331,233.26920633247943,233.14985614382462,100.0,100.0,1109,"[1, 18]","200:2048,32:512","{'L': 21, 'S': 378}",12768,22d245689ecf0c228e790cd5599eb53a8fd325bedb3e85cf804f043be3fa31e7,3f3ce2512935cd278986f3fff71ee9273bdfc6fa85ed997dc4b467fef8c12481
runs/topo6_m2048_s32m512_ssu6_h22000_seed7/baseline,topo6_m2048_s32m512,baseline,raw,False,False,random,7,6,8.0,10.0,97.22240920478009,True,32,True,32,94.56150036463697,45.372111633312194,6477,0.2138110162609666,94.5399874571206,0.99697162272929,"[48.15611006330566, 48.15611006330566, 48.15611006330566, 48.15611006330566, 48.15611006330566, 48.15611006330566]",38.663639237589,False,92.6784389277181,222.42825342652344,222.44600350586288,99.6969696969697,100.0,990,"[1, 18]","200:2048,32:512","{'L': 21, 'S': 378}",12768,22d245689ecf0c228e790cd5599eb53a8fd325bedb3e85cf804f043be3fa31e7,3f3ce2512935cd278986f3fff71ee9273bdfc6fa85ed997dc4b467fef8c12481
runs/topo6_m2048_s32m512_ssu6_h22000_seed7/baseline,topo6_m2048_s32m512,baseline,raw,False,False,random,7,6,10.0,12.0,97.48647905226407,True,32,True,32,95.1185909235574,45.66975322880593,6558,0.19059752391318094,95.10375714264771,0.99697162272929,"[46.878316056628414, 46.878316056628414, 46.878316056628414, 46.878316056628414, 46.878316056628414, 46.878316056628414]",46.79776974178876,False,93.11098614228476,223.46636674148345,223.43493959354268,100.0,100.0,998,"[1, 18]","200:2048,32:512","{'L': 21, 'S': 378}",12768,22d245689ecf0c228e790cd5599eb53a8fd325bedb3e85cf804f043be3fa31e7,3f3ce2512935cd278986f3fff71ee9273bdfc6fa85ed997dc4b467fef8c12481
runs/topo6_m2048_s32m512_ssu6_h22000_seed7/baseline,topo6_m2048_s32m512,baseline,raw,False,False,random,7,6,12.0,14.0,93.23323651341633,True,32,True,32,87.84749263865402,52.671940384751885,6985,0.5163105308385476,87.76063806805324,0.99697162272929,"[51.989492083337396, 51.989492083337396, 51.989492083337396, 51.989492083337396, 51.989492083337396, 51.989492083337396]",57.31189156798136,False,94.02250920292263,225.6540220870143,225.67734744826407,99.90521327014218,100.0,1055,"[1, 18]","200:2048,32:512","{'L': 21, 'S': 378}",12768,22d245689ecf0c228e790cd5599eb53a8fd325bedb3e85cf804f043be3fa31e7,3f3ce2512935cd278986f3fff71ee9273bdfc6fa85ed997dc4b467fef8c12481
runs/topo6_m2048_s32m512_ssu6_h22000_seed7/baseline,topo6_m2048_s32m512,baseline,raw,False,False,random,7,6,14.0,16.0,97.06001571937367,True,32,True,32,94.34523380729813,46.7157350651624,6659,0.22467283218191705,94.27848330540635,0.99697162272929,"[46.878316056628414, 46.878316056628414, 46.878316056628414, 46.878316056628414, 46.878316056628414, 46.878316056628414]",52.46317755693235,False,93.37457272276333,224.09897453463202,224.1252430243158,100.0,100.0,1010,"[1, 18]","200:2048,32:512","{'L': 21, 'S': 378}",12768,22d245689ecf0c228e790cd5599eb53a8fd325bedb3e85cf804f043be3fa31e7,3f3ce2512935cd278986f3fff71ee9273bdfc6fa85ed997dc4b467fef8c12481
runs/topo6_m2048_s32m512_ssu6_h22000_seed7/baseline,topo6_m2048_s32m512,baseline,raw,False,False,random,7,6,16.0,18.0,97.56800913987963,True,32,True,32,95.56142115635505,48.23349736815699,6956,0.17300729648780294,95.53545683170117,0.99697162272929,"[44.322728043273926, 44.322728043273926, 44.322728043273926, 44.322728043273926, 44.322728043273926, 44.322728043273926]",55.87243665518999,False,96.33815948743674,231.21158276984818,231.19704704928085,100.0,100.0,1056,"[1, 18]","200:2048,32:512","{'L': 21, 'S': 378}",12768,22d245689ecf0c228e790cd5599eb53a8fd325bedb3e85cf804f043be3fa31e7,3f3ce2512935cd278986f3fff71ee9273bdfc6fa85ed997dc4b467fef8c12481
runs/topo6_m2048_s32m512_ssu6_h22000_seed7/baseline,topo6_m2048_s32m512,baseline,raw,False,False,random,7,6,18.0,20.0,98.15783576409488,True,32,True,32,96.5362970529897,44.6136611660597,6500,0.1365334905858259,96.44320487919308,0.99697162272929,"[43.04493403659668, 43.04493403659668, 43.04493403659668, 43.04493403659668, 43.04493403659668, 43.04493403659668]",28.468099596482897,False,93.11330141305281,223.47192339132673,223.4383817192339,100.0,100.0,995,"[1, 18]","200:2048,32:512","{'L': 21, 'S': 378}",12768,22d245689ecf0c228e790cd5599eb53a8fd325bedb3e85cf804f043be3fa31e7,3f3ce2512935cd278986f3fff71ee9273bdfc6fa85ed997dc4b467fef8c12481
runs/topo6_m4096_s32m128_ssu6_h22000_seed7/baseline,topo6_m4096_s32m128,baseline,raw,False,False,random,7,6,2.0,4.0,90.9216356992331,True,32,True,32,63.28797757482391,23.945298998404574,7202,0.69112669737388,63.02459860362148,1.0010723301083178,"[90.506394417334, 90.22261937479249, 90.08013806661988, 90.22024422718506, 90.50164412211915, 90.64531300409547]",72.16543964197872,False,92.16840725708006,221.20417741699214,221.21380746633164,51.16063138347261,79.48003714020427,1077,"[2, 47]","200:4096,32:128","{'L': 18, 'S': 423}",14112,f62b337984c2aea6960c158e9dc6ee1fc8136f49f36f913de8c60d80c47a9467,aa36a9823496a459af5d32ebd52f4b2cec7b734d7b566a147d77e38607988e46
runs/topo6_m4096_s32m128_ssu6_h22000_seed7/baseline,topo6_m4096_s32m128,baseline,raw,False,False,random,7,6,2.0,20.0,93.21487187061926,True,32,True,32,68.97730240870146,20.90580209978968,61693,0.5348821755758849,68.77344646770511,1.0010723301083178,"[90.506394417334, 90.64768815170288, 90.36272553535767, 90.50283169592285, 90.50164412211915, 90.64531300409547]",63.88417160372811,False,89.42981143987055,214.63154745568932,214.6378199237755,65.76977324509059,88.35846804817186,9217,"[2, 47]","200:4096,32:128","{'L': 18, 'S': 423}",14112,f62b337984c2aea6960c158e9dc6ee1fc8136f49f36f913de8c60d80c47a9467,aa36a9823496a459af5d32ebd52f4b2cec7b734d7b566a147d77e38607988e46
runs/topo6_m4096_s32m128_ssu6_h22000_seed7/baseline,topo6_m4096_s32m128,baseline,raw,False,False,random,7,6,4.0,6.0,97.04130667738507,True,31,False,31,82.97392153583479,15.781248999616508,6218,0.24230577698006456,82.94019834546818,1.0010723301083178,"[67.38191777089234, 67.38548049230347, 67.52321150526123, 67.38073019708862, 67.38429291849975, 67.23824888891602]",39.44434515002122,False,83.97995060650948,201.55188145562278,201.58474656568885,90.87982832618026,100.0,932,"[2, 47]","200:4096,32:128","{'L': 18, 'S': 423}",14112,f62b337984c2aea6960c158e9dc6ee1fc8136f49f36f913de8c60d80c47a9467,aa36a9823496a459af5d32ebd52f4b2cec7b734d7b566a147d77e38607988e46
runs/topo6_m4096_s32m128_ssu6_h22000_seed7/baseline,topo6_m4096_s32m128,baseline,raw,False,False,random,7,6,6.0,8.0,91.81821689207231,True,32,True,32,66.45517441356658,23.385378350875303,7379,0.6019705508996801,66.1813634138891,1.0010723301083178,"[78.73280927946168, 78.73043413185425, 79.01420917439576, 79.01420917439576, 79.01302160059204, 78.73043413185425]",80.64372030606792,False,94.16733344811621,226.00160027547892,226.01414451368993,53.901996370235935,91.56079854809437,1102,"[2, 47]","200:4096,32:128","{'L': 18, 'S': 423}",14112,f62b337984c2aea6960c158e9dc6ee1fc8136f49f36f913de8c60d80c47a9467,aa36a9823496a459af5d32ebd52f4b2cec7b734d7b566a147d77e38607988e46
runs/topo6_m4096_s32m128_ssu6_h22000_seed7/baseline,topo6_m4096_s32m128,baseline,raw,False,False,random,7,6,8.0,10.0,91.87759830042165,True,32,True,32,66.60855516771808,23.4544718531128,7421,0.5919526848421808,66.55594196405899,1.0010723301083178,"[73.3399509939148, 73.3399509939148, 73.34232614152222, 73.62253846265259, 73.48005715447998, 73.34232614152222]",77.37975102949504,False,95.13041575286842,228.3129978068842,228.20765273335968,55.57570262919311,89.66455122393472,1103,"[2, 47]","200:4096,32:128","{'L': 18, 'S': 423}",14112,f62b337984c2aea6960c158e9dc6ee1fc8136f49f36f913de8c60d80c47a9467,aa36a9823496a459af5d32ebd52f4b2cec7b734d7b566a147d77e38607988e46
runs/topo6_m4096_s32m128_ssu6_h22000_seed7/baseline,topo6_m4096_s32m128,baseline,raw,False,False,random,7,6,10.0,12.0,96.65744462035016,True,32,True,32,79.35353783785119,14.791328116676166,5573,0.3103121587101405,79.15042589884739,1.0010723301083178,"[61.85251604619141, 61.710034738018805, 61.85014089858399, 61.989059485345464, 61.85014089858399, 61.70765959041138]",42.40839263712305,False,77.48873029790039,185.9729527149609,185.99789161505845,87.54448398576513,100.0,843,"[2, 47]","200:4096,32:128","{'L': 18, 'S': 423}",14112,f62b337984c2aea6960c158e9dc6ee1fc8136f49f36f913de8c60d80c47a9467,aa36a9823496a459af5d32ebd52f4b2cec7b734d7b566a147d77e38607988e46
runs/topo6_m4096_s32m128_ssu6_h22000_seed7/baseline,topo6_m4096_s32m128,baseline,raw,False,False,random,7,6,12.0,14.0,91.29302693424223,True,32,True,32,64.09884648885502,23.376985176074164,7119,0.667574257449026,63.82888062486932,1.0010723301083178,"[90.22024422718506, 90.36510068296509, 90.36272553535767, 90.50283169592285, 90.36272553535767, 90.36272553535767]",69.57735846836513,False,91.88437859761862,220.5225086342847,220.5658199612804,55.74387947269303,84.08662900188324,1062,"[2, 47]","200:4096,32:128","{'L': 18, 'S': 423}",14112,f62b337984c2aea6960c158e9dc6ee1fc8136f49f36f913de8c60d80c47a9467,aa36a9823496a459af5d32ebd52f4b2cec7b734d7b566a147d77e38607988e46
runs/topo6_m4096_s32m128_ssu6_h22000_seed7/baseline,topo6_m4096_s32m128,baseline,raw,False,False,random,7,6,14.0,16.0,97.36735927411817,True,31,False,31,83.22750548277808,14.066385570424567,5556,0.23948777235802746,83.10508271811948,1.0010723301083178,"[73.05617595137329, 73.34113856771852, 73.4812447282837, 73.3399509939148, 72.91606979080811, 72.77240090883178]",25.434371862804802,False,77.37287504703379,185.6949001128811,185.66827188157123,91.67657550535077,97.85969084423306,841,"[2, 47]","200:4096,32:128","{'L': 18, 'S': 423}",14112,f62b337984c2aea6960c158e9dc6ee1fc8136f49f36f913de8c60d80c47a9467,aa36a9823496a459af5d32ebd52f4b2cec7b734d7b566a147d77e38607988e46
runs/topo6_m4096_s32m128_ssu6_h22000_seed7/baseline,topo6_m4096_s32m128,baseline,raw,False,False,random,7,6,16.0,18.0,88.07715481650348,True,32,True,32,58.214114757264795,27.78174387701395,7682,0.8495575326351114,58.0999975499976,1.0010723301083178,"[90.50520684353027, 90.64768815170288, 90.36272553535767, 90.22261937479249, 90.07776291901246, 90.36035038775024]",82.80371423554098,False,96.74175659959113,232.18021583901873,232.23184290384788,46.09991235758107,60.99912357581069,1141,"[2, 47]","200:4096,32:128","{'L': 18, 'S': 423}",14112,f62b337984c2aea6960c158e9dc6ee1fc8136f49f36f913de8c60d80c47a9467,aa36a9823496a459af5d32ebd52f4b2cec7b734d7b566a147d77e38607988e46
runs/topo6_m4096_s32m128_ssu6_h22000_seed7/baseline,topo6_m4096_s32m128,baseline,raw,False,False,random,7,6,18.0,20.0,93.8801036212472,True,32,True,32,73.10461875248672,21.569377955910042,7492,0.43925712048705456,72.83981227023605,1.0010723301083178,"[67.80817412160646, 67.52558665286865, 67.38429291849975, 67.23943646271972, 67.38191777089234, 67.38073019708862]",85.10045110215614,False,95.93445535211686,230.24269284508046,230.25620167315145,74.37275985663082,98.83512544802868,1116,"[2, 47]","200:4096,32:128","{'L': 18, 'S': 423}",14112,f62b337984c2aea6960c158e9dc6ee1fc8136f49f36f913de8c60d80c47a9467,aa36a9823496a459af5d32ebd52f4b2cec7b734d7b566a147d77e38607988e46
runs/topo6_m4096_s32m256_ssu6_h22000_seed7/baseline,topo6_m4096_s32m256,baseline,raw,False,False,random,7,6,2.0,4.0,97.66365022631007,True,32,True,32,91.81828249933247,25.498577419589477,6553,0.17920550090351645,91.76704554426988,1.0033938382994025,"[55.249996923092645, 55.168342841253654, 55.33283857873535, 55.497334316217035, 55.58017597185974, 55.497334316217035]",30.843265878518537,False,85.2193551159355,204.5264522782452,204.50060337206028,99.48927477017365,100.0,979,"[1, 29]","200:4096,32:256","{'L': 14, 'S': 406}",13440,1485f8389cf5ccaf805a26aa9c93889c37a561fb70e91e6a3e88dff40861ca89,314d78e3e819d4461b5fb69610d623f45672092eb2b75728a4af5dc80dac11a9
runs/topo6_m4096_s32m256_ssu6_h22000_seed7/baseline,topo6_m4096_s32m256,baseline,raw,False,False,random,7,6,2.0,20.0,95.25657431165277,True,32,True,32,85.03993079083727,30.04986154283878,64465,0.3537134962383607,84.95600032315467,1.0033938382994025,"[75.06267210083313, 75.06385967463683, 74.89698878954772, 74.73011790445861, 74.64727624881591, 74.8129595601013]",47.53765530750972,False,90.04477994667981,216.10747187203154,216.10769340924182,89.35102936565994,99.59243390113909,9569,"[1, 29]","200:4096,32:256","{'L': 14, 'S': 406}",13440,1485f8389cf5ccaf805a26aa9c93889c37a561fb70e91e6a3e88dff40861ca89,314d78e3e819d4461b5fb69610d623f45672092eb2b75728a4af5dc80dac11a9
runs/topo6_m4096_s32m256_ssu6_h22000_seed7/baseline,topo6_m4096_s32m256,baseline,raw,False,False,random,7,6,4.0,6.0,91.74873202595879,True,32,True,32,77.87222727548605,36.25989028313592,7906,0.5742869128719403,77.66955559276735,1.0033938382994025,"[65.07349285632019, 65.2403637414093, 65.15633451196288, 65.23798859380187, 65.15514693815918, 65.07230528251647]",75.23542418316266,False,95.95317479843207,230.287619516237,230.31646453533105,77.12082262210797,100.0,1167,"[1, 29]","200:4096,32:256","{'L': 14, 'S': 406}",13440,1485f8389cf5ccaf805a26aa9c93889c37a561fb70e91e6a3e88dff40861ca89,314d78e3e819d4461b5fb69610d623f45672092eb2b75728a4af5dc80dac11a9
runs/topo6_m4096_s32m256_ssu6_h22000_seed7/baseline,topo6_m4096_s32m256,baseline,raw,False,False,random,7,6,6.0,8.0,94.88446158624186,True,32,True,32,84.12246876654022,30.476624901850432,7176,0.3781533514505987,84.08199650780752,1.0033938382994025,"[61.85422198233947, 61.85540955614318, 61.85422198233947, 61.93587606417846, 61.93587606417846, 61.85303440853576]",45.35869368660765,False,90.71338631379022,217.7121271530965,217.67971751619837,88.65979381443299,99.81255857544517,1067,"[1, 29]","200:4096,32:256","{'L': 14, 'S': 406}",13440,1485f8389cf5ccaf805a26aa9c93889c37a561fb70e91e6a3e88dff40861ca89,314d78e3e819d4461b5fb69610d623f45672092eb2b75728a4af5dc80dac11a9
runs/topo6_m4096_s32m256_ssu6_h22000_seed7/baseline,topo6_m4096_s32m256,baseline,raw,False,False,random,7,6,8.0,10.0,97.97466378997282,True,32,True,32,93.49900562419215,27.32569130936877,7158,0.1408800454640835,93.4117705859288,1.0033938382994025,"[48.97713848641662, 48.89548440457763, 48.97713848641662, 48.89310925697021, 49.05879256825561, 48.97595091261291]",30.61322842992813,False,90.45040249405525,217.08096598573263,217.07724666466763,99.81185324553151,100.0,1063,"[1, 29]","200:4096,32:256","{'L': 14, 'S': 406}",13440,1485f8389cf5ccaf805a26aa9c93889c37a561fb70e91e6a3e88dff40861ca89,314d78e3e819d4461b5fb69610d623f45672092eb2b75728a4af5dc80dac11a9
runs/topo6_m4096_s32m256_ssu6_h22000_seed7/baseline,topo6_m4096_s32m256,baseline,raw,False,False,random,7,6,10.0,12.0,96.81817037145517,True,32,True,32,89.37801616567333,27.366540738442676,6848,0.23870840626231443,89.3252090008179,1.0033938382994025,"[55.49852189002075, 55.416867808181756, 55.415680234378044, 55.41449266057433, 55.331651004931636, 55.41449266057433]",42.331208195161345,False,88.12329119788141,211.4958988749154,211.45051750263352,98.52941176470588,100.0,1020,"[1, 29]","200:4096,32:256","{'L': 14, 'S': 406}",13440,1485f8389cf5ccaf805a26aa9c93889c37a561fb70e91e6a3e88dff40861ca89,314d78e3e819d4461b5fb69610d623f45672092eb2b75728a4af5dc80dac11a9
runs/topo6_m4096_s32m256_ssu6_h22000_seed7/baseline,topo6_m4096_s32m256,baseline,raw,False,False,random,7,6,12.0,14.0,91.01463036229582,True,32,True,32,75.38984295999087,35.72843975288206,7548,0.6557839269087539,75.28387600640218,1.0033938382994025,"[75.06267210083313, 75.06385967463683, 74.89698878954772, 74.73011790445861, 74.64727624881591, 74.8129595601013]",53.279981593149934,False,92.04662161683171,220.9118918803961,220.88432400143674,68.9407540394973,96.85816876122082,1114,"[1, 29]","200:4096,32:256","{'L': 14, 'S': 406}",13440,1485f8389cf5ccaf805a26aa9c93889c37a561fb70e91e6a3e88dff40861ca89,314d78e3e819d4461b5fb69610d623f45672092eb2b75728a4af5dc80dac11a9
runs/topo6_m4096_s32m256_ssu6_h22000_seed7/baseline,topo6_m4096_s32m256,baseline,raw,False,False,random,7,6,14.0,16.0,95.77195911189872,True,31,False,31,87.47163406450872,31.650830146104443,7754,0.2869504435774854,87.43886107045452,1.0033938382994025,"[58.88347607528686, 58.80182199344787, 58.55210945271606, 58.38523856762695, 58.468080223269645, 58.71660519019775]",62.393469633672154,False,95.68576817666828,229.64584362400393,229.7273042245228,96.26411815812337,100.0,1151,"[1, 29]","200:4096,32:256","{'L': 14, 'S': 406}",13440,1485f8389cf5ccaf805a26aa9c93889c37a561fb70e91e6a3e88dff40861ca89,314d78e3e819d4461b5fb69610d623f45672092eb2b75728a4af5dc80dac11a9
runs/topo6_m4096_s32m256_ssu6_h22000_seed7/baseline,topo6_m4096_s32m256,baseline,raw,False,False,random,7,6,16.0,18.0,94.20279191793865,True,32,True,32,82.97233640149726,32.7238911645751,7601,0.4105116273499113,82.95211351577876,1.0033938382994025,"[64.99065120067749, 65.1575220857666, 65.23917616760558, 65.07230528251647, 65.15514693815918, 65.15514693815918]",58.05159950565895,False,93.35487885857295,224.05170926057505,224.04263151313498,84.97777777777777,99.82222222222222,1125,"[1, 29]","200:4096,32:256","{'L': 14, 'S': 406}",13440,1485f8389cf5ccaf805a26aa9c93889c37a561fb70e91e6a3e88dff40861ca89,314d78e3e819d4461b5fb69610d623f45672092eb2b75728a4af5dc80dac11a9
runs/topo6_m4096_s32m256_ssu6_h22000_seed7/baseline,topo6_m4096_s32m256,baseline,raw,False,False,random,7,6,18.0,20.0,97.23010941280305,True,32,True,32,89.33706296338272,23.4182681696061,5851,0.239075892161549,89.31053207754019,1.0033938382994025,"[61.77138032669677, 61.93825121178588, 62.01990529362487, 61.77019275289306, 61.85303440853576, 61.93587606417846]",29.732026661728195,False,78.85614094795085,189.25473827508205,189.29043135319097,94.2242355605889,100.0,883,"[1, 29]","200:4096,32:256","{'L': 14, 'S': 406}",13440,1485f8389cf5ccaf805a26aa9c93889c37a561fb70e91e6a3e88dff40861ca89,314d78e3e819d4461b5fb69610d623f45672092eb2b75728a4af5dc80dac11a9
runs/topo8_m2048_s32m128_ssu8_h22000_seed7/baseline,topo8_m2048_s32m128,baseline,raw,False,False,random,7,8,2.0,4.0,91.51145733717486,True,32,True,32,70.11897892791907,26.405773091159762,8790,0.5074006512052194,69.89482376992783,1.0035297788011996,"[80.32468919485474, 80.32468919485474, 80.32468919485474, 79.89724527033692, 80.03972657850953, 80.18220788668214, 80.32468919485474, 80.03972657850953]",76.43509252948618,False,95.01378387972329,304.0441084151146,304.05168702150036,69.48391922213912,92.96933433059087,1337,"[3, 43]","200:2048,32:128","{'L': 33, 'S': 473}",16192,0efb7a28d64e5280702acb92778090bb7b2486b527382ba7493158bea14f5be7,56782150254c3ae741a2134b97f85d3d105d530c2209bf70ecb750e98eb135b9
runs/topo8_m2048_s32m128_ssu8_h22000_seed7/baseline,topo8_m2048_s32m128,baseline,raw,False,False,random,7,8,2.0,20.0,93.20082520822773,True,32,True,32,73.61703115117182,23.55448774184994,74173,0.42598955098003083,73.44230474380804,1.0035297788011996,"[80.32468919485474, 80.32468919485474, 80.32468919485474, 80.32468919485474, 80.18220788668214, 80.18220788668214, 80.32468919485474, 80.03972657850953]",63.5423556532208,False,91.56118390369221,292.99578849181506,292.9789472915086,75.62005277044855,96.63148636763412,11370,"[3, 43]","200:2048,32:128","{'L': 33, 'S': 473}",16192,0efb7a28d64e5280702acb92778090bb7b2486b527382ba7493158bea14f5be7,56782150254c3ae741a2134b97f85d3d105d530c2209bf70ecb750e98eb135b9
runs/topo8_m2048_s32m128_ssu8_h22000_seed7/baseline,topo8_m2048_s32m128,baseline,raw,False,False,random,7,8,4.0,6.0,91.7983574976455,True,32,True,32,69.99685324679919,25.39185054167262,8441,0.5081849171454639,69.8623153034837,1.0035297788011996,"[76.37756493641969, 75.95012101190186, 76.09260232007446, 76.23508362824707, 76.23508362824707, 76.09260232007446, 76.23508362824707, 76.09260232007446]",62.45472096215203,False,92.58685042002647,296.2779213440847,296.2475236409195,66.04795050270688,92.11136890951276,1293,"[3, 43]","200:2048,32:128","{'L': 33, 'S': 473}",16192,0efb7a28d64e5280702acb92778090bb7b2486b527382ba7493158bea14f5be7,56782150254c3ae741a2134b97f85d3d105d530c2209bf70ecb750e98eb135b9
runs/topo8_m2048_s32m128_ssu8_h22000_seed7/baseline,topo8_m2048_s32m128,baseline,raw,False,False,random,7,8,6.0,8.0,91.42266446979085,True,32,True,32,68.59722350349415,25.559909071132147,8327,0.5451005192098016,68.36561180331849,1.0035297788011996,"[80.32468919485474, 80.32468919485474, 79.89724527033692, 80.32468919485474, 80.18220788668214, 80.03972657850953, 80.32468919485474, 80.03972657850953]",69.55823754832086,False,91.18758745292538,291.8002798493613,291.7638661464642,61.38147566718995,92.54317111459969,1274,"[3, 43]","200:2048,32:128","{'L': 33, 'S': 473}",16192,0efb7a28d64e5280702acb92778090bb7b2486b527382ba7493158bea14f5be7,56782150254c3ae741a2134b97f85d3d105d530c2209bf70ecb750e98eb135b9
runs/topo8_m2048_s32m128_ssu8_h22000_seed7/baseline,topo8_m2048_s32m128,baseline,raw,False,False,random,7,8,8.0,10.0,92.78041736120964,True,32,True,32,73.28340217418148,24.883338812858486,8662,0.4347020237576483,73.0455459055758,1.0035297788011996,"[64.10874823659668, 63.82378562025147, 63.966266928424076, 63.966266928424076, 63.966266928424076, 64.10874823659668, 63.966266928424076, 63.82378562025147]",76.47779428051226,False,94.41615732331238,302.13170343459956,302.1283987811516,74.77272727272727,99.46969696969697,1320,"[3, 43]","200:2048,32:128","{'L': 33, 'S': 473}",16192,0efb7a28d64e5280702acb92778090bb7b2486b527382ba7493158bea14f5be7,56782150254c3ae741a2134b97f85d3d105d530c2209bf70ecb750e98eb135b9
runs/topo8_m2048_s32m128_ssu8_h22000_seed7/baseline,topo8_m2048_s32m128,baseline,raw,False,False,random,7,8,10.0,12.0,95.02889220858253,True,32,True,32,78.43375856683957,20.23178116965734,7537,0.3278204145650391,78.23015545687805,1.0035297788011996,"[63.68130431207886, 63.966266928424076, 63.68130431207886, 63.966266928424076, 63.966266928424076, 63.82378562025147, 63.966266928424076, 64.10874823659668]",46.593273818588024,False,87.56698900521134,280.21436481667627,280.1579350544313,85.97091531223268,99.14456800684346,1169,"[3, 43]","200:2048,32:128","{'L': 33, 'S': 473}",16192,0efb7a28d64e5280702acb92778090bb7b2486b527382ba7493158bea14f5be7,56782150254c3ae741a2134b97f85d3d105d530c2209bf70ecb750e98eb135b9
