npu_id,current_request_id,current_layer,next_request_id,next_layer,current_role,next_role,cross_request,full_start_ms,full_end_ms,clipped_start_ms,clipped_end_ms,clipped_at_window_edge,clipped_duration_ms,full_next_layer_received_GiB,actual_window_received_GiB,next_layer_first_physical_receive_ms,next_layer_last_physical_receive_ms,period_mean_supply_GiB_s
0,29,0,29,1,S,S,False,2219.3650679570023,2224.753161365114,2219.3650679570023,2224.753161365114,False,5.388093408111672,0.0255126953125,0.0255126953125,2223.068019307609,2223.704997457023,4.735013553048491
0,29,1,29,2,S,S,False,2224.753161365114,2230.1412547732257,2224.753161365114,2230.1412547732257,False,5.388093408111672,0.0255126953125,0.0255126953125,2225.619288838859,2226.256266988273,4.735013553048491
0,29,2,29,3,S,S,False,2230.1412547732257,2235.5293481813374,2230.1412547732257,2235.5293481813374,False,5.388093408111672,0.0255126953125,0.0255126953125,2230.145450940218,2230.782429089632,4.735013553048491
0,29,3,29,4,S,S,False,2235.5293481813374,2240.917441589449,2235.5293481813374,2240.917441589449,False,5.388093408111672,0.0255126953125,0.0255126953125,2239.3560374880694,2239.9930156374835,4.735013553048491
0,29,4,29,5,S,S,False,2240.917441589449,2246.3055349975607,2240.917441589449,2246.3055349975607,False,5.388093408111672,0.0255126953125,0.0255126953125,2241.9073070193194,2242.5442851687335,4.735013553048491
0,29,5,29,6,S,S,False,2246.3055349975607,2251.6936284056724,2246.3055349975607,2251.6936284056724,False,5.388093408111672,0.0255126953125,0.0255126953125,2246.309731164553,2246.946709313967,4.735013553048491
0,29,6,29,7,S,S,False,2251.6936284056724,2257.263693579727,2251.6936284056724,2257.263693579727,False,5.5700651740544345,0.0255126953125,0.0255126953125,2256.6267154303127,2257.263693579727,4.580322584256116
0,29,7,30,0,S,S,True,2257.263693579727,2266.4742801275784,2257.263693579727,2266.4742801275784,False,9.210586547851562,0.0255126953125,0.0255126953125,2265.8373019781643,2266.4742801275784,2.7699316628701594
0,30,0,30,1,S,S,False,2266.4742801275784,2271.810870453927,2266.4742801275784,2271.810870453927,False,5.336590326348414,0.0255126953125,0.0255126953125,2268.3885715094143,2269.0255496588284,4.7807108569934345
0,30,1,30,2,S,S,False,2271.810870453927,2277.147460780275,2271.810870453927,2277.147460780275,False,5.336590326348414,0.0255126953125,0.0255126953125,2271.933571548935,2272.570549698349,4.7807108569934345
0,30,2,30,3,S,S,False,2277.147460780275,2282.4840511066236,2277.147460780275,2282.4840511066236,False,5.336590326348414,0.0255126953125,0.0255126953125,2277.3886668032997,2278.0256449527137,4.7807108569934345
0,30,3,30,4,S,S,False,2282.4840511066236,2287.820641432972,2282.4840511066236,2287.820641432972,False,5.336590326348414,0.0255126953125,0.0255126953125,2282.843762057664,2283.4807402070783,4.7807108569934345
0,30,4,30,5,S,S,False,2287.820641432972,2293.1572317593204,2287.820641432972,2293.1572317593204,False,5.336590326348414,0.0255126953125,0.0255126953125,2288.2988573120288,2288.935835461443,4.7807108569934345
0,30,5,30,6,S,S,False,2293.1572317593204,2298.493822085669,2293.1572317593204,2298.493822085669,False,5.336590326348414,0.0255126953125,0.0255126953125,2297.5094438598803,2298.1464220092944,4.7807108569934345
0,30,6,30,7,S,S,False,2298.493822085669,2303.8304124120173,2298.493822085669,2303.8304124120173,False,5.336590326348414,0.0255126953125,0.0255126953125,2299.422896008318,2300.059874157732,4.7807108569934345
0,30,7,31,0,S,S,True,2303.8304124120173,2309.1670027383657,2303.8304124120173,2309.1670027383657,False,5.336590326348414,0.0255126953125,0.0255126953125,2303.8346085790095,2304.4715867284235,4.7807108569934345
0,31,0,31,1,S,S,False,2309.1670027383657,2314.642724825415,2309.1670027383657,2314.642724825415,False,5.475722087049235,0.0255126953125,0.0255126953125,2313.3059125598625,2313.9428907092765,4.659238527251174
0,31,1,31,2,S,S,False,2314.642724825415,2323.7912946399406,2314.642724825415,2323.7912946399406,False,9.148569814525672,0.0255126953125,0.0255126953125,2323.1543164905265,2323.7912946399406,2.7887085992383347
0,31,2,31,3,S,S,False,2323.7912946399406,2329.26701672699,2323.7912946399406,2329.26701672699,False,5.475722087049235,0.0255126953125,0.0255126953125,2325.7055860217765,2326.3425641711906,4.659238527251174
0,31,3,31,4,S,S,False,2329.26701672699,2334.742738814039,2329.26701672699,2334.742738814039,False,5.475722087049235,0.0255126953125,0.0255126953125,2329.271212893982,2329.908191043396,4.659238527251174
0,31,4,31,5,S,S,False,2334.742738814039,2340.2184609010883,2334.742738814039,2340.2184609010883,False,5.475722087049235,0.0255126953125,0.0255126953125,2334.7729836416715,2335.4099617910856,4.659238527251174
0,31,5,31,6,S,S,False,2340.2184609010883,2345.6941829881375,2340.2184609010883,2345.6941829881375,False,5.475722087049235,0.0255126953125,0.0255126953125,2340.4087372818844,2341.0457154312985,4.659238527251174
0,31,6,31,7,S,S,False,2345.6941829881375,2353.1377549192816,2345.6941829881375,2353.1377549192816,False,7.443571931144106,0.0255126953125,0.0255126953125,2352.5007767698676,2353.1377549192816,3.427480186730539
0,31,7,32,0,S,S,True,2353.1377549192816,2358.613477006331,2353.1377549192816,2358.613477006331,False,5.475722087049235,0.0255126953125,0.0255126953125,2355.68986368393,2356.326841833344,4.659238527251174
0,32,0,32,1,S,S,False,2358.613477006331,2363.98096534174,2358.613477006331,2363.98096534174,False,5.367488335409234,0.0255126953125,0.0255126953125,2358.8789505979926,2359.5159287474066,4.75319063931507
0,32,1,32,2,S,S,False,2363.98096534174,2369.3484536771493,2363.98096534174,2369.3484536771493,False,5.367488335409234,0.0255126953125,0.0255126953125,2363.9851615087323,2364.6221396581464,4.75319063931507
0,32,2,32,3,S,S,False,2369.3484536771493,2375.9570049289796,2369.3484536771493,2375.9570049289796,False,6.608551251830249,0.0255126953125,0.0255126953125,2375.3200267795655,2375.9570049289796,3.8605579862052544
0,32,3,32,4,S,S,False,2375.9570049289796,2381.324493264389,2375.9570049289796,2381.324493264389,False,5.367488335409234,0.0255126953125,0.0255126953125,2378.509113693628,2379.146091843042,4.75319063931507
0,32,4,32,5,S,S,False,2381.324493264389,2386.691981599798,2381.324493264389,2386.691981599798,False,5.367488335409234,0.0255126953125,0.0255126953125,2381.6982006076905,2382.3351787571046,4.75319063931507
0,32,5,32,6,S,S,False,2386.691981599798,2392.0594699352073,2386.691981599798,2392.0594699352073,False,5.367488335409234,0.0255126953125,0.0255126953125,2386.6961777667902,2387.3331559162043,4.75319063931507
0,32,6,32,7,S,S,False,2392.0594699352073,2397.4269582706165,2392.0594699352073,2397.4269582706165,False,5.367488335409234,0.0255126953125,0.0255126953125,2392.0636661021995,2392.7006442516135,4.75319063931507
0,32,7,33,0,S,S,True,2397.4269582706165,2402.7944466060258,2397.4269582706165,2402.7944466060258,False,5.367488335409234,0.0255126953125,0.0255126953125,2397.4311544376087,2398.068132587023,4.75319063931507
0,33,0,33,1,S,S,False,2402.7944466060258,2409.9329753180004,2402.7944466060258,2409.9329753180004,False,7.138528711974686,0.0255126953125,0.0255126953125,2409.2959971685864,2409.9329753180004,3.573943082935725
0,33,1,33,2,S,S,False,2409.9329753180004,2415.3932268005365,2409.9329753180004,2415.3932268005365,False,5.460251482536023,0.0255126953125,0.0255126953125,2412.485084082649,2413.122062232063,4.672439610904256
