npu_id,current_request_id,current_layer,next_request_id,next_layer,current_role,next_role,cross_request,full_start_ms,full_end_ms,clipped_start_ms,clipped_end_ms,clipped_at_window_edge,clipped_duration_ms,full_next_layer_received_GiB,actual_window_received_GiB,next_layer_first_physical_receive_ms,next_layer_last_physical_receive_ms,period_mean_supply_GiB_s
6,6000042,6,6000042,7,S,S,False,3654.405340818321,3659.953297139733,3654.405340818321,3659.953297139733,False,5.54795632141213,0.0255126953125,0.0255126953125,3655.264613046231,3658.318583383145,4.598575373427996
6,6000042,7,6000043,0,S,S,True,3659.953297139733,3665.501253461145,3659.953297139733,3665.501253461145,False,5.54795632141213,0.0255126953125,0.0255126953125,3660.417506112637,3664.92754639584,4.598575373427996
6,6000043,0,6000043,1,S,S,False,3665.501253461145,3671.0750229233886,3665.501253461145,3671.0750229233886,False,5.57376946224349,0.0255126953125,0.0255126953125,3665.536829843106,3668.141810311856,4.577278533911756
6,6000043,1,6000043,2,S,S,False,3671.0750229233886,3676.648792385632,3671.0750229233886,3676.648792385632,False,5.57376946224349,0.0255126953125,0.0255126953125,3671.6842144866605,3673.584238900723,4.577278533911756
6,6000043,2,6000043,3,S,S,False,3676.648792385632,3682.2225618478756,3676.648792385632,3682.2225618478756,False,5.57376946224349,0.0255126953125,0.0255126953125,3676.660868539395,3678.728739633145,4.577278533911756
6,6000043,3,6000043,4,S,S,False,3682.2225618478756,3687.796331310119,3682.2225618478756,3687.796331310119,False,5.57376946224349,0.0255126953125,0.0255126953125,3682.2291821380277,3684.439722909512,4.577278533911756
6,6000043,4,6000043,5,S,S,False,3687.796331310119,3693.3701007723625,3687.796331310119,3693.3701007723625,False,5.57376946224349,0.0255126953125,0.0255126953125,3687.810084237637,3691.304652108731,4.577278533911756
6,6000043,5,6000043,6,S,S,False,3693.3701007723625,3698.943870234606,3693.3701007723625,3698.943870234606,False,5.57376946224349,0.0255126953125,0.0255126953125,3693.382594003262,3698.4842938323636,4.577278533911756
6,6000043,6,6000043,7,S,S,False,3698.943870234606,3704.5176396968495,3698.943870234606,3704.5176396968495,False,5.57376946224349,0.0255126953125,0.0255126953125,3698.9592999358792,3702.1055859466214,4.577278533911756
6,6000043,7,6000044,0,S,S,True,3704.5176396968495,3710.091409159093,3704.5176396968495,3710.091409159093,False,5.57376946224349,0.0255126953125,0.0255126953125,3704.5218358638417,3707.848557055248,4.577278533911756
6,6000044,0,6000044,1,S,S,False,3710.091409159093,3715.660015353171,3710.091409159093,3715.660015353171,False,5.568606194077802,0.0255126953125,0.0255126953125,3710.102737963451,3712.166412890209,4.5815226330123116
6,6000044,1,6000044,2,S,S,False,3715.660015353171,3721.2286215472486,3715.660015353171,3721.2286215472486,False,5.568606194077802,0.0255126953125,0.0255126953125,3715.6668553950917,3716.828354418529,4.5815226330123116
6,6000044,2,6000044,3,S,S,False,3721.2286215472486,3726.7972277413264,3721.2286215472486,3726.7972277413264,False,5.568606194077802,0.0255126953125,0.0255126953125,3721.2515737666863,3723.2523061885613,4.5815226330123116
6,6000044,3,6000044,4,S,S,False,3726.7972277413264,3732.365833935404,3726.7972277413264,3732.365833935404,False,5.568606194077802,0.0255126953125,0.0255126953125,3727.1136190547722,3728.7870504512566,4.5815226330123116
6,6000044,4,6000044,5,S,S,False,3732.365833935404,3737.934440129482,3732.365833935404,3737.934440129482,False,5.568606194077802,0.0255126953125,0.0255126953125,3732.371416295983,3734.544191564538,4.5815226330123116
6,6000044,5,6000044,6,S,S,False,3737.934440129482,3743.50304632356,3737.934440129482,3743.50304632356,False,5.568606194077802,0.0255126953125,0.0255126953125,3737.943926061608,3741.887483800866,4.5815226330123116
6,6000044,6,6000044,7,S,S,False,3743.50304632356,3749.0716525176376,3743.50304632356,3749.0716525176376,False,5.568606194077802,0.0255126953125,0.0255126953125,3743.512239660241,3746.3731863155144,4.5815226330123116
6,6000044,7,6000045,0,S,S,True,3749.0716525176376,3754.6402587117154,3749.0716525176376,3754.6402587117154,False,5.568606194077802,0.0255126953125,0.0255126953125,3749.0931417598504,3753.9220907344597,4.5815226330123116
6,6000045,0,6000045,1,S,S,False,3754.6402587117154,3760.1159807987647,3754.6402587117154,3760.1159807987647,False,5.475722087049235,0.0255126953125,0.0255126953125,3754.6446706905144,3755.4998495235222,4.659238527251174
6,6000045,1,6000045,2,S,S,False,3760.1159807987647,3765.591702885814,3760.1159807987647,3765.591702885814,False,5.475722087049235,0.0255126953125,0.0255126953125,3760.120176965757,3760.757155115171,4.659238527251174
6,6000045,2,6000045,3,S,S,False,3765.591702885814,3771.067424972863,3765.591702885814,3771.067424972863,False,5.475722087049235,0.0255126953125,0.0255126953125,3765.6195021179847,3767.385249188297,4.659238527251174
6,6000045,3,6000045,4,S,S,False,3771.067424972863,3776.5431470599124,3771.067424972863,3776.5431470599124,False,5.475722087049235,0.0255126953125,0.0255126953125,3771.0745192078284,3772.731165936344,4.659238527251174
6,6000045,4,6000045,5,S,S,False,3776.5431470599124,3782.0188691469616,3776.5431470599124,3782.0188691469616,False,5.475722087049235,0.0255126953125,0.0255126953125,3776.5473432269046,3777.2892255511233,4.659238527251174
6,6000045,5,6000045,6,S,S,False,3782.0188691469616,3787.494591234011,3782.0188691469616,3787.494591234011,False,5.475722087049235,0.0255126953125,0.0255126953125,3782.035929652686,3784.066035243506,4.659238527251174
6,6000045,6,6000045,7,S,S,False,3787.494591234011,3792.97031332106,3787.494591234011,3792.97031332106,False,5.475722087049235,0.0255126953125,0.0255126953125,3787.499339076514,3788.94617745542,4.659238527251174
6,6000045,7,6000046,0,S,S,True,3792.97031332106,3798.4460354081093,3792.97031332106,3798.4460354081093,False,5.475722087049235,0.0255126953125,0.0255126953125,3792.979533168311,3794.4095868792483,4.659238527251174
6,6000046,0,6000046,1,S,S,False,3798.4460354081093,3804.0249684585183,3798.4460354081093,3804.0249684585183,False,5.578933050408978,0.0255126953125,0.0255126953125,3798.4597272601077,3800.1919049944827,4.573042028283478
