start_ms,end_ms,fleet_current_gib_s,ssu0_current_gib_s,fleet_continuing_gib_s,ssu0_continuing_gib_s,fleet_boundary_gib_s,ssu0_boundary_gib_s,fleet_total_prefetch_gib_s,ssu0_total_prefetch_gib_s,max_npu_total_link_gib_s,max_npu_continuing_link_gib_s,max_npu_boundary_link_gib_s,boundary_overdue_layers,continuing_overdue_layers,cold_initial_layers
5640.180314980361,5641.264462076628,31.14466640385143,31.14466640385143,23.152839559998732,23.152839559998732,44.92167450583562,44.92167450583562,68.07451406583444,68.07451406583444,44.5643105701411,4.340583689886425,44.5643105701411,0.0,0.0,0.0
5641.264462076628,5642.247273071927,31.14466640385143,31.14466640385143,23.152839559998732,23.152839559998732,44.92167450583562,44.92167450583562,68.07451406583444,68.07451406583444,44.5643105701411,4.340583689886425,44.5643105701411,0.0,0.0,0.0
5642.247273071927,5645.760929624297,31.14466640385143,31.14466640385143,19.387055119610025,19.387055119610025,45.2802260092274,45.2802260092274,64.66728112883752,64.66728112883752,44.5643105701411,4.340583689886425,44.5643105701411,0.0,0.0,0.0
5645.760929624297,5646.021773379002,30.656664169437832,30.656664169437832,19.387055119610025,19.387055119610025,0.7159154390862952,0.7159154390862952,20.102970558696413,20.102970558696413,4.340583689886425,4.340583689886425,0.358551503391781,1.0,0.0,0.0
5646.021773379002,5646.445019962207,30.656664169437832,30.656664169437832,15.0464714297236,15.0464714297236,0.7159154390862952,0.7159154390862952,15.762386868809987,15.762386868809987,3.767642487580893,3.767642487580893,0.358551503391781,1.0,1.0,0.0
5646.445019962207,5647.078877212421,30.656664169437832,30.656664169437832,18.802992780495888,18.802992780495888,0.7159154390862952,0.7159154390862952,19.518908219582276,19.518908219582276,3.767642487580893,3.767642487580893,0.358551503391781,0.0,1.0,0.0
5647.078877212421,5652.920335611062,30.656664169437832,30.656664169437832,23.143576470382314,23.143576470382314,0.7159154390862952,0.7159154390862952,23.8594919094687,23.8594919094687,4.340583689886425,4.340583689886425,0.358551503391781,0.0,0.0,0.0
5652.920335611062,5656.163772876614,30.656664169437832,30.656664169437832,18.802992780495888,18.802992780495888,0.7159154390862952,0.7159154390862952,19.518908219582276,19.518908219582276,3.767642487580893,3.767642487580893,0.358551503391781,0.0,1.0,0.0
5656.163772876614,5661.639052154437,31.246023659428115,31.246023659428115,23.139655529152684,23.139655529152684,0.3585515033917771,0.3585515033917771,23.498207032544553,23.498207032544553,4.336662748656797,4.336662748656797,0.358551503391781,0.0,1.0,0.0
5661.639052154437,5662.010210383418,31.246023659428115,31.246023659428115,27.48023921903911,27.48023921903911,0.3585515033917771,0.3585515033917771,27.83879072243098,27.83879072243098,4.340583689886425,4.340583689886425,0.358551503391781,0.0,0.0,0.0
