case,label,window_kind,start_s,end_s,duration_s,dimension,group,admitted_request_count,admitted_compute_ms,admitted_io_gb,admitted_compute_ms_per_io_gb,admitted_io_per_compute_gbps,admitted_mean_raw_demand_gbps,mean_ttft_ms,p99_ttft_ms,slo_alpha1p5_pct,slo_alpha2_pct
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.0,25.5,0.5,profile,"176,256",1,128.59643913212983,3.7758789062500004,34.0573525594985,29.36223531329956,29.362235313299564,195.68039519023296,195.68039519023296,0.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.0,25.5,0.5,profile,"176,4096",2,4007.3455646035577,7.390625000000001,542.2201186778598,1.844269449902344,1.8442694499023438,2122.7123399284646,2145.546133343454,100.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.0,25.5,0.5,profile,"176,512",1,252.50765589798212,3.7705078125,66.96913743577666,14.932251456262208,14.932251456262208,368.21948728516145,368.21948728516145,100.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.0,25.5,0.5,profile,"192,1024",1,545.6125064753121,4.103515625000001,132.96221005014743,7.520933952758791,7.520933952758791,687.6362596401304,687.6362596401304,100.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.0,25.5,0.5,profile,"192,4096",1,2175.473295290288,4.039062500000001,538.6084754297037,1.8566362127929692,1.8566362127929688,2424.7716320099207,2424.7716320099207,100.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.0,25.5,0.5,profile,"200,256",1,144.70256856410603,4.29150390625,33.718382116200836,29.65741347119751,29.65741347119751,237.86873869197734,237.86873869197734,0.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.0,25.5,0.5,profile,"32,2048",2,459.811283908,1.2890625000000002,356.70208691044843,2.8034599086914067,2.8034599086914067,269.01930478737995,283.8687790842208,100.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.0,25.5,0.5,profile,"32,256",2,63.919350271150186,1.3642578125,46.852837994028484,21.343424279388426,21.343424279388426,40.27638960945478,48.42676979387499,50.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.0,25.5,0.5,profile,"48,512",1,80.70895968896073,1.0205078125,79.08705714975673,12.644293972229006,12.644293972229006,152.88729185321426,152.88729185321426,0.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.0,25.5,0.5,profile,"64,1024",1,202.01505216678882,1.3535156250000002,149.25210203376025,6.700073140502931,6.700073140502931,272.92745026078774,272.92745026078774,100.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.0,25.5,0.5,profile,"64,64",1,17.921509803758415,1.3736572265625002,13.046566099030384,76.6485213357651,76.6485213357651,103.06125801498274,103.06125801498274,0.0,0.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.0,25.5,0.5,profile,"80,128",1,34.9545424455353,1.716064453125,20.369014917756807,49.0941758370575,49.0941758370575,68.01820963114733,68.01820963114733,0.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.0,25.5,0.5,profile,"80,2048",1,487.6037207016371,1.67578125,290.970984847597,3.436768791650391,3.436768791650391,608.783688161282,608.783688161282,100.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.0,25.5,0.5,profile,"80,256",1,64.17192994809237,1.7133789062500002,37.45343759865864,26.699818871521,26.699818871521,97.51955402105523,97.51955402105523,0.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.0,25.5,0.5,profile,"96,128",1,40.32325191349002,2.059814453125,19.576157382678097,51.08254804310303,51.08254804310303,77.24536257936415,77.24536257936415,0.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.0,25.5,0.5,profile,"96,256",1,74.9093470023565,2.05712890625,36.41451285564351,27.461578408703616,27.461578408703613,99.102485020725,99.102485020725,100.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.0,25.5,0.5,profile,"96,4096",1,1144.680340645995,1.9765625000000002,579.1268126588433,1.7267375264648437,1.7267375264648437,1277.5303953546754,1277.5303953546754,100.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.0,25.5,0.5,profile,"96,512",1,145.13346879256792,2.0517578125,70.73615994459284,14.137041094445802,14.137041094445802,207.74695157713722,207.74695157713722,100.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.0,25.5,0.5,profile,"96,64",1,23.2902189487311,2.0611572265625,11.299583868996455,88.49883425740815,88.49883425740815,142.90861031194072,142.90861031194072,0.0,0.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.0,25.5,0.5,raw_demand_bin,gt_10_le_20,4,687.9080729609421,9.92578125,69.30518169146052,14.428935551340103,14.106385517449953,264.4818615852182,367.0451141353674,50.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.0,25.5,0.5,raw_demand_bin,gt_20_le_40,8,679.8054238728051,19.03515625,35.71315175691322,28.000889050808116,26.627607439974977,128.4391777600731,234.9155546468552,37.5,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.0,25.5,0.5,raw_demand_bin,gt_40_le_50,1,34.9545424455353,1.716064453125,20.369014917756807,49.0941758370575,49.0941758370575,68.01820963114733,68.01820963114733,0.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.0,25.5,0.5,raw_demand_bin,gt_50_le_80,4,165.7348108593917,9.2718505859375,17.87505194602247,55.94389336711933,58.978993089428336,95.52433067507991,128.24718382934617,0.0,50.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.0,25.5,0.5,raw_demand_bin,gt_80,2,49.264792530861286,4.466064453125,11.030918395364775,90.65428318463519,90.54290523849565,161.05055763147902,178.82966600462657,0.0,0.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.0,25.5,0.5,raw_demand_bin,le_10,15,15096.320935573933,41.46484375,364.0751916633939,2.746685363073436,3.3885460216308596,1146.889713987058,2385.7453016063723,100.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.5,26.0,0.5,category,LL,12,11423.858121957122,33.580078125,340.1974849323589,2.9394691151194987,5.2838385571197515,1071.4588339097372,2473.115190080714,100.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.5,26.0,0.5,category,LS,11,516.4570133912798,32.4588623046875,15.911124935413907,62.84910740498728,70.93212941042633,235.263588518659,545.3117409927748,9.090909090909092,18.181818181818183
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.5,26.0,0.5,category,SL,3,263.6017124993313,3.4052734375,77.40985190688708,12.918252333086185,12.70905763010254,143.9800267450361,179.51656349280398,33.33333333333333,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.5,26.0,0.5,category,SS,7,273.7981911190687,8.56689453125,31.96002823664022,31.289083745350425,39.224978874372646,118.69821778196845,190.63379462750086,0.0,28.57142857142857
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.5,26.0,0.5,overall,all,33,12477.715038966802,78.0111083984375,159.94792658550048,6.252034779991023,35.04125791548615,506.3100934948783,2309.0308768552695,42.42424242424242,57.57575757575758
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.5,26.0,0.5,profile,"112,1024",1,330.8640576488932,2.384765625,138.7407023064974,7.207690197436523,7.207690197436523,463.38959008749225,463.38959008749225,100.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.5,26.0,0.5,profile,"112,128",2,91.38392171439624,4.80712890625,19.010083460749975,52.60366173902892,52.60366173902893,83.61281266478545,100.45084571660969,50.0,50.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.5,26.0,0.5,profile,"112,256",1,85.64676761444342,2.40087890625,35.67308929720971,28.03233528973389,28.03233528973389,134.8876572327281,134.8876572327281,0.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.5,26.0,0.5,profile,"112,4096",1,1316.478849565995,2.3203125,567.3713560419103,1.7625140736328122,1.7625140736328122,1363.9308142693553,1363.9308142693553,100.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.5,26.0,0.5,profile,"112,512",1,166.60829961410437,2.3955078125000004,69.55030526084094,14.378082112646487,14.378082112646485,238.42093863624905,238.42093863624905,100.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.5,26.0,0.5,profile,"128,1024",1,373.81375578175397,2.728515625,137.00260770240374,7.299131138964844,7.299131138964844,483.1123313303906,483.1123313303906,100.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.5,26.0,0.5,profile,"128,128",1,51.06067008778518,2.747314453125,18.58566646046104,53.80490401715698,53.80490401715698,102.58518744706817,102.58518744706817,0.0,0.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.5,26.0,0.5,profile,"128,2048",1,745.301738949197,2.70703125,275.3207001024451,3.632127913476562,3.632127913476562,876.6081546248606,876.6081546248606,100.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.5,26.0,0.5,profile,"128,4096",1,1488.2772032376654,2.6640625000000004,558.649507373669,1.7900311139648437,1.7900311139648437,1562.3333197469474,1562.3333197469474,100.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.5,26.0,0.5,profile,"128,512",1,188.08315078041497,2.7392578125,68.66208427777003,14.564078712707518,14.564078712707518,234.80516384543444,234.80516384543444,100.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.5,26.0,0.5,profile,"128,64",1,28.658927891352853,2.7486572265625,10.426519398053141,95.90928303329315,95.90928303329315,394.6135732923576,394.6135732923576,0.0,0.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.5,26.0,0.5,profile,"144,2048",1,831.2010688165183,3.0507812500000004,272.45515187839777,3.670328834326173,3.6703288343261726,1055.1223763525777,1055.1223763525777,100.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.5,26.0,0.5,profile,"144,4096",1,1660.0766810169919,3.0078125,551.9215978446102,1.8118515454101565,1.8118515454101565,1777.7102435538327,1777.7102435538327,100.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.5,26.0,0.5,profile,"160,128",1,61.79808828494513,3.4348144531250004,17.991681684208913,55.58124123981629,55.58124123981629,129.8003857674703,129.8003857674703,0.0,0.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.5,26.0,0.5,profile,"160,2048",1,917.1003634285319,3.39453125,270.1699574657125,3.7013737921875007,3.7013737921875007,1047.0207085591537,1047.0207085591537,100.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.5,26.0,0.5,profile,"176,64",1,36.711991562200296,3.7799072265625004,9.712405453820274,102.96110523337555,102.96110523337556,521.2898115901335,521.2898115901335,0.0,0.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.5,26.0,0.5,profile,"192,64",1,39.396346040612436,4.1236572265625,9.553739284352064,104.67105813091278,104.67105813091278,547.980844259735,547.980844259735,0.0,0.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.5,26.0,0.5,profile,"200,128",1,75.21986229808209,4.294189453125,17.5166613208792,57.08850457752687,57.08850457752687,276.4492675386791,276.4492675386791,0.0,0.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.5,26.0,0.5,profile,"200,4096",1,2261.372612471063,4.210937500000001,537.0235517556512,1.8621157242187505,1.8621157242187503,2559.064116055946,2559.064116055946,100.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.5,26.0,0.5,profile,"32,128",1,18.848415342640056,0.684814453125,27.523390104618063,36.332733584014896,36.332733584014896,69.83152069676726,69.83152069676726,0.0,0.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.5,26.0,0.5,profile,"32,512",1,59.23412266696431,0.6767578125,87.52632267095449,11.425134399389648,11.425134399389648,77.88239080164931,77.88239080164931,100.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.5,26.0,0.5,profile,"48,256",1,42.69709302504841,1.0258789062500002,41.62001262032324,24.026902853741458,24.026902853741458,91.39681045982434,91.39681045982434,0.0,0.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.5,26.0,0.5,profile,"48,64",2,30.474310524681158,2.059814453125,14.794687200319311,67.59183120670623,67.59183120670623,154.23769170089508,193.03076085300606,0.0,0.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.5,26.0,0.5,profile,"64,256",1,53.43451233051433,1.36962890625,39.01386140923114,25.63191552639771,25.63191552639771,93.08746784806863,93.08746784806863,0.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.5,26.0,0.5,profile,"64,512",2,204.367589832367,2.728515625,74.90064852839792,13.351019245458986,13.351019245458986,177.0288447167295,179.56839096730553,0.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.5,26.0,0.5,profile,"80,256",2,128.34385989618474,3.4267578125000004,37.45343759865864,26.699818871521,26.699818871521,134.0481710336644,140.54549903904007,0.0,50.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.5,26.0,0.5,profile,"96,4096",1,1144.680340645995,1.9765625000000002,579.1268126588433,1.7267375264648437,1.7267375264648437,1195.9882498546067,1195.9882498546067,100.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.5,26.0,0.5,profile,"96,64",2,46.5804378974622,4.122314453125,11.299583868996455,88.49883425740815,88.49883425740815,156.53356062375315,257.2548760387027,0.0,0.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.5,26.0,0.5,raw_demand_bin,gt_10_le_20,5,618.2931628938506,8.5400390625,72.39933662702151,13.812281252681691,13.413866743132326,181.03323654335836,238.27630764461645,60.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.5,26.0,0.5,raw_demand_bin,gt_20_le_40,6,328.97064820883094,8.907958984375,36.92996889476722,27.07827896767318,27.903920832821658,109.54996638411951,140.38857555291034,0.0,50.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.5,26.0,0.5,raw_demand_bin,gt_50_le_80,7,309.9368529098898,17.34326171875,17.87073607813999,55.9574040838323,58.123662246567214,140.64797849779694,271.4916588548678,14.285714285714285,14.285714285714285
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.5,26.0,0.5,raw_demand_bin,gt_80,5,151.3477033916278,14.7745361328125,10.243820992491427,97.61982376819994,96.10782298247956,355.39027007794647,546.913202952951,0.0,0.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,25.5,26.0,0.5,raw_demand_bin,le_10,10,11069.166671562603,28.4453125,389.13851523208274,2.569779039742696,3.4463901860083004,1238.4279904435164,2488.742267530756,100.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,26.0,26.5,0.5,category,LL,15,13673.882259542695,50.0478515625,273.21616877932684,3.660105492540184,7.262985338984375,1022.617806296086,2379.9998450228636,86.66666666666667,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,26.0,26.5,0.5,category,LS,7,480.69924822827085,23.5240478515625,20.43437639905762,48.93714300212838,54.69857566069925,191.62914882784804,457.255998332694,14.285714285714285,42.857142857142854
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,26.0,26.5,0.5,category,SL,4,1220.2702205219148,4.640625,262.9538522336786,3.802948660023175,4.518255362365723,343.98986997480824,470.7349086823711,100.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,26.0,26.5,0.5,category,SS,3,73.4819166884615,4.80712890625,15.286030002840949,65.41920955370017,69.69608435890198,90.63740947636204,180.5564922449991,0.0,66.66666666666666
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,26.0,26.5,0.5,overall,all,29,15448.333644981343,83.0196533203125,186.08044031908267,5.374019957633609,24.792968421925146,632.0187187780878,2369.9822352343695,62.06896551724138,82.75862068965517
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,26.0,26.5,0.5,profile,"112,128",1,45.69196085719812,2.403564453125,19.010083460749975,52.60366173902892,52.60366173902893,135.51200011369656,135.51200011369656,0.0,0.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,26.0,26.5,0.5,profile,"112,256",1,85.64676761444342,2.40087890625,35.67308929720971,28.03233528973389,28.03233528973389,142.66878078423906,142.66878078423906,0.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,26.0,26.5,0.5,profile,"112,512",1,166.60829961410437,2.3955078125000004,69.55030526084094,14.378082112646487,14.378082112646485,287.02471175571554,287.02471175571554,0.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,26.0,26.5,0.5,profile,"128,1024",1,373.81375578175397,2.728515625,137.00260770240374,7.299131138964844,7.299131138964844,521.0980134104611,521.0980134104611,100.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,26.0,26.5,0.5,profile,"128,128",1,51.06067008778518,2.747314453125,18.58566646046104,53.80490401715698,53.80490401715698,126.03923639377172,126.03923639377172,0.0,0.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,26.0,26.5,0.5,profile,"128,2048",1,745.301738949197,2.70703125,275.3207001024451,3.632127913476562,3.632127913476562,818.0951377985912,818.0951377985912,100.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,26.0,26.5,0.5,profile,"128,4096",2,2976.554406475331,5.328125000000001,558.649507373669,1.7900311139648437,1.7900311139648437,1597.426331123661,1615.850842407536,100.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,26.0,26.5,0.5,profile,"128,512",1,188.08315078041497,2.7392578125,68.66208427777003,14.564078712707518,14.564078712707518,236.50456282994855,236.50456282994855,100.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,26.0,26.5,0.5,profile,"144,2048",2,1662.4021376330365,6.101562500000001,272.45515187839777,3.670328834326173,3.6703288343261726,877.9129966311266,897.9922611629158,100.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,26.0,26.5,0.5,profile,"144,256",1,107.1216018259477,3.08837890625,34.685381903484725,28.8305892892456,28.8305892892456,160.55540123325045,160.55540123325045,100.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,26.0,26.5,0.5,profile,"160,4096",1,1831.8747488614208,3.3515625,546.573351641636,1.8295805988281253,1.8295805988281253,1981.3997968338663,1981.3997968338663,100.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,26.0,26.5,0.5,profile,"192,1024",1,545.6125064753121,4.103515625000001,132.96221005014743,7.520933952758791,7.520933952758791,622.5773564270858,622.5773564270858,100.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,26.0,26.5,0.5,profile,"192,4096",2,4350.946590580576,8.078125000000002,538.6084754297037,1.8566362127929692,1.8566362127929688,2354.240276995308,2389.3019112550364,100.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,26.0,26.5,0.5,profile,"192,512",2,547.965001653433,8.228515625,66.59342056647465,15.0164984993042,15.0164984993042,415.36957744108804,421.55469209494186,50.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,26.0,26.5,0.5,profile,"200,128",2,150.43972459616418,8.58837890625,17.5166613208792,57.08850457752687,57.08850457752687,150.56716869155207,171.10371349135676,0.0,50.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,26.0,26.5,0.5,profile,"200,512",1,284.7199227381171,4.286132812500001,66.42816151374615,15.053856334606936,15.053856334606934,382.6691510032542,382.6691510032542,100.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,26.0,26.5,0.5,profile,"200,64",1,40.73852324673224,4.2955322265625,9.483929138004221,105.44153013467559,105.4415301346756,475.4942858868744,475.4942858868744,0.0,0.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,26.0,26.5,0.5,profile,"32,4096",1,457.4854719340925,0.6015625,760.4953299683616,1.3149324665039066,1.3149324665039066,472.7789773507611,472.7789773507611,100.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,26.0,26.5,0.5,profile,"48,2048",1,315.80495809994557,0.98828125,319.5496809232651,3.12940384453125,3.12940384453125,404.64335507109354,404.64335507109354,100.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,26.0,26.5,0.5,profile,"64,1024",1,202.01505216678882,1.3535156250000002,149.25210203376025,6.700073140502931,6.700073140502931,235.6887818907635,235.6887818907635,100.0,100.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,26.0,26.5,0.5,profile,"64,64",1,17.921509803758415,1.3736572265625002,13.046566099030384,76.6485213357651,76.6485213357651,183.1254366514986,183.1254366514986,0.0,0.0
adaptive_t0_i100ms,Adaptive 100 ms,chunk_500ms,26.0,26.5,0.5,profile,"80,1024",1,244.96473832108794,1.6972656250000002,144.32905180713118,6.928611997924805,6.928611997924805,262.8483655866148,262.8483655866148,100.0,100.0
