request_id,npu_id,role,profile,C_ms,V_per_ssu_GiB,B_per_ssu_GiB_s,original_request_id,matches_raw_data,layer,compute_start_ms,compute_end_ms,io_start_time_ms,io_ready_time_ms,ssd_complete_time_ms,barrier_budget_end_ms,full_io_stall_ms,warm_io_stall_ms,warm_compute_ms,warm_queue_ms,kind
13000148,13,A,10.25:256,1.9149208743596717,"[0.00469970703125,0.00469970703125,0.0040283203125]","[2.454256514813715,2.454256514813715,2.1036484412688985]",100103944,False,5,9970.737474441774,9972.652395316134,9968.605821609743,9970.737474441774,,9970.520742484103,0.21673195767107245,0.21673195767107245,1.9149208743601775,0.0,internal_L1_to_L7
13000148,13,A,10.25:256,1.9149208743596717,"[0.00469970703125,0.00469970703125,0.0040283203125]","[2.454256514813715,2.454256514813715,2.1036484412688985]",100103944,False,6,9972.885911941774,9974.800832816134,9970.737474441774,9972.885911941774,,9972.652395316134,0.23351662563982245,0.23351662563982245,1.9149208743601775,0.0,internal_L1_to_L7
13000148,13,A,10.25:256,1.9149208743596717,"[0.00469970703125,0.00469970703125,0.0040283203125]","[2.454256514813715,2.454256514813715,2.1036484412688985]",100103944,False,7,9975.017564773805,9976.932485648165,9972.885911941774,9975.017564773805,,9974.800832816134,0.21673195767107245,0.21673195767107245,1.9149208743601775,0.0,internal_L1_to_L7
9000149,9,A,10.25:256,1.9149208743596717,"[0.004364013671875,0.00469970703125,0.004364013671875]","[2.278952478041307,2.454256514813715,2.278952478041307]",100071355,False,3,9968.664567947633,9970.579488821993,9966.534128213663,9968.664567947633,,9968.449049088023,0.21551885960980144,0.21551885960980144,1.9149208743601775,0.0,internal_L1_to_L7
9000149,9,A,10.25:256,1.9149208743596717,"[0.004364013671875,0.00469970703125,0.004364013671875]","[2.278952478041307,2.454256514813715,2.278952478041307]",100071355,False,4,9970.800416946657,9972.715337821017,9968.664567947633,9970.800416946657,,9970.579488821993,0.22092812466325995,0.22092812466325995,1.9149208743601775,0.0,internal_L1_to_L7
9000149,9,A,10.25:256,1.9149208743596717,"[0.004364013671875,0.00469970703125,0.004364013671875]","[2.278952478041307,2.454256514813715,2.278952478041307]",100071355,False,5,9972.83975410486,9974.75467497922,9970.800416946657,9972.83975410486,,9972.715337821017,0.12441628384294745,0.12441628384294745,1.9149208743601775,0.0,internal_L1_to_L7
11000150,11,B,155.25:4096,93.15531959632574,"[0.06378173828125,0.0703277587890625,0.0689849853515625]","[0.6846816537975325,0.7549516130030688,0.740537262396805]",100107035,False,0,9979.792802810915,10072.94812240724,9963.083830241714,9979.792802810915,,9964.998751116074,14.794051694840164,14.794051694840164,93.15531959632608,0.0,cross_request_L0
10000149,10,A,10.25:256,1.9149208743596717,"[0.0041961669921875,0.00469970703125,0.0045318603515625]","[2.191300459655103,2.454256514813715,2.366604496427511]",100078978,False,0,9972.80198860193,9974.71690947629,9970.661943435915,9972.80198860193,,9972.576864310275,0.22512429165544745,0.22512429165544745,1.9149208743601775,0.0,cross_request_L0
10000149,10,A,10.25:256,1.9149208743596717,"[0.0041961669921875,0.00469970703125,0.0045318603515625]","[2.191300459655103,2.454256514813715,2.366604496427511]",100078978,False,1,9974.916856765993,9976.831777640353,9972.80198860193,9974.916856765993,,9974.71690947629,0.19994728970232245,0.19994728970232245,1.9149208743601775,0.0,internal_L1_to_L7
10000149,10,A,10.25:256,1.9149208743596717,"[0.0041961669921875,0.00469970703125,0.0045318603515625]","[2.191300459655103,2.454256514813715,2.366604496427511]",100078978,False,2,9977.048509598024,9978.963430472384,9974.916856765993,9977.048509598024,,9976.831777640353,0.21673195767107245,0.21673195767107245,1.9149208743601775,0.0,internal_L1_to_L7
10000149,10,A,10.25:256,1.9149208743596717,"[0.0041961669921875,0.00469970703125,0.0045318603515625]","[2.191300459655103,2.454256514813715,2.366604496427511]",100078978,False,3,9979.192750931032,9981.107671805392,9977.048509598024,9979.192750931032,,9978.963430472384,0.22932045864763495,0.22932045864763495,1.9149208743601775,0.0,internal_L1_to_L7
10000149,10,A,10.25:256,1.9149208743596717,"[0.0041961669921875,0.00469970703125,0.0045318603515625]","[2.191300459655103,2.454256514813715,2.366604496427511]",100078978,False,4,9981.341188431032,9983.256109305392,9979.192750931032,9981.341188431032,,9981.107671805392,0.23351662563982245,0.23351662563982245,1.9149208743601775,0.0,internal_L1_to_L7
10000149,10,A,10.25:256,1.9149208743596717,"[0.0041961669921875,0.00469970703125,0.0045318603515625]","[2.191300459655103,2.454256514813715,2.366604496427511]",100078978,False,5,9983.493822098024,9985.408742972384,9981.341188431032,9983.493822098024,,9983.256109305392,0.23771279263200995,0.23771279263200995,1.9149208743601775,0.0,internal_L1_to_L7
10000149,10,A,10.25:256,1.9149208743596717,"[0.0041961669921875,0.00469970703125,0.0045318603515625]","[2.191300459655103,2.454256514813715,2.366604496427511]",100078978,False,6,9985.638063431032,9987.552984305392,9983.493822098024,9985.638063431032,,9985.408742972384,0.22932045864763495,0.22932045864763495,1.9149208743601775,0.0,internal_L1_to_L7
10000149,10,A,10.25:256,1.9149208743596717,"[0.0041961669921875,0.00469970703125,0.0045318603515625]","[2.191300459655103,2.454256514813715,2.366604496427511]",100078978,False,7,9987.769716263063,9989.684637137423,9985.638063431032,9987.769716263063,,9987.552984305392,0.21673195767107245,0.21673195767107245,1.9149208743601775,0.0,internal_L1_to_L7
14000149,14,A,10.25:256,1.9149208743596717,"[0.0045318603515625,0.00469970703125,0.0041961669921875]","[2.366604496427511,2.454256514813715,2.191300459655103]",100108110,False,1,9977.006547928102,9978.921468802462,9974.877741349437,9977.006547928102,,9976.792662223797,0.21388570430463005,0.21388570430463005,1.9149208743601775,0.0,internal_L1_to_L7
14000149,14,A,10.25:256,1.9149208743596717,"[0.0045318603515625,0.00469970703125,0.0041961669921875]","[2.366604496427511,2.454256514813715,2.191300459655103]",100108110,False,2,9979.15078926111,9981.06571013547,9977.006547928102,9979.15078926111,,9978.921468802462,0.22932045864763495,0.22932045864763495,1.9149208743601775,0.0,internal_L1_to_L7
14000149,14,A,10.25:256,1.9149208743596717,"[0.0045318603515625,0.00469970703125,0.0041961669921875]","[2.366604496427511,2.454256514813715,2.191300459655103]",100108110,False,3,9981.29922676111,9983.21414763547,9979.15078926111,9981.29922676111,,9981.06571013547,0.23351662563982245,0.23351662563982245,1.9149208743601775,0.0,internal_L1_to_L7
14000149,14,A,10.25:256,1.9149208743596717,"[0.0045318603515625,0.00469970703125,0.0041961669921875]","[2.366604496427511,2.454256514813715,2.191300459655103]",100108110,False,4,9983.439271927125,9985.354192801486,9981.29922676111,9983.439271927125,,9983.21414763547,0.22512429165544745,0.22512429165544745,1.9149208743601775,0.0,internal_L1_to_L7
