npu_id,request_id,role,seq_len_k,nql,layer,io_release_time_ms,io_ready_time_ms,comparison_deadline_ms,compute_start_time_ms,compute_end_time_ms,compute_duration_ms,io_barrier_wait_ms,overrun_ms
1,100022,large_fast,192,368,7,2738.080263506203,2755.5466615205505,2750.470428308304,2755.5466615205505,2767.936826322651,12.390164802100617,5.076233212246734,5.076233212246734
0,125,short_victim,1,169,5,2738.8234411721924,2755.5742250924804,2739.405590663825,2755.5742250924804,2756.156374584113,0.5821494916324587,16.168634428655423,16.168634428655423
0,125,short_victim,1,169,6,2755.5742250924804,2756.7850684171417,2756.156374584113,2756.7850684171417,2757.3672179087744,0.5821494916324587,0.628693833028592,0.628693833028592
0,125,short_victim,1,169,7,2756.7850684171417,2762.063531780789,2757.3672179087744,2762.063531780789,2762.645681272422,0.5821494916324587,4.696313872014798,4.696313872014798
0,126,short_victim,1,169,0,2762.063531780789,2762.094347382138,2762.645681272422,2762.645681272422,2763.2278307640545,0.5821494916324587,0.0,0.0
0,126,short_victim,1,169,1,2762.645681272422,2762.6764968737707,2763.2278307640545,2763.2278307640545,2763.809980255687,0.5821494916324587,0.0,0.0
0,126,short_victim,1,169,2,2763.2278307640545,2763.2586463654034,2763.809980255687,2763.809980255687,2764.39212974732,0.5821494916324587,0.0,0.0
0,126,short_victim,1,169,3,2763.809980255687,2763.840795857036,2764.39212974732,2764.39212974732,2764.9742792389525,0.5821494916324587,0.0,0.0
0,126,short_victim,1,169,4,2764.39212974732,2764.4229453486687,2764.9742792389525,2764.9742792389525,2765.556428730585,0.5821494916324587,0.0,0.0
0,126,short_victim,1,169,5,2764.9742792389525,2765.0050948403014,2765.556428730585,2765.556428730585,2766.138578222218,0.5821494916324587,0.0,0.0
3,300011,large_moderate_b,192,896,4,2736.250253224919,2748.937278891156,2766.106816041367,2766.106816041367,2795.963378857815,29.8565628164477,0.0,0.0
2,200011,large_moderate_a,192,896,4,2736.2544493919113,2749.113517904828,2766.111012208359,2766.111012208359,2795.967575024807,29.8565628164477,0.0,0.0
0,126,short_victim,1,169,6,2765.556428730585,2765.587244331934,2766.138578222218,2766.138578222218,2766.7207277138505,0.5821494916324587,0.0,0.0
1,100023,large_fast,192,368,0,2755.5466615205505,2762.0359682088592,2767.936826322651,2767.936826322651,2780.3269911247517,12.390164802100617,0.0,0.0
0,126,short_victim,1,169,7,2766.138578222218,2768.6800039886402,2766.7207277138505,2768.6800039886402,2769.262153480273,0.5821494916324587,1.9592762747897723,1.9592762747897723
1,100023,large_fast,192,368,1,2767.936826322651,2785.4032243369984,2780.3269911247517,2785.4032243369984,2797.793389139099,12.390164802100617,5.076233212246734,5.076233212246734
0,127,short_victim,1,169,0,2768.6800039886402,2785.4307879089283,2769.262153480273,2785.4307879089283,2786.012937400561,0.5821494916324587,16.168634428655423,16.168634428655423
0,127,short_victim,1,169,1,2785.4307879089283,2786.6416312335896,2786.012937400561,2786.6416312335896,2787.2237807252222,0.5821494916324587,0.628693833028592,0.628693833028592
0,127,short_victim,1,169,2,2786.6416312335896,2791.920094597237,2787.2237807252222,2791.920094597237,2792.5022440888697,0.5821494916324587,4.696313872014798,4.696313872014798
0,127,short_victim,1,169,3,2791.920094597237,2791.950910198586,2792.5022440888697,2792.5022440888697,2793.0843935805024,0.5821494916324587,0.0,0.0
0,127,short_victim,1,169,4,2792.5022440888697,2792.5330596902186,2793.0843935805024,2793.0843935805024,2793.666543072135,0.5821494916324587,0.0,0.0
0,127,short_victim,1,169,5,2793.0843935805024,2793.1152091818512,2793.666543072135,2793.666543072135,2794.2486925637677,0.5821494916324587,0.0,0.0
0,127,short_victim,1,169,6,2793.666543072135,2793.697358673484,2794.2486925637677,2794.2486925637677,2794.8308420554004,0.5821494916324587,0.0,0.0
