label,family,seed,strategy,input_fingerprint,window_start_ms,window_end_ms,npu_id,utilization,active_ms,stall_ms,idle_ms
aligned_short080_ssu6_seed7,aligned,7,new_once,4d2fc8f78a881b92ecca84b6bf0764276f986c9bf1727a1309774176f9f5089a,2000,3000,24,0.9867874541799975,1000.0,13.21254582000256,0.0
aligned_short080_ssu6_seed7,aligned,7,new_once,4d2fc8f78a881b92ecca84b6bf0764276f986c9bf1727a1309774176f9f5089a,2000,3000,25,0.9882616628724595,1000.0,11.73833712754049,0.0
aligned_short080_ssu6_seed7,aligned,7,new_once,4d2fc8f78a881b92ecca84b6bf0764276f986c9bf1727a1309774176f9f5089a,2000,3000,26,0.9624133511247842,1000.0,37.586648875215815,0.0
aligned_short080_ssu6_seed7,aligned,7,new_once,4d2fc8f78a881b92ecca84b6bf0764276f986c9bf1727a1309774176f9f5089a,2000,3000,27,0.9701012858041204,1000.0,29.89871419587962,0.0
aligned_short080_ssu6_seed7,aligned,7,new_once,4d2fc8f78a881b92ecca84b6bf0764276f986c9bf1727a1309774176f9f5089a,2000,3000,28,0.9721167430386836,1000.0,27.88325696131642,0.0
aligned_short080_ssu6_seed7,aligned,7,new_once,4d2fc8f78a881b92ecca84b6bf0764276f986c9bf1727a1309774176f9f5089a,2000,3000,29,0.9715738323243976,1000.0,28.4261676756023,0.0
aligned_short080_ssu6_seed7,aligned,7,new_once,4d2fc8f78a881b92ecca84b6bf0764276f986c9bf1727a1309774176f9f5089a,2000,3000,30,0.9599816914192011,1000.0,40.01830858079893,0.0
aligned_short080_ssu6_seed7,aligned,7,new_once,4d2fc8f78a881b92ecca84b6bf0764276f986c9bf1727a1309774176f9f5089a,2000,3000,31,0.9817713510443304,1000.0,18.22864895566954,0.0
raw_size_varied_ssu6_seed7,raw,7,baseline,d5653af784d581fb61c67501f5b105a93d790fb506a1fa88ecbc51aad1b84195,1000,2000,0,0.9948004916238568,1000.0,5.199508376143285,0.0
raw_size_varied_ssu6_seed7,raw,7,baseline,d5653af784d581fb61c67501f5b105a93d790fb506a1fa88ecbc51aad1b84195,1000,2000,1,0.9831603132771738,1000.0,16.839686722826173,0.0
raw_size_varied_ssu6_seed7,raw,7,baseline,d5653af784d581fb61c67501f5b105a93d790fb506a1fa88ecbc51aad1b84195,1000,2000,2,0.9263621309060895,1000.0,73.63786909391047,0.0
raw_size_varied_ssu6_seed7,raw,7,baseline,d5653af784d581fb61c67501f5b105a93d790fb506a1fa88ecbc51aad1b84195,1000,2000,3,0.9558184061437758,1000.0,44.181593856224254,0.0
raw_size_varied_ssu6_seed7,raw,7,baseline,d5653af784d581fb61c67501f5b105a93d790fb506a1fa88ecbc51aad1b84195,1000,2000,4,0.9151339206949326,1000.0,84.86607930506739,0.0
