num_ssu,regime,seed,strategy,request_id,npu_id,arrival_ms,admission_ms,completion_ms,ideal_compute_ms,io_count,slo_threshold_ms,admission_latency_ms,arrival_latency_ms,admission_passed,arrival_passed
7,near,20260906,strategy2,11000014,19,1229.3075666632462,1886.7123251562296,2431.1618143788987,544.44948922267,12160,816.674233834005,544.4494892226692,1201.8542477156525,True,False
7,near,20260906,strategy2,11000015,22,1773.757055885916,2550.257880061377,2559.682087732697,9.424207671320028,2040,14.136311506980043,9.424207671319891,785.9250318467807,True,False
7,near,20260906,strategy2,11000016,12,1783.181263557236,2401.0557581563994,2673.8620113940565,272.80625323765605,12224,409.2093798564841,272.8062532376571,890.6807478368205,True,False
7,near,20260906,strategy2,11000017,14,2055.987516794892,2797.194939028593,2806.619146699913,9.424207671320028,2040,14.136311506980043,9.424207671319891,750.6316299050209,True,False
7,near,20260906,strategy2,11000018,8,2065.411724466212,2818.757266743584,3099.332726403842,272.80625323765605,12224,409.2093798564841,280.5754596602583,1033.92100193763,True,False
7,near,20260906,strategy2,11000019,7,2338.217977703868,3059.8268146316755,3336.592407716596,272.80625323765605,12224,409.2093798564841,276.7655930849205,998.3744300127278,True,False
7,near,20260906,strategy2,11000020,12,2611.0242309415244,3361.803218458042,3520.4777282940677,136.99125041335824,12256,205.48687562003738,158.67450983602566,909.4534973525433,True,False
7,near,20260906,strategy2,11000021,6,2748.0154813548825,3469.598583469668,3485.5784210374572,15.979837567787547,2032,23.96975635168132,15.979837567789218,737.5629396825748,True,False
7,near,20260906,strategy2,12000000,18,0.0,123.91910974917582,406.98118856105464,272.80625323765605,12224,409.2093798564841,283.0620788118788,406.98118856105464,True,True
7,near,20260906,strategy2,12000001,1,0.0,192.7485379723922,741.7444296279435,544.44948922267,12160,816.674233834005,548.9958916555513,741.7444296279435,True,True
7,near,20260906,strategy2,12000002,22,0.0,182.58187654376928,458.5281650784765,272.80625323765605,12224,409.2093798564841,275.9462885347072,458.5281650784765,True,False
7,near,20260906,strategy2,12000003,19,0.0,187.0046365535349,463.7649814847265,272.80625323765605,12224,409.2093798564841,276.7603449311916,463.7649814847265,True,False
7,near,20260906,strategy2,12000004,10,272.80625323765616,1029.4677299002478,1167.1249096799743,136.99125041335824,12256,205.48687562003738,137.65717977972645,894.3186564423181,True,False
7,near,20260906,strategy2,12000005,1,409.7975036510145,1089.3893441111607,1635.0487196852764,544.44948922267,12160,816.674233834005,545.6593755741158,1225.251216034262,True,False
7,near,20260906,strategy2,12000006,31,954.2469928736846,1713.724896015263,1729.7047335830505,15.979837567787547,2032,23.96975635168132,15.9798375677874,775.4577407093659,True,False
7,near,20260906,strategy2,12000007,4,970.226830441472,1726.5813198405415,1736.0055275118614,9.424207671320028,2040,14.136311506980043,9.424207671319891,765.7786970703894,True,False
7,near,20260906,strategy2,12000008,4,979.6510381127919,1745.4297351831813,1761.4095727509687,15.979837567787547,2032,23.96975635168132,15.9798375677874,781.7585346381768,True,False
7,near,20260906,strategy2,12000009,5,995.6308756805793,1698.6419805636406,1982.492771734511,272.80625323765605,12224,409.2093798564841,283.8507911708705,986.8618960539318,True,False
7,near,20260906,strategy2,12000010,17,1268.4371289182354,2029.0390637024113,2166.0303141157688,136.99125041335824,12256,205.48687562003738,136.99125041335742,897.5931851975333,True,False
7,near,20260906,strategy2,12000011,4,1405.4283793315935,2040.0176124195884,2584.467101642257,544.44948922267,12160,816.674233834005,544.4494892226687,1179.0387223106636,True,False
7,near,20260906,strategy2,12000012,5,1949.8778685542634,2690.511715356378,2833.7726023682453,136.99125041335824,12256,205.48687562003738,143.26088701186745,883.8947338139819,True,False
7,near,20260906,strategy2,12000013,16,2086.8691189676215,2868.415505862298,3005.406756275655,136.99125041335824,12256,205.48687562003738,136.9912504133572,918.5376373080335,True,False
7,near,20260906,strategy2,12000014,5,2223.8603693809796,2833.7726023682453,2843.196810039565,9.424207671320028,2040,14.136311506980043,9.424207671319891,619.3364406585856,True,False
7,near,20260906,strategy2,12000015,16,2233.2845770522995,3005.406756275655,3014.830963946975,9.424207671320028,2040,14.136311506980043,9.424207671319891,781.5463868946754,True,False
7,near,20260906,strategy2,12000016,25,2242.7087847236194,3027.652698974931,3078.7445964330236,51.09189745809175,4064,76.63784618713763,51.09189745809272,836.0358117094042,True,False
7,near,20260906,strategy2,12000017,14,2293.800682181711,3083.394957860521,3155.961692256806,72.56673439628396,6112,108.85010159442595,72.56673439628503,862.161010075095,True,False
7,near,20260906,strategy2,12000018,19,2366.3674165779953,2998.7961102445743,3271.6023634822313,272.80625323765605,12224,409.2093798564841,272.8062532376571,905.234946904236,True,False
7,near,20260906,strategy2,12000019,20,2639.1736698156515,3404.6417716884653,3456.2653616202606,51.09189745809175,4064,76.63784618713763,51.62358993179532,817.0916918046091,True,False
7,near,20260906,strategy2,12000020,5,2690.2655672737433,3497.417731894425,3572.2405179365346,72.56673439628396,6112,108.85010159442595,74.82278604210978,881.9749506627913,True,False
7,near,20260906,strategy2,12000021,19,2762.8323016700274,3550.2961358285897,3559.7203434999096,9.424207671320028,2040,14.136311506980043,9.424207671319891,796.8880418298822,True,False
7,near,20260906,strategy2,13000000,16,0.0,317.21552307878903,389.78225747507315,72.56673439628396,6112,108.85010159442595,72.56673439628412,389.78225747507315,True,False
7,near,20260906,strategy2,13000001,2,0.0,313.31308777605466,322.73729544737455,9.424207671320028,2040,14.136311506980043,9.424207671319891,322.73729544737455,True,False
7,near,20260906,strategy2,13000002,30,0.0,315.46152527605466,452.45277568941276,136.99125041335824,12256,205.48687562003738,136.9912504133581,452.45277568941276,True,False
7,near,20260906,strategy2,13000003,10,0.0,192.4506101159469,740.8002920547013,544.44948922267,12160,816.674233834005,548.3496819387544,740.8002920547013,True,True
7,near,20260906,strategy2,13000004,23,544.44948922267,1225.840436886313,1501.7964928878569,272.80625323765605,12224,409.2093798564841,275.95605600154386,957.3470036651869,True,False
7,near,20260906,strategy2,13000005,11,817.2557424603259,1470.5832960745236,1486.563133642311,15.979837567787547,2032,23.96975635168132,15.9798375677874,669.307391181985,True,False
7,near,20260906,strategy2,13000006,12,833.2355800281135,1344.1948407249363,1895.874067585667,544.44948922267,12160,816.674233834005,551.6792268607308,1062.6384875575536,True,False
7,near,20260906,strategy2,13000007,10,1377.6850692507837,2070.5771414250275,2343.3833946626846,272.80625323765605,12224,409.2093798564841,272.8062532376571,965.6983254119009,True,False
7,near,20260906,strategy2,13000008,0,1650.49132248844,2345.9974486777614,2355.4216563490813,9.424207671320028,2040,14.136311506980043,9.424207671319891,704.9303338606414,True,False
7,near,20260906,strategy2,13000009,28,1659.9155301597598,2408.392198250923,2681.19845148858,272.80625323765605,12224,409.2093798564841,272.8062532376571,1021.2829213288201,True,False
7,near,20260906,strategy2,13000010,23,1932.721783397416,2637.0394018887037,2653.019239456493,15.979837567787547,2032,23.96975635168132,15.979837567789218,720.2974560590769,True,False
7,near,20260906,strategy2,13000011,31,1948.7016209652033,2714.668788758351,2865.19704577929,136.99125041335824,12256,205.48687562003738,150.52825702093878,916.4954248140866,True,False
7,near,20260906,strategy2,13000012,2,2085.6928713785614,2810.695275304416,3083.501528542073,272.80625323765605,12224,409.2093798564841,272.8062532376571,997.8086571635117,True,False
7,near,20260906,strategy2,13000013,27,2358.4991246162176,3146.153671068891,3428.3878311861677,272.80625323765605,12224,409.2093798564841,282.2341601172766,1069.88870656995,True,False
7,near,20260906,strategy2,13000014,20,2631.305377853874,3395.2175640171454,3404.6417716884653,9.424207671320028,2040,14.136311506980043,9.424207671319891,773.3363938345915,True,False
7,near,20260906,strategy2,13000015,21,2640.7295855251937,3427.4720586727967,3436.8962663441166,9.424207671320028,2040,14.136311506980043,9.424207671319891,796.1666808189229,True,False
7,near,20260906,strategy2,13000016,13,2650.1537931965136,3490.0122728985566,3636.0024017559817,136.99125041335824,12256,205.48687562003738,145.99012885742513,985.8486085594682,True,False
7,near,20260906,strategy2,13000017,5,2787.1450436098717,3572.2405179365346,3665.102199802676,72.56673439628396,6112,108.85010159442595,92.86168186614123,877.9571561928042,True,False
7,near,20260906,strategy2,13000018,5,2859.711778006156,3665.102199802676,3817.528585838013,136.99125041335824,12256,205.48687562003738,152.42638603533715,957.8168078318572,True,False
