label,family,seed,strategy,policy_strategy,assignment,input_fingerprint,window_start_ms,window_end_ms,npu_id,utilization,active_ms,stall_ms,idle_ms
raw_strict_ss_rho095_seed7,raw,7,once,once,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,10,0.934255883844467,1000.0,65.74411615553299,0.0
raw_strict_ss_rho095_seed7,raw,7,once,once,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,11,0.9345350678698846,1000.0,65.46493213011536,0.0
raw_strict_ss_rho095_seed7,raw,7,once,once,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,12,0.9427556192822535,1000.0,57.24438071774648,0.0
raw_strict_ss_rho095_seed7,raw,7,once,once,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,13,0.9675325621551183,1000.0,32.467437844881715,0.0
raw_strict_ss_rho095_seed7,raw,7,once,once,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,14,0.8662741562374326,1000.0,133.72584376256737,0.0
raw_strict_ss_rho095_seed7,raw,7,once,once,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,15,0.9903978770551403,1000.0,9.60212294485973,0.0
raw_strict_ss_rho095_seed7,raw,7,once,once,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,16,0.951307818439597,1000.0,48.692181560403014,0.0
raw_strict_ss_rho095_seed7,raw,7,once,once,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,17,0.9498079724158779,1000.0,50.192027584122116,0.0
raw_strict_ss_rho095_seed7,raw,7,once,once,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,18,0.9366359475992908,1000.0,63.36405240070917,0.0
raw_strict_ss_rho095_seed7,raw,7,once,once,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,19,0.9755560696477389,1000.0,24.443930352261077,0.0
raw_strict_ss_rho095_seed7,raw,7,once,once,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,20,0.9278046123795207,1000.0,72.19538762047932,0.0
raw_strict_ss_rho095_seed7,raw,7,once,once,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,21,0.9946912612261313,1000.0,5.308738773868754,0.0
raw_strict_ss_rho095_seed7,raw,7,once,once,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,22,0.9048350359025803,1000.0,95.16496409741967,0.0
raw_strict_ss_rho095_seed7,raw,7,once,once,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,23,0.9875459170777203,1000.0,12.454082922279667,0.0
raw_strict_ss_rho095_seed7,raw,7,once,once,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,24,0.9687812680122511,1000.0,31.218731987748924,0.0
raw_strict_ss_rho095_seed7,raw,7,once,once,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,25,0.9324475634118616,1000.0,67.55243658813833,0.0
raw_strict_ss_rho095_seed7,raw,7,once,once,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,26,0.9480215871002806,1000.0,51.97841289971939,0.0
raw_strict_ss_rho095_seed7,raw,7,once,once,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,27,0.9186150995901428,1000.0,81.38490040985721,0.0
raw_strict_ss_rho095_seed7,raw,7,once,once,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,28,1.0,1000.0,0.0,0.0
raw_strict_ss_rho095_seed7,raw,7,once,once,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,29,0.9653487480648105,1000.0,34.65125193518952,0.0
raw_strict_ss_rho095_seed7,raw,7,once,once,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,30,0.9396355464674748,1000.0,60.364453532525204,0.0
raw_strict_ss_rho095_seed7,raw,7,once,once,fixed,a996716d5cabcf348b80efbd2187876e4c93c38ccff60c62949724cf6009f8f0,2000,3000,31,0.8904321204847847,1000.0,109.56787951521528,0.0
