label,group,seed,strategy,start_ms,end_ms,device_U_percent,occupied_percent,tail_idle_percent,exposed_stall_percent,occupied_compute_fraction_percent,all_32_active,compute_ms,occupied_ms,tail_idle_ms,l0_stall_ms,l1_7_stall_ms
raw176_three_l20_fixed_seed7,fixed,7,once,2000,4000,99.99754659652835,100.0,0.0,0.0024534034716403143,99.99754659652835,True,63998.42982177815,64000.0,0.0,0.0,1.570178221849801
raw176_three_l20_fixed_seed7,fixed,7,once,1000,4000,99.99779337174262,100.0,0.0,0.0022066282573990274,99.99779337174262,True,95997.8816368729,96000.0,0.0,0.0,2.1183631271030663
raw176_three_l20_fixed_seed7,fixed,7,once,0,4000,99.4293433448869,100.0,0.0,0.5706566551130925,99.4293433448869,True,127269.55948145525,128000.0,0.0,719.4922809814453,10.948237563312954
raw176_three_l20_fixed_seed7,fixed,7,once,2000,4250,99.99431133839943,100.0,0.0,0.005688661600573949,99.99431133839943,True,71995.90416364759,72000.0,0.0,0.0,4.095836352413244
raw176_three_l20_fixed_seed7,fixed,7,once,2000,5000,99.99573350379957,100.0,0.0,0.004266496200430462,99.99573350379957,True,95995.90416364759,96000.0,0.0,0.0,4.095836352413244
raw176_three_l20_fixed_seed7,fixed,7,once,2000,6000,82.2483819903987,82.25158186254903,17.748418137450965,0.0031998721503228465,99.99610965275333,False,105277.92894771034,105282.02478406276,22717.975215937236,0.0,4.095836352413244
raw176_three_l20_fixed_seed7,fixed,7,once,2000,8000,54.832254660265804,54.834387908366025,45.165612091633975,0.002133248100215231,99.99610965275333,False,105277.92894771034,105282.02478406276,86717.97521593724,0.0,4.095836352413244
raw176_three_l20_fixed_seed19,fixed,19,once,2000,4000,100.0,100.0,0.0,0.0,100.0,True,64000.0,64000.0,0.0,0.0,0.0
raw176_three_l20_fixed_seed19,fixed,19,once,1000,4000,99.9996009203316,100.0,0.0,0.00039907966840715405,99.9996009203316,True,95999.61688351833,96000.0,0.0,0.0,0.38311648167086787
raw176_three_l20_fixed_seed19,fixed,19,once,0,4000,99.43169262216598,100.0,0.0,0.5683073778340223,99.43169262216598,True,127272.56655637245,128000.0,0.0,716.6767529296875,10.756690697861025
raw176_three_l20_fixed_seed19,fixed,19,once,2000,4250,100.0,100.0,0.0,0.0,100.0,True,72000.0,72000.0,0.0,0.0,0.0
raw176_three_l20_fixed_seed19,fixed,19,once,2000,5000,100.0,100.0,0.0,0.0,100.0,True,96000.0,96000.0,0.0,0.0,0.0
raw176_three_l20_fixed_seed19,fixed,19,once,2000,6000,82.24725941485544,82.24725941485544,17.75274058514457,0.0,100.0,False,105276.49205101495,105276.49205101495,22723.507948985047,0.0,0.0
raw176_three_l20_fixed_seed19,fixed,19,once,2000,8000,54.83150627657029,54.83150627657029,45.16849372342971,0.0,100.0,False,105276.49205101495,105276.49205101495,86723.50794898505,0.0,0.0
raw176_three_l20_fixed_seed43,fixed,43,once,2000,4000,99.99301233171232,100.0,0.0,0.006987668287674609,99.99301233171232,True,63995.52789229589,64000.0,0.0,0.24504534867492112,4.2270623554368285
raw176_three_l20_fixed_seed43,fixed,43,once,1000,4000,99.99534155447488,100.0,0.0,0.004658445525116406,99.99534155447488,True,95995.52789229588,96000.0,0.0,0.24504534867492112,4.2270623554368285
raw176_three_l20_fixed_seed43,fixed,43,once,0,4000,99.44236928863013,100.0,0.0,0.5576307113698719,99.44236928863013,True,127286.23268944657,128000.0,0.0,705.1692130000421,8.598097553393927
