request_id,npu_id,role,category,group,policy,total_k,nql,read_mib_per_layer,compute_ms_per_layer,demand_gib_s,pure_single40_gib_s_read_ms,compute_extrapolated,admission_ms,completion_ms,execution_ttft_ms,arrival_ttft_ms,slo15_ms,slo15_met
1000027,1,S,SL,g0,fifo,32.0,1299,42.2557373046875,9.167157884585071,4.501435339190372,1.0316342115402222,False,4341.567164990591,4416.42915330376,74.8619883131696,4416.42915330376,110.00589461502085,True
3000035,3,S,SL,g0,fifo,32.0,1286,42.273193359375,9.07687045923391,4.5480890771133575,1.0320603847503662,False,4375.254819341636,4451.434479591669,76.17966025003261,4451.434479591669,108.92244551080691,True
1000028,1,S,SL,g0,fifo,32.0,1304,42.2490234375,9.201883817412439,4.483735370860782,1.0314702987670898,False,4416.42915330376,4494.652635940559,78.22348263679851,4494.652635940559,110.42260580894927,True
3000036,3,S,SL,g0,fifo,32.0,1301,42.2530517578125,9.181048257716018,4.494339284466822,1.0315686464309692,False,4451.434479591669,4524.882865653394,73.44838606172561,4524.882865653394,110.17257909259222,True
5000030,5,S,SL,g0,fifo,32.0,1294,42.262451171875,9.1324319517577,4.51926991523771,1.0317981243133545,False,4465.158507057461,4538.217962671525,73.05945561406406,4538.217962671525,109.5891834210924,True
1000029,1,S,SL,g0,fifo,32.0,1293,42.2637939453125,9.125486765192226,4.522853118602909,1.031830906867981,False,4494.652635940559,4567.656530062098,73.0038941215389,4567.656530062098,109.50584118230672,True
3000037,3,L,LL,g1,fifo,200.0,2307,271.9022216796875,79.66835515732771,3.3329358041182937,6.638237833976746,False,4524.882865653394,5162.229706912017,637.3468412586226,5162.229706912017,956.0202618879324,True
5000031,5,S,SL,g0,fifo,32.0,1265,42.3013916015625,8.931021541358957,4.625445425766501,1.032748818397522,False,4538.217962671525,4609.666135002396,71.44817233087088,4609.666135002396,107.17225849630749,True
1000030,1,S,SL,g0,fifo,32.0,1290,42.267822265625,9.104651205495806,4.533635528657971,1.0319292545318604,False,4567.656530062098,4641.15389958882,73.49736952672265,4641.15389958882,109.25581446594965,True
6000031,6,S,SL,g0,fifo,32.0,1298,42.257080078125,9.160212698019597,4.504991436794436,1.0316669940948486,False,4603.473910265293,4676.873734303066,73.39982403777321,4676.873734303066,109.92255237623516,True
4000024,4,S,SL,g0,fifo,32.0,1276,42.28662109375,9.007418593579173,4.5846130034749635,1.0323882102966309,False,4609.507157583323,4681.566506331956,72.05934874863306,4681.566506331956,108.08902312295007,True
5000032,5,S,SL,g0,fifo,32.0,1304,42.2490234375,9.201883817412439,4.483735370860782,1.0314702987670898,False,4609.666135002396,4683.281205541697,73.61507053930109,4683.281205541697,110.42260580894927,True
1000031,1,S,SL,g0,fifo,32.0,1296,42.259765625,9.146322324888649,4.512119833767884,1.0317325592041016,False,4641.15389958882,4714.3244781879275,73.1705785991071,4714.3244781879275,109.7558678986638,True
6000032,6,S,SL,g0,fifo,32.0,1261,42.3067626953125,8.903240795097062,4.640467319202805,1.0328799486160278,False,4676.873734303066,4748.099660663844,71.22592636077752,4748.099660663844,106.83888954116475,True
4000025,4,S,SL,g0,fifo,32.0,1298,42.257080078125,9.160212698019597,4.504991436794436,1.0316669940948486,False,4681.566506331956,4754.848207916113,73.28170158415742,4754.848207916113,109.92255237623516,True
5000033,5,S,SL,g0,fifo,32.0,1295,42.2611083984375,9.139377138323175,4.515692157761327,1.031765341758728,False,4683.281205541697,4756.556783333067,73.27557779136987,4756.556783333067,109.6725256598781,True
2000039,2,L,LL,g1,fifo,200.0,2304,271.90625,79.5649441459435,3.337317082490063,6.638336181640625,False,4709.6680862440935,5346.1876394116425,636.519553167549,5346.1876394116425,954.779329751322,True
1000032,1,S,SL,g0,fifo,32.0,1294,42.262451171875,9.1324319517577,4.51926991523771,1.0317981243133545,False,4714.3244781879275,4787.383933801992,73.05945561406406,4787.383933801992,109.5891834210924,True
6000033,6,S,SL,g0,fifo,32.0,1263,42.3040771484375,8.91713116822801,4.632944672549942,1.032814383506775,False,4748.099660663844,4819.9978963811,71.89823571725628,4819.9978963811,107.00557401873613,True
4000026,4,S,SL,g0,fifo,32.0,1271,42.2933349609375,8.972692660751802,4.603086997892327,1.0325521230697632,False,4754.848207916113,4827.126996436586,72.27878852047252,4827.126996436586,107.67231192902162,True
5000034,5,S,SL,g0,fifo,32.0,1255,42.3148193359375,8.86156967570422,4.663176758745911,1.0330766439437866,False,4756.556783333067,4827.604353251117,71.0475699180497,4827.604353251117,106.33883610845065,True
1000033,1,S,SL,g0,fifo,32.0,1282,42.278564453125,9.049089712972014,4.562631370486731,1.032191514968872,False,4787.383933801992,4859.776651505768,72.39271770377673,4859.776651505768,108.58907655566416,True
