request_id,npu_id,role,category,group,policy,total_k,nql,read_mib_per_layer,compute_ms_per_layer,demand_gib_s,pure_single40_gib_s_read_ms,compute_extrapolated,admission_ms,completion_ms,execution_ttft_ms,arrival_ttft_ms,slo15_ms,slo15_met
3000015,3,S,SL,short,fifo,20.0,1176,25.9208984375,6.000789859849838,4.2183409137084045,0.6328344345092773,True,1851.5900480958833,1900.186648456428,48.5966003605447,1900.186648456428,72.00947831819806,True
2000015,2,S,SL,short,fifo,20.0,1147,25.9598388671875,5.856395723129558,4.3288408677053045,0.6337851285934448,True,1851.9014608413288,1898.9872504250488,47.08578958372004,1898.9872504250488,70.2767486775547,True
1000016,1,S,SL,short,fifo,20.0,1149,25.9571533203125,5.866353939455093,4.32104554225418,0.6337195634841919,True,1881.7036779774724,1929.0183418992387,47.314663921766396,1929.0183418992387,70.39624727346113,True
7000016,7,S,SL,short,fifo,20.0,1162,25.939697265625,5.931082345571082,4.271013979409322,0.6332933902740479,True,1885.0340534898,1932.482712254368,47.44865876456788,1932.482712254368,71.17298814685297,True
2000016,2,S,SL,short,fifo,20.0,1161,25.9410400390625,5.926103237408314,4.274823758255344,0.6333261728286743,True,1898.9872504250488,1946.3960763243158,47.40882589926696,1946.3960763243158,71.11323884889975,True
3000016,3,S,SL,short,fifo,20.0,1155,25.9490966796875,5.896228588431703,4.297817553406215,0.6335228681564331,True,1900.186648456428,1947.3703661730688,47.183717716640786,1947.3703661730688,70.75474306118045,True
5000007,5,S,SL,short,fifo,20.0,1169,25.9302978515625,5.96593610271046,4.244523585185885,0.6330639123916626,True,1923.5162021826832,1971.7694085020187,48.253206319335504,1971.7694085020187,71.59123323252551,True
1000017,1,S,SL,short,fifo,20.0,1146,25.961181640625,5.851416614966789,4.332748480269807,0.6338179111480713,True,1929.0183418992387,1975.8296748189737,46.81133291973492,1975.8296748189737,70.21699937960148,True
7000017,7,S,SL,short,fifo,20.0,1132,25.97998046875,5.781709100688032,4.388161741567813,0.6342768669128418,True,1932.482712254368,1980.6153474621449,48.13263520777696,1980.6153474621449,69.3805092082564,True
2000017,2,S,SL,short,fifo,20.0,1174,25.923583984375,5.990831643524301,4.2257905898768096,0.6328999996185303,True,1946.3960763243158,1994.4906504457256,48.09457412140978,1994.4906504457256,71.88997972229161,True
3000017,3,S,SL,short,fifo,20.0,1147,25.9598388671875,5.856395723129558,4.3288408677053045,0.6337851285934448,True,1947.3703661730688,1994.4528001627523,47.08243398968352,1994.4528001627523,70.2767486775547,True
5000008,5,S,SL,short,fifo,20.0,1170,25.928955078125,5.970915210873229,4.240764489063694,0.6330311298370361,True,1971.7694085020187,2028.40439462339,56.63498612137141,2028.40439462339,71.65098253047874,True
1000018,1,S,SL,short,fifo,20.0,1161,25.9410400390625,5.926103237408314,4.274823758255344,0.6333261728286743,True,1975.8296748189737,2029.537633864357,53.707959045383404,2029.537633864357,71.11323884889975,True
7000018,7,S,SL,short,fifo,20.0,1137,25.9732666015625,5.806604641501874,4.368218559999613,0.6341129541397095,True,1980.6153474621449,2034.4544531052409,53.83910564309599,2034.4544531052409,69.67925569802249,True
3000018,3,S,SL,short,fifo,20.0,1148,25.95849609375,5.861374831292325,4.324939894001542,0.6337523460388184,True,1994.4528001627523,2059.572401316014,65.11960115326156,2059.572401316014,70.3364979755079,True
2000018,2,L,LL,long,fifo,200.0,2046,272.252685546875,70.671597241737,3.7620737836154694,6.646794080734253,False,1994.4906504457256,2566.050838067015,571.5601876212893,2566.050838067015,848.059166900844,True
5000009,5,S,SL,short,fifo,20.0,1158,25.945068359375,5.911165912920008,4.286291603543597,0.6334245204925537,True,2028.40439462339,2085.0043822108646,56.599987587474516,2085.0043822108646,70.93399095504009,True
1000019,1,L,LL,long,fifo,200.0,2053,272.2432861328125,70.91288952679844,3.7491432923996637,6.646564602851868,False,2029.537633864357,2599.3255078504226,569.7878739860655,2599.3255078504226,850.9546743215811,True
7000019,7,S,SL,short,fifo,20.0,1176,25.9208984375,6.000789859849838,4.2183409137084045,0.6328344345092773,True,2034.4544531052409,2091.7271583833667,57.27270527812584,2091.7271583833667,72.00947831819806,True
3000019,3,S,SL,short,fifo,20.0,1136,25.974609375,5.801625533339106,4.372193503701405,0.6341457366943359,True,2059.572401316014,2105.985405582727,46.41300426671296,2105.985405582727,69.61950640006927,True
5000010,5,S,SL,short,fifo,20.0,1155,25.9490966796875,5.896228588431703,4.297817553406215,0.6335228681564331,True,2085.0043822108646,2132.218264601571,47.2138823907062,2132.218264601571,70.75474306118045,True
7000020,7,S,SL,short,fifo,20.0,1127,25.9866943359375,5.756813559874192,4.408277413103085,0.6344407796859741,True,2091.7271583833667,2142.0467123600183,50.319553976651605,2142.0467123600183,69.0817627184903,True
3000020,3,S,SL,short,fifo,20.0,1161,25.9410400390625,5.926103237408314,4.274823758255344,0.6333261728286743,True,2105.985405582727,2155.864810308569,49.87940472584205,2155.864810308569,71.11323884889975,True
11,0,S,SL,short,fifo,20.0,1145,25.9625244140625,5.846437506804022,4.336662748656966,0.6338506937026978,True,2127.2369717527404,2174.618909064405,47.38193731166484,2174.618909064405,70.15725008164826,True
5000011,5,S,SL,short,fifo,20.0,1127,25.9866943359375,5.756813559874192,4.408277413103085,0.6344407796859741,True,2132.218264601571,2181.2260093503696,49.007744748798814,2181.2260093503696,69.0817627184903,True
7000021,7,S,SL,short,fifo,20.0,1134,25.977294921875,5.7916673170135695,4.380163894708063,0.6342113018035889,True,2142.0467123600183,2191.7119874180025,49.66527505798422,2191.7119874180025,69.50000780416283,True
3000021,3,S,SL,short,fifo,20.0,1153,25.9517822265625,5.886270372106166,4.305534018743905,0.633588433265686,True,2155.864810308569,2204.212811441726,48.34800113315714,2204.212811441726,70.635244465274,True
