request_id,npu_id,role,category,group,policy,total_k,nql,read_mib_per_layer,compute_ms_per_layer,demand_gib_s,pure_single40_gib_s_read_ms,compute_extrapolated,admission_ms,completion_ms,execution_ttft_ms,arrival_ttft_ms,slo15_ms,slo15_met
0,0,S,SL,short,once,20.0,1140,25.96923828125,5.821541965990178,4.3563345256619925,0.6340146064758301,True,0.0,55.58247006725401,55.58247006725401,55.58247006725401,69.85850359188214,True
1000000,1,S,SL,short,once,20.0,1128,25.9853515625,5.761792668036959,4.404240372276292,0.6344079971313477,True,0.0,65.6677723510329,65.6677723510329,65.6677723510329,69.1415120164435,True
2000000,2,S,SL,short,once,20.0,1173,25.9249267578125,5.985852535361533,4.229524723063889,0.6329327821731567,True,0.0,68.83107281151239,68.83107281151239,68.83107281151239,71.8302304243384,True
3000000,3,S,SL,short,once,20.0,1130,25.982666015625,5.771750884362495,4.396187186392466,0.6343424320220947,True,0.0,66.88454145169165,66.88454145169165,66.88454145169165,69.26101061234995,True
4000000,4,S,SL,short,once,20.0,1163,25.9383544921875,5.936061453733851,4.267210591771035,0.6332606077194214,True,0.0,57.450743388617084,57.450743388617084,57.450743388617084,71.2327374448062,True
5000000,5,L,LL,long,once,200.0,2043,272.2567138671875,70.56818634260537,3.7676424875808867,6.646892428398132,False,0.0,577.7309751501753,577.7309751501753,577.7309751501753,846.8182361112645,True
6000000,6,S,SL,short,once,20.0,1144,25.9638671875,5.841458398641253,4.34058368988654,0.6338834762573242,True,0.0,58.94354195375017,58.94354195375017,58.94354195375017,70.09750078369503,True
7000000,7,S,SL,short,once,20.0,1131,25.9813232421875,5.776729992525263,4.392171005314261,0.6343096494674683,True,0.0,67.32922070366811,67.32922070366811,67.32922070366811,69.32075991030317,True
1,0,L,LL,long,once,200.0,2053,272.2432861328125,70.91288952679844,3.7491432923996637,6.646564602851868,False,55.58247006725401,633.1057818736103,577.5233118063563,633.1057818736103,850.9546743215811,True
4000001,4,S,SL,short,once,20.0,1138,25.971923828125,5.811583749664643,4.3642504274100675,0.634080171585083,True,57.450743388617084,108.38271813101791,50.931974742400826,108.38271813101791,69.73900499597572,True
6000001,6,S,SL,short,once,20.0,1138,25.971923828125,5.811583749664643,4.3642504274100675,0.634080171585083,True,58.94354195375017,112.63927977567852,53.69573782192835,112.63927977567852,69.73900499597572,True
1000001,1,S,SL,short,once,20.0,1145,25.9625244140625,5.846437506804022,4.336662748656966,0.6338506937026978,True,65.6677723510329,122.97467707318188,57.306904722148985,122.97467707318188,70.15725008164826,True
3000001,3,L,LL,long,once,200.0,2042,272.258056640625,70.53371604289484,3.769502350853288,6.646925210952759,False,66.88454145169165,643.9592480549252,577.0747066032335,643.9592480549252,846.404592514738,True
7000001,7,S,SL,short,once,20.0,1147,25.9598388671875,5.856395723129558,4.3288408677053045,0.6337851285934448,True,67.32922070366811,119.59069664801629,52.26147594434818,119.59069664801629,70.2767486775547,True
2000001,2,S,SL,short,once,20.0,1178,25.918212890625,6.010748076175374,4.210915921817531,0.6327688694000244,True,68.83107281151239,126.86391310284853,58.03284029133614,126.86391310284853,72.12897691410448,True
4000002,4,S,SL,short,once,20.0,1154,25.950439453125,5.891249480268936,4.3016725252120045,0.6335556507110596,True,108.38271813101791,156.92374053138968,48.54102240037177,156.92374053138968,70.69499376322723,True
6000002,6,S,SL,short,once,20.0,1146,25.961181640625,5.851416614966789,4.332748480269807,0.6338179111480713,True,112.63927977567852,159.4506126954128,46.81133291973427,159.4506126954128,70.21699937960148,True
7000002,7,S,SL,short,once,20.0,1166,25.934326171875,5.950998778222155,4.255838615679888,0.633162260055542,True,119.59069664801629,167.19868687379355,47.60799022577726,167.19868687379355,71.41198533866587,True
1000002,1,S,SL,short,once,20.0,1172,25.92626953125,5.980873427198766,4.233265073621478,0.6329655647277832,True,122.97467707318188,170.82166449077195,47.84698741759007,170.82166449077195,71.77048112638519,True
2000002,2,S,SL,short,once,20.0,1156,25.94775390625,5.90120769659447,4.293969086818534,0.6334900856018066,True,126.86391310284853,174.07357467560428,47.20966157275575,174.07357467560428,70.81449235913364,True
4000003,4,L,LL,long,once,200.0,2052,272.24462890625,70.87841918967037,3.7509851158616985,6.646597385406494,False,156.92374053138968,742.4200092425915,585.4962687112018,742.4200092425915,850.5410302760445,True
6000003,6,L,LL,long,once,200.0,2043,272.2567138671875,70.56818634260537,3.7676424875808867,6.646892428398132,False,159.4506126954128,752.1003758848262,592.6497631894134,752.1003758848262,846.8182361112645,True
7000003,7,S,SL,short,once,20.0,1129,25.9840087890625,5.766771776199728,4.400210302719981,0.6343752145767212,True,167.19868687379355,213.3328610833914,46.13417420959786,213.3328610833914,69.20126131439675,True
1000003,1,S,SL,short,once,20.0,1148,25.95849609375,5.861374831292325,4.324939894001542,0.6337523460388184,True,170.82166449077195,217.71266314111054,46.89099865033859,217.71266314111054,70.3364979755079,True
2000003,2,S,SL,short,once,20.0,1154,25.950439453125,5.891249480268936,4.3016725252120045,0.6335556507110596,True,174.07357467560428,221.20357051775568,47.1299958421514,221.20357051775568,70.69499376322723,True
7000004,7,S,SL,short,once,20.0,1151,25.9544677734375,5.87631215578063,4.313276637297783,0.633653998374939,True,213.3328610833914,260.34335832963643,47.01049724624502,260.34335832963643,70.51574586936756,True
1000004,1,S,SL,short,once,20.0,1170,25.928955078125,5.970915210873229,4.240764489063694,0.6330311298370361,True,217.71266314111054,265.4799848280963,47.76732168698575,265.4799848280963,71.65098253047874,True
2000004,2,S,SL,short,once,20.0,1136,25.974609375,5.801625533339106,4.372193503701405,0.6341457366943359,True,221.20357051775568,267.61657478446864,46.41300426671296,267.61657478446864,69.61950640006927,True
7000005,7,L,LL,long,once,200.0,2043,272.2567138671875,70.56818634260537,3.7676424875808867,6.646892428398132,False,260.34335832963643,833.8690089216569,573.5256505920205,833.8690089216569,846.8182361112645,True
1000005,1,S,SL,short,once,20.0,1142,25.966552734375,5.831500182315715,4.34844565924258,0.6339490413665771,True,265.4799848280963,312.13198628662207,46.652001458525774,312.13198628662207,69.97800218778858,True
2000005,2,S,SL,short,once,20.0,1168,25.931640625,5.960956994547693,4.248288961154147,0.6330966949462891,True,267.61657478446864,315.30423074085024,47.687655956381604,315.30423074085024,71.53148393457232,True
1000006,1,S,SL,short,once,20.0,1139,25.9705810546875,5.81656285782741,4.360289088441379,0.6340473890304565,True,312.13198628662207,358.66448914924143,46.53250286261937,358.66448914924143,69.79875429392891,True
2000006,2,S,SL,short,once,20.0,1130,25.982666015625,5.771750884362495,4.396187186392466,0.6343424320220947,True,315.30423074085024,361.4782378157504,46.174007074900146,361.4782378157504,69.26101061234995,True
1000007,1,S,SL,short,once,20.0,1135,25.9759521484375,5.796646425176338,4.376175276066939,0.6341785192489624,True,358.66448914924143,405.0376605506521,46.37317140141067,405.0376605506521,69.55975710211604,True
2000007,2,S,SL,short,once,20.0,1143,25.9652099609375,5.8364792904784855,4.344511321036357,0.6339162588119507,True,361.4782378157504,408.17007213957845,46.69183432382806,408.17007213957845,70.03775148574182,True
