request_id,npu_id,role,category,group,policy,total_k,nql,read_mib_per_layer,compute_ms_per_layer,demand_gib_s,pure_single40_gib_s_read_ms,compute_extrapolated,layer,io_release_ms,io_ready_ms,compute_start_ms,compute_end_ms,io_elapsed_ms,exposed_stall_ms
3000000,3,S,SL,g0,fifo,32.0,1269,42.2960205078125,8.958802287620854,4.610516696437749,1.0326176881790161,False,2,17.220274870437933,21.262005534381206,26.17907715805879,35.137879445679644,4.041730663943273,0.0
3000000,3,S,SL,g0,fifo,32.0,1269,42.2960205078125,8.958802287620854,4.610516696437749,1.0326176881790161,False,3,26.17907715805879,30.1305203966509,35.137879445679644,44.0966817333005,3.9514432385921126,0.0
3000000,3,S,SL,g0,fifo,32.0,1269,42.2960205078125,8.958802287620854,4.610516696437749,1.0326176881790161,False,4,35.137879445679644,38.9990352589206,44.0966817333005,53.055484020921355,3.8611558132409556,0.0
3000000,3,S,SL,g0,fifo,32.0,1269,42.2960205078125,8.958802287620854,4.610516696437749,1.0326176881790161,False,5,44.0966817333005,47.86755012119029,53.055484020921355,62.01428630854221,3.7708683878897915,0.0
3000000,3,S,SL,g0,fifo,32.0,1269,42.2960205078125,8.958802287620854,4.610516696437749,1.0326176881790161,False,6,53.055484020921355,56.73606498345998,62.01428630854221,70.97308859616307,3.6805809625386274,0.0
3000000,3,S,SL,g0,fifo,32.0,1269,42.2960205078125,8.958802287620854,4.610516696437749,1.0326176881790161,False,7,62.01428630854221,65.60457984572967,70.97308859616307,79.93189088378392,3.5902935371874634,0.0
4000000,4,S,SL,g0,fifo,32.0,1283,42.2772216796875,9.056034899537488,4.558987432643222,1.0321587324142456,False,0,0.0,8.236059546470642,8.236059546470642,17.29209444600813,8.236059546470642,8.236059546470642
4000000,4,S,SL,g0,fifo,32.0,1283,42.2772216796875,9.056034899537488,4.558987432643222,1.0321587324142456,False,1,8.236059546470642,10.675802826881409,17.29209444600813,26.348129345545615,2.4397432804107666,0.0
4000000,4,S,SL,g0,fifo,32.0,1283,42.2772216796875,9.056034899537488,4.558987432643222,1.0321587324142456,False,2,17.29209444600813,24.690201845378215,26.348129345545615,35.4041642450831,7.398107399370087,0.0
4000000,4,S,SL,g0,fifo,32.0,1283,42.2772216796875,9.056034899537488,4.558987432643222,1.0321587324142456,False,3,26.348129345545615,33.55871670764791,35.4041642450831,44.46019914462059,7.210587362102295,0.0
4000000,4,S,SL,g0,fifo,32.0,1283,42.2772216796875,9.056034899537488,4.558987432643222,1.0321587324142456,False,4,35.4041642450831,42.42723156991761,44.46019914462059,53.516234044158075,7.023067324834507,0.0
4000000,4,S,SL,g0,fifo,32.0,1283,42.2772216796875,9.056034899537488,4.558987432643222,1.0321587324142456,False,5,44.46019914462059,51.2957464321873,53.516234044158075,62.57226894369556,6.835547287566712,0.0
4000000,4,S,SL,g0,fifo,32.0,1283,42.2772216796875,9.056034899537488,4.558987432643222,1.0321587324142456,False,6,53.516234044158075,60.16426129445699,62.57226894369556,71.62830384323306,6.648027250298917,0.0
4000000,4,S,SL,g0,fifo,32.0,1283,42.2772216796875,9.056034899537488,4.558987432643222,1.0321587324142456,False,7,62.57226894369556,69.03277615672668,71.62830384323306,80.68433874277055,6.460507213031121,0.0
5000000,5,S,SL,g0,fifo,32.0,1281,42.2799072265625,9.04214452640654,4.566280906079333,1.0322242975234985,False,0,0.0,8.240275382995605,8.240275382995605,17.282419909402144,8.240275382995605,8.240275382995605
5000000,5,S,SL,g0,fifo,32.0,1281,42.2799072265625,9.04214452640654,4.566280906079333,1.0322242975234985,False,1,8.240275382995605,11.880122423171997,17.282419909402144,26.324564435808682,3.6398470401763916,0.0
