condition,policy,seed,request_id,admission_ms,completion_ms,own_compute_ms,admission_latency_ms,raw_ratio,plotted_ratio,slo_1p5_pass
full,od_baseline,19,1000006,2870.48338962886,3071.335532966268,200.85214333740902,200.85214333740805,0.9999999999999952,1.0,True
full,od_baseline,19,1000007,3071.335532966268,3550.1300241459057,458.55018171426593,478.7944911796376,1.0441485147594738,1.0441485147594738,True
full,od_baseline,19,1000008,3550.1300241459057,3896.4821183015565,58.92951067026337,346.3520941556508,5.8773964048953955,5.8773964048953955,False
full,od_baseline,19,1000009,3896.4821183015565,4205.19891623609,48.19209238871334,308.71679793453313,6.405963771907838,6.405963771907838,False
full,od_baseline,19,2000007,2030.3273526451921,2371.7852431836254,186.90687789087698,341.4578905384333,1.826887776370588,1.826887776370588,False
full,od_baseline,19,2000008,2371.7852431836254,2745.2375232609866,229.85653940820262,373.45228007736114,1.6247189705320786,1.6247189705320786,False
full,od_baseline,19,2000009,2745.2375232609866,2946.0896665983946,200.85214333740902,200.85214333740805,0.9999999999999952,1.0,True
full,od_baseline,19,2000010,2946.0896665983946,3334.6689044865725,229.85653940820262,388.5792378881779,1.690529401028262,1.690529401028262,False
full,od_baseline,19,2000011,3334.6689044865725,3735.210264172083,400.5413596855101,400.54135968551054,1.000000000000001,1.0,True
full,od_baseline,19,2000012,3735.210264172083,3889.1281922496823,101.00752608339441,153.9179280775993,1.5238263330053317,1.5238263330053317,False
full,od_baseline,19,2000013,3889.1281922496823,4028.1134691788607,26.717256165257165,138.98527692917833,5.2020789885569645,5.2020789885569645,False
full,od_baseline,19,3000009,2371.040135565674,2869.6341062354154,283.5436075005082,498.59397066974134,1.7584384111669586,1.7584384111669586,False
full,od_baseline,19,3000010,2869.6341062354154,3098.3768422024627,228.74273596704626,228.74273596704734,1.0000000000000047,1.0,True
full,od_baseline,19,3000011,3098.3768422024627,3240.199193055814,26.717256165257165,141.82235085335105,5.30826780924365,5.30826780924365,False
full,od_baseline,19,3000012,3240.199193055814,3648.664839713855,372.6508694745985,408.46564665804135,1.0961081272504158,1.0961081272504158,True
full,od_baseline,19,3000013,3648.664839713855,4029.923421088135,229.85653940820262,381.25858137427986,1.658680594234485,1.658680594234485,False
full,od_baseline,19,4000007,2055.7597246720247,2177.7625981010233,114.952820977,122.00287342899856,1.06132996469403,1.06132996469403,True
full,od_baseline,19,4000008,2177.7625981010233,2347.2004731334714,101.00752608339441,169.43787503244812,1.6774777247049477,1.6774777247049477,False
full,od_baseline,19,4000009,2347.2004731334714,3297.945378483443,915.9373744307104,950.7449053499718,1.0380020860497101,1.0380020860497101,True
full,od_baseline,19,4000010,3297.945378483443,3379.4977032831816,58.057852632638046,81.55232479973847,1.40467346106929,1.40467346106929,True
full,od_baseline,19,4000011,3379.4977032831816,3582.9292263590605,32.085964974046185,203.43152307587889,6.340202740993806,6.340202740993806,False
full,od_baseline,19,4000012,3582.9292263590605,3953.763993911908,58.92951067026337,370.83476755284755,6.292853331632632,6.292853331632632,False
full,od_baseline,19,4000013,3953.763993911908,4409.656765537173,283.5436075005082,455.8927716252647,1.6078400625711429,1.6078400625711429,False
full,od_baseline,19,5000007,2151.314433247102,3094.217274845748,915.9373744307104,942.9028415986459,1.029440295724034,1.029440295724034,True
full,od_baseline,19,5000008,3094.217274845748,3168.2774869225364,15.979837567787547,74.0602120767885,4.634603559805917,4.634603559805917,False
full,od_baseline,19,5000009,3168.2774869225364,3345.405658069995,101.00752608339441,177.1281711474585,1.7536135970820323,1.7536135970820323,False
full,od_baseline,19,5000010,3345.405658069995,3662.852724829839,48.19209238871334,317.44706675984435,6.587119401235853,6.587119401235853,False
full,od_baseline,19,5000011,3662.852724829839,4046.05449073808,58.92951067026337,383.20176590824076,6.502714201250098,6.502714201250098,False
full,od_baseline,19,6000008,2146.990998916791,2359.342920217291,200.85214333740902,212.35192130050018,1.057254942725569,1.057254942725569,True
full,od_baseline,19,6000009,2359.342920217291,2849.2743039893217,283.5436075005082,489.9313837720306,1.7278872484231635,1.7278872484231635,False
full,od_baseline,19,6000010,2849.2743039893217,3184.0904557039003,58.92951067026337,334.8161517145786,5.681638077533391,5.681638077533391,False
full,od_baseline,19,6000011,3184.0904557039003,3443.34488332445,243.80186035081854,259.2544276205499,1.0633816626644927,1.0633816626644927,True
full,od_baseline,19,6000012,3443.34488332445,3519.6580731562285,58.057852632638046,76.31318983177835,1.314433558448178,1.314433558448178,True
full,od_baseline,19,6000013,3519.6580731562285,4009.8660015020537,72.35128428205302,490.20792834582517,6.775386687467868,6.775386687467868,False
full,od_baseline,19,7000006,2176.813920925342,2581.418687468714,400.5413596855101,404.6047665433721,1.0101447871976377,1.0101447871976377,True
full,od_baseline,19,7000007,2581.418687468714,2716.593083436673,26.717256165257165,135.1743959679593,5.0594415508782165,5.0594415508782165,False
full,od_baseline,19,7000008,2716.593083436673,3219.7070505130932,458.55018171426593,503.11396707642007,1.0971840970503048,1.0971840970503048,True
full,od_baseline,19,7000009,3219.7070505130932,3503.994234839605,48.19209238871334,284.2871843265116,5.8990421505975545,5.8990421505975545,False
full,od_baseline,19,7000010,3503.994234839605,3907.706865005658,58.92951067026337,403.71263016605326,6.850771804724523,6.850771804724523,False
full,od_baseline,19,7000011,3907.706865005658,4120.033609304205,200.85214333740902,212.32674429854706,1.0571295918005814,1.0571295918005814,True
full,od_baseline,19,8000004,2005.2031124030814,2508.337975734211,486.44082678401566,503.1348633311295,1.0343187405906744,1.0343187405906744,True
full,od_baseline,19,8000005,2508.337975734211,2871.3197528752444,229.85653940820262,362.9817771410335,1.5791666318286186,1.5791666318286186,False
full,od_baseline,19,8000006,2871.3197528752444,3144.0134609138236,48.19209238871334,272.6937080385792,5.658474129719349,5.658474129719349,False
full,od_baseline,19,8000007,3144.0134609138236,3339.2444934351074,122.48236916054397,195.23103252128385,1.593952124369708,1.593952124369708,False
full,od_baseline,19,8000008,3339.2444934351074,3541.923555324756,122.48236916054397,202.67906188964844,1.6547611160589695,1.6547611160589695,False
full,od_baseline,19,8000009,3541.923555324756,3697.6109345592527,101.00752608339441,155.6873792344968,1.5413443460238527,1.5413443460238527,False
full,od_baseline,19,8000010,3697.6109345592527,4075.9857498933534,58.92951067026337,378.37481533410073,6.420803618263095,6.420803618263095,False
full,od_baseline,19,9000009,2003.4870471460445,2317.6916683112845,48.19209238871334,314.20462116524004,6.51983770762415,6.51983770762415,False
full,od_baseline,19,9000010,2317.6916683112845,2589.8096877637036,186.90687789087698,272.11801945241905,1.4559015833076587,1.4559015833076587,True
full,od_baseline,19,9000011,2589.8096877637036,3348.4763175856306,744.1386016188327,758.666629821927,1.0195232825867242,1.0195232825867242,True
full,od_baseline,19,9000012,3348.4763175856306,3864.5620847510404,283.5436075005082,516.0857671654098,1.820128380656527,1.820128380656527,False
full,od_baseline,19,9000013,3864.5620847510404,4010.527499500659,101.00752608339441,145.9654147496185,1.4450944440427707,1.4450944440427707,True
full,od_baseline,19,10000006,2155.7629426158933,2544.7288834382753,58.92951067026337,388.965940822382,6.600528943788761,6.600528943788761,False
full,od_baseline,19,10000007,2544.7288834382753,2720.5120052897246,32.085964974046185,175.78312185144932,5.478505072034999,5.478505072034999,False
full,od_baseline,19,10000008,2720.5120052897246,3211.822178259866,72.35128428205302,491.3101729701416,6.7906213116387315,6.7906213116387315,False
full,od_baseline,19,10000009,3211.822178259866,3346.73148065347,26.717256165257165,134.90930239360387,5.049519365279676,5.049519365279676,False
full,od_baseline,19,10000010,3346.73148065347,3434.74024173533,58.057852632638046,88.00876108186003,1.5158804036163174,1.5158804036163174,False
full,od_baseline,19,10000011,3434.74024173533,3725.917704731477,186.90687789087698,291.1774629961469,1.5578745216970928,1.5578745216970928,False
full,od_baseline,19,10000012,3725.917704731477,3921.798356960498,122.48236916054397,195.88065222902105,1.5992559057399531,1.5992559057399531,False
full,od_baseline,19,10000013,3921.798356960498,4319.899541083252,229.85653940820262,398.10118412275415,1.7319550061430515,1.7319550061430515,False
full,od_baseline,19,11000006,2053.45276034469,2326.2854183112845,48.19209238871334,272.8326579665945,5.66135738133031,5.66135738133031,False
full,od_baseline,19,11000007,2326.2854183112845,2500.7675965465573,101.00752608339441,174.48217823527284,1.7274175994689334,1.7274175994689334,False
full,od_baseline,19,11000008,2500.7675965465573,2703.1936969263184,122.48236916054397,202.426100379761,1.6526958268943235,1.6526958268943235,False
full,od_baseline,19,11000009,2703.1936969263184,2775.755437972341,15.979837567787547,72.56174104602269,4.540830952643348,4.540830952643348,False
full,od_baseline,19,11000010,2775.755437972341,3320.7220578955717,283.5436075005082,544.9666199232306,1.9219852097080126,1.9219852097080126,False
full,od_baseline,19,11000011,3320.7220578955717,3828.3859752569365,72.35128428205302,507.66391736136484,7.0166538493262465,7.0166538493262465,False
full,od_baseline,19,11000012,3828.3859752569365,4314.788868323343,72.35128428205302,486.4028930664067,6.722795564626358,6.722795564626358,False
full,od_baseline,19,12000005,2313.6209989356107,2456.0572710587435,26.717256165257165,142.43627212313277,5.331246264290993,5.331246264290993,False
full,od_baseline,19,12000006,2456.0572710587435,2868.5791794120732,400.5413596855101,412.52190835332976,1.0299108902941418,1.0299108902941418,True
full,od_baseline,19,12000007,2868.5791794120732,3275.872471228616,72.35128428205302,407.29329181654293,5.629385792638562,5.629385792638562,False
full,od_baseline,19,12000008,3275.872471228616,3586.46989707105,48.19209238871334,310.59742584243395,6.44498735056327,6.44498735056327,False
full,od_baseline,19,12000009,3586.46989707105,3963.247331314252,58.92951067026337,376.7774342432017,6.393696977248594,6.393696977248594,False
full,od_baseline,19,12000010,3963.247331314252,4462.6284982669995,458.55018171426593,499.38116695274766,1.0890436573066817,1.0890436573066817,True
full,od_baseline,19,13000008,2185.274585071948,2442.1981853264033,243.80186035081854,256.9236002544553,1.0538213280438273,1.0538213280438273,True
full,od_baseline,19,13000009,2442.1981853264033,2798.734456244385,229.85653940820262,356.5362709179817,1.551125201118635,1.551125201118635,False
full,od_baseline,19,13000010,2798.734456244385,3140.8111893464784,58.92951067026337,342.0767331020934,5.804845979736091,5.804845979736091,False
full,od_baseline,19,13000011,3140.8111893464784,3208.2689129999785,58.057852632638046,67.45772365350012,1.1619052478626777,1.1619052478626777,True
full,od_baseline,19,13000012,3208.2689129999785,3628.392201605713,229.85653940820262,420.1232886057346,1.8277630459738061,1.8277630459738061,False
full,od_baseline,19,13000013,3628.392201605713,3947.9830581250317,186.90687789087698,319.59085651931855,1.7098935048602506,1.7098935048602506,False
full,od_baseline,19,13000014,3947.9830581250317,4148.835201462441,200.85214333740902,200.85214333740896,0.9999999999999997,1.0,True
full,od_baseline,19,14000007,2063.5421497236794,2464.08350940919,400.5413596855101,400.54135968551054,1.000000000000001,1.0,True
full,od_baseline,19,14000008,2464.08350940919,2836.781102362549,229.85653940820262,372.69759295335916,1.6214356742380294,1.6214356742380294,False
full,od_baseline,19,14000009,2836.781102362549,2992.4194302164824,32.085964974046185,155.63832785393333,4.850666887526264,4.850666887526264,False
full,od_baseline,19,14000010,2992.4194302164824,3451.834537879007,72.35128428205302,459.4151076625244,6.3497851105385825,6.3497851105385825,False
full,od_baseline,19,14000011,3451.834537879007,3764.094432026399,186.90687789087698,312.25989414739206,1.6706709655152483,1.6706709655152483,False
full,od_baseline,19,14000012,3764.094432026399,4202.626278476626,283.5436075005082,438.531846450227,1.5466116493190243,1.5466116493190243,False
full,od_baseline,19,15000005,2074.181238666765,2154.2169415644316,58.057852632638046,80.03570289766685,1.3785508638098276,1.3785508638098276,True
full,od_baseline,19,15000006,2154.2169415644316,2339.353176554373,32.085964974046185,185.13623498994139,5.770006765877077,5.770006765877077,False
full,od_baseline,19,15000007,2339.353176554373,2632.9958522712454,48.19209238871334,293.6426757168724,6.093171330856014,6.093171330856014,False
full,od_baseline,19,15000008,2632.9958522712454,2787.533482606595,26.717256165257165,154.5376303353496,5.784187918829355,5.784187918829355,False
full,od_baseline,19,15000009,2787.533482606595,3005.9386843774473,200.85214333740902,218.40520177085227,1.087392935628056,1.087392935628056,True
full,od_baseline,19,15000010,3005.9386843774473,3066.663107039724,15.979837567787547,60.72442266227654,3.8000650760484547,3.8000650760484547,False
full,od_baseline,19,15000011,3066.663107039724,3257.641633938037,122.48236916054397,190.97852689831325,1.5592327957666121,1.5592327957666121,False
full,od_baseline,19,15000012,3257.641633938037,3768.318798618228,283.5436075005082,510.6771646801908,1.8010533518350453,1.8010533518350453,False
full,od_baseline,19,15000013,3768.318798618228,3938.726421793631,32.085964974046185,170.40762317540293,5.3109708033790755,5.3109708033790755,False
full,od_baseline,19,15000014,3938.726421793631,4444.394875758628,486.44082678401566,505.66845396499684,1.0395271657358613,1.0395271657358613,True
full,od_baseline,19,16000006,2057.1720444490174,3016.7812091719197,915.9373744307104,959.6091647229023,1.0476798867600916,1.0476798867600916,True
full,od_baseline,19,16000007,3016.7812091719197,3417.3225688574303,400.5413596855101,400.54135968551054,1.000000000000001,1.0,True
full,od_baseline,19,16000008,3417.3225688574303,3620.614274929248,122.48236916054397,203.29170607181777,1.6597630129553815,1.6597630129553815,False
full,od_baseline,19,16000009,3620.614274929248,4799.793004135924,1130.6863062355314,1179.178729206676,1.0428876008347476,1.0428876008347476,True
full,od_baseline,19,17000007,2462.4609627878585,2577.413783764858,114.952820977,114.95282097699965,0.9999999999999969,1.0,True
full,od_baseline,19,17000008,2577.413783764858,3067.2435190189526,458.55018171426593,489.82973525409443,1.0682140249577299,1.0682140249577299,True
full,od_baseline,19,17000009,3067.2435190189526,3536.807873325259,283.5436075005082,469.56435430630654,1.6560569234679887,1.6560569234679887,False
full,od_baseline,19,17000010,3536.807873325259,3606.0468045494895,15.979837567787547,69.23893122423033,4.33289330573694,4.33289330573694,False
full,od_baseline,19,17000011,3606.0468045494895,4017.6538288029788,229.85653940820262,411.60702425348927,1.790712699813668,1.790712699813668,False
full,od_baseline,19,18000007,2075.7958323686644,2454.0581070710878,58.92951067026337,378.2622747024234,6.418893868285583,6.418893868285583,False
full,od_baseline,19,18000008,2454.0581070710878,3638.0841723488147,1130.6863062355314,1184.026065277727,1.047174675016436,1.047174675016436,True
full,od_baseline,19,18000009,3638.0841723488147,4096.63435406308,458.55018171426593,458.5501817142649,0.9999999999999978,1.0,True
full,od_baseline,19,19000007,2098.438013358729,2173.60742923533,58.057852632638046,75.16941587660085,1.2947329683761555,1.2947329683761555,True
full,od_baseline,19,19000008,2173.60742923533,2328.838046375659,101.00752608339441,155.23061714032883,1.5368222860162564,1.5368222860162564,False
full,od_baseline,19,19000009,2328.838046375659,2641.0944545661673,48.19209238871334,312.2564081905084,6.4794117190819325,6.4794117190819325,False
full,od_baseline,19,19000010,2641.0944545661673,3052.4137317570803,229.85653940820262,411.319277190913,1.7894608447943714,1.7894608447943714,False
full,od_baseline,19,19000011,3052.4137317570803,3296.2155921078975,243.80186035081854,243.80186035081715,0.9999999999999943,1.0,True
full,od_baseline,19,19000012,3296.2155921078975,3684.7896897126893,58.92951067026337,388.57409760479186,6.593879589108342,6.593879589108342,False
full,od_baseline,19,19000013,3684.7896897126893,4173.705341712015,72.35128428205302,488.91565199932575,6.757525548452537,6.757525548452537,False
full,od_baseline,19,20000008,2109.3234982096465,2279.583438221362,101.00752608339441,170.25994001171557,1.6856163754683446,1.6856163754683446,False
full,od_baseline,19,20000009,2279.583438221362,2582.747538715852,186.90687789087698,303.16410049448996,1.622006123667039,1.622006123667039,False
full,od_baseline,19,20000010,2582.747538715852,2783.59968205326,200.85214333740902,200.85214333740805,0.9999999999999952,1.0,True
full,od_baseline,19,20000011,2783.59968205326,3027.401542404077,243.80186035081854,243.80186035081715,0.9999999999999943,1.0,True
full,od_baseline,19,20000012,3027.401542404077,3427.9429020895877,400.5413596855101,400.54135968551054,1.000000000000001,1.0,True
full,od_baseline,19,20000013,3427.9429020895877,3587.511738832181,26.717256165257165,159.56883674259325,5.972500909359654,5.972500909359654,False
full,od_baseline,19,20000014,3587.511738832181,4782.3243609474475,1130.6863062355314,1194.8126221152665,1.056714506513513,1.056714506513513,True
full,od_baseline,19,21000005,2429.98070962897,2801.085313491986,58.92951067026337,371.1046038630161,6.297432299065068,6.297432299065068,False
full,od_baseline,19,21000006,2801.085313491986,3165.0524460603456,58.92951067026337,363.9671325683594,6.176313504534531,6.176313504534531,False
full,od_baseline,19,21000007,3165.0524460603456,3358.245464762381,32.085964974046185,193.19301870203526,6.021106700649519,6.021106700649519,False
full,od_baseline,19,21000008,3358.245464762381,3541.433795277026,101.00752608339441,183.18833051464526,1.8136107042499017,1.8136107042499017,False
full,od_baseline,19,21000009,3541.433795277026,3950.33004916305,400.5413596855101,408.8962538860237,1.0208590049403976,1.0208590049403976,True
full,od_baseline,19,21000010,3950.33004916305,4306.41826026933,58.92951067026337,356.08821110628014,6.042612725884505,6.042612725884505,False
full,od_baseline,19,22000009,2127.676251010806,2416.7429763379223,186.90687789087698,289.0667253271163,1.546581530808534,1.546581530808534,False
full,od_baseline,19,22000010,2416.7429763379223,2570.495303455737,101.00752608339441,153.75232711781473,1.5221868417099222,1.5221868417099222,False
full,od_baseline,19,22000011,2570.495303455737,3751.221226792174,1130.6863062355314,1180.725923336437,1.044255968100919,1.044255968100919,True
full,od_baseline,19,22000012,3751.221226792174,3818.1378690026145,15.979837567787547,66.91664221044039,4.187567109276016,4.187567109276016,False
full,od_baseline,19,22000013,3818.1378690026145,4784.823582829146,915.9373744307104,966.6857138265318,1.0554059052643894,1.0554059052643894,True
full,od_baseline,19,23000005,2282.699444370181,2546.605166236089,48.19209238871334,263.90572186590816,5.476120848567166,5.476120848567166,False
full,od_baseline,19,23000006,2546.605166236089,2609.0394818476348,58.057852632638046,62.43431561154557,1.075381068717778,1.075381068717778,True
full,od_baseline,19,23000007,2609.0394818476348,2942.388423115266,186.90687789087698,333.3489412676313,1.7835028064737806,1.7835028064737806,False
full,od_baseline,19,23000008,2942.388423115266,3415.9950755987334,72.35128428205302,473.6066524834673,6.545932904759053,6.545932904759053,False
full,od_baseline,19,23000009,3415.9950755987334,3916.2956737432646,72.35128428205302,500.30059814453125,6.914882066145059,6.914882066145059,False
full,od_baseline,19,23000010,3916.2956737432646,5095.576619248229,1130.6863062355314,1179.2809455049642,1.0429780028301767,1.0429780028301767,True
full,od_baseline,19,24000004,2033.0902420808532,2101.252921789041,58.057852632638046,68.16267970818785,1.1740475511467545,1.1740475511467545,True
full,od_baseline,19,24000005,2101.252921789041,2398.157366553472,48.19209238871334,296.904444764431,6.160853991763314,6.160853991763314,False
full,od_baseline,19,24000006,2398.157366553472,2452.9820767662864,15.979837567787547,54.82471021281435,3.43086780327048,3.43086780327048,False
full,od_baseline,19,24000007,2452.9820767662864,2832.9132401277284,58.92951067026337,379.93116336144203,6.4472139517214835,6.4472139517214835,False
full,od_baseline,19,24000008,2832.9132401277284,3230.792790594971,229.85653940820262,397.87955046724255,1.7309907801258924,1.7309907801258924,False
full,od_baseline,19,24000009,3230.792790594971,3401.306530436209,32.085964974046185,170.51373984123802,5.314278064542045,5.314278064542045,False
full,od_baseline,19,24000010,3401.306530436209,3815.9608661564944,229.85653940820262,414.6543357202854,1.8039701493282299,1.8039701493282299,False
full,od_baseline,19,24000011,3815.9608661564944,3886.715826155935,15.979837567787547,70.75495999944042,4.427764656511251,4.427764656511251,False
full,od_baseline,19,24000012,3886.715826155935,3968.0772626093535,58.057852632638046,81.36143645341872,1.4013855622293587,1.4013855622293587,True
full,od_baseline,19,24000013,3968.0772626093535,4454.269459143656,72.35128428205302,486.1921965343022,6.71988343204716,6.71988343204716,False
full,od_baseline,19,25000007,2326.346760931885,2555.0894968989323,228.74273596704626,228.74273596704734,1.0000000000000047,1.0,True
full,od_baseline,19,25000008,2555.0894968989323,2691.5085633434323,101.00752608339441,136.4190664445,1.350583186562444,1.350583186562444,True
full,od_baseline,19,25000009,2691.5085633434323,2815.4086199356966,26.717256165257165,123.90005659226426,4.637454378768976,4.637454378768976,False
full,od_baseline,19,25000010,2815.4086199356966,3102.2741878425345,48.19209238871334,286.8655679068379,5.952544363357467,5.952544363357467,False
full,od_baseline,19,25000011,3102.2741878425345,3264.461596790698,101.00752608339441,162.18740894816347,1.6056962806341517,1.6056962806341517,False
full,od_baseline,19,25000012,3264.461596790698,3455.9658016764433,32.085964974046185,191.50420488574537,5.968472665249433,5.968472665249433,False
full,od_baseline,19,25000013,3455.9658016764433,3539.166053502908,58.057852632638046,83.20025182646486,1.4330576839091127,1.4330576839091127,True
full,od_baseline,19,25000014,3539.166053502908,4725.835560898619,1130.6863062355314,1186.6695073957112,1.0495125843936046,1.0495125843936046,True
full,od_baseline,19,26000006,2266.6922592764413,2725.242440990706,458.55018171426593,458.5501817142649,0.9999999999999978,1.0,True
full,od_baseline,19,26000007,2725.242440990706,2880.0591309703855,101.00752608339441,154.81668997967927,1.5327243026609585,1.5327243026609585,False
full,od_baseline,19,26000008,2880.0591309703855,3032.967456165698,101.00752608339441,152.9083251953125,1.513831009672165,1.513831009672165,False
full,od_baseline,19,26000009,3032.967456165698,3288.2419627922236,243.80186035081854,255.27450662652564,1.0470572548511259,1.0470572548511259,True
full,od_baseline,19,26000010,3288.2419627922236,3421.4400377823763,26.717256165257165,133.1980749901527,4.985469846389467,4.985469846389467,False
full,od_baseline,19,26000011,3421.4400377823763,3541.3783970512186,114.952820977,119.9383592688423,1.0433702996539755,1.0433702996539755,True
full,od_baseline,19,26000012,3541.3783970512186,3947.0360580741826,400.5413596855101,405.657661022964,1.0127734657451382,1.0127734657451382,True
full,od_baseline,19,26000013,3947.0360580741826,4024.905952184549,58.057852632638046,77.8698941103662,1.3412465425321387,1.3412465425321387,True
full,od_baseline,19,27000008,2374.909260169046,2990.6996407663746,565.9243027292647,615.7903805973287,1.088114395560637,1.088114395560637,True
full,od_baseline,19,27000009,2990.6996407663746,3059.143575789724,15.979837567787547,68.44393502334924,4.283143350675841,4.283143350675841,False
full,od_baseline,19,27000010,3059.143575789724,3260.1264919840605,32.085964974046185,200.98291619433667,6.263888786168921,6.263888786168921,False
full,od_baseline,19,27000011,3260.1264919840605,3380.0147953666483,114.952820977,119.88830338258776,1.0429348524345936,1.0429348524345936,True
full,od_baseline,19,27000012,3380.0147953666483,3815.906315985596,229.85653940820262,435.89152061894765,1.8963633653461003,1.8963633653461003,False
full,od_baseline,19,27000013,3815.906315985596,4144.946940571321,186.90687789087698,329.0406245857248,1.7604522011107084,1.7604522011107084,False
full,od_baseline,19,28000007,2229.7198134961254,2717.4161922869453,486.44082678401566,487.69637879081984,1.0025810991546598,1.0025810991546598,True
full,od_baseline,19,28000008,2717.4161922869453,2901.7822231852324,32.085964974046185,184.36603089828714,5.746002373543006,5.746002373543006,False
full,od_baseline,19,28000009,2901.7822231852324,3069.3897213541777,32.085964974046185,167.6074981689453,5.223701338093472,5.223701338093472,False
full,od_baseline,19,28000010,3069.3897213541777,3602.3300670538115,72.35128428205302,532.9403456996338,7.366010859213338,7.366010859213338,False
full,od_baseline,19,28000011,3602.3300670538115,4554.9239856611775,915.9373744307104,952.593918607366,1.0400207974911375,1.0400207974911375,True
full,od_baseline,19,29000007,2602.9552204023894,2866.185244361089,48.19209238871334,263.2300239586998,5.462099919536771,5.462099919536771,False
full,od_baseline,19,29000008,2866.185244361089,3366.824665259187,458.55018171426593,500.6394208980978,1.0917876403984477,1.0917876403984477,True
full,od_baseline,19,29000009,3366.824665259187,3440.831121566091,15.979837567787547,74.00645630690406,4.631239585068602,4.631239585068602,False
full,od_baseline,19,29000010,3440.831121566091,3857.621415786908,58.92951067026337,416.79029422081703,7.072692263693529,7.072692263693529,False
full,od_baseline,19,29000011,3857.621415786908,4231.294282608197,58.92951067026337,373.67286682128906,6.341014248568154,6.341014248568154,False
full,od_baseline,19,30000008,2134.6611064689823,2635.064175205142,283.5436075005082,500.40306873615964,1.764818728051426,1.764818728051426,False
full,od_baseline,19,30000009,2635.064175205142,3003.1349503328065,58.92951067026337,368.07077512766455,6.245949965326932,6.245949965326932,False
full,od_baseline,19,30000010,3003.1349503328065,4185.587452988463,1130.6863062355314,1182.4525026556566,1.0457829869652122,1.0457829869652122,True
full,od_baseline,19,31000009,2155.860692206299,2545.6939534833864,372.6508694745985,389.83326127708733,1.046108551488728,1.046108551488728,True
full,od_baseline,19,31000010,2545.6939534833864,2896.6488205720643,58.92951067026337,350.95486708867793,5.955502821878589,5.955502821878589,False
full,od_baseline,19,31000011,2896.6488205720643,3670.9853202711774,744.1386016188327,774.3364996991131,1.0405810127502948,1.0405810127502948,True
full,od_baseline,19,31000012,3670.9853202711774,4157.426147055194,486.44082678401566,486.4408267840163,1.0000000000000013,1.0,True
full,od_baseline,43,8,2215.073760001942,2406.4624752604277,32.085964974046185,191.38871525848572,5.964873283795483,5.964873283795483,False
full,od_baseline,43,9,2406.4624752604277,2914.8436094092435,283.5436075005082,508.3811341488158,1.7929557242721639,1.7929557242721639,False
full,od_baseline,43,10,2914.8436094092435,3374.7509502325224,72.35128428205302,459.9073408232789,6.3565884888840944,6.3565884888840944,False
full,od_baseline,43,11,3374.7509502325224,4555.8866015480335,1130.6863062355314,1181.135651315511,1.0446183391465524,1.0446183391465524,True
full,od_baseline,43,1000007,2393.124201442499,2715.5590378572206,58.92951067026337,322.43483641472176,5.471534257579145,5.471534257579145,False
full,od_baseline,43,1000008,2715.5590378572206,3143.2775318059084,229.85653940820262,427.71849394868786,1.8608062883479763,1.8608062883479763,False
full,od_baseline,43,1000009,3143.2775318059084,3898.01473921649,744.1386016188327,754.7372074105815,1.0142427845682136,1.0142427845682136,True
full,od_baseline,43,1000010,3898.01473921649,4186.49659995191,48.19209238871334,288.48186073542,5.986082911871718,5.986082911871718,False
full,od_baseline,43,2000008,2791.019032658248,2932.8761187149935,26.717256165257165,141.85708605674563,5.309567912936174,5.309567912936174,False
full,od_baseline,43,2000009,2932.8761187149935,3466.7603038702177,72.35128428205302,533.8841851552243,7.37905609351645,7.37905609351645,False
full,od_baseline,43,2000010,3466.7603038702177,3949.361469641702,72.35128428205302,482.6011657714844,6.670250162942792,6.670250162942792,False
full,od_baseline,43,2000011,3949.361469641702,4436.2604642676415,283.5436075005082,486.8989946259394,1.717192635439918,1.717192635439918,False
full,od_baseline,43,3000004,2248.350008765386,2709.129764929788,72.35128428205302,460.779756164402,6.368646538022823,6.368646538022823,False
full,od_baseline,43,3000005,2709.129764929788,3103.5995320966676,372.6508694745985,394.4697671668796,1.0585505079406996,1.0585505079406996,True
full,od_baseline,43,3000006,3103.5995320966676,4022.014973820357,915.9373744307104,918.4154417236896,1.002705498609574,1.002705498609574,True
full,od_baseline,43,4000005,2298.3837627325224,2379.2176572106223,15.979837567787547,80.83389447809986,5.058492874861653,5.058492874861653,False
full,od_baseline,43,4000006,2379.2176572106223,3342.122624577193,915.9373744307104,962.9049673665709,1.05127817059005,1.05127817059005,True
full,od_baseline,43,4000007,3342.122624577193,3531.761166056326,32.085964974046185,189.63854147913298,5.91032688692793,5.91032688692793,False
full,od_baseline,43,4000008,3531.761166056326,3906.123906317627,229.85653940820262,374.36274026130104,1.6286799637075786,1.6286799637075786,False
full,od_baseline,43,4000009,3906.123906317627,4405.099728183657,283.5436075005082,498.97582186602995,1.7597851218181162,1.7597851218181162,False
full,od_baseline,43,5000007,2067.873876803474,2313.808841454892,243.80186035081854,245.93496465141789,1.008749335618399,1.008749335618399,True
full,od_baseline,43,5000008,2313.808841454892,2600.6098354255423,48.19209238871334,286.8009939706503,5.951204435311457,5.951204435311457,False
full,od_baseline,43,5000009,2600.6098354255423,3101.424218409992,486.44082678401566,500.8143829844498,1.0295484165987083,1.0295484165987083,True
full,od_baseline,43,5000010,3101.424218409992,3251.8479188121823,101.00752608339441,150.4237004021902,1.4892325971630722,1.4892325971630722,True
