case,num_ssu,block,relative_start_ms,relative_end_ms,absolute_start_ms,absolute_end_ms,duration_ms,rolling_window_ms,npu_id,raw_5ms_compute_utilization_pct,rolling_100ms_compute_utilization_pct,cumulative_compute_utilization_pct
adaptive_t0_i100ms,4,253,1265.0,1270.0,12171.062311812053,12176.062311812053,5.0,100.0,12,100.0,100.0,96.86419790566686
adaptive_t0_i100ms,4,253,1265.0,1270.0,12171.062311812053,12176.062311812053,5.0,100.0,13,43.18511995832523,78.1275934809546,82.72683572421262
adaptive_t0_i100ms,4,253,1265.0,1270.0,12171.062311812053,12176.062311812053,5.0,100.0,14,100.0,100.0,88.72270577407859
adaptive_t0_i100ms,4,253,1265.0,1270.0,12171.062311812053,12176.062311812053,5.0,100.0,15,100.0,100.0,86.55919244557924
adaptive_t0_i100ms,4,253,1265.0,1270.0,12171.062311812053,12176.062311812053,5.0,100.0,16,100.0,82.16779222177684,88.57775179523834
adaptive_t0_i100ms,4,253,1265.0,1270.0,12171.062311812053,12176.062311812053,5.0,100.0,17,100.0,100.0,89.89262641957728
adaptive_t0_i100ms,4,253,1265.0,1270.0,12171.062311812053,12176.062311812053,5.0,100.0,18,0.0,75.07040020757631,94.93864578069321
adaptive_t0_i100ms,4,253,1265.0,1270.0,12171.062311812053,12176.062311812053,5.0,100.0,19,22.401887254709436,57.353157099767486,89.11338464310253
adaptive_t0_i100ms,4,253,1265.0,1270.0,12171.062311812053,12176.062311812053,5.0,100.0,20,100.0,100.00000000000091,91.11848453326546
adaptive_t0_i100ms,4,253,1265.0,1270.0,12171.062311812053,12176.062311812053,5.0,100.0,21,100.0,96.71604712742555,78.11011200630831
adaptive_t0_i100ms,4,253,1265.0,1270.0,12171.062311812053,12176.062311812053,5.0,100.0,22,100.0,100.0,98.29807461371833
adaptive_t0_i100ms,4,253,1265.0,1270.0,12171.062311812053,12176.062311812053,5.0,100.0,23,100.0,100.0,89.7397834670741
adaptive_t0_i100ms,4,253,1265.0,1270.0,12171.062311812053,12176.062311812053,5.0,100.0,24,100.0,92.13434184862126,92.04817959300107
adaptive_t0_i100ms,4,253,1265.0,1270.0,12171.062311812053,12176.062311812053,5.0,100.0,25,100.0,100.0,97.02569811039412
adaptive_t0_i100ms,4,253,1265.0,1270.0,12171.062311812053,12176.062311812053,5.0,100.0,26,100.0,100.0,98.4397764851945
adaptive_t0_i100ms,4,253,1265.0,1270.0,12171.062311812053,12176.062311812053,5.0,100.0,27,100.0,100.0,89.54467178370943
adaptive_t0_i100ms,4,253,1265.0,1270.0,12171.062311812053,12176.062311812053,5.0,100.0,28,100.0,100.0,89.82057100821902
adaptive_t0_i100ms,4,253,1265.0,1270.0,12171.062311812053,12176.062311812053,5.0,100.0,29,33.901886541025306,25.904313204648133,90.02306223080139
adaptive_t0_i100ms,4,253,1265.0,1270.0,12171.062311812053,12176.062311812053,5.0,100.0,30,100.0,100.0,97.38336426939802
adaptive_t0_i100ms,4,253,1265.0,1270.0,12171.062311812053,12176.062311812053,5.0,100.0,31,100.0,100.0,88.73112797927449
adaptive_t0_i100ms,4,254,1270.0,1275.0,12176.062311812053,12181.062311812053,5.0,100.0,0,100.0,100.0,89.92035792554745
adaptive_t0_i100ms,4,254,1270.0,1275.0,12176.062311812053,12181.062311812053,5.0,100.0,1,100.0,96.81242897753691,89.28492264081005
adaptive_t0_i100ms,4,254,1270.0,1275.0,12176.062311812053,12181.062311812053,5.0,100.0,2,89.00028289594047,73.30976961099441,77.94635901189073
adaptive_t0_i100ms,4,254,1270.0,1275.0,12176.062311812053,12181.062311812053,5.0,100.0,3,100.0,88.1079432645929,90.79214399739331
adaptive_t0_i100ms,4,254,1270.0,1275.0,12176.062311812053,12181.062311812053,5.0,100.0,4,100.0,100.0,80.58176798409897
adaptive_t0_i100ms,4,254,1270.0,1275.0,12176.062311812053,12181.062311812053,5.0,100.0,5,100.0,71.48121017415906,81.26594631586175
adaptive_t0_i100ms,4,254,1270.0,1275.0,12176.062311812053,12181.062311812053,5.0,100.0,6,100.0,100.0,77.52643652335482
adaptive_t0_i100ms,4,254,1270.0,1275.0,12176.062311812053,12181.062311812053,5.0,100.0,7,100.0,99.75857768457354,94.7630340051044
adaptive_t0_i100ms,4,254,1270.0,1275.0,12176.062311812053,12181.062311812053,5.0,100.0,8,100.0,100.0,89.84691766301523
adaptive_t0_i100ms,4,254,1270.0,1275.0,12176.062311812053,12181.062311812053,5.0,100.0,9,100.0,100.0,82.4568966851652
adaptive_t0_i100ms,4,254,1270.0,1275.0,12176.062311812053,12181.062311812053,5.0,100.0,10,100.0,80.52418774254147,89.74454443071033
adaptive_t0_i100ms,4,254,1270.0,1275.0,12176.062311812053,12181.062311812053,5.0,100.0,11,42.38593492576911,93.42520818547746,94.37360176991064
adaptive_t0_i100ms,4,254,1270.0,1275.0,12176.062311812053,12181.062311812053,5.0,100.0,12,100.0,100.0,96.87649516878189
adaptive_t0_i100ms,4,254,1270.0,1275.0,12176.062311812053,12181.062311812053,5.0,100.0,13,0.0,73.1275934809546,82.40241676058825
adaptive_t0_i100ms,4,254,1270.0,1275.0,12176.062311812053,12181.062311812053,5.0,100.0,14,100.0,100.0,88.7669304573175
adaptive_t0_i100ms,4,254,1270.0,1275.0,12176.062311812053,12181.062311812053,5.0,100.0,15,100.0,100.0,86.61190149481227
adaptive_t0_i100ms,4,254,1270.0,1275.0,12176.062311812053,12181.062311812053,5.0,100.0,16,100.0,82.16779222177684,88.6225449254531
adaptive_t0_i100ms,4,254,1270.0,1275.0,12176.062311812053,12181.062311812053,5.0,100.0,17,100.0,100.0,89.9322631787162
adaptive_t0_i100ms,4,254,1270.0,1275.0,12176.062311812053,12181.062311812053,5.0,100.0,18,32.23121080467536,71.68196074781008,94.69273427098332
adaptive_t0_i100ms,4,254,1270.0,1275.0,12176.062311812053,12181.062311812053,5.0,100.0,19,22.401887254709436,55.489402819321185,88.85177092785392
adaptive_t0_i100ms,4,254,1270.0,1275.0,12176.062311812053,12181.062311812053,5.0,100.0,20,100.0,100.00000000000091,91.15331400568402
adaptive_t0_i100ms,4,254,1270.0,1275.0,12176.062311812053,12181.062311812053,5.0,100.0,21,100.0,96.71604712742555,78.19595470432279
adaptive_t0_i100ms,4,254,1270.0,1275.0,12176.062311812053,12181.062311812053,5.0,100.0,22,100.0,100.0,98.30474883091944
adaptive_t0_i100ms,4,254,1270.0,1275.0,12176.062311812053,12181.062311812053,5.0,100.0,23,100.0,100.0,89.78001961034047
adaptive_t0_i100ms,4,254,1270.0,1275.0,12176.062311812053,12181.062311812053,5.0,100.0,24,100.0,92.13434184862126,92.07936320244028
adaptive_t0_i100ms,4,254,1270.0,1275.0,12176.062311812053,12181.062311812053,5.0,100.0,25,100.0,100.0,97.03736203937297
adaptive_t0_i100ms,4,254,1270.0,1275.0,12176.062311812053,12181.062311812053,5.0,100.0,26,100.0,100.0,98.44589500878197
adaptive_t0_i100ms,4,254,1270.0,1275.0,12176.062311812053,12181.062311812053,5.0,100.0,27,100.0,100.0,89.58567307083214
adaptive_t0_i100ms,4,254,1270.0,1275.0,12176.062311812053,12181.062311812053,5.0,100.0,28,100.0,100.0,89.86049033759856
adaptive_t0_i100ms,4,254,1270.0,1275.0,12176.062311812053,12181.062311812053,5.0,100.0,29,49.24543255077879,27.084987902928333,89.8631499575464
adaptive_t0_i100ms,4,254,1270.0,1275.0,12176.062311812053,12181.062311812053,5.0,100.0,30,100.0,100.0,97.39362558598862
adaptive_t0_i100ms,4,254,1270.0,1275.0,12176.062311812053,12181.062311812053,5.0,100.0,31,100.0,100.0,88.77531963425773
adaptive_t0_i100ms,4,255,1275.0,1280.0,12181.062311812053,12186.062311812053,5.0,100.0,0,100.0,100.0,89.95973152740078
adaptive_t0_i100ms,4,255,1275.0,1280.0,12181.062311812053,12186.062311812053,5.0,100.0,1,100.0,96.81242897753691,89.32677841174439
adaptive_t0_i100ms,4,255,1275.0,1280.0,12181.062311812053,12186.062311812053,5.0,100.0,2,0.0,68.30976961099441,77.64188104700054
adaptive_t0_i100ms,4,255,1275.0,1280.0,12181.062311812053,12186.062311812053,5.0,100.0,3,40.24889559299481,85.12038804424265,90.59470943331362
adaptive_t0_i100ms,4,255,1275.0,1280.0,12181.062311812053,12186.062311812053,5.0,100.0,4,100.0,100.0,80.65762045291109
adaptive_t0_i100ms,4,255,1275.0,1280.0,12181.062311812053,12186.062311812053,5.0,100.0,5,100.0,73.21790605297429,81.33912621306543
adaptive_t0_i100ms,4,255,1275.0,1280.0,12181.062311812053,12186.062311812053,5.0,100.0,6,100.0,100.0,77.61422388068546
adaptive_t0_i100ms,4,255,1275.0,1280.0,12181.062311812053,12186.062311812053,5.0,100.0,7,100.0,99.75857768457354,94.78349090352197
adaptive_t0_i100ms,4,255,1275.0,1280.0,12181.062311812053,12186.062311812053,5.0,100.0,8,100.0,100.0,89.88657814089407
adaptive_t0_i100ms,4,255,1275.0,1280.0,12181.062311812053,12186.062311812053,5.0,100.0,9,100.0,100.0,82.52542443248878
adaptive_t0_i100ms,4,255,1275.0,1280.0,12181.062311812053,12186.062311812053,5.0,100.0,10,100.0,82.06042807217818,89.78460480402788
adaptive_t0_i100ms,4,255,1275.0,1280.0,12181.062311812053,12186.062311812053,5.0,100.0,11,100.0,93.42520818547746,94.39557988799692
adaptive_t0_i100ms,4,255,1275.0,1280.0,12181.062311812053,12186.062311812053,5.0,100.0,12,100.0,100.0,96.88869635952884
adaptive_t0_i100ms,4,255,1275.0,1280.0,12181.062311812053,12186.062311812053,5.0,100.0,13,7.2693577773316065,71.24936976399476,82.10892824893492
adaptive_t0_i100ms,4,255,1275.0,1280.0,12181.062311812053,12186.062311812053,5.0,100.0,14,100.0,100.0,88.8108096352186
adaptive_t0_i100ms,4,255,1275.0,1280.0,12181.062311812053,12186.062311812053,5.0,100.0,15,100.0,100.0,86.66419875459816
adaptive_t0_i100ms,4,255,1275.0,1280.0,12181.062311812053,12186.062311812053,5.0,100.0,16,0.3550452018316719,77.18554448186842,88.2777500046577
adaptive_t0_i100ms,4,255,1275.0,1280.0,12181.062311812053,12186.062311812053,5.0,100.0,17,100.0,100.0,89.97159027567434
adaptive_t0_i100ms,4,255,1275.0,1280.0,12181.062311812053,12186.062311812053,5.0,100.0,18,100.0,74.81312384964622,94.7134657777373
adaptive_t0_i100ms,4,255,1275.0,1280.0,12181.062311812053,12186.062311812053,5.0,100.0,19,22.401887254709436,51.60949718205666,88.5922010697557
adaptive_t0_i100ms,4,255,1275.0,1280.0,12181.062311812053,12186.062311812053,5.0,100.0,20,100.0,100.00000000000091,91.18787137284933
adaptive_t0_i100ms,4,255,1275.0,1280.0,12181.062311812053,12186.062311812053,5.0,100.0,21,100.0,96.71604712742555,78.28112675625903
adaptive_t0_i100ms,4,255,1275.0,1280.0,12181.062311812053,12186.062311812053,5.0,100.0,22,100.0,100.0,98.31137090579865
adaptive_t0_i100ms,4,255,1275.0,1280.0,12181.062311812053,12186.062311812053,5.0,100.0,23,100.0,100.0,89.81994140873759
adaptive_t0_i100ms,4,255,1275.0,1280.0,12181.062311812053,12186.062311812053,5.0,100.0,24,100.0,92.13434184862126,92.11030318993075
adaptive_t0_i100ms,4,255,1275.0,1280.0,12181.062311812053,12186.062311812053,5.0,100.0,25,100.0,100.0,97.04893484390666
adaptive_t0_i100ms,4,255,1275.0,1280.0,12181.062311812053,12186.062311812053,5.0,100.0,26,100.0,100.0,98.45196573140392
adaptive_t0_i100ms,4,255,1275.0,1280.0,12181.062311812053,12186.062311812053,5.0,100.0,27,100.0,100.0,89.6263540353992
adaptive_t0_i100ms,4,255,1275.0,1280.0,12181.062311812053,12186.062311812053,5.0,100.0,28,100.0,100.0,89.90009779721731
adaptive_t0_i100ms,4,255,1275.0,1280.0,12181.062311812053,12186.062311812053,5.0,100.0,29,0.0,27.084987902928333,89.51212202802473
adaptive_t0_i100ms,4,255,1275.0,1280.0,12181.062311812053,12186.062311812053,5.0,100.0,30,100.0,100.0,97.40380673604335
adaptive_t0_i100ms,4,255,1275.0,1280.0,12181.062311812053,12186.062311812053,5.0,100.0,31,100.0,100.0,88.81916604193641
adaptive_t0_i100ms,4,256,1280.0,1285.0,12186.062311812053,12191.062311812053,5.0,100.0,0,100.0,100.0,89.99879871990116
adaptive_t0_i100ms,4,256,1280.0,1285.0,12186.062311812053,12191.062311812053,5.0,100.0,1,100.0,96.81242897753691,89.36830845683487
adaptive_t0_i100ms,4,256,1280.0,1285.0,12186.062311812053,12191.062311812053,5.0,100.0,2,86.16263780662848,67.61790150132583,77.6750357425633
adaptive_t0_i100ms,4,256,1280.0,1285.0,12186.062311812053,12191.062311812053,5.0,100.0,3,100.0,85.12038804424265,90.63130589466259
adaptive_t0_i100ms,4,256,1280.0,1285.0,12186.062311812053,12191.062311812053,5.0,100.0,4,100.0,100.0,80.73288263013711
adaptive_t0_i100ms,4,256,1280.0,1285.0,12186.062311812053,12191.062311812053,5.0,100.0,5,100.0,73.95343816782406,81.41173661690564
adaptive_t0_i100ms,4,256,1280.0,1285.0,12186.062311812053,12191.062311812053,5.0,100.0,6,100.0,100.0,77.70132806792014
adaptive_t0_i100ms,4,256,1280.0,1285.0,12186.062311812053,12191.062311812053,5.0,100.0,7,100.0,99.75857768457354,94.80378860428647
adaptive_t0_i100ms,4,256,1280.0,1285.0,12186.062311812053,12191.062311812053,5.0,100.0,8,100.0,100.0,89.92592997692172
adaptive_t0_i100ms,4,256,1280.0,1285.0,12186.062311812053,12191.062311812053,5.0,100.0,9,100.0,100.0,82.5934188899499
adaptive_t0_i100ms,4,256,1280.0,1285.0,12186.062311812053,12191.062311812053,5.0,100.0,10,100.0,83.3409039699327,89.82435342346746
adaptive_t0_i100ms,4,256,1280.0,1285.0,12186.062311812053,12191.062311812053,5.0,100.0,11,100.0,93.42520818547746,94.41738697014479
adaptive_t0_i100ms,4,256,1280.0,1285.0,12186.062311812053,12191.062311812053,5.0,100.0,12,100.0,100.0,96.90080259937503
adaptive_t0_i100ms,4,256,1280.0,1285.0,12186.062311812053,12191.062311812053,5.0,100.0,13,100.0,76.24936976399476,82.17854331411417
adaptive_t0_i100ms,4,256,1280.0,1285.0,12186.062311812053,12191.062311812053,5.0,100.0,14,100.0,100.0,88.85434734091814
adaptive_t0_i100ms,4,256,1280.0,1285.0,12186.062311812053,12191.062311812053,5.0,100.0,15,100.0,100.0,86.71608903181762
adaptive_t0_i100ms,4,256,1280.0,1285.0,12186.062311812053,12191.062311812053,5.0,100.0,16,42.18680772850348,74.2948848682936,88.09840781681275
adaptive_t0_i100ms,4,256,1280.0,1285.0,12186.062311812053,12191.062311812053,5.0,100.0,17,100.0,100.0,90.01061132518534
adaptive_t0_i100ms,4,256,1280.0,1285.0,12186.062311812053,12191.062311812053,5.0,100.0,18,100.0,78.9218163001351,94.73403594980836
adaptive_t0_i100ms,4,256,1280.0,1285.0,12186.062311812053,12191.062311812053,5.0,100.0,19,22.401887254709436,47.72959154479213,88.33465121055319
adaptive_t0_i100ms,4,256,1280.0,1285.0,12186.062311812053,12191.062311812053,5.0,100.0,20,100.0,100.00000000000091,91.22215981108727
adaptive_t0_i100ms,4,256,1280.0,1285.0,12186.062311812053,12191.062311812053,5.0,100.0,21,100.0,96.71604712742555,78.36563599067047
adaptive_t0_i100ms,4,256,1280.0,1285.0,12186.062311812053,12191.062311812053,5.0,100.0,22,100.0,100.0,98.31794144702123
adaptive_t0_i100ms,4,256,1280.0,1285.0,12186.062311812053,12191.062311812053,5.0,100.0,23,100.0,100.0,89.85955253166078
adaptive_t0_i100ms,4,256,1280.0,1285.0,12186.062311812053,12191.062311812053,5.0,100.0,24,100.0,92.13434184862126,92.14100239930845
adaptive_t0_i100ms,4,256,1280.0,1285.0,12186.062311812053,12191.062311812053,5.0,100.0,25,100.0,100.0,97.06041758770469
adaptive_t0_i100ms,4,256,1280.0,1285.0,12186.062311812053,12191.062311812053,5.0,100.0,26,100.0,100.0,98.45798921104826
adaptive_t0_i100ms,4,256,1280.0,1285.0,12186.062311812053,12191.062311812053,5.0,100.0,27,100.0,100.0,89.66671841658443
adaptive_t0_i100ms,4,256,1280.0,1285.0,12186.062311812053,12191.062311812053,5.0,100.0,28,100.0,100.0,89.93939702757834
adaptive_t0_i100ms,4,256,1280.0,1285.0,12186.062311812053,12191.062311812053,5.0,100.0,29,49.24543255077879,29.547259530467272,89.35544230243234
adaptive_t0_i100ms,4,256,1280.0,1285.0,12186.062311812053,12191.062311812053,5.0,100.0,30,100.0,100.0,97.41390865535836
adaptive_t0_i100ms,4,256,1280.0,1285.0,12186.062311812053,12191.062311812053,5.0,100.0,31,100.0,100.0,88.8626712324347
adaptive_t0_i100ms,4,257,1285.0,1290.0,12191.062311812053,12196.062311812053,5.0,100.0,0,100.0,100.0,90.03756306594806
adaptive_t0_i100ms,4,257,1285.0,1290.0,12191.062311812053,12196.062311812053,5.0,100.0,1,100.0,96.81242897753691,89.40951656359132
adaptive_t0_i100ms,4,257,1285.0,1290.0,12191.062311812053,12196.062311812053,5.0,100.0,2,100.0,72.43504586482959,77.76156661177816
adaptive_t0_i100ms,4,257,1285.0,1290.0,12191.062311812053,12196.062311812053,5.0,100.0,3,39.11593050510419,82.07618456949785,90.43163389702865
adaptive_t0_i100ms,4,257,1285.0,1290.0,12191.062311812053,12196.062311812053,5.0,100.0,4,100.0,100.0,80.80756137963272
adaptive_t0_i100ms,4,257,1285.0,1290.0,12191.062311812053,12196.062311812053,5.0,100.0,5,100.0,74.98817126772701,81.48378414939825
adaptive_t0_i100ms,4,257,1285.0,1290.0,12191.062311812053,12196.062311812053,5.0,100.0,6,100.0,100.0,77.7877570288972
adaptive_t0_i100ms,4,257,1285.0,1290.0,12191.062311812053,12196.062311812053,5.0,100.0,7,100.0,99.75857768457354,94.82392895853343
adaptive_t0_i100ms,4,257,1285.0,1290.0,12191.062311812053,12196.062311812053,5.0,100.0,8,100.0,100.0,89.96497675995691
adaptive_t0_i100ms,4,257,1285.0,1290.0,12191.062311812053,12196.062311812053,5.0,100.0,9,100.0,100.0,82.66088625859351
adaptive_t0_i100ms,4,257,1285.0,1290.0,12191.062311812053,12196.062311812053,5.0,100.0,10,100.0,86.45974422076142,89.86379391407418
adaptive_t0_i100ms,4,257,1285.0,1290.0,12191.062311812053,12196.062311812053,5.0,100.0,11,100.0,93.42520818547746,94.43902500514423
adaptive_t0_i100ms,4,257,1285.0,1290.0,12191.062311812053,12196.062311812053,5.0,100.0,12,100.0,100.0,96.9128149924007
adaptive_t0_i100ms,4,257,1285.0,1290.0,12191.062311812053,12196.062311812053,5.0,100.0,13,100.0,76.72601265393678,82.24761872762535
adaptive_t0_i100ms,4,257,1285.0,1290.0,12191.062311812053,12196.062311812053,5.0,100.0,14,100.0,100.0,88.89754754502312
adaptive_t0_i100ms,4,257,1285.0,1290.0,12191.062311812053,12196.062311812053,5.0,100.0,15,100.0,100.0,86.76757705882608
adaptive_t0_i100ms,4,257,1285.0,1290.0,12191.062311812053,12196.062311812053,5.0,100.0,16,100.0,77.1994195955067,88.14453801907317
adaptive_t0_i100ms,4,257,1285.0,1290.0,12191.062311812053,12196.062311812053,5.0,100.0,17,100.0,100.0,90.04932988594042
adaptive_t0_i100ms,4,257,1285.0,1290.0,12191.062311812053,12196.062311812053,5.0,100.0,18,100.0,78.9218163001351,94.75444666318118
adaptive_t0_i100ms,4,257,1285.0,1290.0,12191.062311812053,12196.062311812053,5.0,100.0,19,22.401887254709436,43.8496859075276,88.07909786188713
adaptive_t0_i100ms,4,257,1285.0,1290.0,12191.062311812053,12196.062311812053,5.0,100.0,20,100.0,100.00000000000091,91.2561824474784
adaptive_t0_i100ms,4,257,1285.0,1290.0,12191.062311812053,12196.062311812053,5.0,100.0,21,100.0,96.71604712742555,78.44949011473764
adaptive_t0_i100ms,4,257,1285.0,1290.0,12191.062311812053,12196.062311812053,5.0,100.0,22,100.0,100.0,98.32446105381571
adaptive_t0_i100ms,4,257,1285.0,1290.0,12191.062311812053,12196.062311812053,5.0,100.0,23,100.0,100.0,89.8988565916156
adaptive_t0_i100ms,4,257,1285.0,1290.0,12191.062311812053,12196.062311812053,5.0,100.0,24,100.0,92.13434184862126,92.17146363031888
adaptive_t0_i100ms,4,257,1285.0,1290.0,12191.062311812053,12196.062311812053,5.0,100.0,25,100.0,100.0,97.0718113179849
adaptive_t0_i100ms,4,257,1285.0,1290.0,12191.062311812053,12196.062311812053,5.0,100.0,26,100.0,100.0,98.46396599705194
adaptive_t0_i100ms,4,257,1285.0,1290.0,12191.062311812053,12196.062311812053,5.0,100.0,27,100.0,100.0,89.70676989558991
adaptive_t0_i100ms,4,257,1285.0,1290.0,12191.062311812053,12196.062311812053,5.0,100.0,28,100.0,100.0,89.97839161274275
adaptive_t0_i100ms,4,257,1285.0,1290.0,12191.062311812053,12196.062311812053,5.0,100.0,29,42.98102769920661,31.696310915427603,89.17569650939657
adaptive_t0_i100ms,4,257,1285.0,1290.0,12191.062311812053,12196.062311812053,5.0,100.0,30,100.0,100.0,97.42393226522131
adaptive_t0_i100ms,4,257,1285.0,1290.0,12191.062311812053,12196.062311812053,5.0,100.0,31,100.0,100.0,88.90583917339427
adaptive_t0_i100ms,4,258,1290.0,1295.0,12196.062311812053,12201.062311812053,5.0,100.0,0,100.0,100.0,90.07602807341544
adaptive_t0_i100ms,4,258,1290.0,1295.0,12196.062311812053,12201.062311812053,5.0,100.0,1,32.82949559667031,93.45390375737043,89.19106088418236
adaptive_t0_i100ms,4,258,1290.0,1295.0,12196.062311812053,12201.062311812053,5.0,100.0,2,100.0,74.6612233617052,77.84742928895277
adaptive_t0_i100ms,4,258,1290.0,1295.0,12196.062311812053,12201.062311812053,5.0,100.0,3,100.0,82.07618456949785,90.46857739549573
adaptive_t0_i100ms,4,258,1290.0,1295.0,12196.062311812053,12201.062311812053,5.0,100.0,4,100.0,100.0,80.88166345924803
adaptive_t0_i100ms,4,258,1290.0,1295.0,12196.062311812053,12201.062311812053,5.0,100.0,5,100.0,76.63045338921802,81.55527533028861
adaptive_t0_i100ms,4,258,1290.0,1295.0,12196.062311812053,12201.062311812053,5.0,100.0,6,100.0,100.0,77.87351858477018
adaptive_t0_i100ms,4,258,1290.0,1295.0,12196.062311812053,12201.062311812053,5.0,100.0,7,100.0,99.75857768457354,94.84391378880936
adaptive_t0_i100ms,4,258,1290.0,1295.0,12196.062311812053,12201.062311812053,5.0,100.0,8,100.0,100.0,90.00372202343198
adaptive_t0_i100ms,4,258,1290.0,1295.0,12196.062311812053,12201.062311812053,5.0,100.0,9,100.0,100.0,82.72783264369546
adaptive_t0_i100ms,4,258,1290.0,1295.0,12196.062311812053,12201.062311812053,5.0,100.0,10,100.0,87.69675969688251,89.90292984490786
adaptive_t0_i100ms,4,258,1290.0,1295.0,12196.062311812053,12201.062311812053,5.0,100.0,11,100.0,93.42520818547746,94.46049595107031
adaptive_t0_i100ms,4,258,1290.0,1295.0,12196.062311812053,12201.062311812053,5.0,100.0,12,100.0,100.0,96.92473462563467
adaptive_t0_i100ms,4,258,1290.0,1295.0,12196.062311812053,12201.062311812053,5.0,100.0,13,100.0,76.72601265393678,82.31616074026
adaptive_t0_i100ms,4,258,1290.0,1295.0,12196.062311812053,12201.062311812053,5.0,100.0,14,100.0,100.0,88.94041415681839
adaptive_t0_i100ms,4,258,1290.0,1295.0,12196.062311812053,12201.062311812053,5.0,100.0,15,100.0,100.0,86.81866749489238
adaptive_t0_i100ms,4,258,1290.0,1295.0,12196.062311812053,12201.062311812053,5.0,100.0,16,100.0,79.36265458749949,88.1903120035555
adaptive_t0_i100ms,4,258,1290.0,1295.0,12196.062311812053,12201.062311812053,5.0,100.0,17,100.0,100.0,90.08774946167038
adaptive_t0_i100ms,4,258,1290.0,1295.0,12196.062311812053,12201.062311812053,5.0,100.0,18,100.0,78.9218163001351,94.77469976486775
adaptive_t0_i100ms,4,258,1290.0,1295.0,12196.062311812053,12201.062311812053,5.0,100.0,19,22.401887254709436,39.96978027026307,87.82551789815285
adaptive_t0_i100ms,4,258,1290.0,1295.0,12196.062311812053,12201.062311812053,5.0,100.0,20,100.0,100.00000000000091,91.2899423608086
adaptive_t0_i100ms,4,258,1290.0,1295.0,12196.062311812053,12201.062311812053,5.0,100.0,21,100.0,96.71604712742555,78.53269671661124
adaptive_t0_i100ms,4,258,1290.0,1295.0,12196.062311812053,12201.062311812053,5.0,100.0,22,100.0,100.0,98.3309303161562
adaptive_t0_i100ms,4,258,1290.0,1295.0,12196.062311812053,12201.062311812053,5.0,100.0,23,100.0,100.0,89.93785714531592
adaptive_t0_i100ms,4,258,1290.0,1295.0,12196.062311812053,12201.062311812053,5.0,100.0,24,100.0,92.13434184862126,92.20168963946823
adaptive_t0_i100ms,4,258,1290.0,1295.0,12196.062311812053,12201.062311812053,5.0,100.0,25,100.0,100.0,97.08311706579191
adaptive_t0_i100ms,4,258,1290.0,1295.0,12196.062311812053,12201.062311812053,5.0,100.0,26,100.0,100.0,98.46989663026797
adaptive_t0_i100ms,4,258,1290.0,1295.0,12196.062311812053,12201.062311812053,5.0,100.0,27,100.0,100.0,89.74651209676524
adaptive_t0_i100ms,4,258,1290.0,1295.0,12196.062311812053,12201.062311812053,5.0,100.0,28,100.0,100.0,90.01708508141942
adaptive_t0_i100ms,4,258,1290.0,1295.0,12196.062311812053,12201.062311812053,5.0,100.0,29,6.264404851572181,29.547259530467272,88.8555756921849
adaptive_t0_i100ms,4,258,1290.0,1295.0,12196.062311812053,12201.062311812053,5.0,100.0,30,100.0,100.0,97.4338784726915
adaptive_t0_i100ms,4,258,1290.0,1295.0,12196.062311812053,12201.062311812053,5.0,100.0,31,100.0,100.0,88.9486737711804
adaptive_t0_i100ms,4,259,1295.0,1300.0,12201.062311812053,12206.062311812053,5.0,100.0,0,100.0,100.0,90.11419719621
adaptive_t0_i100ms,4,259,1295.0,1300.0,12201.062311812053,12206.062311812053,5.0,100.0,1,40.69220933983161,90.488514224362,89.00452683978102
adaptive_t0_i100ms,4,259,1295.0,1300.0,12201.062311812053,12206.062311812053,5.0,100.0,2,29.471932065862347,71.13481996499831,77.66136968424857
adaptive_t0_i100ms,4,259,1295.0,1300.0,12201.062311812053,12206.062311812053,5.0,100.0,3,31.56282991916669,78.65432606545619,90.24201682827908
adaptive_t0_i100ms,4,259,1295.0,1300.0,12201.062311812053,12206.062311812053,5.0,100.0,4,100.0,100.0,80.9551955228663
adaptive_t0_i100ms,4,259,1295.0,1300.0,12201.062311812053,12206.062311812053,5.0,100.0,5,100.0,78.67346945846293,81.62621657901826
adaptive_t0_i100ms,4,259,1295.0,1300.0,12201.062311812053,12206.062311812053,5.0,100.0,6,100.0,100.0,77.95862043636723
adaptive_t0_i100ms,4,259,1295.0,1300.0,12201.062311812053,12206.062311812053,5.0,100.0,7,100.0,99.75857768457354,94.86374488962163
adaptive_t0_i100ms,4,259,1295.0,1300.0,12201.062311812053,12206.062311812053,5.0,100.0,8,100.0,100.0,90.04216924641878
adaptive_t0_i100ms,4,259,1295.0,1300.0,12201.062311812053,12206.062311812053,5.0,100.0,9,100.0,100.0,82.79426405660433
adaptive_t0_i100ms,4,259,1295.0,1300.0,12201.062311812053,12206.062311812053,5.0,100.0,10,100.0,89.19883135879718,89.94176473011976
adaptive_t0_i100ms,4,259,1295.0,1300.0,12201.062311812053,12206.062311812053,5.0,100.0,11,100.0,93.42520818547746,94.48180173587389
adaptive_t0_i100ms,4,259,1295.0,1300.0,12201.062311812053,12206.062311812053,5.0,100.0,12,100.0,100.0,96.93656256938223
adaptive_t0_i100ms,4,259,1295.0,1300.0,12201.062311812053,12206.062311812053,5.0,100.0,13,100.0,76.72601265393678,82.38417550664361
