case,num_ssu,bin,relative_start_ms,relative_end_ms,absolute_start_ms,absolute_end_ms,duration_ms,npu_id,compute_busy_ms,compute_utilization,compute_utilization_pct,npu_link_busy_ms,npu_link_utilization,npu_link_utilization_pct,npu_link_served_gb,actual_npu_link_bandwidth_gbps,compute_request_ids,compute_layers,link_request_ids,link_layers
adaptive_t0_i100ms,4,59,29.5,30.0,10935.562311812053,10936.062311812053,0.5,30,0.5,1.0,100.0,0.025260328393414966,0.05052065678682993,5.052065678682993,0.0012630164196707483,2.5260328393414966,[670],[6],[670],[7]
adaptive_t0_i100ms,4,59,29.5,30.0,10935.562311812053,10936.062311812053,0.5,31,0.5,1.0,100.0,0.01007080078125,0.0201416015625,2.01416015625,0.0005035400390625,1.007080078125,[959],[7],[959],[8]
adaptive_t0_i100ms,4,60,30.0,30.5,10936.062311812053,10936.562311812053,0.5,0,0.5,1.0,100.0,0.09063720703125,0.1812744140625,18.12744140625,0.0045318603515625,9.063720703125,[1024],[4],[1024],[5]
adaptive_t0_i100ms,4,60,30.0,30.5,10936.062311812053,10936.562311812053,0.5,1,0.5,1.0,100.0,0.0201416015625,0.040283203125,4.0283203125,0.001007080078125,2.01416015625,[417],[10],[417],[11]
adaptive_t0_i100ms,4,60,30.0,30.5,10936.062311812053,10936.562311812053,0.5,2,0.5,1.0,100.0,0.0067138671875,0.013427734375,1.3427734375,0.000335693359375,0.67138671875,[610],[14],[610],[15]
adaptive_t0_i100ms,4,60,30.0,30.5,10936.062311812053,10936.562311812053,0.5,3,0.0,0.0,0.0,0.0067138671875,0.013427734375,1.3427734375,0.000335693359375,0.67138671875,[],[],[611],[9]
adaptive_t0_i100ms,4,60,30.0,30.5,10936.062311812053,10936.562311812053,0.5,4,0.0,0.0,0.0,0.01007080078125,0.0201416015625,2.01416015625,0.0005035400390625,1.007080078125,[],[],[452],[11]
adaptive_t0_i100ms,4,60,30.0,30.5,10936.062311812053,10936.562311812053,0.5,5,0.0,0.0,0.0,0.013427734375,0.02685546875,2.685546875,0.00067138671875,1.3427734375,[],[],[581],[0]
adaptive_t0_i100ms,4,60,30.0,30.5,10936.062311812053,10936.562311812053,0.5,6,0.0,0.0,0.0,0.107421875,0.21484375,21.484375,0.00537109375,10.7421875,[],[],[710],[11]
adaptive_t0_i100ms,4,60,30.0,30.5,10936.062311812053,10936.562311812053,0.5,7,0.5,1.0,100.0,0.0067138671875,0.013427734375,1.3427734375,0.000335693359375,0.67138671875,[647],[9],[647],[10]
adaptive_t0_i100ms,4,60,30.0,30.5,10936.062311812053,10936.562311812053,0.5,8,0.0,0.0,0.0,0.0067138671875,0.013427734375,1.3427734375,0.000335693359375,0.67138671875,[],[],[584],[4]
adaptive_t0_i100ms,4,60,30.0,30.5,10936.062311812053,10936.562311812053,0.5,9,0.0,0.0,0.0,0.11077880859375,0.2215576171875,22.15576171875,0.0055389404296875,11.077880859375,[],[],[489],[9]
adaptive_t0_i100ms,4,60,30.0,30.5,10936.062311812053,10936.562311812053,0.5,10,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[522],[0],[],[]
adaptive_t0_i100ms,4,60,30.0,30.5,10936.062311812053,10936.562311812053,0.5,11,0.5,1.0,100.0,0.14434814453125,0.2886962890625,28.86962890625,0.0072174072265625,14.434814453125,[555],[12],[555],[13]
adaptive_t0_i100ms,4,60,30.0,30.5,10936.062311812053,10936.562311812053,0.5,12,0.5,1.0,100.0,0.040283203125,0.08056640625,8.056640625,0.00201416015625,4.0283203125,[620],[1],[620],[2]
adaptive_t0_i100ms,4,60,30.0,30.5,10936.062311812053,10936.562311812053,0.5,13,0.0,0.0,0.0,0.0067138671875,0.013427734375,1.3427734375,0.000335693359375,0.67138671875,[],[],[525],[7]
adaptive_t0_i100ms,4,60,30.0,30.5,10936.062311812053,10936.562311812053,0.5,14,0.0,0.0,0.0,0.0067138671875,0.013427734375,1.3427734375,0.000335693359375,0.67138671875,[],[],[910],[3]
adaptive_t0_i100ms,4,60,30.0,30.5,10936.062311812053,10936.562311812053,0.5,15,0.5,1.0,100.0,0.0067138671875,0.013427734375,1.3427734375,0.000335693359375,0.67138671875,[1071],[5],[1071],[6]
adaptive_t0_i100ms,4,60,30.0,30.5,10936.062311812053,10936.562311812053,0.5,16,0.5,1.0,100.0,0.08783640136789472,0.17567280273578945,17.567280273578945,0.004391820068394736,8.783640136789472,[560],[3],[560],[4]
adaptive_t0_i100ms,4,60,30.0,30.5,10936.062311812053,10936.562311812053,0.5,17,0.5,1.0,100.0,0.21614941530606302,0.43229883061212604,43.229883061212604,0.01080747076530315,21.614941530606302,[1009],[13],[1009],[14]
adaptive_t0_i100ms,4,60,30.0,30.5,10936.062311812053,10936.562311812053,0.5,18,0.5,1.0,100.0,0.00335693359375,0.0067138671875,0.67138671875,0.0001678466796875,0.335693359375,[658],[7],[658],[8]
adaptive_t0_i100ms,4,60,30.0,30.5,10936.062311812053,10936.562311812053,0.5,19,0.0,0.0,0.0,0.00335693359375,0.0067138671875,0.67138671875,0.0001678466796875,0.335693359375,[],[],[563],[8]
adaptive_t0_i100ms,4,60,30.0,30.5,10936.062311812053,10936.562311812053,0.5,20,0.0,0.0,0.0,0.0067138671875,0.013427734375,1.3427734375,0.000335693359375,0.67138671875,[],[],[724],[0]
adaptive_t0_i100ms,4,60,30.0,30.5,10936.062311812053,10936.562311812053,0.5,21,0.3890547594965028,0.7781095189930056,77.81095189930056,0.37552702512221003,0.7510540502444201,75.105405024442,0.0187763512561105,37.552702512221,[533],[5],[533],"[5,6]"
adaptive_t0_i100ms,4,60,30.0,30.5,10936.062311812053,10936.562311812053,0.5,22,0.5,1.0,100.0,0.21148681640625,0.4229736328125,42.29736328125,0.0105743408203125,21.148681640625,[534],[15],[566],[0]
adaptive_t0_i100ms,4,60,30.0,30.5,10936.062311812053,10936.562311812053,0.5,23,0.0,0.0,0.0,0.013427734375,0.02685546875,2.685546875,0.00067138671875,1.3427734375,[],[],[695],[10]
adaptive_t0_i100ms,4,60,30.0,30.5,10936.062311812053,10936.562311812053,0.5,24,0.5,1.0,100.0,0.01007080078125,0.0201416015625,2.01416015625,0.0005035400390625,1.007080078125,[696],[15],[728],[0]
adaptive_t0_i100ms,4,60,30.0,30.5,10936.062311812053,10936.562311812053,0.5,25,0.0,0.0,0.0,0.0067138671875,0.013427734375,1.3427734375,0.000335693359375,0.67138671875,[],[],[633],[4]
adaptive_t0_i100ms,4,60,30.0,30.5,10936.062311812053,10936.562311812053,0.5,26,0.5,1.0,100.0,0.00335693359375,0.0067138671875,0.67138671875,0.0001678466796875,0.335693359375,[954],[1],[954],[2]
adaptive_t0_i100ms,4,60,30.0,30.5,10936.062311812053,10936.562311812053,0.5,27,0.1795107532543625,0.359021506508725,35.9021506508725,0.0067138671875,0.013427734375,1.3427734375,0.000335693359375,0.67138671875,[315],[12],[315],[13]
adaptive_t0_i100ms,4,60,30.0,30.5,10936.062311812053,10936.562311812053,0.5,28,0.5,1.0,100.0,0.00335693359375,0.0067138671875,0.67138671875,0.0001678466796875,0.335693359375,[764],[11],[764],[12]
adaptive_t0_i100ms,4,60,30.0,30.5,10936.062311812053,10936.562311812053,0.5,29,0.5,1.0,100.0,0.031318067651227466,0.06263613530245493,6.263613530245493,0.0015659033825613732,3.1318067651227466,[541],[4],[541],[5]
adaptive_t0_i100ms,4,60,30.0,30.5,10936.062311812053,10936.562311812053,0.5,30,0.5,1.0,100.0,0.0201416015625,0.040283203125,4.0283203125,0.001007080078125,2.01416015625,[670],[6],[670],[7]
adaptive_t0_i100ms,4,60,30.0,30.5,10936.062311812053,10936.562311812053,0.5,31,0.5,1.0,100.0,0.013427734375,0.02685546875,2.685546875,0.00067138671875,1.3427734375,[959],[7],[959],[8]
adaptive_t0_i100ms,4,61,30.5,31.0,10936.562311812053,10937.062311812053,0.5,0,0.5,1.0,100.0,0.0537109375,0.107421875,10.7421875,0.002685546875,5.37109375,[1024],[4],[1024],[5]
adaptive_t0_i100ms,4,61,30.5,31.0,10936.562311812053,10937.062311812053,0.5,1,0.5,1.0,100.0,0.01678466796875,0.0335693359375,3.35693359375,0.0008392333984375,1.678466796875,[417],[10],[417],[11]
adaptive_t0_i100ms,4,61,30.5,31.0,10936.562311812053,10937.062311812053,0.5,2,0.5,1.0,100.0,0.0067138671875,0.013427734375,1.3427734375,0.000335693359375,0.67138671875,[610],[14],[610],[15]
adaptive_t0_i100ms,4,61,30.5,31.0,10936.562311812053,10937.062311812053,0.5,3,0.0,0.0,0.0,0.0067138671875,0.013427734375,1.3427734375,0.000335693359375,0.67138671875,[],[],[611],[9]
adaptive_t0_i100ms,4,61,30.5,31.0,10936.562311812053,10937.062311812053,0.5,4,0.0,0.0,0.0,0.013427734375,0.02685546875,2.685546875,0.00067138671875,1.3427734375,[],[],[452],[11]
adaptive_t0_i100ms,4,61,30.5,31.0,10936.562311812053,10937.062311812053,0.5,5,0.0,0.0,0.0,0.013427734375,0.02685546875,2.685546875,0.00067138671875,1.3427734375,[],[],[581],[0]
adaptive_t0_i100ms,4,61,30.5,31.0,10936.562311812053,10937.062311812053,0.5,6,0.0,0.0,0.0,0.0872802734375,0.174560546875,17.4560546875,0.004364013671875,8.72802734375,[],[],[710],[11]
adaptive_t0_i100ms,4,61,30.5,31.0,10936.562311812053,10937.062311812053,0.5,7,0.5,1.0,100.0,0.00335693359375,0.0067138671875,0.67138671875,0.0001678466796875,0.335693359375,[647],[9],[647],[10]
adaptive_t0_i100ms,4,61,30.5,31.0,10936.562311812053,10937.062311812053,0.5,8,0.0,0.0,0.0,0.0067138671875,0.013427734375,1.3427734375,0.000335693359375,0.67138671875,[],[],[584],[4]
adaptive_t0_i100ms,4,61,30.5,31.0,10936.562311812053,10937.062311812053,0.5,9,0.0,0.0,0.0,0.07741606320814753,0.15483212641629507,15.483212641629507,0.0038708031604073765,7.741606320814753,[],[],[489],[9]
adaptive_t0_i100ms,4,61,30.5,31.0,10936.562311812053,10937.062311812053,0.5,10,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[522],[0],[],[]
adaptive_t0_i100ms,4,61,30.5,31.0,10936.562311812053,10937.062311812053,0.5,11,0.5,1.0,100.0,0.13427734375,0.2685546875,26.85546875,0.0067138671875,13.427734375,[555],[12],[555],[13]
adaptive_t0_i100ms,4,61,30.5,31.0,10936.562311812053,10937.062311812053,0.5,12,0.5,1.0,100.0,0.040283203125,0.08056640625,8.056640625,0.00201416015625,4.0283203125,[620],[1],[620],[2]
adaptive_t0_i100ms,4,61,30.5,31.0,10936.562311812053,10937.062311812053,0.5,13,0.0,0.0,0.0,0.01007080078125,0.0201416015625,2.01416015625,0.0005035400390625,1.007080078125,[],[],[525],[7]
adaptive_t0_i100ms,4,61,30.5,31.0,10936.562311812053,10937.062311812053,0.5,14,0.0,0.0,0.0,0.0067138671875,0.013427734375,1.3427734375,0.000335693359375,0.67138671875,[],[],[910],[3]
adaptive_t0_i100ms,4,61,30.5,31.0,10936.562311812053,10937.062311812053,0.5,15,0.5,1.0,100.0,0.0067138671875,0.013427734375,1.3427734375,0.000335693359375,0.67138671875,[1071],[5],[1071],[6]
adaptive_t0_i100ms,4,61,30.5,31.0,10936.562311812053,10937.062311812053,0.5,16,0.5,1.0,100.0,0.09800061159512552,0.19600122319025104,19.600122319025104,0.004900030579756276,9.800061159512552,[560],[3],[560],[4]
adaptive_t0_i100ms,4,61,30.5,31.0,10936.562311812053,10937.062311812053,0.5,17,0.5,1.0,100.0,0.24169921875,0.4833984375,48.33984375,0.0120849609375,24.169921875,[1009],[13],[1009],[14]
adaptive_t0_i100ms,4,61,30.5,31.0,10936.562311812053,10937.062311812053,0.5,18,0.5,1.0,100.0,0.0067138671875,0.013427734375,1.3427734375,0.000335693359375,0.67138671875,[658],[7],[658],[8]
adaptive_t0_i100ms,4,61,30.5,31.0,10936.562311812053,10937.062311812053,0.5,19,0.0,0.0,0.0,0.0067138671875,0.013427734375,1.3427734375,0.000335693359375,0.67138671875,[],[],[563],[8]
adaptive_t0_i100ms,4,61,30.5,31.0,10936.562311812053,10937.062311812053,0.5,20,0.0,0.0,0.0,0.0067138671875,0.013427734375,1.3427734375,0.000335693359375,0.67138671875,[],[],[724],[0]
adaptive_t0_i100ms,4,61,30.5,31.0,10936.562311812053,10937.062311812053,0.5,21,0.5,1.0,100.0,0.42006623659653997,0.8401324731930799,84.013247319308,0.021003311829827,42.006623659654,[533],[5],[533],[6]
adaptive_t0_i100ms,4,61,30.5,31.0,10936.562311812053,10937.062311812053,0.5,22,0.5,1.0,100.0,0.24505615234375,0.4901123046875,49.01123046875,0.0122528076171875,24.505615234375,[534],[15],[566],[0]
adaptive_t0_i100ms,4,61,30.5,31.0,10936.562311812053,10937.062311812053,0.5,23,0.0,0.0,0.0,0.012895091527752811,0.025790183055505622,2.579018305550562,0.0006447545763876405,1.289509152775281,[],[],[695],[10]
adaptive_t0_i100ms,4,61,30.5,31.0,10936.562311812053,10937.062311812053,0.5,24,0.5,1.0,100.0,0.01678466796875,0.0335693359375,3.35693359375,0.0008392333984375,1.678466796875,[696],[15],[728],[0]
adaptive_t0_i100ms,4,61,30.5,31.0,10936.562311812053,10937.062311812053,0.5,25,0.0,0.0,0.0,0.00335693359375,0.0067138671875,0.67138671875,0.0001678466796875,0.335693359375,[],[],[633],[4]
adaptive_t0_i100ms,4,61,30.5,31.0,10936.562311812053,10937.062311812053,0.5,26,0.5,1.0,100.0,0.0067138671875,0.013427734375,1.3427734375,0.000335693359375,0.67138671875,[954],[1],[954],[2]
adaptive_t0_i100ms,4,61,30.5,31.0,10936.562311812053,10937.062311812053,0.5,27,0.0,0.0,0.0,0.00335693359375,0.0067138671875,0.67138671875,0.0001678466796875,0.335693359375,[],[],[315],[13]
adaptive_t0_i100ms,4,61,30.5,31.0,10936.562311812053,10937.062311812053,0.5,28,0.5,1.0,100.0,0.0067138671875,0.013427734375,1.3427734375,0.000335693359375,0.67138671875,[764],[11],[764],[12]
adaptive_t0_i100ms,4,61,30.5,31.0,10936.562311812053,10937.062311812053,0.5,29,0.5,1.0,100.0,0.0201416015625,0.040283203125,4.0283203125,0.001007080078125,2.01416015625,[541],[4],[541],[5]
adaptive_t0_i100ms,4,61,30.5,31.0,10936.562311812053,10937.062311812053,0.5,30,0.5,1.0,100.0,0.013427734375,0.02685546875,2.685546875,0.00067138671875,1.3427734375,[670],[6],[670],[7]
adaptive_t0_i100ms,4,61,30.5,31.0,10936.562311812053,10937.062311812053,0.5,31,0.5,1.0,100.0,0.01007080078125,0.0201416015625,2.01416015625,0.0005035400390625,1.007080078125,[959],[7],[959],[8]
adaptive_t0_i100ms,4,62,31.0,31.5,10937.062311812053,10937.562311812053,0.5,0,0.5,1.0,100.0,0.05035400390625,0.1007080078125,10.07080078125,0.0025177001953125,5.035400390625,[1024],[4],[1024],[5]
adaptive_t0_i100ms,4,62,31.0,31.5,10937.062311812053,10937.562311812053,0.5,1,0.5,1.0,100.0,0.0201416015625,0.040283203125,4.0283203125,0.001007080078125,2.01416015625,[417],[10],[417],[11]
adaptive_t0_i100ms,4,62,31.0,31.5,10937.062311812053,10937.562311812053,0.5,2,0.5,1.0,100.0,0.00335693359375,0.0067138671875,0.67138671875,0.0001678466796875,0.335693359375,[610],[14],[610],[15]
adaptive_t0_i100ms,4,62,31.0,31.5,10937.062311812053,10937.562311812053,0.5,3,0.0,0.0,0.0,0.0067138671875,0.013427734375,1.3427734375,0.000335693359375,0.67138671875,[],[],[611],[9]
adaptive_t0_i100ms,4,62,31.0,31.5,10937.062311812053,10937.562311812053,0.5,4,0.0,0.0,0.0,0.013427734375,0.02685546875,2.685546875,0.00067138671875,1.3427734375,[],[],[452],[11]
adaptive_t0_i100ms,4,62,31.0,31.5,10937.062311812053,10937.562311812053,0.5,5,0.0,0.0,0.0,0.013427734375,0.02685546875,2.685546875,0.00067138671875,1.3427734375,[],[],[581],[0]
adaptive_t0_i100ms,4,62,31.0,31.5,10937.062311812053,10937.562311812053,0.5,6,0.0,0.0,0.0,0.07720947265625,0.1544189453125,15.44189453125,0.0038604736328125,7.720947265625,[],[],[710],[11]
adaptive_t0_i100ms,4,62,31.0,31.5,10937.062311812053,10937.562311812053,0.5,7,0.5,1.0,100.0,0.0067138671875,0.013427734375,1.3427734375,0.000335693359375,0.67138671875,[647],[9],[647],[10]
adaptive_t0_i100ms,4,62,31.0,31.5,10937.062311812053,10937.562311812053,0.5,8,0.0,0.0,0.0,0.01007080078125,0.0201416015625,2.01416015625,0.0005035400390625,1.007080078125,[],[],[584],[4]
adaptive_t0_i100ms,4,62,31.0,31.5,10937.062311812053,10937.562311812053,0.5,9,0.0,0.0,0.0,0.08035981569810247,0.16071963139620493,16.071963139620493,0.0040179907849051235,8.035981569810247,[],[],[489],[9]
adaptive_t0_i100ms,4,62,31.0,31.5,10937.062311812053,10937.562311812053,0.5,10,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[522],[0],[],[]
adaptive_t0_i100ms,4,62,31.0,31.5,10937.062311812053,10937.562311812053,0.5,11,0.5,1.0,100.0,0.15777587890625,0.3155517578125,31.55517578125,0.0078887939453125,15.777587890625,[555],[12],[555],[13]
adaptive_t0_i100ms,4,62,31.0,31.5,10937.062311812053,10937.562311812053,0.5,12,0.5,1.0,100.0,0.036949754614397534,0.07389950922879507,7.389950922879507,0.0018474877307198766,3.6949754614397534,[620],[1],[620],[2]
adaptive_t0_i100ms,4,62,31.0,31.5,10937.062311812053,10937.562311812053,0.5,13,0.0,0.0,0.0,0.0067138671875,0.013427734375,1.3427734375,0.000335693359375,0.67138671875,[],[],[525],[7]
adaptive_t0_i100ms,4,62,31.0,31.5,10937.062311812053,10937.562311812053,0.5,14,0.0,0.0,0.0,0.0067138671875,0.013427734375,1.3427734375,0.000335693359375,0.67138671875,[],[],[910],[3]
adaptive_t0_i100ms,4,62,31.0,31.5,10937.062311812053,10937.562311812053,0.5,15,0.5,1.0,100.0,0.0067138671875,0.013427734375,1.3427734375,0.000335693359375,0.67138671875,[1071],[5],[1071],[6]
adaptive_t0_i100ms,4,62,31.0,31.5,10937.062311812053,10937.562311812053,0.5,16,0.5,1.0,100.0,0.0537109375,0.107421875,10.7421875,0.002685546875,5.37109375,[560],[3],[560],[4]
adaptive_t0_i100ms,4,62,31.0,31.5,10937.062311812053,10937.562311812053,0.5,17,0.5,1.0,100.0,0.24169921875,0.4833984375,48.33984375,0.0120849609375,24.169921875,[1009],[13],[1009],[14]
adaptive_t0_i100ms,4,62,31.0,31.5,10937.062311812053,10937.562311812053,0.5,18,0.5,1.0,100.0,0.0067138671875,0.013427734375,1.3427734375,0.000335693359375,0.67138671875,[658],[7],[658],[8]
adaptive_t0_i100ms,4,62,31.0,31.5,10937.062311812053,10937.562311812053,0.5,19,0.0,0.0,0.0,0.00335693359375,0.0067138671875,0.67138671875,0.0001678466796875,0.335693359375,[],[],[563],[8]
adaptive_t0_i100ms,4,62,31.0,31.5,10937.062311812053,10937.562311812053,0.5,20,0.0,0.0,0.0,0.0067138671875,0.013427734375,1.3427734375,0.000335693359375,0.67138671875,[],[],[724],[0]
adaptive_t0_i100ms,4,62,31.0,31.5,10937.062311812053,10937.562311812053,0.5,21,0.5,1.0,100.0,0.43045021848229226,0.8609004369645845,86.09004369645845,0.021522510924114613,43.045021848229226,[533],[5],[533],[6]
adaptive_t0_i100ms,4,62,31.0,31.5,10937.062311812053,10937.562311812053,0.5,22,0.5,1.0,100.0,0.26519775390625,0.5303955078125,53.03955078125,0.0132598876953125,26.519775390625,[534],[15],[566],[0]
adaptive_t0_i100ms,4,62,31.0,31.5,10937.062311812053,10937.562311812053,0.5,23,0.0,0.0,0.0,0.010603443628497189,0.021206887256994378,2.120688725699438,0.0005301721814248595,1.060344362849719,[],[],[695],[10]
adaptive_t0_i100ms,4,62,31.0,31.5,10937.062311812053,10937.562311812053,0.5,24,0.5,1.0,100.0,0.013427734375,0.02685546875,2.685546875,0.00067138671875,1.3427734375,[696],[15],[728],[0]
adaptive_t0_i100ms,4,62,31.0,31.5,10937.062311812053,10937.562311812053,0.5,25,0.0,0.0,0.0,0.0067138671875,0.013427734375,1.3427734375,0.000335693359375,0.67138671875,[],[],[633],[4]
adaptive_t0_i100ms,4,62,31.0,31.5,10937.062311812053,10937.562311812053,0.5,26,0.5,1.0,100.0,0.0067138671875,0.013427734375,1.3427734375,0.000335693359375,0.67138671875,[954],[1],[954],[2]
adaptive_t0_i100ms,4,62,31.0,31.5,10937.062311812053,10937.562311812053,0.5,27,0.0,0.0,0.0,0.0067138671875,0.013427734375,1.3427734375,0.000335693359375,0.67138671875,[],[],[315],[13]
adaptive_t0_i100ms,4,62,31.0,31.5,10937.062311812053,10937.562311812053,0.5,28,0.5,1.0,100.0,0.00335693359375,0.0067138671875,0.67138671875,0.0001678466796875,0.335693359375,[764],[11],[764],[12]
adaptive_t0_i100ms,4,62,31.0,31.5,10937.062311812053,10937.562311812053,0.5,29,0.5,1.0,100.0,0.02685546875,0.0537109375,5.37109375,0.0013427734375,2.685546875,[541],[4],[541],[5]
adaptive_t0_i100ms,4,62,31.0,31.5,10937.062311812053,10937.562311812053,0.5,30,0.5,1.0,100.0,0.0067138671875,0.013427734375,1.3427734375,0.000335693359375,0.67138671875,[670],[6],[670],[7]
adaptive_t0_i100ms,4,62,31.0,31.5,10937.062311812053,10937.562311812053,0.5,31,0.5,1.0,100.0,0.013427734375,0.02685546875,2.685546875,0.00067138671875,1.3427734375,[959],[7],[959],[8]
adaptive_t0_i100ms,4,63,31.5,32.0,10937.562311812053,10938.062311812053,0.5,0,0.5,1.0,100.0,0.0604248046875,0.120849609375,12.0849609375,0.003021240234375,6.04248046875,[1024],[4],[1024],[5]
adaptive_t0_i100ms,4,63,31.5,32.0,10937.562311812053,10938.062311812053,0.5,1,0.5,1.0,100.0,0.01678466796875,0.0335693359375,3.35693359375,0.0008392333984375,1.678466796875,[417],[10],[417],[11]
adaptive_t0_i100ms,4,63,31.5,32.0,10937.562311812053,10938.062311812053,0.5,2,0.5,1.0,100.0,0.0067138671875,0.013427734375,1.3427734375,0.000335693359375,0.67138671875,[610],[14],[610],[15]
adaptive_t0_i100ms,4,63,31.5,32.0,10937.562311812053,10938.062311812053,0.5,3,0.0,0.0,0.0,0.01007080078125,0.0201416015625,2.01416015625,0.0005035400390625,1.007080078125,[],[],[611],[9]
adaptive_t0_i100ms,4,63,31.5,32.0,10937.562311812053,10938.062311812053,0.5,4,0.0,0.0,0.0,0.01007080078125,0.0201416015625,2.01416015625,0.0005035400390625,1.007080078125,[],[],[452],[11]
adaptive_t0_i100ms,4,63,31.5,32.0,10937.562311812053,10938.062311812053,0.5,5,0.0,0.0,0.0,0.013427734375,0.02685546875,2.685546875,0.00067138671875,1.3427734375,[],[],[581],[0]
adaptive_t0_i100ms,4,63,31.5,32.0,10937.562311812053,10938.062311812053,0.5,6,0.0,0.0,0.0,0.07049560546875,0.1409912109375,14.09912109375,0.0035247802734375,7.049560546875,[],[],[710],[11]
adaptive_t0_i100ms,4,63,31.5,32.0,10937.562311812053,10938.062311812053,0.5,7,0.5,1.0,100.0,0.0067138671875,0.013427734375,1.3427734375,0.000335693359375,0.67138671875,[647],[9],[647],[10]
adaptive_t0_i100ms,4,63,31.5,32.0,10937.562311812053,10938.062311812053,0.5,8,0.0,0.0,0.0,0.0067138671875,0.013427734375,1.3427734375,0.000335693359375,0.67138671875,[],[],[584],[4]
adaptive_t0_i100ms,4,63,31.5,32.0,10937.562311812053,10938.062311812053,0.5,9,0.0,0.0,0.0,0.08208525266127253,0.16417050532254507,16.417050532254507,0.004104262633063627,8.208525266127253,[],[],[489],[9]
adaptive_t0_i100ms,4,63,31.5,32.0,10937.562311812053,10938.062311812053,0.5,10,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[522],[0],[],[]
adaptive_t0_i100ms,4,63,31.5,32.0,10937.562311812053,10938.062311812053,0.5,11,0.5,1.0,100.0,0.11077880859375,0.2215576171875,22.15576171875,0.0055389404296875,11.077880859375,[555],[12],[555],[13]
adaptive_t0_i100ms,4,63,31.5,32.0,10937.562311812053,10938.062311812053,0.5,12,0.5,1.0,100.0,0.013404249291852466,0.02680849858370493,2.680849858370493,0.0006702124645926233,1.3404249291852466,[620],[1],[620],[2]
adaptive_t0_i100ms,4,63,31.5,32.0,10937.562311812053,10938.062311812053,0.5,13,0.0,0.0,0.0,0.0067138671875,0.013427734375,1.3427734375,0.000335693359375,0.67138671875,[],[],[525],[7]
adaptive_t0_i100ms,4,63,31.5,32.0,10937.562311812053,10938.062311812053,0.5,14,0.0,0.0,0.0,0.01007080078125,0.0201416015625,2.01416015625,0.0005035400390625,1.007080078125,[],[],[910],[3]
adaptive_t0_i100ms,4,63,31.5,32.0,10937.562311812053,10938.062311812053,0.5,15,0.5,1.0,100.0,0.01007080078125,0.0201416015625,2.01416015625,0.0005035400390625,1.007080078125,[1071],[5],[1071],[6]
adaptive_t0_i100ms,4,63,31.5,32.0,10937.562311812053,10938.062311812053,0.5,16,0.5,1.0,100.0,0.0604248046875,0.120849609375,12.0849609375,0.003021240234375,6.04248046875,[560],[3],[560],[4]
adaptive_t0_i100ms,4,63,31.5,32.0,10937.562311812053,10938.062311812053,0.5,17,0.5,1.0,100.0,0.1544189453125,0.308837890625,30.8837890625,0.007720947265625,15.44189453125,[1009],[13],[1009],[14]
adaptive_t0_i100ms,4,63,31.5,32.0,10937.562311812053,10938.062311812053,0.5,18,0.5,1.0,100.0,0.00335693359375,0.0067138671875,0.67138671875,0.0001678466796875,0.335693359375,[658],[7],[658],[8]
adaptive_t0_i100ms,4,63,31.5,32.0,10937.562311812053,10938.062311812053,0.5,19,0.0,0.0,0.0,0.0067138671875,0.013427734375,1.3427734375,0.000335693359375,0.67138671875,[],[],[563],[8]
adaptive_t0_i100ms,4,63,31.5,32.0,10937.562311812053,10938.062311812053,0.5,20,0.0,0.0,0.0,0.0067138671875,0.013427734375,1.3427734375,0.000335693359375,0.67138671875,[],[],[724],[0]
adaptive_t0_i100ms,4,63,31.5,32.0,10937.562311812053,10938.062311812053,0.5,21,0.5,1.0,100.0,0.4598167968742928,0.9196335937485856,91.96335937485856,0.02299083984371464,45.98167968742928,[533],[5],[533],[6]
adaptive_t0_i100ms,4,63,31.5,32.0,10937.562311812053,10938.062311812053,0.5,22,0.5,1.0,100.0,0.29608976926283503,0.5921795385256701,59.21795385256701,0.014804488463141752,29.608976926283503,[534],[15],[566],[0]
adaptive_t0_i100ms,4,63,31.5,32.0,10937.562311812053,10938.062311812053,0.5,23,0.0,0.0,0.0,0.013427734375,0.02685546875,2.685546875,0.00067138671875,1.3427734375,[],[],[695],[10]
adaptive_t0_i100ms,4,63,31.5,32.0,10937.562311812053,10938.062311812053,0.5,24,0.5,1.0,100.0,0.013427734375,0.02685546875,2.685546875,0.00067138671875,1.3427734375,[696],[15],[728],[0]
adaptive_t0_i100ms,4,63,31.5,32.0,10937.562311812053,10938.062311812053,0.5,25,0.0,0.0,0.0,0.00335693359375,0.0067138671875,0.67138671875,0.0001678466796875,0.335693359375,[],[],[633],[4]
adaptive_t0_i100ms,4,63,31.5,32.0,10937.562311812053,10938.062311812053,0.5,26,0.5,1.0,100.0,0.00335693359375,0.0067138671875,0.67138671875,0.0001678466796875,0.335693359375,[954],[1],[954],[2]
adaptive_t0_i100ms,4,63,31.5,32.0,10937.562311812053,10938.062311812053,0.5,27,0.4203963122308778,0.8407926244617556,84.07926244617556,0.09447375363924948,0.18894750727849896,18.894750727849896,0.004723687681962474,9.447375363924948,[315],[13],[315],"[13,14]"
