case,num_ssu,bin,relative_start_ms,relative_end_ms,absolute_start_ms,absolute_end_ms,duration_ms,ssu_id,ssd_busy_ms,ssd_utilization,ssd_utilization_pct,ssd_served_gb,actual_ssd_bandwidth_gbps,request_ids,layers
adaptive_t0_i100ms,4,60,30.0,30.5,10936.062311812053,10936.562311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[417,489,533,541,555,560,566,620,670,710,1009,1024]","[0,2,4,5,6,7,9,11,13,14]"
adaptive_t0_i100ms,4,60,30.0,30.5,10936.062311812053,10936.562311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[489,533,555,560,566,710,1009,1024]","[0,4,5,6,9,11,13,14]"
adaptive_t0_i100ms,4,60,30.0,30.5,10936.062311812053,10936.562311812053,0.5,3,0.5,1.0,100.0,0.02,40.0,"[489,533,555,560,566,710,1009,1024]","[0,4,5,6,9,11,13,14]"
adaptive_t0_i100ms,4,61,30.5,31.0,10936.562311812053,10937.062311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,541,555,560,563,566,581,584,610,611,620,633,647,658,670,695,710,724,728,764,910,954,959,1009,1024,1071]","[0,2,3,4,5,6,7,8,9,10,11,12,13,14,15]"
adaptive_t0_i100ms,4,61,30.5,31.0,10936.562311812053,10937.062311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[417,489,533,541,555,560,566,620,670,710,1009,1024]","[0,2,4,5,6,7,9,11,13,14]"
adaptive_t0_i100ms,4,61,30.5,31.0,10936.562311812053,10937.062311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[489,533,555,560,566,710,1009,1024]","[0,4,5,6,9,11,13,14]"
adaptive_t0_i100ms,4,61,30.5,31.0,10936.562311812053,10937.062311812053,0.5,3,0.5,1.0,100.0,0.02,40.0,"[533,555,560,566,710,1009]","[0,4,6,11,13,14]"
adaptive_t0_i100ms,4,62,31.0,31.5,10937.062311812053,10937.562311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,541,555,560,563,566,581,584,610,611,620,633,647,658,670,695,710,724,728,764,910,954,959,1009,1024,1071]","[0,2,3,4,5,6,7,8,9,10,11,12,13,14,15]"
adaptive_t0_i100ms,4,62,31.0,31.5,10937.062311812053,10937.562311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[417,489,533,541,555,560,566,620,710,1009,1024]","[0,2,4,5,6,9,11,13,14]"
adaptive_t0_i100ms,4,62,31.0,31.5,10937.062311812053,10937.562311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[489,533,555,560,566,710,1009,1024]","[0,4,5,6,9,11,13,14]"
adaptive_t0_i100ms,4,62,31.0,31.5,10937.062311812053,10937.562311812053,0.5,3,0.5,1.0,100.0,0.019999999999999997,39.99999999999999,"[533,555,566,1009]","[0,6,13,14]"
adaptive_t0_i100ms,4,63,31.5,32.0,10937.562311812053,10938.062311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,541,555,560,563,566,581,584,610,611,620,633,647,658,670,695,710,724,728,764,910,954,959,1009,1024,1071]","[0,2,3,4,5,6,7,8,9,10,11,12,13,14,15]"
adaptive_t0_i100ms,4,63,31.5,32.0,10937.562311812053,10938.062311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[315,417,489,533,541,555,560,566,620,710,1009,1024]","[0,2,4,5,6,9,11,13,14]"
adaptive_t0_i100ms,4,63,31.5,32.0,10937.562311812053,10938.062311812053,0.5,2,0.5,1.0,100.0,0.019999999999999997,39.99999999999999,"[315,489,533,555,560,566,710,1009,1024]","[0,4,5,6,9,11,13,14]"
adaptive_t0_i100ms,4,63,31.5,32.0,10937.562311812053,10938.062311812053,0.5,3,0.5,1.0,100.0,0.02,40.0,"[315,533,555,566]","[0,6,13,14]"
adaptive_t0_i100ms,4,64,32.0,32.5,10938.062311812053,10938.562311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,541,555,560,563,566,581,584,610,611,620,633,647,658,670,695,710,724,728,764,910,954,959,1009,1024,1071]","[0,2,3,4,5,6,7,8,9,10,11,12,13,14,15]"
adaptive_t0_i100ms,4,64,32.0,32.5,10938.062311812053,10938.562311812053,0.5,1,0.5,1.0,100.0,0.019999999999999997,39.99999999999999,"[315,417,489,533,541,555,560,566,710,1009,1024]","[0,4,5,6,9,11,13,14]"
adaptive_t0_i100ms,4,64,32.0,32.5,10938.062311812053,10938.562311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[315,489,533,555,560,566,710,1009,1024]","[0,4,5,6,9,11,13,14]"
adaptive_t0_i100ms,4,64,32.0,32.5,10938.062311812053,10938.562311812053,0.5,3,0.5,1.0,100.0,0.019999999999999997,39.99999999999999,"[315,533,555,566]","[0,6,13,14]"
adaptive_t0_i100ms,4,65,32.5,33.0,10938.562311812053,10939.062311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,541,555,560,563,566,581,584,610,611,620,633,647,658,670,695,710,724,728,764,910,954,959,1009,1024,1071]","[0,2,3,4,5,6,7,8,9,10,11,12,13,14,15]"
adaptive_t0_i100ms,4,65,32.5,33.0,10938.562311812053,10939.062311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[315,417,489,533,541,555,560,566,710,1009,1024]","[0,4,5,6,9,11,13,14]"
adaptive_t0_i100ms,4,65,32.5,33.0,10938.562311812053,10939.062311812053,0.5,2,0.5,1.0,100.0,0.019999999999999997,39.99999999999999,"[315,489,533,555,560,566,710,1009]","[0,4,6,9,11,13,14]"
adaptive_t0_i100ms,4,65,32.5,33.0,10938.562311812053,10939.062311812053,0.5,3,0.5,1.0,100.0,0.02,40.0,"[315,533,555,566]","[0,6,13,14]"
adaptive_t0_i100ms,4,66,33.0,33.5,10939.062311812053,10939.562311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,541,555,560,563,566,581,584,610,611,620,633,647,658,670,695,710,724,728,764,910,954,959,1009,1024,1071]","[0,2,3,4,5,6,7,8,9,10,11,12,13,14,15]"
adaptive_t0_i100ms,4,66,33.0,33.5,10939.062311812053,10939.562311812053,0.5,1,0.5,1.0,100.0,0.019999999999999997,39.99999999999999,"[315,489,533,541,555,560,566,584,710,1009,1024]","[0,4,5,6,9,11,13,14]"
adaptive_t0_i100ms,4,66,33.0,33.5,10939.062311812053,10939.562311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[315,489,533,555,560,566,584,1009]","[0,4,5,6,9,13,14]"
adaptive_t0_i100ms,4,66,33.0,33.5,10939.062311812053,10939.562311812053,0.5,3,0.5,1.0,100.0,0.02,40.0,"[315,533,555,566,584]","[0,5,6,13,14]"
adaptive_t0_i100ms,4,67,33.5,34.0,10939.562311812053,10940.062311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,541,555,560,563,566,581,584,610,611,620,633,647,658,670,695,710,724,728,764,910,954,959,1009,1024,1071]","[0,2,3,4,5,6,7,8,9,10,11,12,13,14,15]"
adaptive_t0_i100ms,4,67,33.5,34.0,10939.562311812053,10940.062311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[315,489,533,541,555,560,566,584,710,1009]","[0,4,5,6,9,11,13,14]"
adaptive_t0_i100ms,4,67,33.5,34.0,10939.562311812053,10940.062311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[315,489,533,555,560,566,584]","[0,4,5,6,9,13,14]"
adaptive_t0_i100ms,4,67,33.5,34.0,10939.562311812053,10940.062311812053,0.5,3,0.5,1.0,100.0,0.02,40.0,"[533,555,566,584]","[0,5,6,13]"
adaptive_t0_i100ms,4,68,34.0,34.5,10940.062311812053,10940.562311812053,0.5,0,0.5,1.0,100.0,0.019999999999999997,39.99999999999999,"[315,417,452,489,525,533,541,555,560,563,566,581,584,610,611,620,633,647,658,670,695,710,724,728,764,910,954,959,1009,1024,1071]","[0,2,3,4,5,6,7,8,9,10,11,12,13,14,15]"
adaptive_t0_i100ms,4,68,34.0,34.5,10940.062311812053,10940.562311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[315,489,533,541,555,560,566,584,710,1009]","[0,4,5,6,9,11,13,14]"
adaptive_t0_i100ms,4,68,34.0,34.5,10940.062311812053,10940.562311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[315,489,533,555,566,584]","[0,5,6,9,13,14]"
adaptive_t0_i100ms,4,68,34.0,34.5,10940.062311812053,10940.562311812053,0.5,3,0.5,1.0,100.0,0.02,40.0,"[555,566,584]","[0,5,13]"
adaptive_t0_i100ms,4,69,34.5,35.0,10940.562311812053,10941.062311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,541,555,560,563,566,581,584,610,611,620,633,647,658,670,695,710,724,728,910,954,959,1009,1024,1071]","[0,2,3,4,5,6,7,8,9,10,11,13,14,15]"
adaptive_t0_i100ms,4,69,34.5,35.0,10940.562311812053,10941.062311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[315,489,533,555,560,566,584]","[0,4,5,6,9,13,14]"
adaptive_t0_i100ms,4,69,34.5,35.0,10940.562311812053,10941.062311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[315,555,566,584]","[0,5,13,14]"
adaptive_t0_i100ms,4,69,34.5,35.0,10940.562311812053,10941.062311812053,0.5,3,0.5,1.0,100.0,0.02,40.0,"[555,566,584]","[0,5,13]"
adaptive_t0_i100ms,4,70,35.0,35.5,10941.062311812053,10941.562311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,541,555,560,563,566,581,584,610,611,620,633,647,658,670,695,710,724,728,910,954,959,1009,1024,1071]","[0,2,3,4,5,6,7,8,9,10,11,13,14,15]"
adaptive_t0_i100ms,4,70,35.0,35.5,10941.062311812053,10941.562311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[315,489,533,555,560,566,584]","[0,4,5,6,9,13,14]"
adaptive_t0_i100ms,4,70,35.0,35.5,10941.062311812053,10941.562311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[555,566,584]","[0,5,13]"
adaptive_t0_i100ms,4,70,35.0,35.5,10941.062311812053,10941.562311812053,0.5,3,0.5,1.0,100.0,0.020000000000000004,40.00000000000001,"[555,584]","[5,13]"
adaptive_t0_i100ms,4,71,35.5,36.0,10941.562311812053,10942.062311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,541,555,560,563,566,581,584,610,611,620,633,647,658,670,695,710,724,728,910,954,959,1009,1024,1071]","[0,2,3,4,5,6,7,8,9,10,11,13,14,15]"
adaptive_t0_i100ms,4,71,35.5,36.0,10941.562311812053,10942.062311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[315,489,555,560,566,584]","[0,4,5,9,13,14]"
adaptive_t0_i100ms,4,71,35.5,36.0,10941.562311812053,10942.062311812053,0.5,2,0.5,1.0,100.0,0.020000000000000004,40.00000000000001,"[555,566,584]","[0,5,13]"
adaptive_t0_i100ms,4,71,35.5,36.0,10941.562311812053,10942.062311812053,0.5,3,0.5,1.0,100.0,0.019999999999999997,39.99999999999999,"[555,584]","[5,13]"
adaptive_t0_i100ms,4,72,36.0,36.5,10942.062311812053,10942.562311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,541,555,560,563,566,581,584,610,611,620,633,647,658,670,695,710,724,728,910,954,959,1009,1024,1071]","[0,2,3,4,5,6,7,8,9,10,11,13,14,15]"
adaptive_t0_i100ms,4,72,36.0,36.5,10942.062311812053,10942.562311812053,0.5,1,0.5,1.0,100.0,0.020000000000000004,40.00000000000001,"[489,555,560,566,584]","[0,4,5,9,13]"
adaptive_t0_i100ms,4,72,36.0,36.5,10942.062311812053,10942.562311812053,0.5,2,0.5,1.0,100.0,0.019999999999999997,39.99999999999999,"[555,584]","[5,13]"
adaptive_t0_i100ms,4,72,36.0,36.5,10942.062311812053,10942.562311812053,0.5,3,0.3719263928451255,0.743852785690251,74.3852785690251,0.01487705571380502,29.75411142761004,[584],[5]
adaptive_t0_i100ms,4,73,36.5,37.0,10942.562311812053,10943.062311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,541,555,560,563,566,581,584,610,611,620,633,647,658,670,695,710,724,728,910,954,959,1009,1024,1071]","[0,2,3,4,5,6,7,8,9,10,11,13,14,15]"
adaptive_t0_i100ms,4,73,36.5,37.0,10942.562311812053,10943.062311812053,0.5,1,0.5,1.0,100.0,0.019999999999999997,39.99999999999999,"[533,555,560,566,584,1009]","[0,4,5,7,13,15]"
adaptive_t0_i100ms,4,73,36.5,37.0,10942.562311812053,10943.062311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[533,555,584,1009]","[5,7,13,15]"
adaptive_t0_i100ms,4,73,36.5,37.0,10942.562311812053,10943.062311812053,0.5,3,0.481207762428312,0.962415524856624,96.2415524856624,0.01924831049713248,38.49662099426496,"[533,1009]","[7,15]"
adaptive_t0_i100ms,4,74,37.0,37.5,10943.062311812053,10943.562311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,541,555,560,563,566,581,584,610,611,620,633,647,658,670,695,710,724,728,910,954,959,1009,1024,1071]","[0,2,3,4,5,6,7,8,9,10,11,13,14,15]"
adaptive_t0_i100ms,4,74,37.0,37.5,10943.062311812053,10943.562311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[533,555,560,566,584,910,1009]","[0,4,5,7,13,15]"
adaptive_t0_i100ms,4,74,37.0,37.5,10943.062311812053,10943.562311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[533,555,584,910,1009]","[4,5,7,13,15]"
adaptive_t0_i100ms,4,74,37.0,37.5,10943.062311812053,10943.562311812053,0.5,3,0.5,1.0,100.0,0.02,40.0,"[533,910,1009]","[4,7,15]"
adaptive_t0_i100ms,4,75,37.5,38.0,10943.562311812053,10944.062311812053,0.5,0,0.5,1.0,100.0,0.019999999999999997,39.99999999999999,"[315,417,452,489,525,533,541,555,560,563,566,581,584,610,611,620,633,647,658,670,695,710,724,728,910,954,959,1009,1024,1071]","[0,1,2,4,5,6,7,8,9,10,11,13,14,15]"
adaptive_t0_i100ms,4,75,37.5,38.0,10943.562311812053,10944.062311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[533,555,560,566,581,584,910,1009]","[0,1,4,5,7,13,15]"
adaptive_t0_i100ms,4,75,37.5,38.0,10943.562311812053,10944.062311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[533,555,581,584,910,1009]","[1,4,5,7,13,15]"
adaptive_t0_i100ms,4,75,37.5,38.0,10943.562311812053,10944.062311812053,0.5,3,0.5,1.0,100.0,0.02,40.0,"[533,581,910,1009]","[1,4,7,15]"
adaptive_t0_i100ms,4,76,38.0,38.5,10944.062311812053,10944.562311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,541,555,560,563,566,581,584,610,611,620,633,647,658,670,695,710,724,728,910,954,959,1009,1024,1071]","[0,1,2,4,5,6,7,8,9,10,11,13,14,15]"
adaptive_t0_i100ms,4,76,38.0,38.5,10944.062311812053,10944.562311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[533,555,581,584,910,1009]","[1,4,5,7,13,15]"
adaptive_t0_i100ms,4,76,38.0,38.5,10944.062311812053,10944.562311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[533,555,581,584,910,1009]","[1,4,5,7,13,15]"
adaptive_t0_i100ms,4,76,38.0,38.5,10944.062311812053,10944.562311812053,0.5,3,0.5,1.0,100.0,0.02,40.0,"[533,581,910,1009]","[1,4,7,15]"
adaptive_t0_i100ms,4,77,38.5,39.0,10944.562311812053,10945.062311812053,0.5,0,0.5,1.0,100.0,0.019999999999999997,39.99999999999999,"[315,417,452,489,525,533,541,555,560,563,566,581,584,610,611,620,633,647,658,670,695,710,724,728,910,954,959,1009,1024,1071]","[0,1,2,4,5,6,7,8,9,10,11,13,14,15]"
adaptive_t0_i100ms,4,77,38.5,39.0,10944.562311812053,10945.062311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[533,555,581,584,910,1009]","[1,4,5,7,13,15]"
adaptive_t0_i100ms,4,77,38.5,39.0,10944.562311812053,10945.062311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[533,581,584,910,1009]","[1,4,5,7,15]"
adaptive_t0_i100ms,4,77,38.5,39.0,10944.562311812053,10945.062311812053,0.5,3,0.5,1.0,100.0,0.02,40.0,"[533,581,910]","[1,4,7]"
adaptive_t0_i100ms,4,78,39.0,39.5,10945.062311812053,10945.562311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,541,555,560,563,566,581,584,610,611,620,633,647,658,670,695,710,724,728,910,954,959,1009,1024,1071]","[0,1,2,4,5,6,7,8,9,10,11,13,14,15]"
adaptive_t0_i100ms,4,78,39.0,39.5,10945.062311812053,10945.562311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[533,555,581,584,910,1009]","[1,4,5,7,13,15]"
adaptive_t0_i100ms,4,78,39.0,39.5,10945.062311812053,10945.562311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[533,581,910,1009]","[1,4,7,15]"
adaptive_t0_i100ms,4,78,39.0,39.5,10945.062311812053,10945.562311812053,0.5,3,0.5,1.0,100.0,0.02,40.0,"[533,581,910]","[1,4,7]"
adaptive_t0_i100ms,4,79,39.5,40.0,10945.562311812053,10946.062311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,541,555,560,563,566,581,584,610,611,620,633,647,658,670,695,710,724,728,910,954,959,1009,1024,1071]","[0,1,2,4,5,6,7,8,9,10,11,13,14,15]"
adaptive_t0_i100ms,4,79,39.5,40.0,10945.562311812053,10946.062311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[533,555,581,584,910,1009]","[1,4,5,7,13,15]"
adaptive_t0_i100ms,4,79,39.5,40.0,10945.562311812053,10946.062311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[533,581,910,1009]","[1,4,7,15]"
adaptive_t0_i100ms,4,79,39.5,40.0,10945.562311812053,10946.062311812053,0.5,3,0.5,1.0,100.0,0.02,40.0,"[533,581,910]","[1,4,7]"
adaptive_t0_i100ms,4,80,40.0,40.5,10946.062311812053,10946.562311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,541,555,560,563,566,581,584,610,611,620,633,647,658,670,695,710,724,728,910,954,959,1009,1024,1071]","[0,1,2,4,5,6,7,8,9,10,11,12,13,14,15]"
adaptive_t0_i100ms,4,80,40.0,40.5,10946.062311812053,10946.562311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[452,533,555,581,584,910,1009]","[1,4,5,7,12,13,15]"
adaptive_t0_i100ms,4,80,40.0,40.5,10946.062311812053,10946.562311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[452,533,581,910,1009]","[1,4,7,12,15]"
adaptive_t0_i100ms,4,80,40.0,40.5,10946.062311812053,10946.562311812053,0.5,3,0.5,1.0,100.0,0.019999999999999997,39.99999999999999,"[452,533,581,910]","[1,4,7,12]"
adaptive_t0_i100ms,4,81,40.5,41.0,10946.562311812053,10947.062311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,541,555,560,563,566,581,584,610,611,620,633,647,658,670,695,710,724,728,910,954,959,1009,1024,1071]","[0,1,2,4,5,6,7,8,9,10,11,12,13,14,15]"
adaptive_t0_i100ms,4,81,40.5,41.0,10946.562311812053,10947.062311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[452,533,555,581,584,910,1009]","[1,4,5,7,12,13,15]"
adaptive_t0_i100ms,4,81,40.5,41.0,10946.562311812053,10947.062311812053,0.5,2,0.5,1.0,100.0,0.019999999999999997,39.99999999999999,"[452,533,581,910]","[1,4,7,12]"
adaptive_t0_i100ms,4,81,40.5,41.0,10946.562311812053,10947.062311812053,0.5,3,0.5,1.0,100.0,0.02,40.0,"[452,581,910]","[1,4,12]"
adaptive_t0_i100ms,4,82,41.0,41.5,10947.062311812053,10947.562311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,541,555,560,563,566,581,584,610,611,620,633,647,658,670,695,710,724,728,910,954,959,1009,1024,1071]","[0,1,2,4,5,6,7,8,9,10,11,12,13,14,15]"
adaptive_t0_i100ms,4,82,41.0,41.5,10947.062311812053,10947.562311812053,0.5,1,0.5,1.0,100.0,0.019999999999999997,39.99999999999999,"[452,525,533,555,581,584,910,1009]","[1,4,5,7,8,12,13,15]"
adaptive_t0_i100ms,4,82,41.0,41.5,10947.062311812053,10947.562311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[452,525,581,910]","[1,4,8,12]"
adaptive_t0_i100ms,4,82,41.0,41.5,10947.062311812053,10947.562311812053,0.5,3,0.5,1.0,100.0,0.02,40.0,"[452,525,581,910]","[1,4,8,12]"
adaptive_t0_i100ms,4,83,41.5,42.0,10947.562311812053,10948.062311812053,0.5,0,0.5,1.0,100.0,0.020000000000000004,40.00000000000001,"[315,417,452,489,525,533,541,555,560,563,566,581,584,610,611,620,633,647,658,670,695,710,724,728,910,954,959,1009,1024,1071]","[0,1,2,4,5,6,7,8,9,10,11,12,13,14,15]"
adaptive_t0_i100ms,4,83,41.5,42.0,10947.562311812053,10948.062311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[452,525,533,555,581,584,611,764,910]","[1,4,5,7,8,10,12,13]"
adaptive_t0_i100ms,4,83,41.5,42.0,10947.562311812053,10948.062311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[452,525,581,611,764,910]","[1,4,8,10,12,13]"
adaptive_t0_i100ms,4,83,41.5,42.0,10947.562311812053,10948.062311812053,0.5,3,0.5,1.0,100.0,0.02,40.0,"[452,525,581,611,764,910]","[1,4,8,10,12,13]"
adaptive_t0_i100ms,4,84,42.0,42.5,10948.062311812053,10948.562311812053,0.5,0,0.5,1.0,100.0,0.019999999999999997,39.99999999999999,"[315,417,452,489,525,533,541,555,560,563,566,581,584,610,611,620,633,647,658,670,695,710,724,728,764,910,954,959,1009,1024,1071]","[0,1,2,4,5,6,7,8,9,10,11,12,13,14,15]"
adaptive_t0_i100ms,4,84,42.0,42.5,10948.062311812053,10948.562311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[452,525,533,555,581,584,611,695,764,910]","[1,4,5,7,8,10,11,12,13]"
adaptive_t0_i100ms,4,84,42.0,42.5,10948.062311812053,10948.562311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[452,525,581,611,695,764,910]","[1,4,8,10,11,12,13]"
adaptive_t0_i100ms,4,84,42.0,42.5,10948.062311812053,10948.562311812053,0.5,3,0.5,1.0,100.0,0.02,40.0,"[452,525,581,611,695,764]","[1,8,10,11,12,13]"
adaptive_t0_i100ms,4,85,42.5,43.0,10948.562311812053,10949.062311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,541,555,560,563,566,581,584,610,611,620,633,647,658,670,695,710,724,728,764,910,954,959,1009,1024,1071]","[0,1,2,4,5,6,7,8,9,10,11,12,13,14,15]"
adaptive_t0_i100ms,4,85,42.5,43.0,10948.562311812053,10949.062311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[452,525,555,581,584,611,695,764,910]","[1,4,5,8,10,11,12,13]"
adaptive_t0_i100ms,4,85,42.5,43.0,10948.562311812053,10949.062311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[452,525,581,611,695,764,910]","[1,4,8,10,11,12,13]"
adaptive_t0_i100ms,4,85,42.5,43.0,10948.562311812053,10949.062311812053,0.5,3,0.5,1.0,100.0,0.02,40.0,"[452,525,581,611,695,764]","[1,8,10,11,12,13]"
adaptive_t0_i100ms,4,86,43.0,43.5,10949.062311812053,10949.562311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,541,555,560,563,566,581,584,610,611,620,633,647,658,670,695,710,724,728,764,910,954,959,1009,1024,1071]","[0,1,2,4,5,6,7,8,9,10,11,12,13,14,15]"
adaptive_t0_i100ms,4,86,43.0,43.5,10949.062311812053,10949.562311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[452,525,555,581,584,611,695,764,910]","[1,4,5,8,10,11,12,13]"
adaptive_t0_i100ms,4,86,43.0,43.5,10949.062311812053,10949.562311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[452,525,581,611,695,764,910]","[1,4,8,10,11,12,13]"
adaptive_t0_i100ms,4,86,43.0,43.5,10949.062311812053,10949.562311812053,0.5,3,0.5,1.0,100.0,0.02,40.0,"[452,525,581,611,695,764]","[1,8,10,11,12,13]"
adaptive_t0_i100ms,4,87,43.5,44.0,10949.562311812053,10950.062311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,541,555,560,563,566,581,584,610,611,620,633,647,658,670,695,710,724,728,764,910,954,959,1009,1024,1071]","[0,1,2,4,5,6,7,8,9,10,11,12,13,14,15]"
adaptive_t0_i100ms,4,87,43.5,44.0,10949.562311812053,10950.062311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[452,525,533,555,581,584,611,695,764,910]","[1,4,5,8,10,11,12,13]"
adaptive_t0_i100ms,4,87,43.5,44.0,10949.562311812053,10950.062311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[452,525,533,581,611,695,764,910]","[1,4,8,10,11,12,13]"
adaptive_t0_i100ms,4,87,43.5,44.0,10949.562311812053,10950.062311812053,0.5,3,0.5,1.0,100.0,0.019999999999999997,39.99999999999999,"[452,525,533,611,695,764]","[8,10,11,12,13]"
adaptive_t0_i100ms,4,88,44.0,44.5,10950.062311812053,10950.562311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,541,555,560,563,566,581,584,610,611,620,633,647,658,670,695,710,724,728,764,910,954,959,1009,1024,1071]","[0,1,2,4,5,6,7,8,9,10,11,12,13,14,15]"
adaptive_t0_i100ms,4,88,44.0,44.5,10950.062311812053,10950.562311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[452,525,533,555,581,584,611,695,710,764,910]","[1,4,5,8,10,11,12,13]"
adaptive_t0_i100ms,4,88,44.0,44.5,10950.062311812053,10950.562311812053,0.5,2,0.5,1.0,100.0,0.019999999999999997,39.99999999999999,"[452,525,533,581,611,695,710,764,910]","[1,4,8,10,11,12,13]"
adaptive_t0_i100ms,4,88,44.0,44.5,10950.062311812053,10950.562311812053,0.5,3,0.5,1.0,100.0,0.02,40.0,"[452,525,533,611,695,710]","[8,10,11,12]"
adaptive_t0_i100ms,4,89,44.5,45.0,10950.562311812053,10951.062311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,541,555,560,563,566,581,584,610,611,620,633,647,658,670,695,710,724,728,764,910,954,959,1009,1024,1071]","[0,1,2,4,5,6,7,8,9,10,11,12,13,14,15]"
adaptive_t0_i100ms,4,89,44.5,45.0,10950.562311812053,10951.062311812053,0.5,1,0.5,1.0,100.0,0.019999999999999997,39.99999999999999,"[452,525,533,555,581,584,611,695,710,764,910]","[1,4,5,8,10,11,12,13]"
adaptive_t0_i100ms,4,89,44.5,45.0,10950.562311812053,10951.062311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[452,525,533,581,611,695,710,764,910]","[1,4,8,10,11,12,13]"
adaptive_t0_i100ms,4,89,44.5,45.0,10950.562311812053,10951.062311812053,0.5,3,0.5,1.0,100.0,0.019999999999999997,39.99999999999999,"[452,525,533,611,695,710]","[8,10,11,12]"
