npu,request_id,next_request_id,role,compute_layer,read_layer,start_ms,end_ms,D_ms,C_ms,deadline_ms,clipped_start_ms,clipped_end_ms,actual_window_compute_ms,group,same_request,complete_cycle,V_GiB,B_GiB_s,mean_b_GiB_s,r,physically_received_GiB
27,27000010,27000010,B,4,5,2387.824318553632,2416.417160549513,28.592841995880917,28.592841995880917,2416.417160549513,2387.824318553632,2416.417160549513,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0,0.03759765625
27,27000010,27000010,B,5,6,2416.417160549513,2445.010002545394,28.592841995880917,28.592841995880917,2445.010002545394,2416.417160549513,2445.010002545394,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0,0.03759765625
27,27000010,27000010,B,6,7,2445.010002545394,2473.602844541275,28.592841995880917,28.592841995880917,2473.602844541275,2445.010002545394,2473.602844541275,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0,0.03759765625
27,27000010,27000010,B,7,8,2473.602844541275,2502.195686537156,28.592841995880917,28.592841995880917,2502.195686537156,2473.602844541275,2502.195686537156,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0,0.03759765625
27,27000010,27000011,B,8,1,2502.195686537156,2530.7885285330367,28.592841995880917,28.592841995880917,2530.7885285330367,2502.195686537156,2530.7885285330367,28.592841995880917,gray,False,True,0.03759765625,1.3149324665039004,,,
27,27000011,27000011,B,1,2,2530.7885285330367,2559.3813705289176,28.592841995880917,28.592841995880917,2559.3813705289176,2530.7885285330367,2559.3813705289176,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0,0.03759765625
27,27000011,27000011,B,2,3,2559.3813705289176,2587.9742125247985,28.592841995880917,28.592841995880917,2587.9742125247985,2559.3813705289176,2587.9742125247985,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0,0.03759765625
27,27000011,27000011,B,3,4,2587.9742125247985,2616.5670545206794,28.592841995880917,28.592841995880917,2616.5670545206794,2587.9742125247985,2616.5670545206794,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0,0.03759765625
27,27000011,27000011,B,4,5,2616.5670545206794,2645.1598965165604,28.592841995880917,28.592841995880917,2645.1598965165604,2616.5670545206794,2645.1598965165604,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0,0.03759765625
27,27000011,27000011,B,5,6,2645.1598965165604,2673.7527385124413,28.592841995880917,28.592841995880917,2673.7527385124413,2645.1598965165604,2673.7527385124413,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0,0.03759765625
