policy,seed,request_id,npu_id,category,total_K,miss,admission_ms,completion_ms,ideal_ms,elapsed_ms,noncompute_ms,ratio,raw_ratio,passed
old_od,7,4000010,4,SL,80,1024,2803.848446058276,2987.840784841357,122.48236916054397,183.99233878308132,61.509969622537355,1.5021944794512674,1.5021944794512674,False
old_od,7,4000011,4,LS,160,256,2987.840784841357,3372.1795449617125,58.92951067026337,384.33876012035535,325.409249450092,6.5220083409635015,6.5220083409635015,False
old_od,7,4000012,4,LL,200,1024,3372.1795449617125,3868.917806088931,283.5436075005082,496.73826112721827,213.19465362671008,1.7518937051907544,1.7518937051907544,False
old_od,7,4000013,4,LS,160,256,3868.917806088931,4170.7394967439395,58.92951067026337,301.82169065500875,242.89217998474538,5.121740995675908,5.121740995675908,False
old_od,7,5000007,5,SS,64,256,2105.851132629983,2211.9620409562044,26.717256165257165,106.1109083262213,79.39365216096414,3.9716244688407336,3.9716244688407336,False
old_od,7,5000008,5,LL,128,1024,2211.9620409562044,2517.3041183056957,186.90687789087698,305.3420773494913,118.43519945861433,1.633658861541527,1.633658861541527,False
old_od,7,5000009,5,LS,128,256,2517.3041183056957,2806.8725239265186,48.19209238871334,289.5684056208229,241.37631323210954,6.008629035759407,6.008629035759407,False
old_od,7,5000010,5,LS,160,256,2806.8725239265186,3199.1422067048766,58.92951067026337,392.26968277835795,333.3401721080946,6.656591550085661,6.656591550085661,False
old_od,7,5000011,5,LL,160,1024,3199.1422067048766,3580.9882030949707,229.85653940820262,381.8459963900941,151.9894569818915,1.661236166581161,1.661236166581161,False
old_od,7,5000012,5,LL,200,1024,3580.9882030949707,4050.326497495181,283.5436075005082,469.3382944002101,185.7946868997019,1.6552596566627549,1.6552596566627549,False
old_od,7,6000005,6,SL,64,2048,2392.12067174025,2592.972815077658,200.85214333740902,200.85214333740805,-9.663381206337363e-13,1.0,0.9999999999999952,True
old_od,7,6000006,6,SL,32,1024,2592.972815077658,2662.992857799783,58.057852632638046,70.0200427221248,11.962190089486754,1.2060391410818738,1.2060391410818738,True
old_od,7,6000007,6,LL,200,2048,2662.992857799783,3268.859354511492,565.9243027292647,605.8664967117088,39.94219398244411,1.0705786865660587,1.0705786865660587,True
old_od,7,6000008,6,LS,160,256,3268.859354511492,3613.3206735017516,58.92951067026337,344.46131899025977,285.5318083199964,5.845311034698268,5.845311034698268,False
old_od,7,6000009,6,LL,160,1024,3613.3206735017516,4024.9972210393066,229.85653940820262,411.67654753755505,181.82000812935243,1.7910151636210705,1.7910151636210705,False
old_od,7,7000007,7,LL,160,1024,2061.4416324708604,2365.1361286076663,229.85653940820262,303.6944961368058,73.83795672860319,1.3212349621146704,1.3212349621146704,True
old_od,7,7000008,7,SL,32,2048,2365.1361286076663,2480.088949584666,114.952820977,114.95282097699965,-3.552713678800501e-13,1.0,0.9999999999999969,True
old_od,7,7000009,7,LL,160,2048,2480.088949584666,2964.9199869144604,458.55018171426593,484.8310373297945,26.280855615528594,1.0573129325067083,1.0573129325067083,True
old_od,7,7000010,7,SS,80,256,2964.9199869144604,3136.364842716482,32.085964974046185,171.44485580202172,139.35889082797553,5.343297480399941,5.343297480399941,False
old_od,7,7000011,7,SL,80,4096,3136.364842716482,3641.7983113299138,486.44082678401566,505.4334686134316,18.99264182941596,1.0390440949518591,1.0390440949518591,True
old_od,7,7000012,7,LS,160,256,3641.7983113299138,3988.9573464753844,58.92951067026337,347.1590351454706,288.22952447520726,5.891089730711981,5.891089730711981,False
old_od,7,7000013,7,LL,200,1024,3988.9573464753844,4456.255199985415,283.5436075005082,467.29785351003056,183.75424600952238,1.6480634412087496,1.6480634412087496,False
old_od,7,8000007,8,SS,64,256,2176.625726994529,2305.0791826798372,26.717256165257165,128.4534556853082,101.73619952005103,4.807883522573238,4.807883522573238,False
old_od,7,8000008,8,SS,80,256,2305.0791826798372,2476.630879703787,32.085964974046185,171.5516970239496,139.4657320499034,5.34662732327717,5.34662732327717,False
old_od,7,8000009,8,LL,200,1024,2476.630879703787,2976.3427328467433,283.5436075005082,499.71185314295644,216.16824564244826,1.7623809527854046,1.7623809527854046,False
old_od,7,8000010,8,LL,200,1024,2976.3427328467433,3466.9292044043605,283.5436075005082,490.5864715576172,207.042864057109,1.7301976083405017,1.7301976083405017,False
old_od,7,8000011,8,SS,32,256,3466.9292044043605,3534.9260701989033,15.979837567787547,67.99686579454283,52.01702822675528,4.25516626849901,4.25516626849901,False
old_od,7,8000012,8,SS,64,256,3534.9260701989033,3691.4634837296417,26.717256165257165,156.53741353073838,129.8201573654812,5.859037790501031,5.859037790501031,False
old_od,7,8000013,8,LS,128,256,3691.4634837296417,4010.7360493171436,48.19209238871334,319.27256558750196,271.08047319878864,6.624999035366144,6.624999035366144,False
old_od,7,9000005,9,SS,80,256,2076.5215904127786,2212.3855557047636,32.085964974046185,135.8639652919851,103.7780003179389,4.234373670914471,4.234373670914471,False
old_od,7,9000006,9,SL,80,1024,2212.3855557047636,2390.8645953638184,122.48236916054397,178.4790396590547,55.99667049851074,1.4571814774836125,1.4571814774836125,True
old_od,7,9000007,9,LS,160,256,2390.8645953638184,2721.6687569978453,58.92951067026337,330.80416163402697,271.8746509637636,5.61355690674274,5.61355690674274,False
old_od,7,9000008,9,SL,64,4096,2721.6687569978453,3134.69179772262,400.5413596855101,413.02304072477455,12.481681039264458,1.0311620279340556,1.0311620279340556,True
