order,policy,seed,window,dimension,value,active_U_percent,compute_ms,active_ms,cohort_count,admission_latency_mean_ms,admission_latency_p50_ms,admission_latency_p95_ms,admission_latency_minimum_ms,admission_latency_maximum_ms,admission_normalized_mean,admission_normalized_p50,admission_normalized_p95,admission_normalized_minimum,admission_normalized_maximum,admission_slo1_count,admission_slo1_passed,admission_slo1_percent,admission_slo1p5_count,admission_slo1p5_passed,admission_slo1p5_percent,arrival_latency_mean_ms,arrival_latency_p50_ms,arrival_latency_p95_ms,arrival_latency_minimum_ms,arrival_latency_maximum_ms,arrival_normalized_mean,arrival_normalized_p50,arrival_normalized_p95,arrival_normalized_minimum,arrival_normalized_maximum,arrival_slo1_count,arrival_slo1_passed,arrival_slo1_percent,arrival_slo1p5_count,arrival_slo1p5_passed,arrival_slo1p5_percent
random,od_baseline,19,long_2_6s,category,SL,100.0,47280.6442574098,47280.6442574098,168,279.1455793984413,228.74273596704734,486.440826784019,114.95282097699965,486.440826784019,1.0000000000000007,0.9999999999999994,1.0000000000000133,0.999999999999992,1.0000000000000133,168,168,100.0,168,168,100.0,4419.792365499716,4538.729219240019,6025.838768007958,2277.1329184356086,6198.88868220272,19.54184122439937,17.60417345758656,44.04319304717317,5.876338859368336,53.17837485528103,168,0,0.0,168,0,0.0
random,od_baseline,19,long_2_6s,profile,128:2048,100.0,12981.164338214763,12981.164338214763,35,372.6508694745992,372.65086947460077,372.65086947460077,372.65086947459713,372.65086947460077,1.0000000000000018,1.000000000000006,1.000000000000006,0.9999999999999963,1.000000000000006,35,35,100.0,35,35,100.0,4395.415404447659,4660.687460428581,6108.7353780029,2379.7430798958667,6370.906905848428,11.794995703739449,12.50684713817976,16.392650275083547,6.385985582835412,17.096181513894727,35,0,0.0,35,0,0.0
random,od_baseline,19,long_2_6s,profile,128:4096,100.0,23878.98979555104,23878.98979555104,33,744.1386016188335,744.1386016188335,744.1386016188335,744.138601618833,744.1386016188335,1.000000000000001,1.000000000000001,1.000000000000001,1.0000000000000004,1.000000000000001,33,33,100.0,33,33,100.0,4746.092002414443,4763.203170942418,6599.682361950188,2859.177896611894,6623.7963018681285,6.377967749676715,6.400962348385544,8.868888601656925,3.842265258638524,8.90129377438346,33,0,0.0,33,0,0.0
random,od_baseline,19,long_2_6s,profile,160:2048,100.0,15596.439988052083,15596.439988052083,32,458.5501817142649,458.5501817142649,458.5501817142649,458.5501817142649,458.55018171426514,0.9999999999999978,0.9999999999999978,0.9999999999999978,0.9999999999999978,0.9999999999999982,32,32,100.0,32,32,100.0,3967.6384935359715,3507.9991783252617,5983.83808645938,2472.899612461761,6094.635033769883,8.652572066819737,7.650196899302907,13.049472718752643,5.39286584342188,13.291097194608904,32,0,0.0,32,0,0.0
random,od_baseline,19,long_2_6s,profile,160:4096,100.0,28262.761620772315,28262.761620772315,31,915.9373744307087,915.9373744307086,915.937374430709,915.9373744307086,915.937374430709,0.9999999999999981,0.999999999999998,0.9999999999999986,0.999999999999998,0.9999999999999986,31,31,100.0,31,31,100.0,4985.914546458164,4968.099208696802,6883.310247152787,2948.567814947175,6899.775460890089,5.443510315928639,5.424059927442816,7.515044630022903,3.219180587297053,7.533020983207022,31,0,0.0,31,0,0.0
random,od_baseline,19,long_2_6s,profile,32:2048,100.0,3005.0713925395685,3005.0713925395685,27,114.95282097699967,114.95282097699965,114.9528209770001,114.95282097699965,114.9528209770001,0.9999999999999972,0.9999999999999969,1.0000000000000009,0.9999999999999969,1.0000000000000009,27,27,100.0,27,27,100.0,4323.699221342689,4564.190674808804,5655.777337607485,2277.1329184356086,6113.004204586919,37.61281528017293,39.704903594510455,49.200857269427985,19.80928261770298,53.17837485528103,27,0,0.0,27,0,0.0
random,od_baseline,19,long_2_6s,profile,32:4096,100.0,5824.914262314496,5824.914262314496,26,228.74273596704734,228.74273596704734,228.74273596704734,228.74273596704734,228.74273596704734,1.0000000000000047,1.0000000000000047,1.0000000000000047,1.0000000000000047,1.0000000000000047,26,26,100.0,26,26,100.0,4252.722096012293,4175.370693057058,6013.550313543782,2426.9807539129115,6108.8465592849525,18.591725232424253,18.2535662844331,26.289579374490486,10.610088856603314,26.70618821384134,26,0,0.0,26,0,0.0
random,od_baseline,19,long_2_6s,profile,64:2048,100.0,6660.902320405923,6660.902320405923,32,200.85214333741038,200.8521433374117,200.8521433374117,200.85214333740805,200.8521433374117,1.0000000000000067,1.0000000000000133,1.0000000000000133,0.9999999999999952,1.0000000000000133,32,32,100.0,32,32,100.0,4576.42523670679,4595.833508132201,5880.103823317905,2503.839038799468,6025.838768007958,22.785045559702645,22.881675205286296,29.27578329816472,12.46608075569948,30.001366517086282,32,0,0.0,32,0,0.0
random,od_baseline,19,long_2_6s,profile,64:4096,100.0,11069.866128361275,11069.866128361275,28,400.5413596855086,400.5413596855078,400.54135968551054,400.5413596855069,400.54135968551054,0.9999999999999963,0.9999999999999943,1.000000000000001,0.999999999999992,1.000000000000001,28,28,100.0,28,28,100.0,4380.22701960633,4322.500651542448,6121.17265971012,2469.3926264199636,6171.708485418703,10.935767090433604,10.79164622334211,15.28224866594609,6.165137673569684,15.408417473452667,28,0,0.0,28,0,0.0
random,od_baseline,19,long_2_6s,profile,80:2048,100.0,6274.849956095738,6274.849956095738,27,243.80186035081715,243.80186035081715,243.80186035081715,243.80186035081715,243.80186035081715,0.9999999999999943,0.9999999999999943,0.9999999999999943,0.9999999999999943,0.9999999999999943,27,27,100.0,27,27,100.0,4395.502234377731,4683.03093302613,6097.989172106254,2357.1062183388517,6198.88868220272,18.02899382331548,19.208347821003027,25.012069896971074,9.668122363574646,25.42592855232045,27,0,0.0,27,0,0.0
random,od_baseline,19,long_2_6s,profile,80:4096,100.0,14445.040197692797,14445.040197692797,28,486.4408267840176,486.440826784019,486.440826784019,486.44082678401537,486.440826784019,1.000000000000004,1.0000000000000069,1.0000000000000069,0.9999999999999994,1.0000000000000069,28,28,100.0,28,28,100.0,4551.569267128094,4678.123365242015,6051.367882170595,2858.491133214173,6108.016301521383,9.356881693544679,9.617045090911224,12.440090446720378,5.876338859368336,12.55654534982813,28,0,0.0,28,0,0.0
random,od_baseline,19,full_population,length,128,99.52457903607966,71474.52614997969,71815.95425193282,128,561.0621425932252,416.4916829755751,744.1386016188335,372.65086947459713,786.9514542067233,1.0053978101485197,1.000000000000001,1.055632975122461,0.9999999999999963,1.1176458103070788,128,120,93.75,128,128,100.0,4370.455125035974,4223.185051571532,8354.751638450925,415.28748304881725,8386.378049071041,8.926602249394891,7.708354997375169,21.865816756855228,1.0555541640813955,22.476884095501223,128,0,0.0,128,9,7.03125
random,od_baseline,19,full_population,length,160,99.64457986731556,87967.20359327836,88280.97194088578,128,689.6950932881701,511.71068210489085,915.9373744307104,458.5501817142649,968.082402409226,1.0040237524597544,0.999999999999998,1.0000000000000018,0.9999999999999978,1.1159316962690695,128,122,95.3125,128,128,100.0,4376.806945752983,4018.2303679956985,8343.904546776119,510.707898193758,8385.36257665894,7.055129709747285,6.172185267504545,17.422474820133257,1.0562528582215525,18.286684666246774,128,0,0.0,128,10,7.8125
random,od_baseline,19,full_population,length,32,99.74676999068221,21996.515644418978,22052.358834751012,128,172.28405339649228,125.98790093305468,228.74273596704734,114.95282097699965,241.10810085962433,1.0022803536725287,0.9999999999999969,1.0000000000000602,0.9999999999999769,1.095996599842144,128,123,96.09375,128,128,100.0,4481.303670200313,4666.196208486495,8361.515759642345,125.98790093305468,8384.938763792712,29.370389713081032,27.709702034243964,68.64065651590613,1.0462436444557963,72.86340684001568,128,0,0.0,128,5,3.90625
random,od_baseline,19,full_population,length,64,99.70169055290116,38489.18419346682,38604.34460040041,128,301.5964421906282,224.67314411865897,400.54135968551054,200.85214333740805,424.68956149215074,1.0031643605591651,1.000000000000001,1.0000000000000133,0.999999999999992,1.118599684252477,128,123,96.09375,128,128,100.0,4668.113845737494,4819.713913093382,8156.196027825671,224.37941242920584,8386.277341063225,17.49395381305642,17.158382495979172,37.21703177297931,1.0537624623519917,41.63181346018192,128,0,0.0,128,5,3.90625
random,od_baseline,19,full_population,length,80,99.51217465590142,46735.531976629456,46964.63738053571,128,366.9112295354352,273.8499729484748,486.440826784019,243.80186035081715,515.3055202898751,1.005988228783539,0.9999999999999997,1.0579844325044898,0.9999999999999943,1.123248085779241,128,120,93.75,128,128,100.0,4625.543070020835,4867.48494083563,8145.814810687007,272.1000713127326,8385.375265159919,14.155721654236586,12.7246485695431,32.41514790281909,1.0567336242244987,34.39422182051354,128,0,0.0,128,8,6.25
random,od_baseline,19,full_population,category,LL,99.59075013796864,159441.72974325807,160096.92619281862,256,625.3786179406977,511.71068210489085,915.9373744307103,372.65086947459713,968.082402409226,1.0047107813041372,1.0,1.055632975122461,0.9999999999999963,1.1176458103070788,256,242,94.53125,256,256,100.0,4373.631035394478,4174.119179532482,8344.39539831421,415.28748304881725,8386.378049071041,7.990865979571088,7.075439311223025,18.94363684053778,1.0555541640813955,22.476884095501223,256,0,0.0,256,19,7.421875
random,od_baseline,19,full_population,category,SL,99.62822522174565,107221.23181451525,107621.34081568713,384,280.26390837418523,241.10810085962433,486.440826784019,114.95282097699965,515.3055202898751,1.0038109810050775,1.0000000000000004,1.0000000000000602,0.9999999999999769,1.123248085779241,384,366,95.3125,384,384,100.0,4591.653528652881,4797.983754003129,8156.513607149654,125.98790093305468,8386.277341063225,20.340021726791345,16.62168185176423,54.018577377838426,1.0462436444557963,72.86340684001568,384,0,0.0,384,18,4.6875
random,od_baseline,19,full_population,profile,128:2048,99.27880221812214,23849.655646374362,24022.9083283812,64,375.35794263095625,372.65086947460077,415.28748304881725,372.65086947459713,416.4916829755751,1.007264368281696,1.000000000000006,1.1144143676206424,0.9999999999999963,1.1176458103070788,64,60,93.75,64,64,100.0,4558.576847894427,4847.952535003576,8356.744817772209,415.28748304881725,8376.030401268305,12.232835668199508,13.009368639978534,22.425131677686426,1.1144143676206424,22.476884095501223,64,0,0.0,64,4,6.25
random,od_baseline,19,full_population,profile,128:4096,99.64811738466031,47624.870503605336,47793.045923551625,64,746.7663425554941,744.1386016188335,785.4785995924655,744.1386016188326,786.9514542067233,1.0035312520153434,1.000000000000001,1.0555541640813955,0.9999999999999999,1.0575334386561235,64,60,93.75,64,64,100.0,4182.333402177521,3921.9592918569397,8240.394573186817,785.4785995924655,8386.378049071041,5.620368830590274,5.270468812295092,11.073736203524842,1.0555541640813955,11.269914006378565,64,0,0.0,64,5,7.8125
random,od_baseline,19,full_population,profile,160:2048,99.46322709970936,29347.21162971298,29505.58963896591,64,461.02483810884235,458.5501817142649,458.5501817142667,458.5501817142649,511.71068210489085,1.0053966970099653,0.9999999999999978,1.0000000000000018,0.9999999999999978,1.1159316962690695,64,61,95.3125,64,64,100.0,4181.104318393539,3365.5278213288507,8344.39539831421,510.707898193758,8385.36257665894,9.1180954345339,7.339497301575589,18.197344000866213,1.1137448387535323,18.286684666246774,64,0,0.0,64,3,4.6875
random,od_baseline,19,full_population,profile,160:4096,99.73562002956226,58619.991963565386,58775.382301919875,64,918.365348467498,915.9373744307086,915.9373744307106,915.9373744307086,968.082402409226,1.0026508079095438,0.999999999999998,1.0000000000000002,0.999999999999998,1.0569307787128195,64,61,95.3125,64,64,100.0,4572.5095731124275,4389.833063862991,7989.431372711674,967.4614696943822,8376.332425291743,4.992163984960668,4.79272184584829,8.722683008406996,1.0562528582215525,9.145092949720443,64,0,0.0,64,7,10.9375
random,od_baseline,19,full_population,profile,32:2048,99.85022995984997,7356.980542528001,7368.015622484056,64,115.12524410131337,114.95282097699965,114.95282097700692,114.95282097699965,125.98790093305468,1.0014999468725336,0.9999999999999969,1.0000000000000602,0.9999999999999969,1.095996599842144,64,63,98.4375,64,64,100.0,4519.641653820462,4797.983754003129,8155.998907977038,125.98790093305468,8375.85416225464,39.317361813371775,41.738721270382044,70.95083738405086,1.095996599842144,72.86340684001568,64,0,0.0,64,1,1.5625
random,od_baseline,19,full_population,profile,32:4096,99.69485791956603,14639.535101890979,14684.343212266955,64,229.44286269167117,228.74273596704734,239.32063372095246,228.74273596704097,241.10810085962433,1.003060760472524,1.0000000000000047,1.0462436444557963,0.9999999999999769,1.0540579565960926,64,60,93.75,64,64,100.0,4442.965686580164,4537.90188235847,8374.557546654049,239.32063372095246,8384.938763792712,19.423417612790285,19.838452413248312,36.611250238173795,1.0462436444557963,36.656634049357024,64,0,0.0,64,4,6.25
random,od_baseline,19,full_population,profile,64:2048,99.63301278653795,12854.537173594272,12901.885443467318,64,201.59196005417684,200.8521433374117,200.8521433374117,200.85214333740805,224.67314411865897,1.003683389703863,1.0000000000000133,1.0000000000000133,0.9999999999999952,1.118599684252477,64,62,96.875,64,64,100.0,4705.118877821017,5068.337084173042,8134.522925311023,224.37941242920584,8361.838964500732,23.425783761326095,25.234169772631233,40.50005536483591,1.117137256794286,41.63181346018192,64,0,0.0,64,2,3.125
random,od_baseline,19,full_population,profile,64:4096,99.73616479012182,25634.647019872544,25702.45915693309,64,401.60092432707955,400.5413596855069,400.54135968551054,400.5413596855069,424.68956149215074,1.0026453314144672,0.999999999999992,1.000000000000001,0.999999999999992,1.0602889095538122,64,61,95.3125,64,64,100.0,4631.108813653969,4623.726411257039,8156.196027825671,422.0754494560179,8386.277341063225,11.562123864786749,11.543692803378443,20.36293089490086,1.0537624623519917,20.937356750493414,64,0,0.0,64,3,4.6875
random,od_baseline,19,full_population,profile,80:2048,99.08280797619207,15603.319062452338,15747.756226490423,64,246.05869103891285,243.80186035081715,272.31417582933415,243.80186035081715,273.8499729484748,1.0092568230810333,0.9999999999999943,1.1169487199051222,0.9999999999999943,1.123248085779241,64,59,92.1875,64,64,100.0,4542.4223418704205,4867.48494083563,8160.986821163321,272.1000713127326,8385.375265159919,18.631614768378324,19.96492124314214,33.47384966390361,1.116070529245324,34.39422182051354,64,0,0.0,64,5,7.8125
random,od_baseline,19,full_population,profile,80:4096,99.72877418647188,31132.212914177122,31216.881154045288,64,487.7637680319576,486.440826784019,486.440826784019,486.44082678401537,515.3055202898751,1.0027196344860447,1.0000000000000069,1.0000000000000069,0.9999999999999994,1.0593385503776303,64,61,95.3125,64,64,100.0,4708.66379817125,4738.6232540924875,7971.144576959725,514.0383778582344,8376.877927000724,9.67982854009485,9.74141764666575,16.38666850736809,1.0567336242244987,17.220754233114846,64,0,0.0,64,3,4.6875
random,od_baseline,43,warm_2_4s,length,128,100.0,13239.476069135424,13239.476069135424,25,491.5269437607528,372.65086947459713,744.1386016188335,372.65086947459713,744.1386016188335,0.9999999999999979,0.9999999999999963,1.000000000000001,0.9999999999999963,1.000000000000001,25,25,100.0,25,25,100.0,3320.8895457161784,3298.0234385313925,4092.0210347426455,2479.120132659049,4141.423702034008,7.442044577788334,7.339781575261501,10.76217894592825,3.733288660768748,10.873166388302636,25,0,0.0,25,0,0.0
random,od_baseline,43,warm_2_4s,length,160,100.0,29045.318552627934,29045.318552627934,40,767.2865367978645,915.9373744307086,915.937374430709,458.5501817142649,915.937374430709,0.999999999999998,0.999999999999998,0.9999999999999986,0.9999999999999978,0.9999999999999988,40,40,100.0,40,40,100.0,3728.866424991584,3609.9236276963593,4641.893054553523,2604.8562272704594,4882.804151030306,5.284380393069368,4.673688272918687,9.293984036371059,3.256868871325007,9.715406011119986,40,0,0.0,40,0,0.0
random,od_baseline,43,warm_2_4s,length,32,100.0,4919.645990702711,4919.645990702711,29,173.8096735580588,228.74273596704734,228.74273596704734,114.95282097699965,228.74273596704734,1.0000000000000009,1.0000000000000047,1.0000000000000047,0.9999999999999969,1.0000000000000047,29,29,100.0,29,29,100.0,3052.282048560186,2833.866628761114,4094.7080807989873,2146.7574229714155,4139.680042524669,19.49834020786169,18.097536627878103,35.29551902303047,10.38502992847252,35.62077073009165,29,0,0.0,29,0,0.0
random,od_baseline,43,warm_2_4s,length,64,100.0,8135.271867479087,8135.271867479087,24,317.3375195404677,400.54135968551054,400.54135968551054,200.85214333740805,400.54135968551054,0.9999999999999983,1.000000000000001,1.000000000000001,0.9999999999999943,1.000000000000001,24,24,100.0,24,24,100.0,3527.5206625532624,3702.681702264619,4095.7673638937704,2493.204361769027,4349.854004798681,12.429617315081037,9.986689053829986,19.89747753599566,6.87215784383444,20.3919524872251,24,0,0.0,24,0,0.0
random,od_baseline,43,warm_2_4s,length,80,100.0,8660.28752005484,8660.28752005484,25,340.85744692409656,243.80186035081715,486.4408267840172,243.80186035081715,486.4408267840181,0.9999999999999968,0.9999999999999943,1.000000000000003,0.9999999999999943,1.000000000000005,25,25,100.0,25,25,100.0,3340.9733783983047,3226.889783217355,4397.478084155141,2321.335383791053,4479.778875709639,10.81384169676676,10.522499906813549,16.89652796014298,5.2737716316346654,17.011091301703104,25,0,0.0,25,0,0.0
random,od_baseline,43,warm_2_4s,category,LL,100.0,42284.79462176336,42284.79462176336,65,661.2251548605138,744.1386016188335,915.937374430709,372.65086947459713,915.937374430709,0.999999999999998,0.999999999999998,1.000000000000001,0.9999999999999963,1.000000000000001,65,65,100.0,65,65,100.0,3571.95224065489,3510.4958976856133,4455.001191826941,2479.120132659049,4882.804151030306,6.114251233345893,5.366390132481143,10.400091365051384,3.256868871325007,10.873166388302636,65,0,0.0,65,0,0.0
random,od_baseline,43,warm_2_4s,category,SL,100.00000000000001,21715.20537823664,21715.20537823664,78,271.5130407084275,228.74273596704734,486.44082678401537,114.95282097699965,486.4408267840181,0.9999999999999989,0.9999999999999969,1.0000000000000047,0.9999999999999943,1.000000000000005,78,78,100.0,78,78,100.0,3291.038586788222,3249.512572687155,4147.335705952844,2146.7574229714155,4479.778875709639,14.53985543601414,12.60435500966439,32.40352361094853,5.2737716316346654,35.62077073009165,78,0,0.0,78,0,0.0
random,od_baseline,43,warm_2_4s,profile,128:2048,100.0,6950.63650516653,6950.63650516653,17,372.65086947459713,372.65086947459713,372.65086947459713,372.65086947459713,372.65086947459713,0.9999999999999962,0.9999999999999963,0.9999999999999963,0.9999999999999963,0.9999999999999963,17,17,100.0,17,17,100.0,3270.536255969217,3298.0234385313925,4051.8949085429567,2479.120132659049,4051.8949085429567,8.77640849350588,8.85016971295756,10.873166388302636,6.652661608315492,10.873166388302636,17,0,0.0,17,0,0.0
random,od_baseline,43,warm_2_4s,profile,128:4096,100.0,6288.839563968895,6288.839563968895,8,744.1386016188335,744.1386016188335,744.1386016188335,744.1386016188333,744.1386016188335,1.000000000000001,1.000000000000001,1.000000000000001,1.0000000000000007,1.000000000000001,8,8,100.0,8,8,100.0,3427.890286428472,3051.9457159713484,4141.423702034008,2778.084203463901,4141.423702034008,4.606521256888548,4.101313531285714,5.565392916083869,3.733288660768748,5.565392916083869,8,0,0.0,8,0,0.0
random,od_baseline,43,warm_2_4s,profile,160:2048,100.0,6064.149985214001,6064.149985214001,13,458.5501817142649,458.5501817142649,458.55018171426536,458.5501817142649,458.55018171426536,0.9999999999999978,0.9999999999999978,0.9999999999999988,0.9999999999999978,0.9999999999999988,13,13,100.0,13,13,100.0,3428.0638302870752,3364.8683911740354,4455.001191826941,2604.8562272704594,4455.001191826941,7.475874979421964,7.338059225262218,9.715406011119986,5.680635034386728,9.715406011119986,13,0,0.0,13,0,0.0
random,od_baseline,43,warm_2_4s,profile,160:4096,100.0,22981.168567413933,22981.168567413933,27,915.9373744307087,915.9373744307086,915.937374430709,915.9373744307086,915.937374430709,0.9999999999999981,0.999999999999998,0.9999999999999986,0.999999999999998,0.9999999999999986,27,27,100.0,27,27,100.0,3873.697303923385,3705.510784762356,4869.556559071115,2983.087922866538,4882.804151030306,4.2292163329736745,4.0455940419130405,5.316473260082577,3.256868871325007,5.330936685562321,27,0,0.0,27,0,0.0
random,od_baseline,43,warm_2_4s,profile,32:2048,100.00000000000001,1561.0344452858412,1561.0344452858412,14,114.95282097699966,114.95282097699965,114.95282097699987,114.95282097699965,114.95282097699987,0.9999999999999971,0.9999999999999969,0.9999999999999989,0.9999999999999969,0.9999999999999989,14,14,100.0,14,14,100.0,2946.0048567287326,2648.0109573900254,4094.7080807989873,2146.7574229714155,4094.7080807989873,25.627947463056824,23.035632661157962,35.62077073009165,18.67511736315669,35.62077073009165,14,0,0.0,14,0,0.0
random,od_baseline,43,warm_2_4s,profile,32:4096,100.0,3358.61154541687,3358.61154541687,15,228.74273596704734,228.74273596704734,228.74273596704734,228.74273596704734,228.74273596704734,1.0000000000000047,1.0000000000000047,1.0000000000000047,1.0000000000000047,1.0000000000000047,15,15,100.0,15,15,100.0,3151.474094269543,2943.385661251292,4139.680042524669,2375.500158938463,4139.680042524669,13.777373436346233,12.867668338439957,18.097536627878103,10.38502992847252,18.097536627878103,15,0,0.0,15,0,0.0
random,od_baseline,43,warm_2_4s,profile,64:2048,100.0,2272.574049569778,2272.574049569778,10,200.85214333740805,200.85214333740805,200.85214333740805,200.85214333740805,200.85214333740805,0.9999999999999952,0.9999999999999952,0.9999999999999952,0.9999999999999952,0.9999999999999952,10,10,100.0,10,10,100.0,3502.8135470230286,3679.2440390683596,4095.7673638937704,2493.204361769027,4095.7673638937704,17.439761850779433,18.318171655692232,20.3919524872251,12.413132966078056,20.3919524872251,10,0,0.0,10,0,0.0
random,od_baseline,43,warm_2_4s,profile,64:4096,99.99999999999999,5862.697817909309,5862.697817909309,14,400.5413596855104,400.54135968551054,400.54135968551054,400.5413596855078,400.54135968551054,1.0000000000000007,1.000000000000001,1.000000000000001,0.9999999999999943,1.000000000000001,14,14,100.0,14,14,100.0,3545.168602217715,3702.681702264619,4349.854004798681,2752.58344674289,4349.854004798681,8.85094264672504,9.244193171890725,10.859937181553539,6.87215784383444,10.859937181553539,14,0,0.0,14,0,0.0
random,od_baseline,43,warm_2_4s,profile,80:2048,100.0,3390.2872491569333,3390.2872491569333,15,243.80186035081715,243.80186035081715,243.80186035081715,243.80186035081715,243.80186035081715,0.9999999999999943,0.9999999999999943,0.9999999999999943,0.9999999999999943,0.9999999999999943,15,15,100.0,15,15,100.0,3214.199051670769,3187.187521602109,4147.335705952844,2321.335383791053,4147.335705952844,13.183652688481127,13.072859727222374,17.011091301703104,9.521401438244848,17.011091301703104,15,0,0.0,15,0,0.0
random,od_baseline,43,warm_2_4s,profile,80:4096,100.0,5270.000270897908,5270.000270897908,10,486.4408267840158,486.44082678401537,486.4408267840181,486.44082678401537,486.4408267840181,1.0000000000000004,0.9999999999999994,1.000000000000005,0.9999999999999994,1.000000000000005,10,10,100.0,10,10,100.0,3531.1348684896075,3537.2412502898105,4479.778875709639,2565.377832762454,4479.778875709639,7.259125209195209,7.271678394421403,9.209298704071776,5.2737716316346654,9.209298704071776,10,0,0.0,10,0,0.0
random,od_baseline,43,long_2_6s,length,128,100.0,33051.290262329414,33051.290262329414,63,555.4464202122381,372.65086947460077,744.1386016188335,372.65086947459713,744.1386016188335,1.000000000000001,1.000000000000001,1.000000000000006,0.9999999999999963,1.000000000000006,63,63,100.0,63,63,100.0,4712.733401518831,5024.9443672235775,6302.516443666112,2479.120132659049,6741.79633993056,9.260501607930252,8.28658762218589,15.862732002656893,3.733288660768748,17.02236146357643,63,0,0.0,63,0,0.0
random,od_baseline,43,long_2_6s,length,160,100.0,47611.91956602975,47611.91956602975,63,734.4345201781517,915.9373744307086,915.937374430709,458.5501817142649,915.937374430709,0.999999999999998,0.999999999999998,0.9999999999999986,0.9999999999999978,0.9999999999999988,63,63,100.0,63,63,100.0,4420.8892065426535,4295.415183336254,6295.015497784227,2604.8562272704594,6827.198247463339,6.72078457519031,5.680635034386728,12.996472134378427,3.256868871325007,13.728084185357075,63,0,0.0,63,0,0.0
random,od_baseline,43,long_2_6s,length,32,100.0,9404.959917525584,9404.959917525584,58,165.96209321391757,114.95282097699965,228.74273596704734,114.95282097699965,228.74273596704734,1.0000000000000004,0.9999999999999969,1.0000000000000047,0.9999999999999969,1.0000000000000047,58,58,100.0,58,58,100.0,4123.52212454911,4115.0348333544625,6112.778525786458,2146.7574229714155,6186.623944824903,27.934355896777227,24.285570140842704,49.2225767830435,10.38502992847252,51.46012224482951,58,0,0.0,58,0,0.0
random,od_baseline,43,long_2_6s,length,64,100.0,17610.620729612794,17610.620729612794,58,304.1396690347025,400.5413596855069,400.54135968551054,200.85214333740805,400.54135968551054,1.000000000000001,1.000000000000001,1.0000000000000133,0.999999999999992,1.0000000000000133,58,58,100.0,58,58,100.0,4577.231339318396,4550.706148136092,6115.561055017875,2493.204361769027,6398.102329140678,16.926647434153892,14.68893200806722,30.004919122384965,6.87215784383444,30.378263663054568,58,0,0.0,58,0,0.0
random,od_baseline,43,long_2_6s,length,80,100.0,20321.20952450246,20321.20952450246,54,369.61465776062494,486.44082678401537,486.440826784019,243.80186035081715,486.440826784019,0.9999999999999996,0.9999999999999994,1.0000000000000069,0.9999999999999943,1.0000000000000069,54,54,100.0,54,54,100.0,4425.463455085638,4496.976168425398,6203.336519214438,2321.335383791053,6354.7885792302095,13.19786092593744,11.411124395402377,24.490161485422846,5.2737716316346654,25.44417220725121,54,0,0.0,54,0,0.0
random,od_baseline,43,long_2_6s,category,LL,100.0,80663.20982835916,80663.20982835916,126,644.9404701951948,744.1386016188335,915.937374430709,372.65086947459713,915.937374430709,0.9999999999999996,0.999999999999998,1.000000000000006,0.9999999999999963,1.000000000000006,126,126,100.0,126,126,100.0,4566.811304030743,4464.671904217246,6302.516443666112,2479.120132659049,6827.198247463339,7.9906430915602815,7.283521228267343,14.950347473156986,3.256868871325007,17.02236146357643,126,0,0.0,126,0,0.0
random,od_baseline,43,long_2_6s,category,SL,100.00000000000001,47336.79017164084,47336.79017164084,170,277.7946689970218,228.74273596704734,486.440826784019,114.95282097699965,486.440826784019,1.0000000000000004,0.9999999999999989,1.0000000000000133,0.999999999999992,1.0000000000000133,170,170,100.0,170,170,100.0,4374.227808699646,4479.778875709639,6113.323769465616,2146.7574229714155,6398.102329140678,19.49778048938016,16.19886181110477,44.58871241822101,5.2737716316346654,51.46012224482951,170,0,0.0,170,0,0.0
random,od_baseline,43,long_2_6s,profile,128:2048,100.0,11859.54765970467,11859.54765970467,32,372.65086947459884,372.65086947459713,372.65086947460077,372.65086947459713,372.65086947460077,1.0000000000000009,0.9999999999999963,1.000000000000006,0.9999999999999963,1.000000000000006,32,32,100.0,32,32,100.0,4302.080655515727,4010.53534164138,6289.201838365276,2479.120132659049,6343.397799912656,11.544534061013309,10.76217894592825,16.87692785269075,6.652661608315492,17.02236146357643,32,0,0.0,32,0,0.0
random,od_baseline,43,long_2_6s,profile,128:4096,99.99999999999999,21191.74260262474,21191.74260262474,31,744.1386016188335,744.1386016188335,744.1386016188335,744.1386016188333,744.1386016188335,1.000000000000001,1.000000000000001,1.000000000000001,1.0000000000000007,1.000000000000001,31,31,100.0,31,31,100.0,5136.633010296227,5386.031656172357,6609.127014898409,2778.084203463901,6741.79633993056,6.902790688618712,7.237941486243746,8.881580663226737,3.733288660768748,9.059866435183112,31,0,0.0,31,0,0.0
random,od_baseline,43,long_2_6s,profile,160:2048,100.0,12159.576658154341,12159.576658154341,25,458.5501817142649,458.5501817142649,458.5501817142649,458.5501817142649,458.55018171426536,0.9999999999999979,0.9999999999999978,0.9999999999999978,0.9999999999999978,0.9999999999999988,25,25,100.0,25,25,100.0,4383.13664509493,4455.001191826941,6263.106154994289,2604.8562272704594,6295.015497784227,9.558684784964651,9.715406011119986,13.65849672456784,5.680635034386728,13.728084185357075,25,0,0.0,25,0,0.0
