order,policy,window,npu_id,seed_count,seeds,complete_seed_set,seed_interpretation,mean_U_percent,min_U_percent,max_U_percent,mean_active_ms,min_active_ms,max_active_ms,mean_compute_ms,min_compute_ms,max_compute_ms
ordered,asu_baseline,warm_2_4s,17,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,100.0,100.0,100.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0
ordered,asu_baseline,warm_2_4s,18,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,100.0,100.0,100.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0
ordered,asu_baseline,warm_2_4s,19,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,100.0,100.0,100.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0
ordered,asu_baseline,warm_2_4s,20,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,100.0,100.0,100.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0
ordered,asu_baseline,warm_2_4s,21,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,99.99144448647849,99.97433345943548,100.0,2000.0,2000.0,2000.0,1999.8288897295697,1999.4866691887096,2000.0
ordered,asu_baseline,warm_2_4s,22,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,100.0,100.0,100.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0
ordered,asu_baseline,warm_2_4s,23,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,100.0,100.0,100.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0
ordered,asu_baseline,warm_2_4s,24,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,99.96542825112692,99.8962847533808,100.0,2000.0,2000.0,2000.0,1999.3085650225385,1997.9256950676158,2000.0
ordered,asu_baseline,warm_2_4s,25,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,99.99937319230952,99.99811957692856,100.0,2000.0,2000.0,2000.0,1999.9874638461904,1999.9623915385712,2000.0
ordered,asu_baseline,warm_2_4s,26,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,100.0,100.0,100.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0
ordered,asu_baseline,warm_2_4s,27,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,100.0,100.0,100.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0
ordered,asu_baseline,warm_2_4s,28,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,99.96494036497785,99.89482109493353,100.0,2000.0,2000.0,2000.0,1999.2988072995568,1997.8964218986705,2000.0
ordered,asu_baseline,warm_2_4s,29,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,100.0,100.0,100.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0
ordered,asu_baseline,warm_2_4s,30,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,100.0,100.0,100.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0
