order,policy,seed,window,ssu_id,start_ms,end_ms,duration_ms,demand_GiB_s,capacity_GiB_s,margin_GiB_s,active_npu_count,strictly_underload,at_capacity,overloaded
ordered,od_baseline,43,warm_2_4s,0,2144.431893028891,2144.4403853628755,0.008492333984577272,34.37319555879822,40,5.626804441201777,32,True,False,False
ordered,od_baseline,43,warm_2_4s,1,2144.431893028891,2144.4403853628755,0.008492333984577272,38.35522093758545,40,1.6447790624145497,32,True,False,False
ordered,od_baseline,43,warm_2_4s,2,2144.431893028891,2144.4403853628755,0.008492333984577272,37.248184836428834,40,2.751815163571166,32,True,False,False
ordered,od_baseline,43,warm_2_4s,0,2144.4403853628755,2144.5116202017425,0.07123483886698523,34.400733770269774,40,5.599266229730226,32,True,False,False
ordered,od_baseline,43,warm_2_4s,1,2144.4403853628755,2144.5116202017425,0.07123483886698523,38.404789718234255,40,1.5952102817657448,32,True,False,False
ordered,od_baseline,43,warm_2_4s,2,2144.4403853628755,2144.5116202017425,0.07123483886698523,37.17107784430848,40,2.8289221556915223,32,True,False,False
ordered,od_baseline,43,warm_2_4s,0,2144.5116202017425,2144.738313219321,0.22669301757832727,34.351164989620976,40,5.648835010379024,32,True,False,False
ordered,od_baseline,43,warm_2_4s,1,2144.5116202017425,2144.738313219321,0.22669301757832727,38.45986614117737,40,1.540133858822628,32,True,False,False
ordered,od_baseline,43,warm_2_4s,2,2144.5116202017425,2144.738313219321,0.22669301757832727,37.165570202014166,40,2.834429797985834,32,True,False,False
ordered,od_baseline,43,warm_2_4s,0,2144.738313219321,2144.7591940542816,0.02088083496073523,34.32913442044373,40,5.670865579556271,32,True,False,False
ordered,od_baseline,43,warm_2_4s,1,2144.738313219321,2144.7591940542816,0.02088083496073523,38.498419637237554,40,1.5015803627624464,32,True,False,False
ordered,od_baseline,43,warm_2_4s,2,2144.738313219321,2144.7591940542816,0.02088083496073523,37.14904727513123,40,2.850952724868769,32,True,False,False
ordered,od_baseline,43,warm_2_4s,0,2144.7591940542816,2144.792763390219,0.0335693359375,34.42827198174133,40,5.571728018258668,32,True,False,False
ordered,od_baseline,43,warm_2_4s,1,2144.7591940542816,2144.792763390219,0.0335693359375,38.32768272611389,40,1.672317273886108,32,True,False,False
ordered,od_baseline,43,warm_2_4s,2,2144.7591940542816,2144.792763390219,0.0335693359375,37.220646624957276,40,2.7793533750427244,32,True,False,False
ordered,od_baseline,43,warm_2_4s,0,2144.792763390219,2144.7969595572113,0.0041961669921875,34.27405799750061,40,5.725942002499387,32,True,False,False
ordered,od_baseline,43,warm_2_4s,1,2144.792763390219,2144.7969595572113,0.0041961669921875,38.36072857987976,40,1.639271420120238,32,True,False,False
ordered,od_baseline,43,warm_2_4s,2,2144.792763390219,2144.7969595572113,0.0041961669921875,37.34181475543213,40,2.6581852445678678,32,True,False,False
ordered,od_baseline,43,warm_2_4s,0,2144.7969595572113,2144.8263327261566,0.0293731689453125,34.32913442044373,40,5.670865579556271,32,True,False,False
ordered,od_baseline,43,warm_2_4s,1,2144.7969595572113,2144.8263327261566,0.0293731689453125,38.592049556240845,40,1.4079504437591552,32,True,False,False
ordered,od_baseline,43,warm_2_4s,2,2144.7969595572113,2144.8263327261566,0.0293731689453125,37.05541735612793,40,2.9445826438720673,32,True,False,False
ordered,od_baseline,43,warm_2_4s,0,2144.8263327261566,2144.834725060141,0.008392333984375,34.433779624035644,40,5.566220375964356,32,True,False,False
ordered,od_baseline,43,warm_2_4s,1,2144.8263327261566,2144.834725060141,0.008392333984375,38.38275914905701,40,1.6172408509429914,32,True,False,False
ordered,od_baseline,43,warm_2_4s,2,2144.8263327261566,2144.834725060141,0.008392333984375,37.160062559719854,40,2.8399374402801456,32,True,False,False
ordered,od_baseline,43,warm_2_4s,0,2144.834725060141,2144.8600020620943,0.02527700195332727,34.41725669715271,40,5.582743302847291,32,True,False,False
ordered,od_baseline,43,warm_2_4s,1,2144.834725060141,2144.8600020620943,0.02527700195332727,38.45435849888306,40,1.5456415011169398,32,True,False,False
ordered,od_baseline,43,warm_2_4s,2,2144.834725060141,2144.8600020620943,0.02527700195332727,37.10498613677674,40,2.8950138632232623,32,True,False,False
ordered,od_baseline,43,warm_2_4s,0,2144.8600020620943,2144.8641982290865,0.0041961669921875,34.49436368927307,40,5.505636310726928,32,True,False,False
ordered,od_baseline,43,warm_2_4s,1,2144.8600020620943,2144.8641982290865,0.0041961669921875,38.2340528071106,40,1.7659471928893993,32,True,False,False
ordered,od_baseline,43,warm_2_4s,2,2144.8600020620943,2144.8641982290865,0.0041961669921875,37.248184836428834,40,2.751815163571166,32,True,False,False
ordered,od_baseline,43,warm_2_4s,0,2144.8641982290865,2144.9774947378755,0.1132965087890625,34.505378973861696,40,5.494621026138304,32,True,False,False
ordered,od_baseline,43,warm_2_4s,1,2144.8641982290865,2144.9774947378755,0.1132965087890625,38.16245345728455,40,1.837546542715451,32,True,False,False
ordered,od_baseline,43,warm_2_4s,2,2144.8641982290865,2144.9774947378755,0.1132965087890625,37.30876890166626,40,2.6912310983337377,32,True,False,False
ordered,od_baseline,43,warm_2_4s,0,2144.9774947378755,2145.0319449087738,0.05445017089823523,34.466825477801514,40,5.533174522198486,32,True,False,False
