scenario,policy,seed,request_id,npu,total_K,miss,category,admission_ms,completion_ms,TTFT_ms,SLO_base_ms,SLO_multiple
full,od_baseline,19,2000009,2,64,2048,SL,2667.776180585205,2868.628323922613,200.85214333740805,200.85214333740902,1.0
full,od_baseline,19,2000010,2,160,1024,LL,2868.628323922613,3230.595570746338,361.96724682372496,229.85653940820262,1.5747528774063144
full,od_baseline,19,2000011,2,64,4096,SL,3230.595570746338,3631.1369304318487,400.54135968551054,400.5413596855101,1.0
full,od_baseline,19,2000012,2,64,1024,SL,3631.1369304318487,3771.9334443248777,140.796513893029,101.00752608339441,1.3939210210611808
full,od_baseline,19,2000013,2,64,256,SS,3771.9334443248777,3904.7041979386263,132.77075361374864,26.717256165257165,4.969475637487142
full,od_baseline,19,2000014,2,64,256,SS,3904.7041979386263,4045.334538514798,140.63034057617188,26.717256165257165,5.2636520646549805
full,od_baseline,19,3000009,3,200,1024,LL,2246.6027034123535,2716.6333653662746,470.030661953921,283.5436075005082,1.657701494656615
full,od_baseline,19,3000010,3,32,4096,SL,2716.6333653662746,2945.376101333322,228.74273596704734,228.74273596704626,1.0
full,od_baseline,19,3000011,3,64,256,SS,2945.376101333322,3082.523922157376,137.14782082405418,26.717256165257165,5.1333048564470385
full,od_baseline,19,3000012,3,128,2048,LL,3082.523922157376,3489.411810026355,406.88788786897885,372.6508694745985,1.0918742479861947
full,od_baseline,19,3000013,3,160,1024,LL,3489.411810026355,3855.0649463566897,365.65313633033475,229.85653940820262,1.5907884860346335
full,od_baseline,19,3000014,3,160,4096,LL,3855.0649463566897,4789.061711491256,933.996765134566,915.9373744307104,1.0197168400460568
full,od_baseline,19,4000008,4,64,1024,SL,2104.2247715629373,2248.817041834643,144.59227027170573,101.00752608339441,1.4314999671640967
full,od_baseline,19,4000009,4,160,4096,LL,2248.817041834643,3194.6985896406695,945.8815478060264,915.9373744307104,1.0326923807361037
full,od_baseline,19,4000010,4,32,1024,SL,3194.6985896406695,3264.589866369119,69.89127672844961,58.057852632638046,1.2038212499984755
full,od_baseline,19,4000011,4,80,256,SS,3264.589866369119,3458.6387600504668,194.04889368134764,32.085964974046185,6.047781135406419
full,od_baseline,19,4000012,4,160,256,LS,3458.6387600504668,3821.40849464433,362.7697345938632,58.92951067026337,6.155994347615069
full,od_baseline,19,4000013,4,200,1024,LL,3821.40849464433,4251.717236118227,430.3087414738975,283.5436075005082,1.5176104489434707
full,od_baseline,19,5000007,5,160,4096,LL,2009.1817648877268,2951.5434009443807,942.3616360566539,915.9373744307104,1.028849419582171
full,od_baseline,19,5000008,5,32,256,SS,2951.5434009443807,3023.455075521169,71.9116745767883,15.979837567787547,4.50015053480576
full,od_baseline,19,5000009,5,64,1024,SL,3023.455075521169,3180.882242640307,157.42716711913818,101.00752608339441,1.5585686851607696
full,od_baseline,19,5000010,5,128,256,LS,3180.882242640307,3482.765726026128,301.8834833858209,48.19209238871334,6.264170498156716
full,od_baseline,19,5000011,5,160,256,LS,3482.765726026128,3859.383805923627,376.6180798974988,58.92951067026337,6.390992825391733
full,od_baseline,19,5000012,5,200,1024,LL,3859.383805923627,4332.0612455176415,472.6774395940147,283.5436075005082,1.667036135149573
full,od_baseline,19,6000008,6,64,2048,SL,2005.739625625775,2219.4510050317444,213.7113794059694,200.85214333740902,1.0640233947962323
full,od_baseline,19,6000009,6,200,1024,LL,2219.4510050317444,2687.545535776431,468.0945307446864,283.5436075005082,1.6508731579986244
full,od_baseline,19,6000010,6,160,256,LS,2687.545535776431,3018.6312950349547,331.0857592585239,58.92951067026337,5.618335456934217
full,od_baseline,19,6000011,6,80,2048,SL,3018.6312950349547,3275.926112670153,257.29481763519834,243.80186035081854,1.0553439471912318
full,od_baseline,19,6000012,6,32,1024,SL,3275.926112670153,3344.144996374002,68.21888370384886,58.057852632638046,1.1750156199455895
full,od_baseline,19,6000013,6,200,256,LS,3344.144996374002,3796.751072302835,452.606075928833,72.35128428205302,6.255674386710278
full,od_baseline,19,6000014,6,32,2048,SL,3796.751072302835,3912.2104588187967,115.4593865159618,114.952820977,1.004406725599741
full,od_baseline,19,6000015,6,80,256,SS,3912.2104588187967,4061.3174404703886,149.10698165159192,32.085964974046185,4.647109157296723
full,od_baseline,19,7000006,7,64,4096,SL,2123.9715899927246,2526.1383835136357,402.16679352091114,400.5413596855101,1.0040580923694804
full,od_baseline,19,7000007,7,64,256,SS,2526.1383835136357,2662.1309320450714,135.99254853143566,26.717256165257165,5.0900641776335895
full,od_baseline,19,7000008,7,160,2048,LL,2662.1309320450714,3163.6924173343823,501.5614852893109,458.55018171426593,1.0937984658827296
full,od_baseline,19,7000009,7,128,256,LS,3163.6924173343823,3439.482363501714,275.7899461673319,48.19209238871334,5.722721975689155
full,od_baseline,19,7000010,7,160,256,LS,3439.482363501714,3811.027177505658,371.5448140039439,58.92951067026337,6.304902412696096
full,od_baseline,19,7000011,7,64,2048,SL,3811.027177505658,4023.2112521264708,212.18407462081268,200.85214333740902,1.0564192698923172
full,od_baseline,19,8000005,8,160,1024,LL,2476.3924564226872,2817.583538373291,341.1910819506038,229.85653940820262,1.4843653473120553
full,od_baseline,19,8000006,8,128,256,LS,2817.583538373291,3083.336786206792,265.75324783350106,48.19209238871334,5.514457552287994
full,od_baseline,19,8000007,8,80,1024,SL,3083.336786206792,3272.7645197778807,189.42773357108854,122.48236916054397,1.5465714361125382
full,od_baseline,19,8000008,8,80,1024,SL,3272.7645197778807,3469.8081293970213,197.04360961914062,122.48236916054397,1.6087508020102501
full,od_baseline,19,8000009,8,64,1024,SL,3469.8081293970213,3616.671069446948,146.8629400499267,101.00752608339441,1.4539801710287694
full,od_baseline,19,8000010,8,160,256,LS,3616.671069446948,3966.944154434369,350.27308498742104,58.92951067026337,5.943933370622295
full,od_baseline,19,8000011,8,32,256,SS,3966.944154434369,4031.8653385826924,64.92118414832339,15.979837567787547,4.062693620815816
full,od_baseline,19,9000010,9,128,1024,LL,2222.3715389167533,2477.411158710969,255.03961979421592,186.90687789087698,1.3645277406170002
full,od_baseline,19,9000011,9,128,4096,LL,2477.411158710969,3232.179549397154,754.7683906861848,744.1386016188327,1.0142846897664328
full,od_baseline,19,9000012,9,200,1024,LL,3232.179549397154,3683.9003110694,451.72076167224577,283.5436075005082,1.5931262413363918
full,od_baseline,19,9000013,9,64,1024,SL,3683.9003110694,3828.8670380748777,144.96672700547788,101.00752608339441,1.435207183331959
full,od_baseline,19,9000014,9,80,256,SS,3828.8670380748777,3991.17011686199,162.30307878711255,32.085964974046185,5.058382346250046
full,od_baseline,19,9000015,9,80,2048,SL,3991.17011686199,4252.428821923083,261.25870506109277,243.80186035081854,1.0716025902556885
full,od_baseline,19,10000006,10,160,256,LS,2049.9649842418694,2414.1441666414003,364.1791823995309,58.92951067026337,6.179911868558933
full,od_baseline,19,10000007,10,80,256,SS,2414.1441666414003,2588.5593380533965,174.4151714119962,32.085964974046185,5.435871152794619
full,od_baseline,19,10000008,10,200,256,LS,2588.5593380533965,3031.3156627569365,442.75632470354003,72.35128428205302,6.119536496097378
full,od_baseline,19,10000009,10,64,256,SS,3031.3156627569365,3166.4766351700714,135.1609724131349,26.717256165257165,5.058939120735639
full,od_baseline,19,10000010,10,32,1024,SL,3166.4766351700714,3235.2229524403865,68.7463172703151,58.057852632638046,1.1841002405877545
full,od_baseline,19,10000011,10,128,1024,LL,3235.2229524403865,3533.540232807649,298.31728036726236,186.90687789087698,1.5960743859914603
full,od_baseline,19,10000012,10,80,1024,SL,3533.540232807649,3691.936525295459,158.39629248781011,122.48236916054397,1.293217085637786
full,od_baseline,19,10000013,10,160,1024,LL,3691.936525295459,4064.923649969971,372.98712467451196,229.85653940820262,1.6226952934853138
full,od_baseline,19,11000007,11,64,1024,SL,2255.7267703376515,2406.211169544604,150.48439920695273,101.00752608339441,1.489833530649082
full,od_baseline,19,11000008,11,80,1024,SL,2406.211169544604,2591.5671626001463,185.35599305554206,122.48236916054397,1.5133279534508872
full,od_baseline,19,11000009,11,32,256,SS,2591.5671626001463,2659.135464925466,67.56830232531956,15.979837567787547,4.228347255639507
full,od_baseline,19,11000010,11,200,1024,LL,2659.135464925466,3133.077762338931,473.942297413465,283.5436075005082,1.6714970285923851
full,od_baseline,19,11000011,11,200,256,LS,3133.077762338931,3585.5621837530302,452.4844214140994,72.35128428205302,6.253992944342796
full,od_baseline,19,11000012,11,200,256,LS,3585.5621837530302,4050.0149272833037,464.45274353027344,72.35128428205302,6.419412566605712
full,od_baseline,19,12000005,12,64,256,SS,2289.958713266665,2408.9091387345247,118.95042546785953,26.717256165257165,4.452194668947382
full,od_baseline,19,12000006,12,64,4096,SL,2408.9091387345247,2823.029786711878,414.1206479773532,400.5413596855101,1.0339023373329164
full,od_baseline,19,12000007,12,200,256,LS,2823.029786711878,3205.242488416116,382.21270170423804,72.35128428205302,5.282735551925057
full,od_baseline,19,12000008,12,128,256,LS,3205.242488416116,3511.9963252937064,306.7538368775904,48.19209238871334,6.365231756349981
full,od_baseline,19,12000009,12,160,256,LS,3511.9963252937064,3872.744401626752,360.74807633304545,58.92951067026337,6.121687966350004
full,od_baseline,19,12000010,12,160,2048,LL,3872.744401626752,4358.92862338907,486.184221762318,458.55018171426593,1.0602639387138473
full,od_baseline,19,13000008,13,80,2048,SL,2056.8550904430413,2310.2581065910517,253.40301614801047,243.80186035081854,1.0393809784034311
full,od_baseline,19,13000009,13,160,1024,LL,2310.2581065910517,2651.818157513916,341.5600509228643,229.85653940820262,1.485970561473943
full,od_baseline,19,13000010,13,160,256,LS,2651.818157513916,2983.0394066072204,331.2212490933043,58.92951067026337,5.62063464172702
full,od_baseline,19,13000011,13,32,1024,SL,2983.0394066072204,3057.488044469705,74.4486378624847,58.057852632638046,1.2823181445162914
full,od_baseline,19,13000012,13,160,1024,LL,3057.488044469705,3462.4547778996584,404.96673342995336,229.85653940820262,1.7618238509663293
full,od_baseline,19,13000013,13,128,1024,LL,3462.4547778996584,3749.8316604199536,287.3768825202951,186.90687789087698,1.537540435981581
full,od_baseline,19,13000014,13,64,2048,SL,3749.8316604199536,3950.6838037573616,200.85214333740805,200.85214333740902,1.0
full,od_baseline,19,13000015,13,200,1024,LL,3950.6838037573616,4400.605633335024,449.9218295776627,283.5436075005082,1.5867817777442095
full,od_baseline,19,14000008,14,160,1024,LL,2390.3863285254006,2743.2484401066895,352.8621115812889,229.85653940820262,1.535140625060227
full,od_baseline,19,14000009,14,80,256,SS,2743.2484401066895,2900.657550431326,157.40911032463646,32.085964974046185,4.905855580530681
full,od_baseline,19,14000010,14,200,256,LS,2900.657550431326,3330.9555553350615,430.29800490373555,72.35128428205302,5.947344393034809
full,od_baseline,19,14000011,14,128,1024,LL,3330.9555553350615,3628.5288650097973,297.5733096747358,186.90687789087698,1.5920939509164018
full,od_baseline,19,14000012,14,200,1024,LL,3628.5288650097973,4056.2639737891263,427.73510877932904,283.5436075005082,1.5085337756329507
full,od_baseline,19,15000005,15,32,1024,SL,2030.918756977312,2103.51455579783,72.59579882051798,58.057852632638046,1.2504044763740922
full,od_baseline,19,15000006,15,80,256,SS,2103.51455579783,2279.699527360037,176.184971562207,32.085964974046185,5.491029230528681
full,od_baseline,19,15000007,15,128,256,LS,2279.699527360037,2564.3128909431202,284.61336358308336,48.19209238871334,5.905810465489152
full,od_baseline,19,15000008,15,64,256,SS,2564.3128909431202,2714.1424219132355,149.82953097011523,26.717256165257165,5.607968499585371
full,od_baseline,19,15000009,15,64,2048,SL,2714.1424219132355,2930.336243679205,216.19382176596946,200.85214333740902,1.0763829460499614
full,od_baseline,19,15000010,15,32,256,SS,2930.336243679205,2993.888982894216,63.552739215011115,15.979837567787547,3.9770578984558584
full,od_baseline,19,15000011,15,80,1024,SL,2993.888982894216,3183.9106837183103,190.0217008240943,122.48236916054397,1.5514208463344061
full,od_baseline,19,15000012,15,200,1024,LL,3183.9106837183103,3674.4925046729154,490.58182095460506,283.5436075005082,1.7301812066199582
full,od_baseline,19,15000013,15,80,256,SS,3674.4925046729154,3845.8484615885527,171.3559569156373,32.085964974046185,5.340526833281915
full,od_baseline,19,15000014,15,80,4096,SL,3845.8484615885527,4347.270394557455,501.4219329689022,486.44082678401566,1.0307973865679212
full,od_baseline,19,16000007,16,64,4096,SL,2902.288792790084,3302.8301524755943,400.54135968551054,400.5413596855101,1.0
full,od_baseline,19,16000008,16,80,1024,SL,3302.8301524755943,3491.2716235620605,188.4414710864662,122.48236916054397,1.5385191548627397
full,od_baseline,19,16000009,16,200,4096,LL,3491.2716235620605,4665.5030718849475,1174.231448322887,1130.6863062355314,1.0385121336017
full,od_baseline,19,17000007,17,32,2048,SL,2335.291925922624,2450.244746899624,114.95282097699965,114.952820977,1.0
full,od_baseline,19,17000008,17,160,2048,LL,2450.244746899624,2940.1667978275464,489.92205092792256,458.55018171426593,1.068415345723721
full,od_baseline,19,17000009,17,200,1024,LL,2940.1667978275464,3382.435085849673,442.26828802212685,283.5436075005082,1.5597893104373168
full,od_baseline,19,17000010,17,32,256,SS,3382.435085849673,3454.3678562828877,71.9327704332145,15.979837567787547,4.501470689427903
full,od_baseline,19,17000011,17,160,1024,LL,3454.3678562828877,3848.9259540471194,394.55809776423166,229.85653940820262,1.716540668279771
full,od_baseline,19,17000012,17,128,2048,LL,3848.9259540471194,4230.09413048534,381.16817643822105,372.6508694745985,1.0228559964870902
full,od_baseline,19,18000007,18,160,256,LS,2016.7808397905394,2349.443467788861,332.6626279983218,58.92951067026337,5.645094015114364
full,od_baseline,19,18000008,18,200,4096,LL,2349.443467788861,3528.740452866393,1179.2969850775316,1130.6863062355314,1.0429921885264914
full,od_baseline,19,18000009,18,160,2048,LL,3528.740452866393,3987.2906345806578,458.5501817142649,458.55018171426593,1.0
full,od_baseline,19,18000010,18,64,1024,SL,3987.2906345806578,4124.5079835094475,137.21734892878976,101.00752608339441,1.3584863846234545
full,od_baseline,19,19000007,19,32,1024,SL,2054.6511107952533,2127.28174564158,72.63063484632676,58.057852632638046,1.251004499010637
full,od_baseline,19,19000008,19,64,1024,SL,2127.28174564158,2282.2932228649165,155.01147722333644,101.00752608339441,1.5346527455325951
full,od_baseline,19,19000009,19,128,256,LS,2282.2932228649165,2569.2350948249564,286.94187196003986,48.19209238871334,5.95412769475936
full,od_baseline,19,19000010,19,160,1024,LL,2569.2350948249564,2941.336895306885,372.1018004819284,229.85653940820262,1.6188436554381087
full,od_baseline,19,19000011,19,80,2048,SL,2941.336895306885,3185.138755657702,243.80186035081715,243.80186035081854,1.0
full,od_baseline,19,19000012,19,160,256,LS,3185.138755657702,3549.2199265290956,364.0811708713936,58.92951067026337,6.178248669136055
full,od_baseline,19,19000013,19,200,256,LS,3549.2199265290956,4017.7170299444365,468.4971034153409,72.35128428205302,6.475311503648778
full,od_baseline,19,20000008,20,64,1024,SL,2013.9948764811309,2172.451098743823,158.4562222626921,101.00752608339441,1.5687565907897454
full,od_baseline,19,20000009,20,128,1024,LL,2172.451098743823,2460.089281367219,287.638182623396,186.90687789087698,1.5389384589224673
full,od_baseline,19,20000010,20,64,2048,SL,2460.089281367219,2660.941424704627,200.85214333740805,200.85214333740902,1.0
full,od_baseline,19,20000011,20,80,2048,SL,2660.941424704627,2904.743285055444,243.80186035081715,243.80186035081854,1.0
full,od_baseline,19,20000012,20,64,4096,SL,2904.743285055444,3305.2846447409547,400.54135968551054,400.5413596855101,1.0
full,od_baseline,19,20000013,20,64,256,SS,3305.2846447409547,3448.4171953751497,143.132550634195,26.717256165257165,5.357307267964255
full,od_baseline,19,20000014,20,200,4096,LL,3448.4171953751497,4632.642888169127,1184.2256927939775,1130.6863062355314,1.0473512293048797
full,od_baseline,19,21000005,21,160,256,LS,2344.8898961279933,2664.411858389447,319.5219622614536,58.92951067026337,5.422104453731511
full,od_baseline,19,21000006,21,160,256,LS,2664.411858389447,3019.126442740033,354.71458435058594,58.92951067026337,6.0193030676153185
full,od_baseline,19,21000007,21,80,256,SS,3019.126442740033,3201.728435953787,182.6019932137542,32.085964974046185,5.691023890397499
full,od_baseline,19,21000008,21,64,1024,SL,3201.728435953787,3362.442096058276,160.713660104489,101.00752608339441,1.59110579514441
full,od_baseline,19,21000009,21,64,4096,SL,3362.442096058276,3769.2738357841436,406.83173972586746,400.5413596855101,1.0157046953785156
