scenario,policy,SLO_multiple,CDF_percent
semi,od_baseline,1.0061659440701425,81.48854157890301
semi,od_baseline,1.0069658080635573,81.70221679257823
semi,od_baseline,1.0072235310426088,81.89161073197218
semi,od_baseline,1.007283931418784,82.08100467136612
semi,od_baseline,1.0074367629227146,82.29467988504133
semi,od_baseline,1.0075825405505132,82.50835509871655
semi,od_baseline,1.007948263745786,82.70915831156796
semi,od_baseline,1.0083387720348551,82.89855225096188
semi,od_baseline,1.0083558563076347,83.0993554638133
semi,od_baseline,1.009032989683969,83.30015867666471
semi,od_baseline,1.0092231003040701,83.48955261605863
semi,od_baseline,1.0101296050808315,83.69035582891003
semi,od_baseline,1.010323360566018,83.89115904176144
semi,od_baseline,1.0104497367891885,84.08055298115539
semi,od_baseline,1.0105656035216706,84.26994692054933
semi,od_baseline,1.0107275631904695,84.47075013340074
semi,od_baseline,1.0108850745643345,84.67155334625214
semi,od_baseline,1.011221030350738,84.87235655910355
semi,od_baseline,1.0116772671895775,85.06175049849749
semi,od_baseline,1.0121689358606965,85.25114443789143
semi,od_baseline,1.012336917324058,85.45194765074284
semi,od_baseline,1.0126241225667696,85.64134159013678
semi,od_baseline,1.0135053456385161,85.83073552953073
semi,od_baseline,1.0156579603097784,86.02012946892465
semi,od_baseline,1.0194041359880472,86.22093268177605
semi,od_baseline,1.0201168045955542,86.43460789545126
semi,od_baseline,1.0207082212515708,86.63541110830268
semi,od_baseline,1.021501748408713,86.8490863219779
semi,od_baseline,1.0224256775168523,87.03848026137183
semi,od_baseline,1.0230103971872118,87.25215547504705
semi,od_baseline,1.029104693766844,87.45295868789844
semi,od_baseline,1.0292349096795625,87.65376190074986
semi,od_baseline,1.0306432756886128,87.85456511360125
semi,od_baseline,1.038953305428301,88.04395905299519
semi,od_baseline,1.0452944207636266,88.25763426667041
semi,od_baseline,1.0507945776026244,88.4584374795218
semi,od_baseline,1.0513610676782483,88.64783141891576
semi,od_baseline,1.0628979263268987,88.86150663259097
semi,od_baseline,1.0666669920787406,89.05090057198491
semi,od_baseline,1.0679825074704017,89.24029451137883
semi,od_baseline,1.0712017049925067,89.42968845077279
semi,od_baseline,1.0803977601860137,89.63049166362418
semi,od_baseline,1.0822941708325333,89.8312948764756
semi,od_baseline,1.0860403889354413,90.03209808932701
semi,od_baseline,1.0900868117222557,90.2329013021784
semi,od_baseline,1.093221946886229,90.44657651585362
semi,od_baseline,1.127364905368357,90.63597045524757
semi,od_baseline,1.1342698924776011,90.83677366809897
semi,od_baseline,1.1377102150041016,91.03757688095038
semi,od_baseline,1.1628757766233992,91.25125209462558
semi,od_baseline,1.1715980570747664,91.4649273083008
semi,od_baseline,1.1823018309148854,91.65432124769474
semi,od_baseline,1.2174845408784911,91.86799646136996
semi,od_baseline,1.2308163357475552,92.0573904007639
semi,od_baseline,1.2363731403448817,92.2581936136153
semi,od_baseline,1.242304182644352,92.44758755300924
semi,od_baseline,1.2472091281495161,92.64839076586065
semi,od_baseline,1.3076155734252846,92.86206597953587
semi,od_baseline,1.3112445639626606,93.06286919238728
semi,od_baseline,1.3147242561375014,93.26367240523868
semi,od_baseline,1.346648726562969,93.46447561809008
semi,od_baseline,1.3565757999137955,93.653869557484
semi,od_baseline,1.3641398469190842,93.84326349687795
semi,od_baseline,1.38230185221257,94.03265743627189
semi,od_baseline,1.385903621947054,94.22205137566584
semi,od_baseline,1.3948113656060348,94.41144531505977
semi,od_baseline,1.4355128535128396,94.61224852791118
semi,od_baseline,1.4493425852030046,94.8016424673051
semi,od_baseline,1.4966786323065089,94.99103640669905
semi,od_baseline,1.4983066416053656,95.18043034609299
semi,od_baseline,1.5,95.18043034609299
semi,od_baseline,1.5079038312056112,95.36982428548694
semi,od_baseline,1.5532505958848044,95.55921822488088
semi,od_baseline,1.5640557620340072,95.76002143773228
semi,od_baseline,1.567912092543472,95.94941537712621
semi,od_baseline,1.593029977316963,96.15021858997763
semi,od_baseline,1.600549608803801,96.33961252937156
semi,od_baseline,1.658371765403636,96.52900646876552
semi,od_baseline,1.7008545924160254,96.72980968161691
semi,od_baseline,1.7516593601111279,96.93061289446833
semi,od_baseline,1.7937006835258493,97.13141610731974
semi,od_baseline,1.806441254447481,97.34509132099495
semi,od_baseline,1.8441340485677904,97.53448526038888
semi,od_baseline,1.955373659418944,97.72387919978281
semi,od_baseline,1.9695483659646276,97.91327313917675
semi,od_baseline,1.992368311861075,98.12694835285197
semi,od_baseline,2.0,98.12694835285197
semi,od_baseline,2.100030612443107,98.34062356652717
semi,od_baseline,2.1038139361478563,98.54142677937858
semi,od_baseline,2.1569824254086085,98.73082071877252
semi,od_baseline,2.318747410347734,98.94449593244774
semi,od_baseline,2.4000091165334947,99.15817114612295
semi,od_baseline,2.473533242054095,99.37184635979817
semi,od_baseline,2.50466872781213,99.58552157347339
semi,od_baseline,2.6821018832768515,99.78632478632478
semi,od_baseline,2.7630957182649256,100.0
near35,od_baseline,0.0,0.0
near35,od_baseline,0.5,0.0
near35,od_baseline,1.0,80.49714979908418
near35,od_baseline,1.0000572163359314,80.68872068031024
near35,od_baseline,1.000129687632023,80.89197271283058
near35,od_baseline,1.000519393695032,81.0952247453509
near35,od_baseline,1.0011247912709322,81.28679562657695
near35,od_baseline,1.00117041604992,81.49004765909727
near35,od_baseline,1.0015170481351898,81.68161854032333
near35,od_baseline,1.001580230400128,81.88487057284365
near35,od_baseline,1.002316269775684,82.07644145406971
near35,od_baseline,1.0026994881300286,82.27969348659005
near35,od_baseline,1.0027246830673389,82.47126436781609
near35,od_baseline,1.0028923922824433,82.66283524904216
near35,od_baseline,1.0031417548748773,82.8544061302682
near35,od_baseline,1.0034922299123885,83.04597701149424
near35,od_baseline,1.0038953313061199,83.23754789272031
near35,od_baseline,1.0045763484946157,83.42911877394636
near35,od_baseline,1.0052528006519241,83.6323708064667
near35,od_baseline,1.0057707544878747,83.835622838987
near35,od_baseline,1.0074826506664791,84.03887487150733
near35,od_baseline,1.008278247395833,84.23044575273339
near35,od_baseline,1.009294651814387,84.43369778525373
near35,od_baseline,1.0100787056329654,84.63694981777404
near35,od_baseline,1.011006124281045,84.82852069900008
near35,od_baseline,1.012360296540598,85.03177273152042
near35,od_baseline,1.0132238014258046,85.23502476404076
near35,od_baseline,1.0145352235672231,85.43827679656107
near35,od_baseline,1.0161602415462494,85.62984767778713
near35,od_baseline,1.0164752921599107,85.82141855901318
near35,od_baseline,1.0166151597540454,86.01298944023922
near35,od_baseline,1.017743793119754,86.21624147275956
near35,od_baseline,1.0186620494379328,86.41949350527987
near35,od_baseline,1.0194439174208672,86.61106438650593
near35,od_baseline,1.020140233276329,86.80263526773199
near35,od_baseline,1.0216948401608756,87.00588730025231
near35,od_baseline,1.0220641100274934,87.19745818147835
near35,od_baseline,1.0221769302844783,87.38902906270441
near35,od_baseline,1.02419560858625,87.59228109522475
near35,od_baseline,1.024582930551313,87.79553312774507
near35,od_baseline,1.0249806238110377,87.98710400897112
near35,od_baseline,1.0269259518410427,88.19035604149144
near35,od_baseline,1.0295181466984964,88.3819269227175
near35,od_baseline,1.0298427983941447,88.58517895523784
near35,od_baseline,1.0363542542386466,88.77674983646388
near35,od_baseline,1.038287846187984,88.96832071768993
near35,od_baseline,1.0398323966473022,89.17157275021026
near35,od_baseline,1.0448630507380399,89.37482478273057
near35,od_baseline,1.049510270612709,89.56639566395664
near35,od_baseline,1.0514104248487328,89.76964769647697
near35,od_baseline,1.053436377585646,89.96121857770302
near35,od_baseline,1.056911571509763,90.16447061022333
near35,od_baseline,1.0604945311423004,90.36772264274367
near35,od_baseline,1.0645815726624461,90.55929352396971
near35,od_baseline,1.0668385453781841,90.76254555649005
near35,od_baseline,1.0824669932821773,90.95411643771611
near35,od_baseline,1.0867288822257952,91.15736847023643
near35,od_baseline,1.0891429101761354,91.36062050275675
near35,od_baseline,1.094274319393943,91.56387253527708
near35,od_baseline,1.0946899036764748,91.75544341650314
near35,od_baseline,1.1130725991884556,91.94701429772918
near35,od_baseline,1.1167685920085961,92.13858517895524
near35,od_baseline,1.1233576615399923,92.3301560601813
near35,od_baseline,1.1237327036121136,92.5334080927016
near35,od_baseline,1.1311178705226101,92.73666012522193
near35,od_baseline,1.1470020628282225,92.928231006448
near35,od_baseline,1.1482431099080899,93.11980188767404
near35,od_baseline,1.1490631314601187,93.32305392019437
near35,od_baseline,1.1509937936103434,93.51462480142044
near35,od_baseline,1.163325850103148,93.71787683394075
near35,od_baseline,1.1657912419052983,93.90944771516682
near35,od_baseline,1.1848640691270298,94.10101859639286
near35,od_baseline,1.189097694076206,94.30427062891317
near35,od_baseline,1.1949724746159256,94.49584151013924
near35,od_baseline,1.197916509577748,94.68741239136529
near35,od_baseline,1.208396539666139,94.87898327259136
near35,od_baseline,1.221983272219948,95.0705541538174
near35,od_baseline,1.222839161791626,95.27380618633772
near35,od_baseline,1.2287418432830572,95.46537706756378
near35,od_baseline,1.2298671103954282,95.65694794878983
near35,od_baseline,1.2574439506113624,95.84851883001589
near35,od_baseline,1.2904954224549834,96.05177086253622
near35,od_baseline,1.2979781210229793,96.25502289505654
near35,od_baseline,1.3227429719233816,96.45827492757687
near35,od_baseline,1.3445006211913206,96.66152696009718
near35,od_baseline,1.4237969972915678,96.85309784132325
near35,od_baseline,1.4393061638398077,97.0446687225493
near35,od_baseline,1.5,97.0446687225493
near35,od_baseline,1.504607023424246,97.23623960377536
near35,od_baseline,1.5705791095260722,97.4278104850014
near35,od_baseline,1.6170977469824628,97.63106251752173
near35,od_baseline,1.648303133705511,97.82263339874778
near35,od_baseline,1.6925320973413673,98.01420427997382
near35,od_baseline,1.7232138499675949,98.2057751611999
near35,od_baseline,1.7491169713606336,98.4090271937202
near35,od_baseline,1.879356387352452,98.61227922624055
near35,od_baseline,2.0,98.61227922624055
near35,od_baseline,2.020380826631147,98.81553125876087
near35,od_baseline,2.0715793912411757,99.01878329128118
near35,od_baseline,2.2037247430195293,99.2220353238015
near35,od_baseline,2.2987238103825227,99.41360620502756
near35,od_baseline,2.5210195969223883,99.61685823754789
near35,od_baseline,2.7702937381879775,99.80842911877396
near35,od_baseline,2.776202514640799,100.0
