regime,policy,seed,request_id,npu_id,admission_ms,completion_ms,ideal_ms,ratio,passed,completed_after_window,raw_ratio,category,seq_len_k,miss_tokens
full,od_baseline,7,20000015,20,3059.533489393237,3259.0222728784665,122.48236916054397,1.628714278246443,False,False,1.628714278246443,SL,80,1024
full,od_baseline,7,20000016,20,3259.0222728784665,3556.3121448981983,48.19209238871334,6.1688517199422845,False,False,6.1688517199422845,LS,128,256
full,od_baseline,7,20000017,20,3556.3121448981983,3674.573229717234,114.952820977,1.0287793184535905,True,False,1.0287793184535905,SL,32,2048
full,od_baseline,7,20000018,20,3674.573229717234,4850.424055063658,1130.6863062355314,1.0399443407617286,True,True,1.0399443407617286,LL,200,4096
full,od_baseline,7,21000006,21,2136.1849189150707,2202.8001629999785,58.057852632638046,1.1473942122251188,True,False,1.1473942122251188,SL,32,1024
full,od_baseline,7,21000007,21,2202.8001629999785,2488.433703223394,48.19209238871334,5.92697942889716,False,False,5.92697942889716,LS,128,256
full,od_baseline,7,21000008,21,2488.433703223394,2644.884951893237,101.00752608339441,1.5489068462153304,False,False,1.5489068462153304,SL,64,1024
full,od_baseline,7,21000009,21,2644.884951893237,3125.1126835333034,72.35128428205302,6.637445850552629,False,False,6.637445850552629,LS,200,256
full,od_baseline,7,21000010,21,3125.1126835333034,3197.9066220543723,15.979837567787547,4.555361605665394,False,False,4.555361605665394,SS,32,256
full,od_baseline,7,21000011,21,3197.9066220543723,4156.917646452193,915.9373744307104,1.047026850491697,True,True,1.047026850491697,LL,160,4096
full,od_baseline,7,22000007,22,2182.8625503837525,2331.254574259451,32.085964974046185,4.6248265868185845,False,False,4.6248265868185845,SS,80,256
full,od_baseline,7,22000008,22,2331.254574259451,2835.6935512957343,486.44082678401566,1.0369996703838735,True,False,1.0369996703838735,SL,80,4096
full,od_baseline,7,22000009,22,2835.6935512957343,3119.3199043408517,186.90687789087698,1.5174741360278285,False,False,1.5174741360278285,LL,128,1024
full,od_baseline,7,22000010,22,3119.3199043408517,3497.925077484619,229.85653940820262,1.6471368363873338,False,False,1.6471368363873338,LL,160,1024
full,od_baseline,7,22000011,22,3497.925077484619,3870.180643594525,58.92951067026337,6.316963468317939,False,False,6.316963468317939,LS,160,256
full,od_baseline,7,22000012,22,3870.180643594525,4368.181271606843,458.55018171426593,1.0860329967607232,True,True,1.0860329967607232,LL,160,2048
full,od_baseline,7,23000009,23,2529.624911664812,2593.274582457986,58.057852632638046,1.0963145880699117,True,False,1.0963145880699117,SL,32,1024
full,od_baseline,7,23000010,23,2593.274582457986,2941.0401711824156,58.92951067026337,5.901382597088436,False,False,5.901382597088436,LS,160,256
full,od_baseline,7,23000011,23,2941.0401711824156,3713.2659988844584,744.1386016188327,1.0377446164224082,True,False,1.0377446164224082,LL,128,4096
full,od_baseline,7,23000012,23,3713.2659988844584,3957.0678592352756,243.80186035081854,1.0,True,False,0.9999999999999943,SL,80,2048
full,od_baseline,7,23000013,23,3957.0678592352756,4339.8659590009665,372.6508694745985,1.027229858085127,True,True,1.027229858085127,LL,128,2048
full,od_baseline,7,24000004,24,2111.3366599793744,2369.77947536136,186.90687789087698,1.3827357146957089,True,False,1.3827357146957089,LL,128,1024
full,od_baseline,7,24000005,24,2369.77947536136,2849.861087988679,458.55018171426593,1.0469554517077266,True,False,1.0469554517077266,LL,160,2048
full,od_baseline,7,24000006,24,2849.861087988679,3132.4026668464408,48.19209238871334,5.862820327011434,False,False,5.862820327011434,LS,128,256
full,od_baseline,7,24000007,24,3132.4026668464408,3323.627087076834,32.085964974046185,5.959752819809893,False,False,5.959752819809893,SS,80,256
full,od_baseline,7,24000008,24,3323.627087076834,3631.943858765386,48.19209238871334,6.397663110406057,False,False,6.397663110406057,LS,128,256
full,od_baseline,7,24000009,24,3631.943858765386,3788.0046977188995,26.717256165257165,5.84120008387888,False,False,5.84120008387888,SS,64,256
full,od_baseline,7,24000010,24,3788.0046977188995,4168.335093057416,58.92951067026337,6.453988689412901,False,True,6.453988689412901,LS,160,256
full,od_baseline,7,25000006,25,2363.2545089361797,3279.1918833668888,915.9373744307104,1.0,True,False,0.9999999999999986,LL,160,4096
full,od_baseline,7,25000007,25,3279.1918833668888,3448.000849538623,122.48236916054397,1.3782307390745145,True,False,1.3782307390745145,SL,80,1024
full,od_baseline,7,25000008,25,3448.000849538623,3586.8615991344477,101.00752608339441,1.3747564659803462,True,False,1.3747564659803462,SL,64,1024
full,od_baseline,7,25000009,25,3586.8615991344477,3893.3071022168283,186.90687789087698,1.6395624737859813,False,False,1.6395624737859813,LL,128,1024
full,od_baseline,7,25000010,25,3893.3071022168283,4022.2557200577667,26.717256165257165,4.826416943541597,False,True,4.826416943541597,SS,64,256
full,od_baseline,7,26000007,26,2039.0515152275027,2237.1042812263236,48.19209238871334,4.109652770445076,False,False,4.109652770445076,LS,128,256
full,od_baseline,7,26000008,26,2237.1042812263236,2553.603776626752,58.92951067026337,5.370814924484655,False,False,5.370814924484655,LS,160,256
full,od_baseline,7,26000009,26,2553.603776626752,3037.467343567483,72.35128428205302,6.687698383548325,False,False,6.687698383548325,LS,200,256
full,od_baseline,7,26000010,26,3037.467343567483,3199.370754407885,101.00752608339441,1.6028846276932918,False,False,1.6028846276932918,SL,64,1024
full,od_baseline,7,26000011,26,3199.370754407885,3268.0979619745876,58.057852632638046,1.1837710912522872,True,False,1.1837710912522872,SL,32,1024
full,od_baseline,7,26000012,26,3268.0979619745876,3456.1757100260525,32.085964974046185,5.86168277013323,False,False,5.86168277013323,SS,80,256
full,od_baseline,7,26000013,26,3456.1757100260525,3530.4109945153095,15.979837567787547,4.645559391598695,False,False,4.645559391598695,SS,32,256
full,od_baseline,7,26000014,26,3530.4109945153095,3683.8054789688995,26.717256165257165,5.741401119365786,False,False,5.741401119365786,SS,64,256
full,od_baseline,7,26000015,26,3683.8054789688995,3760.679854378591,15.979837567787547,4.810710689866842,False,False,4.810710689866842,SS,32,256
full,od_baseline,7,26000016,26,3760.679854378591,4946.4365520119,1130.6863062355314,1.0487052784614745,True,True,1.0487052784614745,LL,200,4096
full,od_baseline,7,27000005,27,2097.8063399912794,2519.971706943423,283.5436075005082,1.4888904414866315,True,False,1.4888904414866315,LL,200,1024
full,od_baseline,7,27000006,27,2519.971706943423,2867.37965206958,229.85653940820262,1.5114120573667669,False,False,1.5114120573667669,LL,160,1024
full,od_baseline,7,27000007,27,2867.37965206958,2997.61048690347,26.717256165257165,4.874409034683753,False,False,4.874409034683753,SS,64,256
full,od_baseline,7,27000008,27,2997.61048690347,3192.25768705242,32.085964974046185,6.0664281191604195,False,False,6.0664281191604195,SS,80,256
full,od_baseline,7,27000009,27,3192.25768705242,4370.877598862487,1130.6863062355314,1.0423933723351826,True,True,1.0423933723351826,LL,200,4096
full,od_baseline,7,28000007,28,2091.7827929956543,2154.1288220575957,58.057852632638046,1.0738604036294086,True,False,1.0738604036294086,SL,32,1024
full,od_baseline,7,28000008,28,2154.1288220575957,2509.988816909955,58.92951067026337,6.0387400269374885,False,False,6.0387400269374885,LS,160,256
full,od_baseline,7,28000009,28,2509.988816909955,2580.874908996072,58.057852632638046,1.2209561475628439,True,False,1.2209561475628439,SL,32,1024
full,od_baseline,7,28000010,28,2580.874908996072,2732.7022685196807,26.717256165257165,5.682745210978791,False,False,5.682745210978791,SS,64,256
full,od_baseline,7,28000011,28,2732.7022685196807,2916.187764469412,32.085964974046185,5.7185593794093315,False,False,5.7185593794093315,SS,80,256
full,od_baseline,7,28000012,28,2916.187764469412,3411.920697449319,72.35128428205302,6.851750288873248,False,False,6.851750288873248,LS,200,256
full,od_baseline,7,28000013,28,3411.920697449319,3792.2662148835875,58.92951067026337,6.454245302705288,False,False,6.454245302705288,LS,160,256
full,od_baseline,7,28000014,28,3792.2662148835875,4188.443076920887,372.6508694745985,1.063131457591579,True,True,1.063131457591579,LL,128,2048
full,od_baseline,7,29000005,29,2180.7072523359266,2639.2574340501915,458.55018171426593,1.0,True,False,0.9999999999999978,LL,160,2048
full,od_baseline,7,29000006,29,2639.2574340501915,2822.3733318384275,122.48236916054397,1.4950388292066472,True,False,1.4950388292066472,SL,80,1024
full,od_baseline,7,29000007,29,2822.3733318384275,2888.670195565114,15.979837567787547,4.148782079007436,False,False,4.148782079007436,SS,32,256
full,od_baseline,7,29000008,29,2888.670195565114,3286.4476571443297,58.92951067026337,6.750055397625071,False,False,6.750055397625071,LS,160,256
full,od_baseline,7,29000009,29,3286.4476571443297,3425.493635096829,26.717256165257165,5.204350966747603,False,False,5.204350966747603,SS,64,256
full,od_baseline,7,29000010,29,3425.493635096829,3817.417036102783,229.85653940820262,1.705078315435423,False,False,1.705078315435423,LL,160,1024
full,od_baseline,7,29000011,29,3817.417036102783,4101.932132734407,186.90687789087698,1.522229143422608,False,True,1.522229143422608,LL,128,1024
full,od_baseline,7,30000006,30,2108.198455036802,2445.3251384649443,72.35128428205302,4.659581191591477,False,False,4.659581191591477,LS,200,256
full,od_baseline,7,30000007,30,2445.3251384649443,2572.5220521129636,101.00752608339441,1.259281546436473,True,False,1.259281546436473,SL,64,1024
full,od_baseline,7,30000008,30,2572.5220521129636,2639.726051061502,58.057852632638046,1.1575350430849156,True,False,1.1575350430849156,SL,32,1024
full,od_baseline,7,30000009,30,2639.726051061502,2868.898933379157,228.74273596704626,1.001880480920149,True,False,1.001880480920149,SL,32,4096
full,od_baseline,7,30000010,30,2868.898933379157,3228.578318155072,58.92951067026337,6.103552883520108,False,False,6.103552883520108,LS,160,256
full,od_baseline,7,30000011,30,3228.578318155072,3406.5978970133574,32.085964974046185,5.548207105576617,False,False,5.548207105576617,SS,80,256
full,od_baseline,7,30000012,30,3406.5978970133574,3823.610578583252,229.85653940820262,1.8142302265732846,False,False,1.8142302265732846,LL,160,1024
full,od_baseline,7,30000013,30,3823.610578583252,3899.1426312616973,58.057852632638046,1.3009790967705186,True,False,1.3009790967705186,SL,32,1024
full,od_baseline,7,30000014,30,3899.1426312616973,4172.422655860113,48.19209238871334,5.6706403696723156,False,True,5.6706403696723156,LS,128,256
full,od_baseline,7,31000006,31,2994.717500148665,3178.313196950732,122.48236916054397,1.4989561196470569,True,False,1.4989561196470569,SL,80,1024
full,od_baseline,7,31000007,31,3178.313196950732,3332.4601185953884,32.085964974046185,4.804185311844078,False,False,4.804185311844078,SS,80,256
full,od_baseline,7,31000008,31,3332.4601185953884,3791.0401890264675,72.35128428205302,6.338243681250471,False,False,6.338243681250471,LS,200,256
full,od_baseline,7,31000009,31,3791.0401890264675,4277.246716098696,283.5436075005082,1.7147504447666213,False,True,1.7147504447666213,LL,200,1024
full,od_baseline,19,9,0,2313.270823987405,2588.566736157964,48.19209238871334,5.712470625887032,False,False,5.712470625887032,LS,128,256
full,od_baseline,19,10,0,2588.566736157964,2657.683591146169,15.979837567787547,4.325253914190719,False,False,4.325253914190719,SS,32,256
full,od_baseline,19,11,0,2657.683591146169,2808.283594569018,101.00752608339441,1.4909780415620701,True,False,1.4909780415620701,SL,64,1024
full,od_baseline,19,12,0,2808.283594569018,3183.892132123291,229.85653940820262,1.6340998542888054,False,False,1.6340998542888054,LL,160,1024
full,od_baseline,19,13,0,3183.892132123291,3667.795422153384,283.5436075005082,1.7066274013221259,False,False,1.7066274013221259,LL,200,1024
full,od_baseline,19,14,0,3667.795422153384,4040.4462916279813,372.6508694745985,1.0,True,True,0.9999999999999963,LL,128,2048
full,od_baseline,19,1000006,1,2838.290496464798,3039.142639802206,200.85214333740902,1.0,True,False,0.9999999999999952,SL,64,2048
full,od_baseline,19,1000007,1,3039.142639802206,3516.7285348880932,458.55018171426593,1.0415128248351302,True,False,1.0415128248351302,LL,160,2048
full,od_baseline,19,1000008,1,3516.7285348880932,3849.925645523236,58.92951067026337,5.654163878935427,False,False,5.654163878935427,LS,160,256
full,od_baseline,19,1000009,1,3849.925645523236,4118.040331641363,48.19209238871334,5.563458086765283,False,True,5.563458086765283,LS,128,256
full,od_baseline,19,2000008,2,2302.6784689892893,2667.776180585205,229.85653940820262,1.5883720886771822,False,False,1.5883720886771822,LL,160,1024
full,od_baseline,19,2000009,2,2667.776180585205,2868.628323922613,200.85214333740902,1.0,True,False,0.9999999999999952,SL,64,2048
full,od_baseline,19,2000010,2,2868.628323922613,3230.595570746338,229.85653940820262,1.5747528774063144,False,False,1.5747528774063144,LL,160,1024
full,od_baseline,19,2000011,2,3230.595570746338,3631.1369304318487,400.5413596855101,1.0,True,False,1.000000000000001,SL,64,4096
full,od_baseline,19,2000012,2,3631.1369304318487,3771.9334443248777,101.00752608339441,1.3939210210611808,True,False,1.3939210210611808,SL,64,1024
full,od_baseline,19,2000013,2,3771.9334443248777,3904.7041979386263,26.717256165257165,4.969475637487142,False,False,4.969475637487142,SS,64,256
full,od_baseline,19,2000014,2,3904.7041979386263,4045.334538514798,26.717256165257165,5.2636520646549805,False,True,5.2636520646549805,SS,64,256
full,od_baseline,19,3000009,3,2246.6027034123535,2716.6333653662746,283.5436075005082,1.657701494656615,False,False,1.657701494656615,LL,200,1024
full,od_baseline,19,3000010,3,2716.6333653662746,2945.376101333322,228.74273596704626,1.0,True,False,1.0000000000000047,SL,32,4096
full,od_baseline,19,3000011,3,2945.376101333322,3082.523922157376,26.717256165257165,5.1333048564470385,False,False,5.1333048564470385,SS,64,256
full,od_baseline,19,3000012,3,3082.523922157376,3489.411810026355,372.6508694745985,1.0918742479861947,True,False,1.0918742479861947,LL,128,2048
full,od_baseline,19,3000013,3,3489.411810026355,3855.0649463566897,229.85653940820262,1.5907884860346335,False,False,1.5907884860346335,LL,160,1024
full,od_baseline,19,3000014,3,3855.0649463566897,4789.061711491256,915.9373744307104,1.0197168400460568,True,True,1.0197168400460568,LL,160,4096
full,od_baseline,19,4000008,4,2104.2247715629373,2248.817041834643,101.00752608339441,1.4314999671640967,True,False,1.4314999671640967,SL,64,1024
full,od_baseline,19,4000009,4,2248.817041834643,3194.6985896406695,915.9373744307104,1.0326923807361037,True,False,1.0326923807361037,LL,160,4096
full,od_baseline,19,4000010,4,3194.6985896406695,3264.589866369119,58.057852632638046,1.2038212499984755,True,False,1.2038212499984755,SL,32,1024
full,od_baseline,19,4000011,4,3264.589866369119,3458.6387600504668,32.085964974046185,6.047781135406419,False,False,6.047781135406419,SS,80,256
full,od_baseline,19,4000012,4,3458.6387600504668,3821.40849464433,58.92951067026337,6.155994347615069,False,False,6.155994347615069,LS,160,256
full,od_baseline,19,4000013,4,3821.40849464433,4251.717236118227,283.5436075005082,1.5176104489434707,False,True,1.5176104489434707,LL,200,1024
full,od_baseline,19,5000007,5,2009.1817648877268,2951.5434009443807,915.9373744307104,1.028849419582171,True,False,1.028849419582171,LL,160,4096
full,od_baseline,19,5000008,5,2951.5434009443807,3023.455075521169,15.979837567787547,4.50015053480576,False,False,4.50015053480576,SS,32,256
full,od_baseline,19,5000009,5,3023.455075521169,3180.882242640307,101.00752608339441,1.5585686851607696,False,False,1.5585686851607696,SL,64,1024
full,od_baseline,19,5000010,5,3180.882242640307,3482.765726026128,48.19209238871334,6.264170498156716,False,False,6.264170498156716,LS,128,256
full,od_baseline,19,5000011,5,3482.765726026128,3859.383805923627,58.92951067026337,6.390992825391733,False,False,6.390992825391733,LS,160,256
full,od_baseline,19,5000012,5,3859.383805923627,4332.0612455176415,283.5436075005082,1.667036135149573,False,True,1.667036135149573,LL,200,1024
full,od_baseline,19,6000008,6,2005.739625625775,2219.4510050317444,200.85214333740902,1.0640233947962323,True,False,1.0640233947962323,SL,64,2048
full,od_baseline,19,6000009,6,2219.4510050317444,2687.545535776431,283.5436075005082,1.6508731579986244,False,False,1.6508731579986244,LL,200,1024
full,od_baseline,19,6000010,6,2687.545535776431,3018.6312950349547,58.92951067026337,5.618335456934217,False,False,5.618335456934217,LS,160,256
full,od_baseline,19,6000011,6,3018.6312950349547,3275.926112670153,243.80186035081854,1.0553439471912318,True,False,1.0553439471912318,SL,80,2048
full,od_baseline,19,6000012,6,3275.926112670153,3344.144996374002,58.057852632638046,1.1750156199455895,True,False,1.1750156199455895,SL,32,1024
full,od_baseline,19,6000013,6,3344.144996374002,3796.751072302835,72.35128428205302,6.255674386710278,False,False,6.255674386710278,LS,200,256
full,od_baseline,19,6000014,6,3796.751072302835,3912.2104588187967,114.952820977,1.004406725599741,True,False,1.004406725599741,SL,32,2048
full,od_baseline,19,6000015,6,3912.2104588187967,4061.3174404703886,32.085964974046185,4.647109157296723,False,True,4.647109157296723,SS,80,256
full,od_baseline,19,7000006,7,2123.9715899927246,2526.1383835136357,400.5413596855101,1.0040580923694804,True,False,1.0040580923694804,SL,64,4096
full,od_baseline,19,7000007,7,2526.1383835136357,2662.1309320450714,26.717256165257165,5.0900641776335895,False,False,5.0900641776335895,SS,64,256
full,od_baseline,19,7000008,7,2662.1309320450714,3163.6924173343823,458.55018171426593,1.0937984658827296,True,False,1.0937984658827296,LL,160,2048
full,od_baseline,19,7000009,7,3163.6924173343823,3439.482363501714,48.19209238871334,5.722721975689155,False,False,5.722721975689155,LS,128,256
full,od_baseline,19,7000010,7,3439.482363501714,3811.027177505658,58.92951067026337,6.304902412696096,False,False,6.304902412696096,LS,160,256
full,od_baseline,19,7000011,7,3811.027177505658,4023.2112521264708,200.85214333740902,1.0564192698923172,True,True,1.0564192698923172,SL,64,2048
full,od_baseline,19,8000005,8,2476.3924564226872,2817.583538373291,229.85653940820262,1.4843653473120553,True,False,1.4843653473120553,LL,160,1024
full,od_baseline,19,8000006,8,2817.583538373291,3083.336786206792,48.19209238871334,5.514457552287994,False,False,5.514457552287994,LS,128,256
full,od_baseline,19,8000007,8,3083.336786206792,3272.7645197778807,122.48236916054397,1.5465714361125382,False,False,1.5465714361125382,SL,80,1024
full,od_baseline,19,8000008,8,3272.7645197778807,3469.8081293970213,122.48236916054397,1.6087508020102501,False,False,1.6087508020102501,SL,80,1024
full,od_baseline,19,8000009,8,3469.8081293970213,3616.671069446948,101.00752608339441,1.4539801710287694,True,False,1.4539801710287694,SL,64,1024
full,od_baseline,19,8000010,8,3616.671069446948,3966.944154434369,58.92951067026337,5.943933370622295,False,False,5.943933370622295,LS,160,256
full,od_baseline,19,8000011,8,3966.944154434369,4031.8653385826924,15.979837567787547,4.062693620815816,False,True,4.062693620815816,SS,32,256
full,od_baseline,19,9000010,9,2222.3715389167533,2477.411158710969,186.90687789087698,1.3645277406170002,True,False,1.3645277406170002,LL,128,1024
full,od_baseline,19,9000011,9,2477.411158710969,3232.179549397154,744.1386016188327,1.0142846897664328,True,False,1.0142846897664328,LL,128,4096
full,od_baseline,19,9000012,9,3232.179549397154,3683.9003110694,283.5436075005082,1.5931262413363918,False,False,1.5931262413363918,LL,200,1024
full,od_baseline,19,9000013,9,3683.9003110694,3828.8670380748777,101.00752608339441,1.435207183331959,True,False,1.435207183331959,SL,64,1024
full,od_baseline,19,9000014,9,3828.8670380748777,3991.17011686199,32.085964974046185,5.058382346250046,False,False,5.058382346250046,SS,80,256
full,od_baseline,19,9000015,9,3991.17011686199,4252.428821923083,243.80186035081854,1.0716025902556885,True,True,1.0716025902556885,SL,80,2048
full,od_baseline,19,10000006,10,2049.9649842418694,2414.1441666414003,58.92951067026337,6.179911868558933,False,False,6.179911868558933,LS,160,256
full,od_baseline,19,10000007,10,2414.1441666414003,2588.5593380533965,32.085964974046185,5.435871152794619,False,False,5.435871152794619,SS,80,256
full,od_baseline,19,10000008,10,2588.5593380533965,3031.3156627569365,72.35128428205302,6.119536496097378,False,False,6.119536496097378,LS,200,256
full,od_baseline,19,10000009,10,3031.3156627569365,3166.4766351700714,26.717256165257165,5.058939120735639,False,False,5.058939120735639,SS,64,256
full,od_baseline,19,10000010,10,3166.4766351700714,3235.2229524403865,58.057852632638046,1.1841002405877545,True,False,1.1841002405877545,SL,32,1024
full,od_baseline,19,10000011,10,3235.2229524403865,3533.540232807649,186.90687789087698,1.5960743859914603,False,False,1.5960743859914603,LL,128,1024
full,od_baseline,19,10000012,10,3533.540232807649,3691.936525295459,122.48236916054397,1.293217085637786,True,False,1.293217085637786,SL,80,1024
full,od_baseline,19,10000013,10,3691.936525295459,4064.923649969971,229.85653940820262,1.6226952934853138,False,True,1.6226952934853138,LL,160,1024
full,od_baseline,19,11000007,11,2255.7267703376515,2406.211169544604,101.00752608339441,1.489833530649082,True,False,1.489833530649082,SL,64,1024
full,od_baseline,19,11000008,11,2406.211169544604,2591.5671626001463,122.48236916054397,1.5133279534508872,False,False,1.5133279534508872,SL,80,1024
full,od_baseline,19,11000009,11,2591.5671626001463,2659.135464925466,15.979837567787547,4.228347255639507,False,False,4.228347255639507,SS,32,256
full,od_baseline,19,11000010,11,2659.135464925466,3133.077762338931,283.5436075005082,1.6714970285923851,False,False,1.6714970285923851,LL,200,1024
full,od_baseline,19,11000011,11,3133.077762338931,3585.5621837530302,72.35128428205302,6.253992944342796,False,False,6.253992944342796,LS,200,256
full,od_baseline,19,11000012,11,3585.5621837530302,4050.0149272833037,72.35128428205302,6.419412566605712,False,True,6.419412566605712,LS,200,256
full,od_baseline,19,12000005,12,2289.958713266665,2408.9091387345247,26.717256165257165,4.452194668947382,False,False,4.452194668947382,SS,64,256
full,od_baseline,19,12000006,12,2408.9091387345247,2823.029786711878,400.5413596855101,1.0339023373329164,True,False,1.0339023373329164,SL,64,4096
full,od_baseline,19,12000007,12,2823.029786711878,3205.242488416116,72.35128428205302,5.282735551925057,False,False,5.282735551925057,LS,200,256
full,od_baseline,19,12000008,12,3205.242488416116,3511.9963252937064,48.19209238871334,6.365231756349981,False,False,6.365231756349981,LS,128,256
full,od_baseline,19,12000009,12,3511.9963252937064,3872.744401626752,58.92951067026337,6.121687966350004,False,False,6.121687966350004,LS,160,256
full,od_baseline,19,12000010,12,3872.744401626752,4358.92862338907,458.55018171426593,1.0602639387138473,True,True,1.0602639387138473,LL,160,2048
full,od_baseline,19,13000008,13,2056.8550904430413,2310.2581065910517,243.80186035081854,1.0393809784034311,True,False,1.0393809784034311,SL,80,2048
full,od_baseline,19,13000009,13,2310.2581065910517,2651.818157513916,229.85653940820262,1.485970561473943,True,False,1.485970561473943,LL,160,1024
full,od_baseline,19,13000010,13,2651.818157513916,2983.0394066072204,58.92951067026337,5.62063464172702,False,False,5.62063464172702,LS,160,256
full,od_baseline,19,13000011,13,2983.0394066072204,3057.488044469705,58.057852632638046,1.2823181445162914,True,False,1.2823181445162914,SL,32,1024
full,od_baseline,19,13000012,13,3057.488044469705,3462.4547778996584,229.85653940820262,1.7618238509663293,False,False,1.7618238509663293,LL,160,1024
full,od_baseline,19,13000013,13,3462.4547778996584,3749.8316604199536,186.90687789087698,1.537540435981581,False,False,1.537540435981581,LL,128,1024
full,od_baseline,19,13000014,13,3749.8316604199536,3950.6838037573616,200.85214333740902,1.0,True,False,0.9999999999999952,SL,64,2048
full,od_baseline,19,13000015,13,3950.6838037573616,4400.605633335024,283.5436075005082,1.5867817777442095,False,True,1.5867817777442095,LL,200,1024
full,od_baseline,19,14000008,14,2390.3863285254006,2743.2484401066895,229.85653940820262,1.535140625060227,False,False,1.535140625060227,LL,160,1024
full,od_baseline,19,14000009,14,2743.2484401066895,2900.657550431326,32.085964974046185,4.905855580530681,False,False,4.905855580530681,SS,80,256
full,od_baseline,19,14000010,14,2900.657550431326,3330.9555553350615,72.35128428205302,5.947344393034809,False,False,5.947344393034809,LS,200,256
full,od_baseline,19,14000011,14,3330.9555553350615,3628.5288650097973,186.90687789087698,1.5920939509164018,False,False,1.5920939509164018,LL,128,1024
full,od_baseline,19,14000012,14,3628.5288650097973,4056.2639737891263,283.5436075005082,1.5085337756329507,False,True,1.5085337756329507,LL,200,1024
full,od_baseline,19,15000005,15,2030.918756977312,2103.51455579783,58.057852632638046,1.2504044763740922,True,False,1.2504044763740922,SL,32,1024
full,od_baseline,19,15000006,15,2103.51455579783,2279.699527360037,32.085964974046185,5.491029230528681,False,False,5.491029230528681,SS,80,256
full,od_baseline,19,15000007,15,2279.699527360037,2564.3128909431202,48.19209238871334,5.905810465489152,False,False,5.905810465489152,LS,128,256
full,od_baseline,19,15000008,15,2564.3128909431202,2714.1424219132355,26.717256165257165,5.607968499585371,False,False,5.607968499585371,SS,64,256
full,od_baseline,19,15000009,15,2714.1424219132355,2930.336243679205,200.85214333740902,1.0763829460499614,True,False,1.0763829460499614,SL,64,2048
full,od_baseline,19,15000010,15,2930.336243679205,2993.888982894216,15.979837567787547,3.9770578984558584,False,False,3.9770578984558584,SS,32,256
full,od_baseline,19,15000011,15,2993.888982894216,3183.9106837183103,122.48236916054397,1.5514208463344061,False,False,1.5514208463344061,SL,80,1024
full,od_baseline,19,15000012,15,3183.9106837183103,3674.4925046729154,283.5436075005082,1.7301812066199582,False,False,1.7301812066199582,LL,200,1024
full,od_baseline,19,15000013,15,3674.4925046729154,3845.8484615885527,32.085964974046185,5.340526833281915,False,False,5.340526833281915,SS,80,256
full,od_baseline,19,15000014,15,3845.8484615885527,4347.270394557455,486.44082678401566,1.0307973865679212,True,True,1.0307973865679212,SL,80,4096
full,od_baseline,19,16000007,16,2902.288792790084,3302.8301524755943,400.5413596855101,1.0,True,False,1.000000000000001,SL,64,4096
full,od_baseline,19,16000008,16,3302.8301524755943,3491.2716235620605,122.48236916054397,1.5385191548627397,False,False,1.5385191548627397,SL,80,1024
full,od_baseline,19,16000009,16,3491.2716235620605,4665.5030718849475,1130.6863062355314,1.0385121336017,True,True,1.0385121336017,LL,200,4096
full,od_baseline,19,17000007,17,2335.291925922624,2450.244746899624,114.952820977,1.0,True,False,0.9999999999999969,SL,32,2048
full,od_baseline,19,17000008,17,2450.244746899624,2940.1667978275464,458.55018171426593,1.068415345723721,True,False,1.068415345723721,LL,160,2048
full,od_baseline,19,17000009,17,2940.1667978275464,3382.435085849673,283.5436075005082,1.5597893104373168,False,False,1.5597893104373168,LL,200,1024
full,od_baseline,19,17000010,17,3382.435085849673,3454.3678562828877,15.979837567787547,4.501470689427903,False,False,4.501470689427903,SS,32,256
full,od_baseline,19,17000011,17,3454.3678562828877,3848.9259540471194,229.85653940820262,1.716540668279771,False,False,1.716540668279771,LL,160,1024
full,od_baseline,19,17000012,17,3848.9259540471194,4230.09413048534,372.6508694745985,1.0228559964870902,True,True,1.0228559964870902,LL,128,2048
full,od_baseline,19,18000007,18,2016.7808397905394,2349.443467788861,58.92951067026337,5.645094015114364,False,False,5.645094015114364,LS,160,256
full,od_baseline,19,18000008,18,2349.443467788861,3528.740452866393,1130.6863062355314,1.0429921885264914,True,False,1.0429921885264914,LL,200,4096
full,od_baseline,19,18000009,18,3528.740452866393,3987.2906345806578,458.55018171426593,1.0,True,False,0.9999999999999978,LL,160,2048
full,od_baseline,19,18000010,18,3987.2906345806578,4124.5079835094475,101.00752608339441,1.3584863846234545,True,True,1.3584863846234545,SL,64,1024
full,od_baseline,19,19000007,19,2054.6511107952533,2127.28174564158,58.057852632638046,1.251004499010637,True,False,1.251004499010637,SL,32,1024
full,od_baseline,19,19000008,19,2127.28174564158,2282.2932228649165,101.00752608339441,1.5346527455325951,False,False,1.5346527455325951,SL,64,1024
full,od_baseline,19,19000009,19,2282.2932228649165,2569.2350948249564,48.19209238871334,5.95412769475936,False,False,5.95412769475936,LS,128,256
full,od_baseline,19,19000010,19,2569.2350948249564,2941.336895306885,229.85653940820262,1.6188436554381087,False,False,1.6188436554381087,LL,160,1024
full,od_baseline,19,19000011,19,2941.336895306885,3185.138755657702,243.80186035081854,1.0,True,False,0.9999999999999943,SL,80,2048
full,od_baseline,19,19000012,19,3185.138755657702,3549.2199265290956,58.92951067026337,6.178248669136055,False,False,6.178248669136055,LS,160,256
full,od_baseline,19,19000013,19,3549.2199265290956,4017.7170299444365,72.35128428205302,6.475311503648778,False,True,6.475311503648778,LS,200,256
