group,strategy,seed,window,demand_kind,ssu,peak_GB_s,mean_GB_s,over40_percent,strictly_under40
X16,asu_baseline,7,full,ordinary_pending_demand,5,20.099630136922386,2.226672095686998,0.0,True
X16,od_baseline,7,warm,ordinary_demand,0,26.649450627919308,24.339617355038865,0.0,True
X16,od_baseline,7,warm,ordinary_demand,1,23.27073092942528,21.401844556619672,0.0,True
X16,od_baseline,7,warm,ordinary_demand,2,23.475086064343497,21.811615643439556,0.0,True
X16,od_baseline,7,warm,ordinary_demand,3,23.505532256012504,21.519245991570845,0.0,True
X16,od_baseline,7,warm,ordinary_demand,4,25.476193881165283,23.250293562573432,0.0,True
X16,od_baseline,7,warm,ordinary_demand,5,22.349286505820547,20.787237195092416,0.0,True
X16,od_baseline,7,warm,ordinary_pending_demand,0,10.959369366288149,1.9225146378438944,0.0,True
X16,od_baseline,7,warm,ordinary_pending_demand,1,8.984003432604387,1.6821444661755804,0.0,True
X16,od_baseline,7,warm,ordinary_pending_demand,2,10.042077446066127,1.7172791210230067,0.0,True
X16,od_baseline,7,warm,ordinary_pending_demand,3,8.743991611453373,1.6929787959292586,0.0,True
X16,od_baseline,7,warm,ordinary_pending_demand,4,10.705405380388976,1.8289753187438862,0.0,True
X16,od_baseline,7,warm,ordinary_pending_demand,5,9.243313777132816,1.6335810577906327,0.0,True
X16,od_baseline,7,full,ordinary_demand,0,27.944804370831648,24.248470930757243,0.0,True
X16,od_baseline,7,full,ordinary_demand,1,23.27073092942526,21.23583346371794,0.0,True
X16,od_baseline,7,full,ordinary_demand,2,23.951971215129696,21.76941954988128,0.0,True
X16,od_baseline,7,full,ordinary_demand,3,24.355018971471438,21.543602839873813,0.0,True
X16,od_baseline,7,full,ordinary_demand,4,25.84180152327001,23.28333155026174,0.0,True
X16,od_baseline,7,full,ordinary_demand,5,22.34928650582054,20.696736958808636,0.0,True
X16,od_baseline,7,full,ordinary_pending_demand,0,24.55775601113384,2.029300299819523,0.0,True
X16,od_baseline,7,full,ordinary_pending_demand,1,20.889020869181454,1.7684423897477886,0.0,True
X16,od_baseline,7,full,ordinary_pending_demand,2,20.09255884023445,1.811519072450062,0.0,True
X16,od_baseline,7,full,ordinary_pending_demand,3,22.074198229026965,1.7984146783225858,0.0,True
X16,od_baseline,7,full,ordinary_pending_demand,4,22.185915333229584,1.9382767405253363,0.0,True
X16,od_baseline,7,full,ordinary_pending_demand,5,18.69292752455313,1.7198205968505973,0.0,True
X16,once,7,warm,ordinary_demand,0,26.516159499473247,24.339802260126795,0.0,True
X16,once,7,warm,ordinary_demand,1,23.687464489208455,21.399041747503297,0.0,True
X16,once,7,warm,ordinary_demand,2,23.610909513694832,21.80731453304378,0.0,True
X16,once,7,warm,ordinary_demand,3,23.216977873988043,21.523461397899588,0.0,True
X16,once,7,warm,ordinary_demand,4,25.138840118228064,23.248566834912953,0.0,True
X16,once,7,warm,ordinary_demand,5,22.521991207675118,20.79087404874908,0.0,True
X16,once,7,warm,ordinary_pending_demand,0,9.934366595032673,2.078334828088878,0.0,True
X16,once,7,warm,ordinary_pending_demand,1,9.422852883051489,1.8264904402024804,0.0,True
X16,once,7,warm,ordinary_pending_demand,2,9.515372889895437,1.861718674904183,0.0,True
X16,once,7,warm,ordinary_pending_demand,3,10.034808863265015,1.8381739116519213,0.0,True
X16,once,7,warm,ordinary_pending_demand,4,9.378064724671802,1.9860916235146397,0.0,True
X16,once,7,warm,ordinary_pending_demand,5,8.748637827499234,1.768576732212969,0.0,True
X16,once,7,full,ordinary_demand,0,26.730367617978192,24.264698778960327,0.0,True
X16,once,7,full,ordinary_demand,1,23.68746448920842,21.248209255849183,0.0,True
X16,once,7,full,ordinary_demand,2,24.08285634546853,21.7807274981653,0.0,True
X16,once,7,full,ordinary_demand,3,23.955822074278245,21.55872008059433,0.0,True
X16,once,7,full,ordinary_demand,4,25.658065934654456,23.296988102018876,0.0,True
X16,once,7,full,ordinary_demand,5,22.521991207675125,20.707872440451506,0.0,True
X16,once,7,full,ordinary_pending_demand,0,26.46942879204591,2.0835446008979566,0.0,True
X16,once,7,full,ordinary_pending_demand,1,22.00716909952624,1.8196385983992538,0.0,True
X16,once,7,full,ordinary_pending_demand,2,20.72313561333938,1.865123893829573,0.0,True
X16,once,7,full,ordinary_pending_demand,3,23.661247330161494,1.8484099722232752,0.0,True
X16,once,7,full,ordinary_pending_demand,4,23.601071687259722,1.9962466550100821,0.0,True
X16,once,7,full,ordinary_pending_demand,5,20.09963013692239,1.7697671070434249,0.0,True
XY12_16_S4_control,asu_baseline,19,warm,ordinary_demand,0,39.753368580816,38.1247085598596,0.0,True
XY12_16_S4_control,asu_baseline,19,warm,ordinary_demand,1,39.175454308388765,37.29851641269984,0.0,True
XY12_16_S4_control,asu_baseline,19,warm,ordinary_demand,2,37.10448564231702,35.14714686266512,0.0,True
XY12_16_S4_control,asu_baseline,19,warm,ordinary_demand,3,35.99573997711302,34.32887125576929,0.0,True
XY12_16_S4_control,asu_baseline,19,warm,ordinary_pending_demand,0,26.296881909045727,11.95576864705933,0.0,True
XY12_16_S4_control,asu_baseline,19,warm,ordinary_pending_demand,1,26.00646004149057,11.64954674382956,0.0,True
XY12_16_S4_control,asu_baseline,19,warm,ordinary_pending_demand,2,26.017677482201837,10.986898992927486,0.0,True
XY12_16_S4_control,asu_baseline,19,warm,ordinary_pending_demand,3,25.343977880813977,10.701391324469457,0.0,True
XY12_16_S4_control,asu_baseline,19,full,ordinary_demand,0,40.4761888438292,37.638885782726916,0.5404595313006433,False
XY12_16_S4_control,asu_baseline,19,full,ordinary_demand,1,39.87355581840737,36.740105338885414,0.0,True
XY12_16_S4_control,asu_baseline,19,full,ordinary_demand,2,37.37188215314339,34.720911499867476,0.0,True
XY12_16_S4_control,asu_baseline,19,full,ordinary_demand,3,36.57387042749994,33.999194864569354,0.0,True
XY12_16_S4_control,asu_baseline,19,full,ordinary_pending_demand,0,38.091561321886175,11.174544142967976,0.0,True
XY12_16_S4_control,asu_baseline,19,full,ordinary_pending_demand,1,35.100412527095585,10.86041369078969,0.0,True
XY12_16_S4_control,asu_baseline,19,full,ordinary_pending_demand,2,32.40695931439826,10.297635823213469,0.0,True
XY12_16_S4_control,asu_baseline,19,full,ordinary_pending_demand,3,34.36560605690529,10.085064933732701,0.0,True
XY12_16_S4_control,od_baseline,19,warm,ordinary_demand,0,39.987821397159706,38.21804893021788,0.0,True
XY12_16_S4_control,od_baseline,19,warm,ordinary_demand,1,39.32277879065661,37.36457415569224,0.0,True
XY12_16_S4_control,od_baseline,19,warm,ordinary_demand,2,36.74412863786565,35.18714609737436,0.0,True
XY12_16_S4_control,od_baseline,19,warm,ordinary_demand,3,36.24918015513633,34.49535667190326,0.0,True
XY12_16_S4_control,od_baseline,19,warm,ordinary_pending_demand,0,30.74711880031464,8.191883666618718,0.0,True
XY12_16_S4_control,od_baseline,19,warm,ordinary_pending_demand,1,28.99725087229933,7.917320151103137,0.0,True
XY12_16_S4_control,od_baseline,19,warm,ordinary_pending_demand,2,27.912439452288023,7.471558116943236,0.0,True
XY12_16_S4_control,od_baseline,19,warm,ordinary_pending_demand,3,25.481815976349836,7.288805742060211,0.0,True
XY12_16_S4_control,od_baseline,19,full,ordinary_demand,0,40.574872995709946,37.86909784210977,0.17589628056576748,False
XY12_16_S4_control,od_baseline,19,full,ordinary_demand,1,39.990601274469235,36.97861193311622,0.0,True
XY12_16_S4_control,od_baseline,19,full,ordinary_demand,2,37.209920312730475,34.93842307136956,0.0,True
XY12_16_S4_control,od_baseline,19,full,ordinary_demand,3,36.694369444490285,34.21499065419874,0.0,True
XY12_16_S4_control,od_baseline,19,full,ordinary_pending_demand,0,39.30799977374558,9.13501969972698,0.0,True
XY12_16_S4_control,od_baseline,19,full,ordinary_pending_demand,1,37.07738066001715,8.843257652435845,0.0,True
XY12_16_S4_control,od_baseline,19,full,ordinary_pending_demand,2,35.38420559165301,8.32251611826803,0.0,True
XY12_16_S4_control,od_baseline,19,full,ordinary_pending_demand,3,33.93588549837885,8.1818124138245,0.0,True
XY12_16_S4_control,once,19,warm,ordinary_demand,0,39.940691875297915,38.18436627793867,0.0,True
XY12_16_S4_control,once,19,warm,ordinary_demand,1,39.337968144734816,37.37814521859395,0.0,True
XY12_16_S4_control,once,19,warm,ordinary_demand,2,36.66775931535208,35.17787172308427,0.0,True
XY12_16_S4_control,once,19,warm,ordinary_demand,3,36.27506813931463,34.43335707561567,0.0,True
XY12_16_S4_control,once,19,warm,ordinary_pending_demand,0,25.688399192547053,10.2226536037443,0.0,True
XY12_16_S4_control,once,19,warm,ordinary_pending_demand,1,25.078246579059552,9.990603263761168,0.0,True
XY12_16_S4_control,once,19,warm,ordinary_pending_demand,2,23.930440625253773,9.42709754124636,0.0,True
XY12_16_S4_control,once,19,warm,ordinary_pending_demand,3,22.623786277953656,9.16432515786264,0.0,True
XY12_16_S4_control,once,19,full,ordinary_demand,0,40.13697511467164,37.51703456275408,0.5144140674779843,False
XY12_16_S4_control,once,19,full,ordinary_demand,1,39.620120402281735,36.63533381224578,0.0,True
XY12_16_S4_control,once,19,full,ordinary_demand,2,37.22455608852057,34.609991571147354,0.0,True
XY12_16_S4_control,once,19,full,ordinary_demand,3,36.83019289384167,33.89197528383275,0.0,True
XY12_16_S4_control,once,19,full,ordinary_pending_demand,0,34.664978035345676,10.151482957586351,0.0,True
XY12_16_S4_control,once,19,full,ordinary_pending_demand,1,31.96238362257955,9.880814079178151,0.0,True
XY12_16_S4_control,once,19,full,ordinary_pending_demand,2,29.585100347998868,9.359130358436568,0.0,True
XY12_16_S4_control,once,19,full,ordinary_pending_demand,3,30.84997669153691,9.135130763329633,0.0,True
XY12_16_S4_control,asu_baseline,43,warm,ordinary_demand,0,40.08566891015623,38.27543142527862,1.1826881856866749,False
XY12_16_S4_control,asu_baseline,43,warm,ordinary_demand,1,39.79080710230916,37.43880218949192,0.0,True
XY12_16_S4_control,asu_baseline,43,warm,ordinary_demand,2,37.37160347794145,35.50368215871163,0.0,True
XY12_16_S4_control,asu_baseline,43,warm,ordinary_demand,3,36.008285811452495,34.22572057791743,0.0,True
XY12_16_S4_control,asu_baseline,43,warm,ordinary_pending_demand,0,26.082921422414035,10.76511739134202,0.0,True
XY12_16_S4_control,asu_baseline,43,warm,ordinary_pending_demand,1,26.965088058894555,10.55128706420774,0.0,True
XY12_16_S4_control,asu_baseline,43,warm,ordinary_pending_demand,2,24.060945460009822,10.02034191060885,0.0,True
XY12_16_S4_control,asu_baseline,43,warm,ordinary_pending_demand,3,23.68085598179545,9.592951462581123,0.0,True
XY12_16_S4_control,asu_baseline,43,full,ordinary_demand,0,40.16201934018481,37.66292962162199,0.4864909936478694,False
XY12_16_S4_control,asu_baseline,43,full,ordinary_demand,1,39.790807102309245,36.867836221091935,0.0,True
XY12_16_S4_control,asu_baseline,43,full,ordinary_demand,2,38.4741164732915,34.95282398231535,0.0,True
XY12_16_S4_control,asu_baseline,43,full,ordinary_demand,3,36.84650083623465,34.020440896916824,0.0,True
XY12_16_S4_control,asu_baseline,43,full,ordinary_pending_demand,0,37.61537554928321,11.044479065395265,0.0,True
XY12_16_S4_control,asu_baseline,43,full,ordinary_pending_demand,1,35.027955113534595,10.797212192965038,0.0,True
XY12_16_S4_control,asu_baseline,43,full,ordinary_pending_demand,2,32.48862866208928,10.216368436631342,0.0,True
XY12_16_S4_control,asu_baseline,43,full,ordinary_pending_demand,3,33.70073736385628,9.995831855373538,0.0,True
XY12_16_S4_control,od_baseline,43,warm,ordinary_demand,0,40.19079777606404,38.37567368442759,1.873392849676361,False
XY12_16_S4_control,od_baseline,43,warm,ordinary_demand,1,39.38550060930965,37.47484449585441,0.0,True
XY12_16_S4_control,od_baseline,43,warm,ordinary_demand,2,37.36204226180451,35.561541217113266,0.0,True
XY12_16_S4_control,od_baseline,43,warm,ordinary_demand,3,36.219330602501586,34.36359176220001,0.0,True
XY12_16_S4_control,od_baseline,43,warm,ordinary_pending_demand,0,21.002665599312632,7.493264815619153,0.0,True
XY12_16_S4_control,od_baseline,43,warm,ordinary_pending_demand,1,21.46515216087933,7.259651489895776,0.0,True
XY12_16_S4_control,od_baseline,43,warm,ordinary_pending_demand,2,20.892661648987225,6.8897224451328025,0.0,True
XY12_16_S4_control,od_baseline,43,warm,ordinary_pending_demand,3,19.097083992282787,6.646032273648504,0.0,True
XY12_16_S4_control,od_baseline,43,full,ordinary_demand,0,40.39951665243353,37.884606214944846,0.7393877501039223,False
XY12_16_S4_control,od_baseline,43,full,ordinary_demand,1,39.64633272765236,37.08263114639819,0.0,True
XY12_16_S4_control,od_baseline,43,full,ordinary_demand,2,38.251840724222205,35.16039829701828,0.0,True
XY12_16_S4_control,od_baseline,43,full,ordinary_demand,3,36.96954926688198,34.2108664559092,0.0,True
XY12_16_S4_control,od_baseline,43,full,ordinary_pending_demand,0,37.61537554928317,8.599173385957092,0.0,True
XY12_16_S4_control,od_baseline,43,full,ordinary_pending_demand,1,35.60442911026075,8.350184077235216,0.0,True
XY12_16_S4_control,od_baseline,43,full,ordinary_pending_demand,2,34.6238088672212,7.906235018878336,0.0,True
XY12_16_S4_control,od_baseline,43,full,ordinary_pending_demand,3,34.65953440556047,7.697733607469766,0.0,True
XY12_16_S4_control,once,43,warm,ordinary_demand,0,40.19910405400399,38.32978607916331,0.7328057397066003,False
XY12_16_S4_control,once,43,warm,ordinary_demand,1,39.43328696283321,37.47917214411563,0.0,True
XY12_16_S4_control,once,43,warm,ordinary_demand,2,37.46621482096475,35.544414075642976,0.0,True
XY12_16_S4_control,once,43,warm,ordinary_demand,3,35.82268466043288,34.278814718614065,0.0,True
XY12_16_S4_control,once,43,warm,ordinary_pending_demand,0,27.03271966334997,10.342897078551296,0.0,True
XY12_16_S4_control,once,43,warm,ordinary_pending_demand,1,27.927860704956615,10.098680567399617,0.0,True
XY12_16_S4_control,once,43,warm,ordinary_pending_demand,2,25.234681560669287,9.61312586410977,0.0,True
XY12_16_S4_control,once,43,warm,ordinary_pending_demand,3,25.36367589711131,9.236847880300827,0.0,True
XY12_16_S4_control,once,43,full,ordinary_demand,0,41.08673200690312,37.70582034866488,0.6338994191539615,False
XY12_16_S4_control,once,43,full,ordinary_demand,1,39.433286962833265,36.91466258391522,0.0,True
XY12_16_S4_control,once,43,full,ordinary_demand,2,38.04128490025485,34.99800476006254,0.0,True
XY12_16_S4_control,once,43,full,ordinary_demand,3,36.62163130805539,34.046877076630054,0.0,True
XY12_16_S4_control,once,43,full,ordinary_pending_demand,0,36.53329661669146,9.761080703714839,0.0,True
XY12_16_S4_control,once,43,full,ordinary_pending_demand,1,33.98194547869591,9.542093014191114,0.0,True
XY12_16_S4_control,once,43,full,ordinary_pending_demand,2,30.628616048472228,9.065658324472402,0.0,True
XY12_16_S4_control,once,43,full,ordinary_pending_demand,3,32.646273987356736,8.805627168442559,0.0,True
XY12_16_S4_control,asu_baseline,7,warm,ordinary_demand,0,40.56536318368185,38.02894687882125,1.436235642299721,False
XY12_16_S4_control,asu_baseline,7,warm,ordinary_demand,1,39.29909538927041,37.331679782876634,0.0,True
XY12_16_S4_control,asu_baseline,7,warm,ordinary_demand,2,37.44723698308044,35.2429229791128,0.0,True
XY12_16_S4_control,asu_baseline,7,warm,ordinary_demand,3,36.17219148286374,34.19982483535468,0.0,True
XY12_16_S4_control,asu_baseline,7,warm,ordinary_pending_demand,0,27.158812205710333,10.593398861637054,0.0,True
XY12_16_S4_control,asu_baseline,7,warm,ordinary_pending_demand,1,28.132261328720002,10.345093927309437,0.0,True
XY12_16_S4_control,asu_baseline,7,warm,ordinary_pending_demand,2,25.315064758532518,9.764847593424902,0.0,True
XY12_16_S4_control,asu_baseline,7,warm,ordinary_pending_demand,3,25.241539858242753,9.427784696281742,0.0,True
XY12_16_S4_control,asu_baseline,7,full,ordinary_demand,0,40.565363183681924,37.71682175511553,0.5194737327260479,False
XY12_16_S4_control,asu_baseline,7,full,ordinary_demand,1,39.78169388874149,36.941049120267614,0.0,True
XY12_16_S4_control,asu_baseline,7,full,ordinary_demand,2,37.44723698308044,35.01931824757739,0.0,True
XY12_16_S4_control,asu_baseline,7,full,ordinary_demand,3,37.011004229989204,34.144130868900334,0.0,True
XY12_16_S4_control,asu_baseline,7,full,ordinary_pending_demand,0,38.44684920228014,10.578694207167045,0.0,True
XY12_16_S4_control,asu_baseline,7,full,ordinary_pending_demand,1,35.116398479035226,10.352371844724452,0.0,True
XY12_16_S4_control,asu_baseline,7,full,ordinary_pending_demand,2,31.966638617247817,9.783148105378812,0.0,True
XY12_16_S4_control,asu_baseline,7,full,ordinary_pending_demand,3,33.966226193023566,9.558183313983388,0.0,True
XY12_16_S4_control,od_baseline,7,warm,ordinary_demand,0,40.48190753180617,38.0731693668309,0.8059017581664876,False
XY12_16_S4_control,od_baseline,7,warm,ordinary_demand,1,40.00193737842922,37.37592624581668,0.6407137641207783,False
XY12_16_S4_control,od_baseline,7,warm,ordinary_demand,2,37.21686893125334,35.27205342584004,0.0,True
XY12_16_S4_control,od_baseline,7,warm,ordinary_demand,3,36.40569389337249,34.26309552502168,0.0,True
XY12_16_S4_control,od_baseline,7,warm,ordinary_pending_demand,0,29.965018323917835,7.2801856305720785,0.0,True
XY12_16_S4_control,od_baseline,7,warm,ordinary_pending_demand,1,27.315147955853813,7.085884259570266,0.0,True
XY12_16_S4_control,od_baseline,7,warm,ordinary_pending_demand,2,25.159358118173877,6.670866010172563,0.0,True
XY12_16_S4_control,od_baseline,7,warm,ordinary_pending_demand,3,24.99312034293593,6.478811651545684,0.0,True
XY12_16_S4_control,od_baseline,7,full,ordinary_demand,0,40.48190753180624,37.84903654427179,0.3028974694237958,False
XY12_16_S4_control,od_baseline,7,full,ordinary_demand,1,40.00193737842925,37.070980113701175,0.21837321734657777,False
XY12_16_S4_control,od_baseline,7,full,ordinary_demand,2,37.78438330098769,35.151211445642865,0.0,True
XY12_16_S4_control,od_baseline,7,full,ordinary_demand,3,36.83550032116177,34.26232603992688,0.0,True
XY12_16_S4_control,od_baseline,7,full,ordinary_pending_demand,0,35.90283654513478,8.583489212107576,0.0,True
XY12_16_S4_control,od_baseline,7,full,ordinary_pending_demand,1,33.14427393066606,8.3494680902469,0.0,True
XY12_16_S4_control,od_baseline,7,full,ordinary_pending_demand,2,32.204014093849224,7.889332789842283,0.0,True
XY12_16_S4_control,od_baseline,7,full,ordinary_pending_demand,3,30.96653062139698,7.691572174907077,0.0,True
XY12_16_S4_control,once,7,warm,ordinary_demand,0,41.00248761748153,38.06398951666015,3.7893286765374796,False
XY12_16_S4_control,once,7,warm,ordinary_demand,1,39.62376994154765,37.35133196933333,0.0,True
XY12_16_S4_control,once,7,warm,ordinary_demand,2,37.039945768550844,35.23066876930041,0.0,True
XY12_16_S4_control,once,7,warm,ordinary_demand,3,36.09006975489782,34.212981594621986,0.0,True
XY12_16_S4_control,once,7,warm,ordinary_pending_demand,0,26.629388442066077,10.02179740473433,0.0,True
XY12_16_S4_control,once,7,warm,ordinary_pending_demand,1,25.820837640103015,9.780177427119987,0.0,True
XY12_16_S4_control,once,7,warm,ordinary_pending_demand,2,23.96602513293813,9.226362834190374,0.0,True
XY12_16_S4_control,once,7,warm,ordinary_pending_demand,3,23.294230343878024,8.939391158082234,0.0,True
XY12_16_S4_control,once,7,full,ordinary_demand,0,41.002487617481584,37.75691797571601,1.377944963688488,False
XY12_16_S4_control,once,7,full,ordinary_demand,1,39.62376994154768,36.96214830835889,0.0,True
XY12_16_S4_control,once,7,full,ordinary_demand,2,37.72997471780536,35.046122624187255,0.0,True
XY12_16_S4_control,once,7,full,ordinary_demand,3,36.655911203206124,34.162644914403074,0.0,True
XY12_16_S4_control,once,7,full,ordinary_pending_demand,0,35.16129597090138,9.444799759893067,0.0,True
XY12_16_S4_control,once,7,full,ordinary_pending_demand,1,31.978369574519203,9.215196786152797,0.0,True
XY12_16_S4_control,once,7,full,ordinary_pending_demand,2,30.51629202396004,8.734256546721882,0.0,True
XY12_16_S4_control,once,7,full,ordinary_pending_demand,3,30.667012614173544,8.506628085657495,0.0,True
XY12_16,asu_baseline,19,warm,ordinary_demand,0,28.548661379111625,26.668099185545515,0.0,True
XY12_16,asu_baseline,19,warm,ordinary_demand,1,25.164531161614477,23.358589178643793,0.0,True
XY12_16,asu_baseline,19,warm,ordinary_demand,2,25.026474328998862,23.601200867681534,0.0,True
XY12_16,asu_baseline,19,warm,ordinary_demand,3,25.113965085887013,23.65136287041402,0.0,True
XY12_16,asu_baseline,19,warm,ordinary_demand,4,27.088233775166387,25.491359261490313,0.0,True
XY12_16,asu_baseline,19,warm,ordinary_demand,5,24.243785654054086,22.42695169182975,0.0,True
XY12_16,asu_baseline,19,warm,ordinary_pending_demand,0,18.102339132130176,3.414652086605507,0.0,True
XY12_16,asu_baseline,19,warm,ordinary_pending_demand,1,15.711592101149705,2.986681562042966,0.0,True
XY12_16,asu_baseline,19,warm,ordinary_pending_demand,2,15.930198798045614,3.0164094683705804,0.0,True
XY12_16,asu_baseline,19,warm,ordinary_pending_demand,3,15.493031891359273,3.007284147546205,0.0,True
XY12_16,asu_baseline,19,warm,ordinary_pending_demand,4,15.908984552460005,3.240531547521843,0.0,True
XY12_16,asu_baseline,19,warm,ordinary_pending_demand,5,15.041022480737784,2.8799561606523847,0.0,True
XY12_16,asu_baseline,19,full,ordinary_demand,0,28.617454199874203,26.54797424694588,0.0,True
XY12_16,asu_baseline,19,full,ordinary_demand,1,25.16453116161447,23.178921358416066,0.0,True
XY12_16,asu_baseline,19,full,ordinary_demand,2,26.050978858304482,23.636655121528232,0.0,True
XY12_16,asu_baseline,19,full,ordinary_demand,3,25.561568118586436,23.57651595768688,0.0,True
XY12_16,asu_baseline,19,full,ordinary_demand,4,27.583539474198645,25.426557290466363,0.0,True
XY12_16,asu_baseline,19,full,ordinary_demand,5,24.24378565405405,22.376299116435597,0.0,True
XY12_16,asu_baseline,19,full,ordinary_pending_demand,0,26.84403697199035,3.5099631495875343,0.0,True
XY12_16,asu_baseline,19,full,ordinary_pending_demand,1,22.56771873526619,3.056250115407812,0.0,True
XY12_16,asu_baseline,19,full,ordinary_pending_demand,2,21.410266848636503,3.11279156977729,0.0,True
XY12_16,asu_baseline,19,full,ordinary_pending_demand,3,24.267663672820568,3.102358171585116,0.0,True
XY12_16,asu_baseline,19,full,ordinary_pending_demand,4,24.427780705320142,3.330908033637783,0.0,True
XY12_16,asu_baseline,19,full,ordinary_pending_demand,5,20.44707228625156,2.95087423964909,0.0,True
XY12_16,od_baseline,19,warm,ordinary_demand,0,28.76507716562997,26.673696860644405,0.0,True
XY12_16,od_baseline,19,warm,ordinary_demand,1,24.746044888612392,23.357725377338337,0.0,True
XY12_16,od_baseline,19,warm,ordinary_demand,2,24.73642826716457,23.58480656148354,0.0,True
XY12_16,od_baseline,19,warm,ordinary_demand,3,25.421354603972553,23.653084198280084,0.0,True
XY12_16,od_baseline,19,warm,ordinary_demand,4,27.663379586645657,25.49584990227349,0.0,True
XY12_16,od_baseline,19,warm,ordinary_demand,5,24.42319860250261,22.435592337825984,0.0,True
XY12_16,od_baseline,19,warm,ordinary_pending_demand,0,12.055386569268709,2.307018382226359,0.0,True
XY12_16,od_baseline,19,warm,ordinary_pending_demand,1,9.953508205556302,2.014165972969373,0.0,True
XY12_16,od_baseline,19,warm,ordinary_pending_demand,2,9.940144833198726,2.036017358833861,0.0,True
XY12_16,od_baseline,19,warm,ordinary_pending_demand,3,10.488559138065211,2.0437791116601627,0.0,True
XY12_16,od_baseline,19,warm,ordinary_pending_demand,4,11.565983460779703,2.202130059428558,0.0,True
XY12_16,od_baseline,19,warm,ordinary_pending_demand,5,9.765782116322768,1.9389121913717284,0.0,True
XY12_16,od_baseline,19,full,ordinary_demand,0,28.792781534297283,26.54545505783762,0.0,True
XY12_16,od_baseline,19,full,ordinary_demand,1,25.053544159429755,23.176158349647963,0.0,True
XY12_16,od_baseline,19,full,ordinary_demand,2,25.84131123243585,23.634713398402116,0.0,True
XY12_16,od_baseline,19,full,ordinary_demand,3,25.91775863787758,23.57346319392807,0.0,True
XY12_16,od_baseline,19,full,ordinary_demand,4,27.663379586645693,25.427370153909504,0.0,True
XY12_16,od_baseline,19,full,ordinary_demand,5,24.423198602502566,22.375888105839323,0.0,True
XY12_16,od_baseline,19,full,ordinary_pending_demand,0,24.283116831523227,2.497907342716542,0.0,True
XY12_16,od_baseline,19,full,ordinary_pending_demand,1,20.72818454986024,2.1692263765875075,0.0,True
XY12_16,od_baseline,19,full,ordinary_pending_demand,2,19.526209623816616,2.213457052583051,0.0,True
XY12_16,od_baseline,19,full,ordinary_pending_demand,3,21.950774874964015,2.2113035344405585,0.0,True
XY12_16,od_baseline,19,full,ordinary_pending_demand,4,22.399446289488015,2.380343264031332,0.0,True
XY12_16,od_baseline,19,full,ordinary_pending_demand,5,18.174706527808908,2.092926305441503,0.0,True
XY12_16,once,19,warm,ordinary_demand,0,28.251653255426287,26.669233225589334,0.0,True
XY12_16,once,19,warm,ordinary_demand,1,24.79056792802634,23.35219435468026,0.0,True
XY12_16,once,19,warm,ordinary_demand,2,24.902982967891177,23.588132489500342,0.0,True
XY12_16,once,19,warm,ordinary_demand,3,25.139929792580865,23.658448910289614,0.0,True
XY12_16,once,19,warm,ordinary_demand,4,27.82558428383773,25.491166547437984,0.0,True
XY12_16,once,19,warm,ordinary_demand,5,24.326436336848975,22.436145170593537,0.0,True
XY12_16,once,19,warm,ordinary_pending_demand,0,13.199564051221566,2.6616380146404444,0.0,True
XY12_16,once,19,warm,ordinary_pending_demand,1,10.833446960660465,2.3220458378382807,0.0,True
XY12_16,once,19,warm,ordinary_pending_demand,2,11.18164133863598,2.3481296935477025,0.0,True
XY12_16,once,19,warm,ordinary_pending_demand,3,11.149247747520148,2.3593138144615375,0.0,True
XY12_16,once,19,warm,ordinary_pending_demand,4,12.070517427306736,2.538168942901256,0.0,True
XY12_16,once,19,warm,ordinary_pending_demand,5,11.367957313597714,2.232722718018274,0.0,True
XY12_16,once,19,full,ordinary_demand,0,28.50037730309512,26.507883576461346,0.0,True
XY12_16,once,19,full,ordinary_demand,1,25.34062137642362,23.141814212134047,0.0,True
XY12_16,once,19,full,ordinary_demand,2,25.427641473830466,23.598675447450802,0.0,True
XY12_16,once,19,full,ordinary_demand,3,25.82674266251011,23.54076602592849,0.0,True
XY12_16,once,19,full,ordinary_demand,4,27.82558428383778,25.388441037290903,0.0,True
XY12_16,once,19,full,ordinary_demand,5,24.326436336848918,22.341310001569667,0.0,True
XY12_16,once,19,full,ordinary_pending_demand,0,26.844036971990345,2.756583677620228,0.0,True
XY12_16,once,19,full,ordinary_pending_demand,1,22.56771873526619,2.39648735595938,0.0,True
XY12_16,once,19,full,ordinary_pending_demand,2,21.410266848636507,2.442012648363958,0.0,True
XY12_16,once,19,full,ordinary_pending_demand,3,24.267663672820564,2.446892846156859,0.0,True
XY12_16,once,19,full,ordinary_pending_demand,4,24.427780705320146,2.629336613978407,0.0,True
XY12_16,once,19,full,ordinary_pending_demand,5,20.447072286251558,2.315848443988981,0.0,True
XY12_16,asu_baseline,43,warm,ordinary_demand,0,28.79430472826066,26.88861060480251,0.0,True
XY12_16,asu_baseline,43,warm,ordinary_demand,1,24.718815275314622,23.44075230885746,0.0,True
XY12_16,asu_baseline,43,warm,ordinary_demand,2,25.744203780118944,23.824718809691902,0.0,True
XY12_16,asu_baseline,43,warm,ordinary_demand,3,25.33632201630242,23.415695473880536,0.0,True
XY12_16,asu_baseline,43,warm,ordinary_demand,4,27.313339505660903,25.420892295216664,0.0,True
XY12_16,asu_baseline,43,warm,ordinary_demand,5,24.297129485438397,22.724310861138107,0.0,True
