num_ssu,seed,strategy,npu_id,npu_utilizations,compute_ms_by_npu,active_ms_by_npu,io_stall_ms_by_npu,idle_ms_by_npu,whole_compute_ms_by_npu,whole_stall_ms_by_npu,nonterminal_idle_ms_by_npu,terminal_tail_ms_by_npu,last_completion_ms_by_npu
6,20260906,once,21,0.9027135029507574,902.7135029507574,1000.0,97.2864970492426,0.0,4405.604977009356,285.625536741312,0.0,45.3109689133089,4691.230513750668
6,20260906,once,22,1.0,1000.0,1000.0,0.0,0.0,4405.604977009365,201.24995476746676,0.0,129.68655088714513,4606.854931776832
6,20260906,once,23,0.92107798728683,921.07798728683,1000.0,78.92201271317003,0.0,4405.6049770093605,139.75855687768956,0.0,191.17794877692722,4545.36353388705
6,20260906,once,24,0.8122242411494788,812.2242411494788,1000.0,187.77575885052124,0.0,4405.604977009358,324.3861650486358,0.0,6.550340605983365,4729.991142057994
6,20260906,once,25,1.0,1000.0,1000.0,0.0,0.0,4405.604977009355,176.70532214726296,0.0,154.23118350735876,4582.310299156618
6,20260906,once,26,0.8970411465927925,897.0411465927925,1000.0,102.95885340720747,0.0,4405.604977009356,269.99964466289543,0.0,60.93686099172555,4675.604621672252
6,20260906,once,27,0.8706278515850838,870.6278515850838,1000.0,129.37214841491618,0.0,4405.60497700936,317.3491269668119,0.0,13.58737868780554,4722.954103976172
6,20260906,once,28,1.0,1000.0,1000.0,0.0,0.0,4405.60497700936,251.47677127706214,0.0,79.45973437755492,4657.081748286422
6,20260906,once,29,0.9967607857896981,996.760785789698,1000.0,3.2392142103019523,0.0,4405.6049770093605,138.82284298247302,0.0,192.11366267214362,4544.4278199918335
6,20260906,once,30,0.966848030898195,966.848030898195,1000.0,33.15196910180498,0.0,4405.604977009356,258.70541142009677,0.0,72.23109423452479,4664.310388429452
6,20260906,once,31,0.9121677342377518,912.1677342377518,1000.0,87.8322657622482,0.0,4405.60497700935,269.5963641003024,0.0,61.34014155432578,4675.201341109651
6,20260906,strategy1,0,0.9753823194306959,975.3823194306958,1000.0,24.617680569304184,0.0,4708.06231851658,99.54733689202855,0.0,0.0,4807.609655408608
