label,family,seed,strategy,policy_strategy,assignment,input_fingerprint,seq_len_k,nql,role,sim_category,compute_share_of_full_input,request_count,compute_ms,active_ms,aggregate_compute_fraction,mean_request_compute_fraction,min_request_compute_fraction,p05_request_compute_fraction,median_request_compute_fraction,mean_io_stall_ms,mean_layer0_stall_ms,mean_warm_layers_stall_ms,warm_layers_share_of_total_stall,p95_io_stall_ms,admission_slo_passed,admission_slo_pass_rate,arrival_slo_passed,arrival_slo_pass_rate,cohort_id_sha256
raw_equal_rho097_seed123,raw,123,new_once,new_once,fixed,bb25e1048e0953666eebeef4f0082b4d7fa73f1aaf84808bf3a1a82eed6b5edc,32,512,short,SL,0.2031482566772168,1344,39805.33043220092,47882.48664101441,0.8313129334871492,0.8805555826667886,0.34230759666913524,0.5189532787643467,0.9913275721955503,6.009788845843155,1.2949452493413953,4.714843596501756,0.7845273299016012,27.454860342122064,1127,0.8385416666666666,0,0.0,c306bb48e96226f9a6e0fed56bca50bee293472dec5c6e4f4f0f5ec9dcfbeb1d
raw_equal_rho097_seed123,raw,123,new_once,new_once,fixed,bb25e1048e0953666eebeef4f0082b4d7fa73f1aaf84808bf3a1a82eed6b5edc,192,1024,long,LL,0.08910583848605835,64,17459.60020720997,18117.247097548257,0.96370050666101,0.9649287176861213,0.8544955201395075,0.8957908938630971,0.9781640968426467,10.275732661534773,9.717514420314824,0.5582182412199472,0.05432393578216858,31.73850090828608,64,1.0,2,0.03125,3a1f0e155c41e152fabbd8f7c7cd31dd64fe29d019ff2700c7f3dca5556c3cbb
raw_equal_rho097_seed123,raw,123,new_once,new_once,fixed,bb25e1048e0953666eebeef4f0082b4d7fa73f1aaf84808bf3a1a82eed6b5edc,192,2048,long,LL,0.5334954130420462,192,104534.30193075236,106099.08961154164,0.9852516389488506,0.9854891626325717,0.9068369785332226,0.9539322816773372,0.9918890232029529,8.149935837442333,8.149935837442333,0.0,0.0,26.29284657522265,192,1.0,7,0.036458333333333336,1c5253aef983a3b5e468d05f9c9df01253488af59962e059dcf5485dc56f55bb
raw_skew_rho096_seed7,raw,7,baseline,baseline,fixed,15bab555443db2ca9f6a4130958c53636127497269d4fccf5fbead34fa582025,32,128,short,SS,0.020899119965861534,416,3920.4703912691125,6387.488171204059,0.6137734092320195,0.6804315420907164,0.26031255026501726,0.3452792911385985,0.6794034494931813,5.930331201766783,0.16401781936420193,5.76631338240258,0.9723425532598687,17.870427456976145,217,0.5216346153846154,0,0.0,12b57f4c5e574e652e58fc5b29ab1bcac3875b189e16196d5f35ff2373945963
raw_skew_rho096_seed7,raw,7,baseline,baseline,fixed,15bab555443db2ca9f6a4130958c53636127497269d4fccf5fbead34fa582025,32,256,short,SS,0.03543688276103056,416,6647.612428199582,7807.673606705103,0.8514203798799581,0.8822164724610647,0.43323108840360985,0.5567574415627122,0.941329733758743,2.788608602176714,0.2057187703072736,2.582889831869441,0.9262288834127907,12.722344101522097,369,0.8870192307692307,0,0.0,e5b5367dea6158daa6e77e94156ac2bf89dbdac85db671529612cf2b50fdf75f
raw_skew_rho096_seed7,raw,7,baseline,baseline,fixed,15bab555443db2ca9f6a4130958c53636127497269d4fccf5fbead34fa582025,32,512,short,SL,0.5254302871346207,3328,98565.58011783205,100069.79487753144,0.9849683437290914,0.9863233412584574,0.7623096790697454,0.904529361979138,0.9999999999999568,0.4519876080827695,0.16305057489151112,0.2889370331912585,0.6392587496300284,3.1260010620885335,3328,1.0,25,0.007512019230769231,f88fbfa6809cd5296fe8eb5037284d8367a065dac72ce55226be6c2e36104395
raw_skew_rho096_seed7,raw,7,baseline,baseline,fixed,15bab555443db2ca9f6a4130958c53636127497269d4fccf5fbead34fa582025,192,1024,long,LL,0.13960962953542766,96,26189.400310814995,26461.694368995166,0.9897098781966428,0.9897279952569994,0.9696978746667326,0.9830530948587514,0.9909545275129468,2.8363964393763488,2.8363964393763488,0.0,0.0,4.7029227883334705,96,1.0,4,0.041666666666666664,1866b5e82463e7fc4f3b8759429425d348f5d979583cfb681bcb05716aa5ae21
raw_skew_rho096_seed7,raw,7,baseline,baseline,fixed,15bab555443db2ca9f6a4130958c53636127497269d4fccf5fbead34fa582025,192,2048,long,LL,0.2786240806031418,96,52267.15096537636,52515.65724693399,0.995267958270252,0.9952740368100694,0.9869826954249761,0.9909762405597858,0.9958259888224903,2.588607099558779,2.588607099558779,0.0,0.0,4.957719557882061,96,1.0,5,0.052083333333333336,ca256dc4bc42ceb9b0ad1b5d73f0121a003e66755f7ecebdacf8e654591e49ee
raw_skew_rho096_seed7,raw,7,once,once,fixed,15bab555443db2ca9f6a4130958c53636127497269d4fccf5fbead34fa582025,32,128,short,SS,0.020899119965861534,416,3920.4703912691125,4025.0639119940183,0.9740144447363346,0.9786213558834445,0.6043800137785236,0.8541306575239522,1.0000000000000144,0.251426732511879,0.01368900064673175,0.23773773186514724,0.945554712858208,1.6095187090675722,412,0.9903846153846154,2,0.004807692307692308,12b57f4c5e574e652e58fc5b29ab1bcac3875b189e16196d5f35ff2373945963
raw_skew_rho096_seed7,raw,7,once,once,fixed,15bab555443db2ca9f6a4130958c53636127497269d4fccf5fbead34fa582025,32,256,short,SS,0.03543688276103056,416,6647.612428199582,6669.721553221443,0.9966851502202243,0.9969299268221087,0.8817532178671713,0.9902418439326057,1.0000000000000093,0.053146935148714144,0.019596154844202983,0.03355078030451116,0.631283444861503,0.157475244921784,416,1.0,4,0.009615384615384616,e5b5367dea6158daa6e77e94156ac2bf89dbdac85db671529612cf2b50fdf75f
raw_skew_rho096_seed7,raw,7,once,once,fixed,15bab555443db2ca9f6a4130958c53636127497269d4fccf5fbead34fa582025,32,512,short,SL,0.5254302871346207,3328,98565.58011783205,106188.00035375793,0.9282176873984601,0.9365804625747421,0.5058465962146551,0.7691244495848085,0.9697347532232623,2.2903906958912836,0.465715654584667,1.8246750413066175,0.7966654093469248,8.89044092225785,3288,0.9879807692307693,5,0.0015024038461538462,f88fbfa6809cd5296fe8eb5037284d8367a065dac72ce55226be6c2e36104395
raw_skew_rho096_seed7,raw,7,once,once,fixed,15bab555443db2ca9f6a4130958c53636127497269d4fccf5fbead34fa582025,192,1024,long,LL,0.13960962953542766,96,26189.400310814995,26394.053471997024,0.9922462398055245,0.9922646449222533,0.9770449231903904,0.9852563710992543,0.9947681787981956,2.1318037623123582,2.1318037623123582,0.0,0.0,4.082489430916041,96,1.0,4,0.041666666666666664,1866b5e82463e7fc4f3b8759429425d348f5d979583cfb681bcb05716aa5ae21
raw_skew_rho096_seed7,raw,7,once,once,fixed,15bab555443db2ca9f6a4130958c53636127497269d4fccf5fbead34fa582025,192,2048,long,LL,0.2786240806031418,96,52267.15096537636,52480.306823187886,0.9959383648702803,0.9959467576913106,0.9837045514713254,0.9903107840933975,0.997420014916133,2.220373518870025,2.220373518870025,0.0,0.0,5.326976122209771,96,1.0,5,0.052083333333333336,ca256dc4bc42ceb9b0ad1b5d73f0121a003e66755f7ecebdacf8e654591e49ee
raw_skew_rho096_seed7,raw,7,new_once,new_once,fixed,15bab555443db2ca9f6a4130958c53636127497269d4fccf5fbead34fa582025,32,128,short,SS,0.020899119965861534,416,3920.4703912691125,3926.8730069003996,0.9983695384037028,0.9985056637448004,0.8407546141161185,0.9999999999999662,1.0000000000000144,0.015390902959906881,0.006322493919959435,0.009068409039947446,0.5892057836743265,0.0,416,1.0,2,0.004807692307692308,12b57f4c5e574e652e58fc5b29ab1bcac3875b189e16196d5f35ff2373945963
raw_skew_rho096_seed7,raw,7,new_once,new_once,fixed,15bab555443db2ca9f6a4130958c53636127497269d4fccf5fbead34fa582025,32,256,short,SS,0.03543688276103056,416,6647.612428199582,6652.91066941053,0.9992036205693683,0.9992639971983945,0.9228207070106251,0.9999999999998954,1.0000000000000093,0.012736156757061298,0.012736156757061298,0.0,0.0,0.0,416,1.0,4,0.009615384615384616,e5b5367dea6158daa6e77e94156ac2bf89dbdac85db671529612cf2b50fdf75f
raw_skew_rho096_seed7,raw,7,new_once,new_once,fixed,15bab555443db2ca9f6a4130958c53636127497269d4fccf5fbead34fa582025,32,512,short,SL,0.5254302871346207,3328,98565.58011783205,103701.2749444275,0.9504760685985046,0.9566827240146313,0.6044407263307688,0.8035752694937989,0.9982655806904608,1.5431775320300796,0.44528216268508775,1.0978953693449904,0.7114511108133411,7.239551896796768,3306,0.9933894230769231,12,0.003605769230769231,f88fbfa6809cd5296fe8eb5037284d8367a065dac72ce55226be6c2e36104395
raw_skew_rho096_seed7,raw,7,new_once,new_once,fixed,15bab555443db2ca9f6a4130958c53636127497269d4fccf5fbead34fa582025,192,1024,long,LL,0.13960962953542766,96,26189.400310814995,26402.867073386788,0.991915015820878,0.9919366050385682,0.9714208204491976,0.9840987595885351,0.9947286872472956,2.223612110122437,2.223612110122437,0.0,0.0,4.408051304080118,96,1.0,4,0.041666666666666664,1866b5e82463e7fc4f3b8759429425d348f5d979583cfb681bcb05716aa5ae21
raw_skew_rho096_seed7,raw,7,new_once,new_once,fixed,15bab555443db2ca9f6a4130958c53636127497269d4fccf5fbead34fa582025,192,2048,long,LL,0.2786240806031418,96,52267.15096537636,52480.17234374278,0.9959409169434288,0.9959476457769837,0.9862015431120075,0.9903396287450645,0.9974034031415013,2.2189726913169507,2.2189726913169507,0.0,0.0,5.31109261796604,96,1.0,4,0.041666666666666664,ca256dc4bc42ceb9b0ad1b5d73f0121a003e66755f7ecebdacf8e654591e49ee
raw_skew_rho096_seed123,raw,123,baseline,baseline,fixed,b7a8b2dbe465bfa2666b53efd636dc37c4a2fbc46fb49f8767b2f3c19c9eff54,32,128,short,SS,0.020899119965861544,416,3920.4703912691125,6663.327512154598,0.588365255064796,0.6656334044128227,0.2557476076423377,0.32170473110312603,0.6854237799629777,6.59340654059018,0.16323912821181533,6.430167412378368,0.9752420653562188,19.87038068926904,227,0.5456730769230769,0,0.0,2eb36fe31a0722cc97ff321141be0bbe08780a87597e04cdc0dd9bbdb5eb328d
raw_skew_rho096_seed123,raw,123,baseline,baseline,fixed,b7a8b2dbe465bfa2666b53efd636dc37c4a2fbc46fb49f8767b2f3c19c9eff54,32,256,short,SS,0.03543688276103058,416,6647.612428199582,7982.167304290024,0.8328079548804767,0.8693032994856507,0.438266789604188,0.5288347600739475,0.9359532317624069,3.208064605986597,0.1878734609148055,3.0201911450717907,0.9414371329791132,14.237235621170612,351,0.84375,0,0.0,c6ee2bbfdd7b0cb81c416c1b0b21b97b432db13db7876c5cfbed5c3e5bc022cf
raw_skew_rho096_seed123,raw,123,baseline,baseline,fixed,b7a8b2dbe465bfa2666b53efd636dc37c4a2fbc46fb49f8767b2f3c19c9eff54,32,512,short,SL,0.525430287134621,3328,98565.58011783205,100362.06354744265,0.982099975168791,0.9835585673471928,0.7575640956779041,0.9017274666321409,0.9999999999999568,0.539808722839713,0.1941414730402313,0.34566724979948105,0.6403513599800074,3.227742034988921,3328,1.0,26,0.0078125,1dec9881a52311cba8f6e1d28f4eb480096fa53baea6dc1ac6e679fdd8b45f71
raw_skew_rho096_seed123,raw,123,baseline,baseline,fixed,b7a8b2dbe465bfa2666b53efd636dc37c4a2fbc46fb49f8767b2f3c19c9eff54,192,1024,long,LL,0.13960962953542774,96,26189.400310814995,26461.69471817995,0.9897098651365711,0.989735581095565,0.975174673369402,0.9805677677644381,0.990999327834506,2.8364000767178816,2.8364000767178816,0.0,0.0,5.40634899183015,96,1.0,2,0.020833333333333332,b8a782b2e402b439c3c760d92b2f244907baada30cbf6823cdb8e77f1b544fbe
raw_skew_rho096_seed123,raw,123,baseline,baseline,fixed,b7a8b2dbe465bfa2666b53efd636dc37c4a2fbc46fb49f8767b2f3c19c9eff54,192,2048,long,LL,0.2786240806031419,96,52267.15096537636,52538.713245797466,0.9948311965854468,0.9948393108044643,0.9846425574449594,0.9895143174367335,0.9954992555377422,2.828773754386674,2.828773754386674,0.0,0.0,5.7696427300498385,96,1.0,5,0.052083333333333336,db8b5c98e83967277f86a334b9cc7b0094699ccdcf4f8328725791d86e07922e
raw_skew_rho096_seed123,raw,123,once,once,fixed,b7a8b2dbe465bfa2666b53efd636dc37c4a2fbc46fb49f8767b2f3c19c9eff54,32,128,short,SS,0.020899119965861544,416,3920.4703912691125,3986.032633562772,0.9835520056354734,0.9854992885934308,0.7000880472684163,0.9046941204921664,1.0000000000000144,0.15760154397522572,0.010341111727824434,0.14726043224740126,0.9343844516558161,0.9928071703693604,416,1.0,3,0.007211538461538462,2eb36fe31a0722cc97ff321141be0bbe08780a87597e04cdc0dd9bbdb5eb328d
raw_skew_rho096_seed123,raw,123,once,once,fixed,b7a8b2dbe465bfa2666b53efd636dc37c4a2fbc46fb49f8767b2f3c19c9eff54,32,256,short,SS,0.03543688276103058,416,6647.612428199582,6656.7911453026745,0.9986211499050004,0.9986814055506955,0.9229548998876115,0.9999999999998954,1.0000000000000093,0.0220642238055023,0.0048932449072195,0.017170978898282802,0.7782271902989292,0.0,416,1.0,1,0.002403846153846154,c6ee2bbfdd7b0cb81c416c1b0b21b97b432db13db7876c5cfbed5c3e5bc022cf
raw_skew_rho096_seed123,raw,123,once,once,fixed,b7a8b2dbe465bfa2666b53efd636dc37c4a2fbc46fb49f8767b2f3c19c9eff54,32,512,short,SL,0.525430287134621,3328,98565.58011783205,106610.39334289994,0.924540066190426,0.9344227437301201,0.5766122880372819,0.7457319481477728,0.9720366006398916,2.417311666186369,0.46424639045752997,1.9530652757288407,0.8079493029585469,10.09836385709949,3271,0.9828725961538461,20,0.006009615384615385,1dec9881a52311cba8f6e1d28f4eb480096fa53baea6dc1ac6e679fdd8b45f71
raw_skew_rho096_seed123,raw,123,once,once,fixed,b7a8b2dbe465bfa2666b53efd636dc37c4a2fbc46fb49f8767b2f3c19c9eff54,192,1024,long,LL,0.13960962953542774,96,26189.400310814995,26397.343975857213,0.9921225534950637,0.9921476831755625,0.9719833166775104,0.9823777565344887,0.9947668656668178,2.1660798441893245,2.1660798441893245,0.0,0.0,4.893764638622315,96,1.0,2,0.020833333333333332,b8a782b2e402b439c3c760d92b2f244907baada30cbf6823cdb8e77f1b544fbe
raw_skew_rho096_seed123,raw,123,once,once,fixed,b7a8b2dbe465bfa2666b53efd636dc37c4a2fbc46fb49f8767b2f3c19c9eff54,192,2048,long,LL,0.2786240806031419,96,52267.15096537636,52506.195534382685,0.9954473073782352,0.9954619126896868,0.9774485898050891,0.9880237873392377,0.9974133564410591,2.4900475938159885,2.4900475938159885,0.0,0.0,6.599494001005894,96,1.0,5,0.052083333333333336,db8b5c98e83967277f86a334b9cc7b0094699ccdcf4f8328725791d86e07922e
raw_skew_rho096_seed123,raw,123,new_once,new_once,fixed,b7a8b2dbe465bfa2666b53efd636dc37c4a2fbc46fb49f8767b2f3c19c9eff54,32,128,short,SS,0.020899119965861544,416,3920.4703912691125,3925.280419762047,0.9987746025815841,0.9988806165959514,0.8816577824952129,1.0000000000000024,1.0000000000000144,0.011562568492716354,0.007805754852294922,0.0037568136404214315,0.32491168746701676,0.0,416,1.0,3,0.007211538461538462,2eb36fe31a0722cc97ff321141be0bbe08780a87597e04cdc0dd9bbdb5eb328d
raw_skew_rho096_seed123,raw,123,new_once,new_once,fixed,b7a8b2dbe465bfa2666b53efd636dc37c4a2fbc46fb49f8767b2f3c19c9eff54,32,256,short,SS,0.03543688276103058,416,6647.612428199582,6648.702692384161,0.9998360185084184,0.9998464667988041,0.9361301883030829,0.9999999999998954,1.0000000000000093,0.0026208273667555587,0.0026208273667555587,0.0,0.0,0.0,416,1.0,1,0.002403846153846154,c6ee2bbfdd7b0cb81c416c1b0b21b97b432db13db7876c5cfbed5c3e5bc022cf
raw_skew_rho096_seed123,raw,123,new_once,new_once,fixed,b7a8b2dbe465bfa2666b53efd636dc37c4a2fbc46fb49f8767b2f3c19c9eff54,32,512,short,SL,0.525430287134621,3328,98565.58011783205,104626.97849657918,0.9420665829612455,0.9498564152047825,0.6251581704552578,0.7617731482634148,0.9999999999999568,1.8213336474601896,0.4774907201143551,1.3438429273458363,0.7378345693112277,9.262053497073634,3323,0.9984975961538461,29,0.008713942307692308,1dec9881a52311cba8f6e1d28f4eb480096fa53baea6dc1ac6e679fdd8b45f71
raw_skew_rho096_seed123,raw,123,new_once,new_once,fixed,b7a8b2dbe465bfa2666b53efd636dc37c4a2fbc46fb49f8767b2f3c19c9eff54,192,1024,long,LL,0.13960962953542774,96,26189.400310814995,26428.81556261702,0.9909411282077782,0.9909819625918045,0.9645521350057018,0.9778368295260709,0.994330259329792,2.4939088729373045,2.4939088729373045,0.0,0.0,6.183365408531586,96,1.0,3,0.03125,b8a782b2e402b439c3c760d92b2f244907baada30cbf6823cdb8e77f1b544fbe
raw_skew_rho096_seed123,raw,123,new_once,new_once,fixed,b7a8b2dbe465bfa2666b53efd636dc37c4a2fbc46fb49f8767b2f3c19c9eff54,192,2048,long,LL,0.2786240806031419,96,52267.15096537636,52536.125209896374,0.994880203984489,0.9948974451254825,0.979554092845824,0.9866704943022728,0.9974075963127976,2.801815047083745,2.801815047083745,0.0,0.0,7.356088050206495,96,1.0,5,0.052083333333333336,db8b5c98e83967277f86a334b9cc7b0094699ccdcf4f8328725791d86e07922e
raw_size_varied_rho097_seed7,raw,7,baseline,baseline,fixed,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,32,128,short,SS,0.04322663015158291,896,8444.09007350266,14608.433643340632,0.5780284375219081,0.6626503297817913,0.19032839852755098,0.2740524037994823,0.687196279673183,6.879847734194216,0.44368386054374104,6.436163873650479,0.9355096395028424,24.964133916259243,483,0.5390625,0,0.0,e7e9f946fea8eec5043f7b863a4fc30794a44a4c1ea910edb9d1fccbe98391b6
raw_size_varied_rho097_seed7,raw,7,baseline,baseline,fixed,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,48,256,short,SS,0.09792077557661742,896,19128.297675221824,22005.490565408436,0.8692511361364776,0.8966045628682932,0.3965852673154021,0.5514428970196288,0.9426963980247938,3.211152779225511,0.5268171948559425,2.684335584369571,0.8359414107406619,17.365442438861532,817,0.9118303571428571,0,0.0,676b29a224207b21df7b8da87d064c63c7a2f61da14db954401837683e468643
raw_size_varied_rho097_seed7,raw,7,baseline,baseline,fixed,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,64,512,short,SL,0.23434655009615568,896,45778.34012245064,46588.44620045962,0.9826114381552182,0.9836103328410658,0.7749392529798304,0.9398170429966155,0.9972351115604944,0.9041362477776783,0.7881230011701049,0.11601324660757326,0.1283138983673401,3.271767029491251,896,1.0,12,0.013392857142857142,13e0dcdb5fad19ea3abc675e88a752cd5a7b8af55ca568fdf28afb267f526b9e
raw_size_varied_rho097_seed7,raw,7,baseline,baseline,fixed,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,192,1024,long,LL,0.08937844980122331,64,17459.60020720997,17669.036752490894,0.9881466914006277,0.9882210863458938,0.9645088989473983,0.9751560006647524,0.9860383123889799,3.272446020013655,3.272446020013655,0.0,0.0,6.950742470040074,64,1.0,3,0.046875,4bf37459198d9a24cc9ad469a5c586fd9af25e5a92d18c7095f9e03735a4b1fe
raw_size_varied_rho097_seed7,raw,7,baseline,baseline,fixed,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,192,2048,long,LL,0.5351275943744358,192,104534.30193075236,105046.24431300134,0.9951265046589999,0.9951422760751071,0.98195392515316,0.9898003384631473,0.9943000805477419,2.6663665742121894,2.6663665742121894,0.0,0.0,5.610425072712928,192,1.0,10,0.052083333333333336,faa95faebd2d721605131fac3a8c8c1d6f8c34d541f9ba8d8da05368be3be0d8
raw_size_varied_rho097_seed7,raw,7,once,once,fixed,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,32,128,short,SS,0.04322663015158291,896,8444.09007350266,11105.014732698655,0.7603853103084216,0.8252670792932817,0.22952907046469823,0.4402191821406527,0.8888681051962573,2.969781985709848,0.21349105762749596,2.756290928082353,0.928112212056379,11.983972089422569,709,0.7912946428571429,0,0.0,e7e9f946fea8eec5043f7b863a4fc30794a44a4c1ea910edb9d1fccbe98391b6
raw_size_varied_rho097_seed7,raw,7,once,once,fixed,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,48,256,short,SS,0.09792077557661742,896,19128.297675221824,20240.477157011446,0.9450517162633019,0.9568030147205595,0.4279329556832976,0.7520502486037272,0.9949157952600964,1.2412717430681586,0.21078888458551756,1.0304828584826418,0.8301831281001437,7.038642366805632,878,0.9799107142857143,0,0.0,676b29a224207b21df7b8da87d064c63c7a2f61da14db954401837683e468643
raw_size_varied_rho097_seed7,raw,7,once,once,fixed,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,64,512,short,SL,0.23434655009615568,896,45778.34012245064,51312.45075184465,0.8921487758174352,0.914286586808658,0.444880483164577,0.6366666589127938,0.9723489296719825,6.176462756019974,1.873800827713707,4.3026619283062635,0.6966223384270578,29.15716449842656,843,0.9408482142857143,0,0.0,13e0dcdb5fad19ea3abc675e88a752cd5a7b8af55ca568fdf28afb267f526b9e
raw_size_varied_rho097_seed7,raw,7,once,once,fixed,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,192,1024,long,LL,0.08937844980122331,64,17459.60020720997,17738.11840871573,0.9842983232444255,0.984470711270351,0.9479190631082045,0.9594802055224511,0.9856970735401007,4.351846898526672,4.351846898526672,0.0,0.0,11.520951022606116,64,1.0,3,0.046875,4bf37459198d9a24cc9ad469a5c586fd9af25e5a92d18c7095f9e03735a4b1fe
raw_size_varied_rho097_seed7,raw,7,once,once,fixed,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,192,2048,long,LL,0.5351275943744358,192,104534.30193075236,105210.75908430091,0.9935704564871876,0.9936174070963699,0.9605824883422392,0.9814122564584149,0.99533297575187,3.523214341397221,3.523214341397221,0.0,0.0,10.312199981052363,192,1.0,10,0.052083333333333336,faa95faebd2d721605131fac3a8c8c1d6f8c34d541f9ba8d8da05368be3be0d8
raw_size_varied_rho097_seed7,raw,7,new_once,new_once,fixed,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,32,128,short,SS,0.04322663015158291,896,8444.09007350266,9134.094000457446,0.924458416245746,0.9491681771540602,0.3135121431949618,0.7432475257478319,0.9991645713448329,0.7700936684763505,0.0976144532115015,0.672479215264849,0.8732434024491669,3.255610663382299,870,0.9709821428571429,0,0.0,e7e9f946fea8eec5043f7b863a4fc30794a44a4c1ea910edb9d1fccbe98391b6
raw_size_varied_rho097_seed7,raw,7,new_once,new_once,fixed,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,48,256,short,SS,0.09792077557661742,896,19128.297675221824,19226.740105390374,0.994879920900322,0.9955521276787042,0.6487357006459972,0.9827909550190224,0.999999999999878,0.10986878366969981,0.0835645371084579,0.02630424656124191,0.23941510666324262,0.3738225053544397,894,0.9977678571428571,1,0.0011160714285714285,676b29a224207b21df7b8da87d064c63c7a2f61da14db954401837683e468643
raw_size_varied_rho097_seed7,raw,7,new_once,new_once,fixed,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,64,512,short,SL,0.23434655009615568,896,45778.34012245064,52905.550077727275,0.8652842670607233,0.9006213015505334,0.4020315597029507,0.5146106674031696,0.9735853860740971,7.954475396513957,2.4107699670208804,5.543705429493081,0.6969291063396345,48.19197734190941,808,0.9017857142857143,0,0.0,13e0dcdb5fad19ea3abc675e88a752cd5a7b8af55ca568fdf28afb267f526b9e
raw_size_varied_rho097_seed7,raw,7,new_once,new_once,fixed,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,192,1024,long,LL,0.08937844980122331,64,17459.60020720997,17884.530917255215,0.9762403212020916,0.9766186004856725,0.930626025029362,0.9370719084408082,0.981371779780982,6.639542344456146,6.639542344456146,0.0,0.0,18.32156101066231,64,1.0,3,0.046875,4bf37459198d9a24cc9ad469a5c586fd9af25e5a92d18c7095f9e03735a4b1fe
raw_size_varied_rho097_seed7,raw,7,new_once,new_once,fixed,ec98892f9d175d8fc3094207ac31654820b58e23ec5c31aad29be549165bcd81,192,2048,long,LL,0.5351275943744358,192,104534.30193075236,105405.73070845995,0.9917326242904396,0.9918084213227809,0.960153286503055,0.9746589848626964,0.994343504777351,4.538691550559196,4.538691550559196,0.0,0.0,14.15562176730296,192,1.0,11,0.057291666666666664,faa95faebd2d721605131fac3a8c8c1d6f8c34d541f9ba8d8da05368be3be0d8
raw_size_varied_rho097_seed123,raw,123,baseline,baseline,fixed,76ee8e2af197746a7921101b45b905c277cf14d698270720c4d69e8a1a001f81,32,128,short,SS,0.04322663015158286,896,8444.09007350266,14532.707976832771,0.581040373684227,0.6602482971000675,0.2013756012002933,0.3202170065618966,0.665487027530823,6.795332481395273,0.4072654989300932,6.388066982465179,0.9400668767797405,20.00700518675761,447,0.49888392857142855,0,0.0,d0c0507aae05cbb2484fc434c5e07b5fa06766d6016b625c0aa205df6993b10a
raw_size_varied_rho097_seed123,raw,123,baseline,baseline,fixed,76ee8e2af197746a7921101b45b905c277cf14d698270720c4d69e8a1a001f81,48,256,short,SS,0.09792077557661731,896,19128.297675221824,21818.01523928404,0.87672033709009,0.8994343394432996,0.39500917571621286,0.6535756337378756,0.9431865785936457,3.001916924175962,0.5468429685681252,2.4550739556078356,0.8178354090467587,11.316211083789938,847,0.9453125,0,0.0,a127322c2f5f26f29cf4ed3f3f1360691b3015abc054c1c06e8583e29d353b3c
raw_size_varied_rho097_seed123,raw,123,baseline,baseline,fixed,76ee8e2af197746a7921101b45b905c277cf14d698270720c4d69e8a1a001f81,64,512,short,SL,0.23434655009615546,896,45778.34012245064,46666.73823857187,0.9809629267085367,0.9820358027130408,0.796707436564274,0.9316547875480955,0.9983560019548896,0.9915157545994334,0.7627646307482295,0.22875112385120433,0.2307085114785881,3.748064281563529,896,1.0,9,0.010044642857142858,c16b94a8b240b40705b5b52acc86108f4c70a5039427f99b2260dd598d1fa2df
raw_size_varied_rho097_seed123,raw,123,baseline,baseline,fixed,76ee8e2af197746a7921101b45b905c277cf14d698270720c4d69e8a1a001f81,192,1024,long,LL,0.08937844980122321,64,17459.60020720997,17625.264999501287,0.9906007204830108,0.9906552104520501,0.9760472386987559,0.9791769648370193,0.988391686118423,2.588512379550995,2.588512379550995,0.0,0.0,5.801626445870166,64,1.0,2,0.03125,b159b7b29a86d085d15927afa0859e17e757884d178e7f7eebdf5cd5ebbeb85e
raw_size_varied_rho097_seed123,raw,123,baseline,baseline,fixed,76ee8e2af197746a7921101b45b905c277cf14d698270720c4d69e8a1a001f81,192,2048,long,LL,0.5351275943744352,192,104534.30193075236,105104.2557775082,0.9945772524381663,0.994595843986537,0.9815935941815831,0.9885276556712584,0.9941722138311856,2.9685096185187034,2.9685096185187034,0.0,0.0,6.318607145898624,192,1.0,11,0.057291666666666664,e42ba8d0b856c31db46012ce6b0268dfe1f4f9eb40472e9b87674e1a711c54a9
raw_size_varied_rho097_seed123,raw,123,once,once,fixed,76ee8e2af197746a7921101b45b905c277cf14d698270720c4d69e8a1a001f81,32,128,short,SS,0.04322663015158286,896,8444.09007350266,11191.282935300878,0.7545238666844268,0.8165797678738879,0.1892632461272734,0.4567068438404457,0.8709272292246507,3.06606346182841,0.19019333195461138,2.8758701298737988,0.937968233755608,11.211487541336908,689,0.7689732142857143,0,0.0,d0c0507aae05cbb2484fc434c5e07b5fa06766d6016b625c0aa205df6993b10a
