label,family,seed,strategy,policy_strategy,assignment,input_fingerprint,window_start_ms,window_end_ms,seq_len_k,nql,compute_ms,active_ms,fleet_time_compute_share,fleet_time_active_share,profile_active_compute_fraction,all_active
raw_size_varied_rho097_seed123,raw,123,once,once,fixed,76ee8e2af197746a7921101b45b905c277cf14d698270720c4d69e8a1a001f81,2000,3000,64,512,6453.729552335237,6765.279948614997,0.20167904851047616,0.21141499839421865,0.9539486320379778,True
raw_size_varied_rho097_seed123,raw,123,once,once,fixed,76ee8e2af197746a7921101b45b905c277cf14d698270720c4d69e8a1a001f81,2000,3000,192,1024,3642.344602347683,3690.7550919716628,0.1138232688233651,0.11533609662411447,0.9868833102122423,True
raw_size_varied_rho097_seed123,raw,123,once,once,fixed,76ee8e2af197746a7921101b45b905c277cf14d698270720c4d69e8a1a001f81,2000,3000,192,2048,17066.52822190082,17175.904181835238,0.5333290069344006,0.5367470056823512,0.9936320115216937,True
raw_size_varied_rho097_seed123,raw,123,new_once,new_once,fixed,76ee8e2af197746a7921101b45b905c277cf14d698270720c4d69e8a1a001f81,1000,2000,32,128,1375.9343200127043,1425.9124630668803,0.04299794750039701,0.04455976447084001,0.9649500622593045,True
raw_size_varied_rho097_seed123,raw,123,new_once,new_once,fixed,76ee8e2af197746a7921101b45b905c277cf14d698270720c4d69e8a1a001f81,1000,2000,48,256,3058.661213915233,3068.33525011283,0.09558316293485103,0.09588547656602595,0.9968471384614046,True
raw_size_varied_rho097_seed123,raw,123,new_once,new_once,fixed,76ee8e2af197746a7921101b45b905c277cf14d698270720c4d69e8a1a001f81,1000,2000,64,512,7730.2793941654145,8562.458494607696,0.2415712310676692,0.2675768279564905,0.9028107288384107,True
raw_size_varied_rho097_seed123,raw,123,new_once,new_once,fixed,76ee8e2af197746a7921101b45b905c277cf14d698270720c4d69e8a1a001f81,1000,2000,192,1024,2259.5189860435007,2289.894883086019,0.07060996831385939,0.07155921509643809,0.9867348072320326,True
raw_size_varied_rho097_seed123,raw,123,new_once,new_once,fixed,76ee8e2af197746a7921101b45b905c277cf14d698270720c4d69e8a1a001f81,1000,2000,192,2048,16480.042502582808,16653.398909126576,0.5150013282057128,0.5204187159102055,0.9895903288277829,True
raw_size_varied_rho097_seed123,raw,123,new_once,new_once,fixed,76ee8e2af197746a7921101b45b905c277cf14d698270720c4d69e8a1a001f81,2000,3000,32,128,1156.7954032043694,1203.5260666693941,0.036149856350136546,0.037610189583418566,0.9611718725840763,True
raw_size_varied_rho097_seed123,raw,123,new_once,new_once,fixed,76ee8e2af197746a7921101b45b905c277cf14d698270720c4d69e8a1a001f81,2000,3000,48,256,2786.8621564290906,2793.6851530886856,0.08708944238840909,0.08730266103402143,0.9975577073701195,True
raw_size_varied_rho097_seed123,raw,123,new_once,new_once,fixed,76ee8e2af197746a7921101b45b905c277cf14d698270720c4d69e8a1a001f81,2000,3000,64,512,6675.949908932947,7154.860241755494,0.20862343465415462,0.2235893825548592,0.933065033188539,True
raw_size_varied_rho097_seed123,raw,123,new_once,new_once,fixed,76ee8e2af197746a7921101b45b905c277cf14d698270720c4d69e8a1a001f81,2000,3000,192,1024,3889.8900487029787,3942.9084642940547,0.12155906402196809,0.12321588950918921,0.9865534754176525,True
raw_size_varied_rho097_seed123,raw,123,new_once,new_once,fixed,76ee8e2af197746a7921101b45b905c277cf14d698270720c4d69e8a1a001f81,2000,3000,192,2048,16771.423128880873,16905.020074192373,0.5241069727775273,0.5282818773185116,0.9920972027998091,True
