case,strategy,seed,order_mode,npu,ssu,complete_native_run,has_extended_windows,request_count,makespan_ms,input_fingerprint,manifest_sha256,source_unchanged_during_run,current_source_files_match,window,start_ms,end_ms,available,first_npu_finishes_ms,ends_before_first_npu_finishes,duration_ms,U_percent,SLO_1p5_percent,admitted_count,passed_count,completed_after_window_count,all_npus_active,mixed_npu_count,all_npus_compute_AB,missing_A_npu_ids,missing_B_npu_ids,inactive_npu_ids,nominal_strict_under40,nominal_peak_GB_s,any_ssu_over40_percent,any_ssu_at_or_above40_percent,internal_stall_card_ms,layer0_stall_card_ms,per_npu_U_percent,valid_all_active_mixed_underload_window,A_admitted_count,A_passed_count,A_SLO_1p5_percent,B_admitted_count,B_passed_count,B_SLO_1p5_percent,SSU0_nominal_peak_GB_s,SSU0_nominal_mean_GB_s,SSU0_over40_percent,SSU1_nominal_peak_GB_s,SSU1_nominal_mean_GB_s,SSU1_over40_percent,SSU2_nominal_peak_GB_s,SSU2_nominal_mean_GB_s,SSU2_over40_percent,SSU3_nominal_peak_GB_s,SSU3_nominal_mean_GB_s,SSU3_over40_percent,reason
aligned_A10B45_60s,asu_baseline,7,variant_explicit,16,1,True,True,4688,84782.93604168743,030250d7990f9ec846931ffe7cb8160714a46f45c465d40bf899f8af9e425e16,c55c6c4786c20d1e9e840d4c86c9e1a61233e1543a4e125315038143efceade7,True,True,full,0.0,84782.93604168743,True,82691.26324252161,False,84782.93604168743,95.938700565975,97.82423208191126,4688,4586,0,False,16,True,,,"0,1,2,3,4,5,6,7,8,9,11,12,13,14,15",True,39.83448536228155,0.0,0.0,29129.549619730413,5606.2103853215485,"[95.98516370666982, 95.96008454579547, 95.93853882496605, 95.93450207462628, 95.96360595323512, 95.8848135407612, 95.91956072356446, 95.88480571837873, 95.90784523468875, 95.96172824005184, 95.9115962560894, 95.93667148669144, 95.96226636682377, 95.93143605627687, 95.96815383474244, 95.96843649223838]",False,848,848,100.0,3840,3738,97.34375,39.83448536228155,39.18693755522966,0.0,,,,,,,,,,
aligned_A10B45_60s,once,7,variant_explicit,16,1,True,True,4688,81699.81621099361,030250d7990f9ec846931ffe7cb8160714a46f45c465d40bf899f8af9e425e16,c55c6c4786c20d1e9e840d4c86c9e1a61233e1543a4e125315038143efceade7,True,True,warm_2_4,2000.0,4000.0,True,81467.27224248642,True,2000.0,98.35954261705494,100.0,91,91,16,True,16,True,,,,True,39.83253925077435,0.0,0.0,12.069868437290552,512.8764941051259,"[100.0, 100.0, 99.8146422537717, 100.0, 99.62307664680903, 100.0, 99.95878767755477, 100.0, 97.59802223788154, 95.27388322685484, 98.33541101794144, 96.27702499835775, 96.38519721869557, 95.90594888243314, 97.7163567061009, 96.86433100647855]",True,19,19,100.0,72,72,100.0,39.83253925077435,39.5038498512744,0.0,,,,,,,,,,
aligned_A10B45_60s,once,7,variant_explicit,16,1,True,True,4688,81699.81621099361,030250d7990f9ec846931ffe7cb8160714a46f45c465d40bf899f8af9e425e16,c55c6c4786c20d1e9e840d4c86c9e1a61233e1543a4e125315038143efceade7,True,True,steady_2_10,2000.0,10000.0,True,81467.27224248642,True,8000.0,99.24814967954579,100.0,494,494,16,True,16,True,,,,True,39.833269042589556,0.0,0.0,204.78174092430208,757.5866692570926,"[99.24857628579082, 99.77461772089747, 99.61503977446365, 99.40873421947671, 99.47432278893857, 98.43390047069848, 99.70053133446173, 98.73021192200103, 99.39950555947038, 98.8184708067137, 99.58385275448536, 99.06467278190762, 99.09629930467389, 98.97648722060828, 99.42908917652522, 99.21608275161964]",True,72,72,100.0,422,422,100.0,39.833269042589556,39.68768165384831,0.0,,,,,,,,,,
aligned_A10B45_60s,once,7,variant_explicit,16,1,True,True,4688,81699.81621099361,030250d7990f9ec846931ffe7cb8160714a46f45c465d40bf899f8af9e425e16,c55c6c4786c20d1e9e840d4c86c9e1a61233e1543a4e125315038143efceade7,True,True,late_4_10,4000.0,10000.0,True,81467.27224248642,True,6000.0,99.54435203370942,100.0,403,403,16,True,16,True,,,,True,39.833269042589556,0.0,0.0,192.71187248701153,244.71017515196672,"[98.99810171438774, 99.69949029452997, 99.54850561469432, 99.21164562596896, 99.4247381696484, 97.91186729426462, 99.61444588676406, 98.30694922933472, 100.0, 100.0, 100.0, 99.99388870975757, 100.0, 100.0, 100.0, 100.0]",True,53,53,100.0,350,350,100.0,39.833269042589556,39.748958921372946,0.0,,,,,,,,,,
aligned_A10B45_60s,once,7,variant_explicit,16,1,True,True,4688,81699.81621099361,030250d7990f9ec846931ffe7cb8160714a46f45c465d40bf899f8af9e425e16,c55c6c4786c20d1e9e840d4c86c9e1a61233e1543a4e125315038143efceade7,True,True,long_2_60,2000.0,60000.0,True,81467.27224248642,True,58000.0,99.71204270937096,100.0,3256,3256,16,True,16,True,,,,True,39.83326904258957,0.0,0.0,310.38420684178755,2361.859450195654,"[99.7279687469101, 99.92114110970552, 99.8738616435452, 99.77059430262604, 99.83268239149464, 99.52059481429389, 99.94330577813986, 99.57105276699512, 99.70341892736953, 99.5136765587018, 99.7626293104162, 99.52261999363289, 99.57054839512408, 99.7088078082972, 99.78101887711324, 99.66876192557014]",True,616,616,100.0,2640,2640,100.0,39.83326904258957,39.76138581816006,0.0,,,,,,,,,,
aligned_A10B45_60s,once,7,variant_explicit,16,1,True,True,4688,81699.81621099361,030250d7990f9ec846931ffe7cb8160714a46f45c465d40bf899f8af9e425e16,c55c6c4786c20d1e9e840d4c86c9e1a61233e1543a4e125315038143efceade7,True,True,late_20_40,20000.0,40000.0,True,81467.27224248642,True,20000.0,99.73838656268806,100.0,1193,1193,16,True,16,True,,,,True,39.83326904258957,0.0,0.0,68.21866163864979,768.9443377595853,"[99.58303014610833, 99.89346289965242, 99.83621771155113, 99.57550686789673, 99.75852068461445, 99.42019558792013, 100.0, 99.40635540607265, 99.84502740566735, 99.71006730045045, 99.79248456111974, 99.6568969685715, 99.7757853321324, 99.8999713789332, 99.84556678532324, 99.81509596699506]",True,200,200,100.0,993,993,100.0,39.83326904258957,39.75914839165954,0.0,,,,,,,,,,
aligned_A10B45_60s,once,7,variant_explicit,16,1,True,True,4688,81699.81621099361,030250d7990f9ec846931ffe7cb8160714a46f45c465d40bf899f8af9e425e16,c55c6c4786c20d1e9e840d4c86c9e1a61233e1543a4e125315038143efceade7,True,True,late_20_60,20000.0,60000.0,True,81467.27224248642,True,40000.0,99.77462422285771,100.0,2244,2244,16,True,16,True,,,,True,39.83326904258957,0.0,0.0,84.42770189994553,1357.977271810687,"[99.75583942586147, 99.93395320835235, 99.8984673411935, 99.78775343394835, 99.86535353573203, 99.6388346247658, 100.0, 99.63198412774273, 99.78105373227937, 99.61678828725113, 99.7938361864207, 99.6172816206637, 99.67014845040636, 99.86618614474592, 99.81999478765601, 99.71651265870398]",True,432,432,100.0,1812,1812,100.0,39.83326904258957,39.77153918162956,0.0,,,,,,,,,,
aligned_A10B45_60s,once,7,variant_explicit,16,1,True,True,4688,81699.81621099361,030250d7990f9ec846931ffe7cb8160714a46f45c465d40bf899f8af9e425e16,c55c6c4786c20d1e9e840d4c86c9e1a61233e1543a4e125315038143efceade7,True,True,late_40_60,40000.0,60000.0,True,81467.27224248642,True,20000.0,99.81086188302737,100.0,1051,1051,16,True,16,True,,,,True,39.83278251471279,0.0,0.0,16.20904026129574,589.0329340511016,"[99.92864870561462, 99.97444351705228, 99.96071697083586, 100.0, 99.9721863868496, 99.85747366161148, 100.0, 99.8576128494128, 99.71708005889141, 99.52350927405183, 99.79518781172166, 99.57766627275589, 99.56451156868032, 99.8324009105586, 99.79442278998879, 99.6179293504129]",True,232,232,100.0,819,819,100.0,39.83278251471279,39.78392997159958,0.0,,,,,,,,,,
aligned_A10B45_60s,once,7,variant_explicit,16,1,True,True,4688,81699.81621099361,030250d7990f9ec846931ffe7cb8160714a46f45c465d40bf899f8af9e425e16,c55c6c4786c20d1e9e840d4c86c9e1a61233e1543a4e125315038143efceade7,True,True,full,0.0,81699.81621099361,True,81467.27224248642,False,81699.81621099361,99.55915559223938,100.0,4688,4688,0,False,16,True,,,"0,1,2,3,4,5,6,7,8,10,11,12,13,14,15",True,39.83326904258957,0.0,0.0,385.7668764133884,3812.044710661845,"[99.60737212036076, 99.58134654293582, 99.55898774758292, 99.55479866171021, 99.58500083832563, 99.50323502320926, 99.53929346634754, 99.50322690563222, 99.52713586807934, 99.58305226556101, 99.53102844241123, 99.55704994124635, 99.58361069971427, 99.55161694050564, 99.58972034400902, 99.59001366819885]",False,848,848,100.0,3840,3840,100.0,39.83326904258957,39.73426789553713,0.0,,,,,,,,,,
aligned_pool_random_60s_seed17,asu_baseline,17,variant_explicit,16,1,True,True,4688,84617.61493227206,d430cd5404ac4eef7ad17cf875d2c0450717c624dc5001488416453025e95834,a0a8ce0ec9e1ad53875511073c210664a7b0068bb389290908f76ce7877976ce,True,True,warm_2_4,2000.0,4000.0,True,84039.8973286784,True,2000.0,97.99338414119663,100.0,123,123,16,True,16,True,,,,True,39.83278251471274,0.0,0.0,541.6606147949756,100.45646002209946,"[99.26789135272871, 99.16927541035145, 98.06583916669042, 98.91981225603222, 98.57253105884543, 99.40975465313713, 98.27496225662169, 99.88153915594927, 98.00966075030928, 98.91695277072569, 95.95830249029791, 96.89337357409549, 97.89788730258716, 96.44358752094462, 95.96422421644343, 96.24855232338633]",True,19,19,100.0,104,104,100.0,39.83278251471274,39.701072017009096,0.0,,,,,,,,,,
aligned_pool_random_60s_seed17,asu_baseline,17,variant_explicit,16,1,True,True,4688,84617.61493227206,d430cd5404ac4eef7ad17cf875d2c0450717c624dc5001488416453025e95834,a0a8ce0ec9e1ad53875511073c210664a7b0068bb389290908f76ce7877976ce,True,True,steady_2_10,2000.0,10000.0,True,84039.8973286784,True,8000.0,96.5732622926638,99.77876106194691,452,451,16,True,16,True,,,,True,39.833512306527936,0.0,0.0,3669.0722128971493,717.1520524931991,"[98.54932460204833, 96.54382813765963, 98.3543880482673, 98.88336313311734, 96.25699763974792, 97.79945239960159, 97.16463797436217, 96.18947697348321, 94.77617992378268, 97.17535173161703, 95.3008325608562, 95.01477294229556, 97.05920417491375, 96.8840051062492, 94.30389280356945, 94.91648853104934]",True,76,76,100.0,376,375,99.73404255319149,39.833512306527936,39.79169142122888,0.0,,,,,,,,,,
aligned_pool_random_60s_seed17,asu_baseline,17,variant_explicit,16,1,True,True,4688,84617.61493227206,d430cd5404ac4eef7ad17cf875d2c0450717c624dc5001488416453025e95834,a0a8ce0ec9e1ad53875511073c210664a7b0068bb389290908f76ce7877976ce,True,True,late_4_10,4000.0,10000.0,True,84039.8973286784,True,6000.0,96.09988834315284,99.69604863221885,329,328,16,True,16,True,,,,True,39.833512306527936,0.0,0.0,3127.4115981021737,616.6955924710996,"[98.30980235182155, 95.66867904676235, 98.45057100879292, 98.87121342547903, 95.48515316671542, 97.26268498175642, 96.79452988027566, 94.95878957932786, 93.69835298160716, 96.59481805191416, 95.08167591770892, 94.38857273169556, 96.77964313235594, 97.03081096801738, 93.75044899927813, 94.47246726693702]",True,57,57,100.0,272,271,99.63235294117646,39.833512306527936,39.82189788930214,0.0,,,,,,,,,,
aligned_pool_random_60s_seed17,asu_baseline,17,variant_explicit,16,1,True,True,4688,84617.61493227206,d430cd5404ac4eef7ad17cf875d2c0450717c624dc5001488416453025e95834,a0a8ce0ec9e1ad53875511073c210664a7b0068bb389290908f76ce7877976ce,True,True,long_2_60,2000.0,60000.0,True,84039.8973286784,True,58000.0,96.51455943964781,99.78247358607831,3218,3211,16,True,16,True,,,,True,39.83351230652794,0.0,0.0,27296.254301892423,5048.6340981759195,"[97.07627993518201, 96.45763025765993, 96.77504653267479, 96.59177281363483, 96.7321034399025, 97.15056482709771, 96.34897297696976, 96.21096815008926, 96.12827376153328, 96.37946880088843, 96.4843462113261, 96.54351178671584, 96.44694020492904, 96.01038685834276, 96.45229254117481, 96.44439193624393]",True,585,585,100.0,2633,2626,99.73414356247626,39.83351230652794,39.7873760692119,0.0,,,,,,,,,,
aligned_pool_random_60s_seed17,asu_baseline,17,variant_explicit,16,1,True,True,4688,84617.61493227206,d430cd5404ac4eef7ad17cf875d2c0450717c624dc5001488416453025e95834,a0a8ce0ec9e1ad53875511073c210664a7b0068bb389290908f76ce7877976ce,True,True,late_20_40,20000.0,40000.0,True,84039.8973286784,True,20000.0,96.60795179637913,99.8274374460742,1159,1157,16,True,16,True,,,,True,39.83351230652794,0.0,0.0,9264.27265732341,1590.2815942633897,"[96.28000953445317, 96.63267384589155, 95.78648063022067, 96.47373923050993, 95.96432307530408, 97.17645802387025, 96.64127616940694, 96.49246549947127, 95.5459076930332, 96.56485575938457, 97.23071921205623, 96.01136242619185, 96.92383496091057, 96.33820965965639, 98.022934680281, 97.64197834142435]",True,192,192,100.0,967,965,99.79317476732162,39.83351230652794,39.799739231118004,0.0,,,,,,,,,,
aligned_pool_random_60s_seed17,asu_baseline,17,variant_explicit,16,1,True,True,4688,84617.61493227206,d430cd5404ac4eef7ad17cf875d2c0450717c624dc5001488416453025e95834,a0a8ce0ec9e1ad53875511073c210664a7b0068bb389290908f76ce7877976ce,True,True,late_20_60,20000.0,60000.0,True,84039.8973286784,True,40000.0,96.51447569829648,99.91031390134529,2230,2228,16,True,16,True,,,,True,39.83351230652794,0.0,0.0,18885.85065434788,3421.5048765546453,"[96.82621976253891, 96.51855582301017, 96.33508575321208, 96.33517146964302, 96.82346189543301, 96.90373664890438, 96.37406563953603, 96.06838454037134, 96.44837112278942, 96.0321600270968, 96.93421835432372, 96.66835557435986, 96.74115266376596, 95.72228013275831, 97.1282284771603, 96.3721632878404]",True,401,401,100.0,1829,1827,99.89065062875889,39.83351230652794,39.78699177371937,0.0,,,,,,,,,,
aligned_pool_random_60s_seed17,asu_baseline,17,variant_explicit,16,1,True,True,4688,84617.61493227206,d430cd5404ac4eef7ad17cf875d2c0450717c624dc5001488416453025e95834,a0a8ce0ec9e1ad53875511073c210664a7b0068bb389290908f76ce7877976ce,True,True,late_40_60,40000.0,60000.0,True,84039.8973286784,True,20000.0,96.42099960021383,100.0,1071,1071,16,True,16,True,,,,True,39.833269042589535,0.0,0.0,9621.57799702447,1831.2232822912556,"[97.37242999062465, 96.4044378001288, 96.8836908762035, 96.19660370877608, 97.68260071556197, 96.6310152739385, 96.10685510966509, 95.64430358127142, 97.35083455254563, 95.49946429480904, 96.63771749659118, 97.32534872252789, 96.55847036662134, 95.10635060586024, 96.2335222740396, 95.10234823425643]",True,209,209,100.0,862,862,100.0,39.833269042589535,39.77424431632073,0.0,,,,,,,,,,
aligned_pool_random_60s_seed17,asu_baseline,17,variant_explicit,16,1,True,True,4688,84617.61493227206,d430cd5404ac4eef7ad17cf875d2c0450717c624dc5001488416453025e95834,a0a8ce0ec9e1ad53875511073c210664a7b0068bb389290908f76ce7877976ce,True,True,full,0.0,84617.61493227206,True,84039.8973286784,False,84617.61493227206,96.12614017209123,99.55204778156997,4688,4667,0,False,16,True,,,"0,1,2,3,4,5,6,7,9,10,11,12,13,14,15",True,39.833998834404746,0.0,0.0,40096.536457063165,7862.601966394186,"[96.17269408984126, 96.1475659307218, 96.12597811508188, 96.12193347796784, 96.15109421808745, 96.07214786545593, 96.10696293533904, 96.07214002779094, 96.09522455740374, 96.1492128363358, 96.09898290733796, 96.12410712850735, 96.1497520144685, 96.11886146940572, 96.15565098498881, 96.1559341947254]",False,848,848,100.0,3840,3819,99.453125,39.833998834404746,39.65331272814268,0.0,,,,,,,,,,
aligned_pool_random_60s_seed17,once,17,variant_explicit,16,1,True,True,4688,82685.65588300732,d430cd5404ac4eef7ad17cf875d2c0450717c624dc5001488416453025e95834,a0a8ce0ec9e1ad53875511073c210664a7b0068bb389290908f76ce7877976ce,True,True,warm_2_4,2000.0,4000.0,True,82362.3978968697,True,2000.0,99.02303125053287,100.0,126,126,16,True,16,True,,,,True,39.83278251471274,0.0,0.0,1.6430909036944286,310.98690892579134,"[99.07896324848436, 99.55081178500372, 99.54820108674926, 97.95433805325281, 98.97680392292678, 99.03435941815506, 99.31285957196144, 98.46401363032746, 99.48362672381332, 98.92182470942502, 100.0, 98.87975291608386, 97.43911846039143, 99.95574375978659, 100.0, 97.7680827221646]",True,20,20,100.0,106,106,100.0,39.83278251471274,39.69051850709038,0.0,,,,,,,,,,
aligned_pool_random_60s_seed17,once,17,variant_explicit,16,1,True,True,4688,82685.65588300732,d430cd5404ac4eef7ad17cf875d2c0450717c624dc5001488416453025e95834,a0a8ce0ec9e1ad53875511073c210664a7b0068bb389290908f76ce7877976ce,True,True,steady_2_10,2000.0,10000.0,True,82362.3978968697,True,8000.0,98.52885481366268,100.0,466,466,16,True,16,True,,,,True,39.833512306527936,0.0,0.0,201.7859911201922,1681.279847391579,"[97.49710787443381, 98.14625980869768, 98.93338831276658, 97.66686538898622, 98.04675789734381, 98.38994053075233, 98.64569917250623, 98.11660825119213, 99.51652664219564, 97.72379347083263, 99.37107093273535, 98.85767437129203, 98.17529739176067, 99.69297667399886, 98.76927357868861, 98.91243672042025]",True,80,80,100.0,386,386,100.0,39.833512306527936,39.78555546754979,0.0,,,,,,,,,,
aligned_pool_random_60s_seed17,once,17,variant_explicit,16,1,True,True,4688,82685.65588300732,d430cd5404ac4eef7ad17cf875d2c0450717c624dc5001488416453025e95834,a0a8ce0ec9e1ad53875511073c210664a7b0068bb389290908f76ce7877976ce,True,True,late_4_10,4000.0,10000.0,True,82362.3978968697,True,6000.0,98.36412933470596,100.0,340,340,16,True,16,True,,,,True,39.833512306527936,0.0,0.0,200.14290021649776,1370.2929384657878,"[96.96982274975028, 97.67807581659565, 98.72845072143902, 97.57104116756403, 97.73674255548282, 98.17513423495141, 98.42331237268783, 98.00080645814703, 99.5274932816564, 97.32444972463519, 99.1614279103138, 98.85031485636141, 98.42069036888375, 99.60538764540296, 98.35903143825149, 99.29388805317213]",True,60,60,100.0,280,280,100.0,39.833512306527936,39.8172344543696,0.0,,,,,,,,,,
aligned_pool_random_60s_seed17,once,17,variant_explicit,16,1,True,True,4688,82685.65588300732,d430cd5404ac4eef7ad17cf875d2c0450717c624dc5001488416453025e95834,a0a8ce0ec9e1ad53875511073c210664a7b0068bb389290908f76ce7877976ce,True,True,long_2_60,2000.0,60000.0,True,82362.3978968697,True,58000.0,98.61002460646473,100.0,3282,3282,16,True,16,True,,,,True,39.83351230652794,0.0,0.0,1683.98723273018,11214.984419276914,"[98.43403780166018, 98.39389275050239, 98.7689883013832, 98.57900203392492, 98.41226438096352, 98.5912916863026, 98.7576545686739, 98.61460933061603, 98.65924726303896, 98.90509425955666, 98.58483984924025, 98.60917401672901, 98.5978475800555, 98.47267667048686, 98.54506866074163, 98.8347045495604]",True,598,598,100.0,2684,2684,100.0,39.83351230652794,39.786705151188414,0.0,,,,,,,,,,
aligned_pool_random_60s_seed17,once,17,variant_explicit,16,1,True,True,4688,82685.65588300732,d430cd5404ac4eef7ad17cf875d2c0450717c624dc5001488416453025e95834,a0a8ce0ec9e1ad53875511073c210664a7b0068bb389290908f76ce7877976ce,True,True,late_20_40,20000.0,40000.0,True,82362.3978968697,True,20000.0,98.68261079230983,100.0,1190,1190,16,True,16,True,,,,True,39.83351230652794,0.0,0.0,661.5668349361185,3554.0786296724837,"[98.59686543296088, 98.97122353350983, 98.94539598747666, 99.09697785455046, 98.61268332615593, 98.60336761664851, 98.79089152315628, 98.65003320213006, 98.06564545074106, 99.18565185902489, 98.56139756800235, 98.50126334663446, 98.73253372806127, 98.2350048261077, 98.35652271796667, 99.01631470382999]",True,195,195,100.0,995,995,100.0,39.83351230652794,39.79828889275385,0.0,,,,,,,,,,
aligned_pool_random_60s_seed17,once,17,variant_explicit,16,1,True,True,4688,82685.65588300732,d430cd5404ac4eef7ad17cf875d2c0450717c624dc5001488416453025e95834,a0a8ce0ec9e1ad53875511073c210664a7b0068bb389290908f76ce7877976ce,True,True,late_20_60,20000.0,60000.0,True,82362.3978968697,True,40000.0,98.62333257639541,100.0,2276,2276,16,True,16,True,,,,True,39.83351230652794,0.0,0.0,1131.0904058723427,7679.581105197016,"[98.7351077876318, 98.60103922067644, 98.76561658766127, 98.89391055409985, 98.36067734663695, 98.52023887091417, 98.8679727414804, 98.72225084402999, 98.52008966268319, 99.10908701726329, 98.28420006980299, 98.43565661881146, 98.50477262641945, 98.40180894218994, 98.4225201633036, 98.8283721687218]",True,411,411,100.0,1865,1865,100.0,39.83351230652794,39.78618309302692,0.0,,,,,,,,,,
aligned_pool_random_60s_seed17,once,17,variant_explicit,16,1,True,True,4688,82685.65588300732,d430cd5404ac4eef7ad17cf875d2c0450717c624dc5001488416453025e95834,a0a8ce0ec9e1ad53875511073c210664a7b0068bb389290908f76ce7877976ce,True,True,late_40_60,40000.0,60000.0,True,82362.3978968697,True,20000.0,98.56405436048102,100.0,1086,1086,16,True,16,True,,,,True,39.83302577865114,0.0,0.0,469.52357093622413,4125.502475524532,"[98.87335014230274, 98.2308549078431, 98.58583718784587, 98.69084325364926, 98.10867136711798, 98.43711012517983, 98.94505395980454, 98.7944684859299, 98.97453387462531, 99.0325221755017, 98.00700257160362, 98.37004989098845, 98.27701152477762, 98.5686130582722, 98.48851760864054, 98.6404296336136]",True,216,216,100.0,870,870,100.0,39.83302577865114,39.774077293299975,0.0,,,,,,,,,,
aligned_pool_random_60s_seed17,once,17,variant_explicit,16,1,True,True,4688,82685.65588300732,d430cd5404ac4eef7ad17cf875d2c0450717c624dc5001488416453025e95834,a0a8ce0ec9e1ad53875511073c210664a7b0068bb389290908f76ce7877976ce,True,True,full,0.0,82685.65588300732,True,82362.3978968697,False,82685.65588300732,98.37213755087656,100.0,4688,4688,0,False,16,True,,,"0,1,2,3,5,6,7,8,9,10,11,12,13,14,15",True,39.83351230652794,0.0,0.0,2830.483752884903,16165.96549729966,"[98.4197792058129, 98.39406392461187, 98.37197170738816, 98.36783256690218, 98.39767465078279, 98.31688370831591, 98.35251223596997, 98.3168756875234, 98.34049958959963, 98.39574931034853, 98.34434575377566, 98.37005700501543, 98.3963010864354, 98.36468878053692, 98.40233788702233, 98.40262771398406]",False,848,848,100.0,3840,3840,100.0,39.83351230652794,39.706991686704775,0.0,,,,,,,,,,
aligned_pool_random_60s_seed27,asu_baseline,27,variant_explicit,16,1,True,True,4688,84428.33443771776,574cf49ccf1890a0de30dbf680c5db83eae7220412a09a69403c47adc3d31c7c,bf2aa35c66dc2da82913206a934a3d03336adb9753a90c27dc2a36ca6335252b,True,True,warm_2_4,2000.0,4000.0,True,83621.66517001548,True,2000.0,97.47948209993953,100.0,122,122,16,True,15,False,11,,,True,39.833025778651134,0.0,0.0,636.562742343086,170.0029856762626,"[96.08646505926347, 97.29297289563193, 99.91400219178844, 95.63172873257204, 97.83979805506142, 99.18868657806419, 98.60208586901247, 96.13406027310383, 98.65664603883144, 96.35590054821199, 98.29853818320659, 94.54553266301431, 98.84043508693415, 96.41268341979566, 97.27141553290792, 98.60076247163272]",False,18,18,100.0,104,104,100.0,39.833025778651134,39.78548117916812,0.0,,,,,,,,,,
aligned_pool_random_60s_seed27,asu_baseline,27,variant_explicit,16,1,True,True,4688,84428.33443771776,574cf49ccf1890a0de30dbf680c5db83eae7220412a09a69403c47adc3d31c7c,bf2aa35c66dc2da82913206a934a3d03336adb9753a90c27dc2a36ca6335252b,True,True,steady_2_10,2000.0,10000.0,True,83621.66517001548,True,8000.0,96.97391659893373,100.0,487,487,16,True,16,True,,,,True,39.833269042589535,0.0,0.0,3265.5199107517574,607.8668426130748,"[93.97351020018705, 97.05961800258031, 98.69347941350911, 95.15542682072869, 97.68144358148365, 98.99329976234391, 94.47281543935094, 96.45213268962881, 97.79313932824788, 98.37704901880096, 96.20179460302832, 96.93428563436892, 96.96246209231931, 97.44544498081109, 97.7059461943685, 97.6808178211821]",True,74,74,100.0,413,413,100.0,39.833269042589535,39.78686717646858,0.0,,,,,,,,,,
aligned_pool_random_60s_seed27,asu_baseline,27,variant_explicit,16,1,True,True,4688,84428.33443771776,574cf49ccf1890a0de30dbf680c5db83eae7220412a09a69403c47adc3d31c7c,bf2aa35c66dc2da82913206a934a3d03336adb9753a90c27dc2a36ca6335252b,True,True,late_4_10,4000.0,10000.0,True,83621.66517001548,True,6000.0,96.80539476526513,100.0,365,365,16,True,16,True,,,,True,39.833269042589535,0.0,0.0,2628.9571684086714,437.8638569368122,"[93.26919191382825, 96.98183303822977, 98.28663848741601, 94.99665951678091, 97.62865875695772, 98.9281708237705, 93.09639196279711, 96.55815682847049, 97.50530375805336, 99.05076517566394, 95.50288007630225, 97.73053662482046, 96.33647109411437, 97.7896988344829, 97.85078974818869, 97.37416960436525]",True,56,56,100.0,309,309,100.0,39.833269042589535,39.787329175568736,0.0,,,,,,,,,,
aligned_pool_random_60s_seed27,asu_baseline,27,variant_explicit,16,1,True,True,4688,84428.33443771776,574cf49ccf1890a0de30dbf680c5db83eae7220412a09a69403c47adc3d31c7c,bf2aa35c66dc2da82913206a934a3d03336adb9753a90c27dc2a36ca6335252b,True,True,long_2_60,2000.0,60000.0,True,83621.66517001548,True,58000.0,96.58724567597272,99.74850675888085,3181,3173,16,True,16,True,,,,True,39.833512306527965,0.0,0.0,26725.550900027883,4944.809226945139,"[96.4098122351961, 96.37937844783661, 95.98964005542771, 96.5120299502997, 96.42365991699592, 96.58411597944375, 96.37536475014298, 96.3997331381426, 97.443119835218, 96.29984684369205, 96.75706468414143, 96.96187845585165, 96.0905998571318, 97.16044511994295, 96.84344667535026, 96.76579487075016]",True,593,593,100.0,2588,2580,99.69088098918084,39.833512306527965,39.77612502675996,0.0,,,,,,,,,,
aligned_pool_random_60s_seed27,asu_baseline,27,variant_explicit,16,1,True,True,4688,84428.33443771776,574cf49ccf1890a0de30dbf680c5db83eae7220412a09a69403c47adc3d31c7c,bf2aa35c66dc2da82913206a934a3d03336adb9753a90c27dc2a36ca6335252b,True,True,late_20_40,20000.0,40000.0,True,83621.66517001548,True,20000.0,96.55853905714466,99.62121212121212,1056,1052,16,True,16,True,,,,True,39.833025778651134,0.0,0.0,9342.903586222747,1669.7714309143485,"[97.10355732091998, 96.05103332839424, 94.90445692766328, 96.71446818125884, 96.52436667135736, 94.76091691825037, 95.8715577762037, 96.63291149246578, 97.0955015866417, 96.28539420752469, 97.65282817324672, 97.00626690578558, 95.94388781225668, 98.18689067837316, 97.57032089702436, 96.63226603694812]",True,207,207,100.0,849,845,99.52885747938751,39.833025778651134,39.74913386268575,0.0,,,,,,,,,,
aligned_pool_random_60s_seed27,asu_baseline,27,variant_explicit,16,1,True,True,4688,84428.33443771776,574cf49ccf1890a0de30dbf680c5db83eae7220412a09a69403c47adc3d31c7c,bf2aa35c66dc2da82913206a934a3d03336adb9753a90c27dc2a36ca6335252b,True,True,late_20_60,20000.0,60000.0,True,83621.66517001548,True,40000.0,96.539532120364,99.62997224791859,2162,2154,16,True,16,True,,,,True,39.833512306527965,0.0,0.0,18727.787345911078,3419.2070837593637,"[97.17879545574506, 96.14265844212295, 95.08052232305742, 96.68431210068901, 96.59611984924614, 96.10864011250662, 97.13949803619293, 96.52982660707552, 97.03848249931961, 95.67658529510142, 96.97562064173317, 97.10066930398546, 95.8611019334521, 97.48377182680053, 96.64464284957299, 96.39126664922294]",True,412,412,100.0,1750,1742,99.54285714285714,39.833512306527965,39.76912564589679,0.0,,,,,,,,,,
