regime,policy,seed,request_id,admission_ms,completion_ms,own_compute_ms,latency_ms,raw_ratio,plot_ratio,slo_1p5_pass
under,asu_baseline,19,247,3040.6548860581406,3784.793487676974,744.1386016188327,744.1386016188335,1.000000000000001,1.0,True
under,asu_baseline,19,248,3784.793487676974,4243.343669391239,458.55018171426593,458.5501817142649,0.9999999999999978,1.0,True
under,asu_baseline,19,263,2181.0798911148095,2409.822627081857,228.74273596704626,228.74273596704734,1.0000000000000047,1.0,True
under,asu_baseline,19,264,2409.822627081857,2868.3728087961217,458.55018171426593,458.5501817142649,0.9999999999999978,1.0,True
under,asu_baseline,19,265,2868.3728087961217,3241.023678270719,372.6508694745985,372.65086947459713,0.9999999999999963,1.0,True
under,asu_baseline,19,266,3241.023678270719,4156.961052701427,915.9373744307104,915.9373744307086,0.999999999999998,1.0,True
under,asu_baseline,19,287,2029.1350334119743,2945.072407842683,915.9373744307104,915.9373744307086,0.999999999999998,1.0,True
under,asu_baseline,19,288,2945.072407842683,3317.72327731728,372.6508694745985,372.65086947459713,0.9999999999999963,1.0,True
under,asu_baseline,19,289,3317.72327731728,3561.525137668097,243.80186035081854,243.80186035081715,0.9999999999999943,1.0,True
under,asu_baseline,19,290,3561.525137668097,4305.663739286931,744.1386016188327,744.1386016188335,1.000000000000001,1.0,True
under,asu_baseline,19,305,2374.542409401287,2860.9832361853023,486.44082678401566,486.44082678401537,0.9999999999999994,1.0,True
under,asu_baseline,19,306,2860.9832361853023,3104.7850965361195,243.80186035081854,243.80186035081715,0.9999999999999943,1.0,True
under,asu_baseline,19,307,3104.7850965361195,4020.722470966828,915.9373744307104,915.9373744307086,0.999999999999998,1.0,True
under,asu_baseline,19,327,2304.5979033648296,2505.4500467022376,200.85214333740902,200.85214333740805,0.9999999999999952,1.0,True
under,asu_baseline,19,328,2505.4500467022376,2878.1009161768347,372.6508694745985,372.65086947459713,0.9999999999999963,1.0,True
under,asu_baseline,19,329,2878.1009161768347,3121.902776527652,243.80186035081854,243.80186035081715,0.9999999999999943,1.0,True
under,asu_baseline,19,330,3121.902776527652,3236.8555975046515,114.952820977,114.95282097699965,0.9999999999999969,1.0,True
under,asu_baseline,19,331,3236.8555975046515,3480.6574578554687,243.80186035081854,243.80186035081715,0.9999999999999943,1.0,True
under,asu_baseline,19,332,3480.6574578554687,4224.796059474302,744.1386016188327,744.138601618833,1.0000000000000004,1.0,True
under,asu_baseline,19,344,2465.4268898043792,2838.0777592789764,372.6508694745985,372.65086947459713,0.9999999999999963,1.0,True
under,asu_baseline,19,345,2838.0777592789764,3324.5185860629917,486.44082678401566,486.44082678401537,0.9999999999999994,1.0,True
under,asu_baseline,19,346,3324.5185860629917,3783.0687677772567,458.55018171426593,458.5501817142649,0.9999999999999978,1.0,True
under,asu_baseline,19,347,3783.0687677772567,3983.9209111146647,200.85214333740902,200.85214333740805,0.9999999999999952,1.0,True
under,asu_baseline,19,348,3983.9209111146647,4384.4622708001725,400.5413596855101,400.5413596855078,0.9999999999999943,1.0,True
under,asu_baseline,19,364,2179.8425472628605,2423.6444076136777,243.80186035081854,243.80186035081715,0.9999999999999943,1.0,True
under,asu_baseline,19,365,2423.6444076136777,2652.387143580725,228.74273596704626,228.74273596704734,1.0000000000000047,1.0,True
under,asu_baseline,19,366,2652.387143580725,2853.239286918133,200.85214333740902,200.85214333740805,0.9999999999999952,1.0,True
under,asu_baseline,19,367,2853.239286918133,3253.7806466036436,400.5413596855101,400.54135968551054,1.000000000000001,1.0,True
under,asu_baseline,19,368,3253.7806466036436,3454.6327899410517,200.85214333740902,200.85214333740805,0.9999999999999952,1.0,True
under,asu_baseline,19,369,3454.6327899410517,4198.771391559885,744.1386016188327,744.1386016188335,1.000000000000001,1.0,True
under,asu_baseline,19,386,2866.9885966807196,3353.429423464735,486.44082678401566,486.44082678401537,0.9999999999999994,1.0,True
under,asu_baseline,19,387,3353.429423464735,3597.231283815552,243.80186035081854,243.80186035081715,0.9999999999999943,1.0,True
under,asu_baseline,19,388,3597.231283815552,3969.8821532901493,372.6508694745985,372.65086947459713,0.9999999999999963,1.0,True
under,asu_baseline,19,389,3969.8821532901493,4428.432335004414,458.55018171426593,458.5501817142649,0.9999999999999978,1.0,True
under,asu_baseline,19,404,2268.3225022027227,2668.8638618882333,400.5413596855101,400.54135968551054,1.000000000000001,1.0,True
under,asu_baseline,19,405,2668.8638618882333,3155.3046886722486,486.44082678401566,486.44082678401537,0.9999999999999994,1.0,True
under,asu_baseline,19,406,3155.3046886722486,3527.9555581468458,372.6508694745985,372.65086947459713,0.9999999999999963,1.0,True
under,asu_baseline,19,407,3527.9555581468458,3756.698294113893,228.74273596704626,228.74273596704734,1.0000000000000047,1.0,True
under,asu_baseline,19,408,3756.698294113893,3957.550437451301,200.85214333740902,200.85214333740805,0.9999999999999952,1.0,True
under,asu_baseline,19,409,3957.550437451301,4158.40258078871,200.85214333740902,200.85214333740896,0.9999999999999997,1.0,True
under,asu_baseline,19,426,2468.1469967603266,2711.9488571111438,243.80186035081854,243.80186035081715,0.9999999999999943,1.0,True
