scenario,policy,seed,request_id,npu_id,profile,category,admission_ms,completion_ms,latency_ms,pure_compute_ms,latency_ratio,slo_1p5_pass,completed_after_window,equal_seed_weight
semi,once,43,11000009,11,L64_M1024,SL,3278.168557381432,3379.1760834648267,101.00752608339462,101.00752608339441,1.0000000000000022,True,False,0.0021645021645021645
semi,once,43,11000010,11,L80_M2048,SL,3379.1760834648267,3622.977943815644,243.80186035081715,243.80186035081854,0.9999999999999943,True,False,0.0021645021645021645
semi,once,43,11000011,11,L160_M2048,LL,3622.977943815644,4081.5281255299087,458.5501817142649,458.55018171426593,0.9999999999999978,True,True,0.0021645021645021645
semi,once,43,12000008,12,L128_M2048,LL,2165.9157396766554,2570.1332172659013,404.21747758924585,372.6508694745985,1.0847082636870087,True,False,0.0021645021645021645
semi,once,43,12000009,12,L64_M256,SS,2570.1332172659013,2596.85047343116,26.717256165258732,26.717256165257165,1.0000000000000586,True,False,0.0021645021645021645
semi,once,43,12000010,12,L200_M1024,LL,2596.85047343116,2883.4610079158106,286.61053448465054,283.5436075005082,1.010816420836209,True,False,0.0021645021645021645
semi,once,43,12000011,12,L160_M2048,LL,2883.4610079158106,3342.0111896300755,458.5501817142649,458.55018171426593,0.9999999999999978,True,False,0.0021645021645021645
semi,once,43,12000012,12,L128_M4096,LL,3342.0111896300755,4086.149791248909,744.1386016188335,744.1386016188327,1.000000000000001,True,True,0.0021645021645021645
semi,once,43,13000005,13,L200_M2048,LL,2704.525689726309,3270.449992455574,565.924302729265,565.9243027292647,1.0000000000000007,True,False,0.0021645021645021645
semi,once,43,13000006,13,L200_M4096,LL,3270.449992455574,4401.136298691107,1130.6863062355333,1130.6863062355314,1.0000000000000016,True,True,0.0021645021645021645
semi,once,43,14000002,14,L80_M1024,SL,2373.812363960321,2496.294733120866,122.4823691605452,122.48236916054397,1.00000000000001,True,False,0.0021645021645021645
semi,once,43,14000003,14,L160_M4096,LL,2496.294733120866,3444.240458431237,947.945725310371,915.9373744307104,1.0349460037041889,True,False,0.0021645021645021645
semi,once,43,14000004,14,L80_M4096,SL,3444.240458431237,3930.6812852152525,486.44082678401537,486.44082678401566,0.9999999999999994,True,False,0.0021645021645021645
semi,once,43,14000005,14,L160_M1024,LL,3930.6812852152525,4160.537824623456,229.8565394082034,229.85653940820262,1.0000000000000033,True,True,0.0021645021645021645
semi,once,43,15000006,15,L160_M4096,LL,2036.6823779693736,2952.6197524000827,915.937374430709,915.9373744307104,0.9999999999999986,True,False,0.0021645021645021645
semi,once,43,15000007,15,L64_M4096,SL,2952.6197524000827,3353.1611120855932,400.54135968551054,400.5413596855101,1.000000000000001,True,False,0.0021645021645021645
semi,once,43,15000008,15,L128_M4096,LL,3353.1611120855932,4097.299713704427,744.1386016188335,744.1386016188327,1.000000000000001,True,True,0.0021645021645021645
semi,once,43,16000007,16,L200_M2048,LL,2003.1613509025804,2569.085653631845,565.9243027292648,565.9243027292647,1.0000000000000002,True,False,0.0021645021645021645
semi,once,43,16000008,16,L64_M4096,SL,2569.085653631845,2969.6270133173557,400.54135968551054,400.5413596855101,1.000000000000001,True,False,0.0021645021645021645
semi,once,43,16000009,16,L128_M4096,LL,2969.6270133173557,3713.765614936189,744.1386016188335,744.1386016188327,1.000000000000001,True,False,0.0021645021645021645
semi,once,43,16000010,16,L160_M4096,LL,3713.765614936189,4629.702989366898,915.9373744307086,915.9373744307104,0.999999999999998,True,True,0.0021645021645021645
semi,once,43,17000008,17,L128_M256,LS,2229.248505450794,2284.6761403489218,55.42763489812796,48.19209238871334,1.1501396214767632,True,False,0.0021645021645021645
semi,once,43,17000009,17,L32_M1024,SL,2284.6761403489218,2342.935012867607,58.258872518685166,58.057852632638046,1.0034624064951054,True,False,0.0021645021645021645
semi,once,43,17000010,17,L80_M4096,SL,2342.935012867607,2829.3758396516223,486.44082678401537,486.44082678401566,0.9999999999999994,True,False,0.0021645021645021645
semi,once,43,17000011,17,L200_M2048,LL,2829.3758396516223,3395.3001423808873,565.924302729265,565.9243027292647,1.0000000000000007,True,False,0.0021645021645021645
semi,once,43,17000012,17,L160_M4096,LL,3395.3001423808873,4311.237516811596,915.9373744307086,915.9373744307104,0.999999999999998,True,True,0.0021645021645021645
semi,once,43,18000005,18,L80_M4096,SL,2132.5165986896764,2618.9574254736917,486.44082678401537,486.44082678401566,0.9999999999999994,True,False,0.0021645021645021645
semi,once,43,18000006,18,L80_M2048,SL,2618.9574254736917,2862.759285824509,243.80186035081715,243.80186035081854,0.9999999999999943,True,False,0.0021645021645021645
semi,once,43,18000007,18,L200_M256,LS,2862.759285824509,2935.1105701065617,72.3512842820528,72.35128428205302,0.999999999999997,True,False,0.0021645021645021645
semi,once,43,18000008,18,L80_M1024,SL,2935.1105701065617,3057.592939267107,122.4823691605452,122.48236916054397,1.00000000000001,True,False,0.0021645021645021645
semi,once,43,18000009,18,L128_M4096,LL,3057.592939267107,3801.7315408859404,744.1386016188335,744.1386016188327,1.000000000000001,True,False,0.0021645021645021645
semi,once,43,18000010,18,L64_M1024,SL,3801.7315408859404,3902.739066969335,101.00752608339462,101.00752608339441,1.0000000000000022,True,False,0.0021645021645021645
semi,once,43,18000011,18,L128_M4096,LL,3902.739066969335,4646.8776685881685,744.1386016188335,744.1386016188327,1.000000000000001,True,True,0.0021645021645021645
semi,once,43,19000007,19,L80_M4096,SL,2450.80652092884,2937.2473477128556,486.44082678401537,486.44082678401566,0.9999999999999994,True,False,0.0021645021645021645
semi,once,43,19000008,19,L160_M4096,LL,2937.2473477128556,3853.1847221435646,915.937374430709,915.9373744307104,0.9999999999999986,True,False,0.0021645021645021645
semi,once,43,19000009,19,L80_M2048,SL,3853.1847221435646,4096.986582494382,243.80186035081715,243.80186035081854,0.9999999999999943,True,True,0.0021645021645021645
semi,once,43,20000005,20,L128_M4096,LL,2691.710321246116,3435.8489228649496,744.1386016188335,744.1386016188327,1.000000000000001,True,False,0.0021645021645021645
semi,once,43,20000006,20,L80_M1024,SL,3435.8489228649496,3558.331292025495,122.4823691605452,122.48236916054397,1.00000000000001,True,False,0.0021645021645021645
semi,once,43,20000007,20,L200_M4096,LL,3558.331292025495,4689.017598261028,1130.6863062355333,1130.6863062355314,1.0000000000000016,True,True,0.0021645021645021645
semi,once,43,21000010,21,L200_M1024,LL,2599.952188077508,2883.495795578017,283.5436075005091,283.5436075005082,1.000000000000003,True,False,0.0021645021645021645
semi,once,43,21000011,21,L160_M2048,LL,2883.495795578017,3342.045977292282,458.5501817142649,458.55018171426593,0.9999999999999978,True,False,0.0021645021645021645
semi,once,43,21000012,21,L200_M4096,LL,3342.045977292282,4472.732283527815,1130.6863062355328,1130.6863062355314,1.000000000000001,True,True,0.0021645021645021645
semi,once,43,22000005,22,L160_M256,LS,2261.7702255830973,2323.256190001272,61.48596441817472,58.92951067026337,1.043381553975831,True,False,0.0021645021645021645
semi,once,43,22000006,22,L64_M1024,SL,2323.256190001272,2424.2637160846666,101.00752608339462,101.00752608339441,1.0000000000000022,True,False,0.0021645021645021645
semi,once,43,22000007,22,L128_M256,LS,2424.2637160846666,2473.031900042042,48.768183957375186,48.19209238871334,1.0119540683980919,True,False,0.0021645021645021645
semi,once,43,22000008,22,L160_M1024,LL,2473.031900042042,2710.0924305132235,237.06053047118166,229.85653940820262,1.0313412491179355,True,False,0.0021645021645021645
semi,once,43,22000009,22,L32_M1024,SL,2710.0924305132235,2768.1502831458624,58.05785263263897,58.057852632638046,1.000000000000016,True,False,0.0021645021645021645
semi,once,43,22000010,22,L128_M4096,LL,2768.1502831458624,3512.288884764696,744.1386016188335,744.1386016188327,1.000000000000001,True,False,0.0021645021645021645
semi,once,43,22000011,22,L64_M4096,SL,3512.288884764696,3912.8302444502065,400.54135968551054,400.5413596855101,1.000000000000001,True,False,0.0021645021645021645
semi,once,43,22000012,22,L32_M4096,SL,3912.8302444502065,4141.572980417253,228.74273596704688,228.74273596704626,1.0000000000000027,True,True,0.0021645021645021645
semi,once,43,23000006,23,L160_M2048,LL,3094.379060458011,3552.9292421722757,458.5501817142649,458.55018171426593,0.9999999999999978,True,False,0.0021645021645021645
semi,once,43,23000007,23,L80_M4096,SL,3552.9292421722757,4039.370068956291,486.44082678401537,486.44082678401566,0.9999999999999994,True,True,0.0021645021645021645
semi,once,43,24000007,24,L160_M256,LS,2244.794685702089,2309.9821626844937,65.18747698240486,58.92951067026337,1.106194099373361,True,False,0.0021645021645021645
semi,once,43,24000008,24,L200_M1024,LL,2309.9821626844937,2613.695293795959,303.7131311114654,283.5436075005082,1.0711337624175534,True,False,0.0021645021645021645
semi,once,43,24000009,24,L64_M4096,SL,2613.695293795959,3014.2366534814696,400.54135968551054,400.5413596855101,1.000000000000001,True,False,0.0021645021645021645
semi,once,43,24000010,24,L128_M4096,LL,3014.2366534814696,3758.375255100303,744.1386016188335,744.1386016188327,1.000000000000001,True,False,0.0021645021645021645
semi,once,43,24000011,24,L160_M4096,LL,3758.375255100303,4674.312629531012,915.937374430709,915.9373744307104,0.9999999999999986,True,True,0.0021645021645021645
semi,once,43,25000003,25,L128_M2048,LL,2067.3249198020167,2442.7170887400252,375.3921689380086,372.6508694745985,1.0073562137860435,True,False,0.0021645021645021645
semi,once,43,25000004,25,L32_M4096,SL,2442.7170887400252,2671.4598247070726,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,0.0021645021645021645
semi,once,43,25000005,25,L200_M4096,LL,2671.4598247070726,3802.146130942606,1130.6863062355333,1130.6863062355314,1.0000000000000016,True,False,0.0021645021645021645
semi,once,43,25000006,25,L160_M4096,LL,3802.146130942606,4718.083505373314,915.9373744307086,915.9373744307104,0.999999999999998,True,True,0.0021645021645021645
semi,once,43,26000005,26,L160_M1024,LL,2121.1856436330468,2383.12572246586,261.940078832813,229.85653940820262,1.1395807119832826,True,False,0.0021645021645021645
semi,once,43,26000006,26,L80_M1024,SL,2383.12572246586,2505.608091626405,122.4823691605452,122.48236916054397,1.00000000000001,True,False,0.0021645021645021645
semi,once,43,26000007,26,L32_M256,SS,2505.608091626405,2521.587929194194,15.979837567789218,15.979837567787547,1.0000000000001046,True,False,0.0021645021645021645
semi,once,43,26000008,26,L32_M4096,SL,2521.587929194194,2751.380794528122,229.7928653339277,228.74273596704626,1.004590875257489,True,False,0.0021645021645021645
semi,once,43,26000009,26,L200_M1024,LL,2751.380794528122,3034.924402028631,283.5436075005091,283.5436075005082,1.000000000000003,True,False,0.0021645021645021645
semi,once,43,26000010,26,L64_M1024,SL,3034.924402028631,3135.9319281120256,101.00752608339462,101.00752608339441,1.0000000000000022,True,False,0.0021645021645021645
semi,once,43,26000011,26,L128_M4096,LL,3135.9319281120256,3880.070529730859,744.1386016188335,744.1386016188327,1.000000000000001,True,False,0.0021645021645021645
semi,once,43,26000012,26,L160_M4096,LL,3880.070529730859,4796.007904161568,915.937374430709,915.9373744307104,0.9999999999999986,True,True,0.0021645021645021645
semi,once,43,27000002,27,L200_M256,LS,2158.979508815656,2232.726251737933,73.74674292227701,72.35128428205302,1.019287268416466,True,False,0.0021645021645021645
semi,once,43,27000003,27,L80_M2048,SL,2232.726251737933,2478.855814102322,246.12956236438868,243.80186035081854,1.0095475153890159,True,False,0.0021645021645021645
semi,once,43,27000004,27,L200_M4096,LL,2478.855814102322,3611.12780952317,1132.2719954208483,1130.6863062355314,1.001402413009313,True,False,0.0021645021645021645
semi,once,43,27000005,27,L32_M4096,SL,3611.12780952317,3839.8705454902174,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,0.0021645021645021645
semi,once,43,27000006,27,L80_M256,SS,3839.8705454902174,3871.9565104642625,32.085964974045055,32.085964974046185,0.9999999999999648,True,False,0.0021645021645021645
semi,once,43,27000007,27,L128_M4096,LL,3871.9565104642625,4616.095112083096,744.1386016188335,744.1386016188327,1.000000000000001,True,True,0.0021645021645021645
semi,once,43,28000005,28,L128_M4096,LL,3052.4519230396427,3796.590524658476,744.1386016188335,744.1386016188327,1.000000000000001,True,False,0.0021645021645021645
semi,once,43,28000006,28,L64_M2048,SL,3796.590524658476,3997.442667995884,200.85214333740805,200.85214333740902,0.9999999999999952,True,False,0.0021645021645021645
semi,once,43,28000007,28,L128_M2048,LL,3997.442667995884,4370.093537470484,372.65086947459986,372.6508694745985,1.0000000000000036,True,True,0.0021645021645021645
semi,once,43,29000006,29,L64_M4096,SL,2362.1256275934256,2762.666987278936,400.54135968551054,400.5413596855101,1.000000000000001,True,False,0.0021645021645021645
semi,once,43,29000007,29,L200_M2048,LL,2762.666987278936,3328.591290008201,565.924302729265,565.9243027292647,1.0000000000000007,True,False,0.0021645021645021645
semi,once,43,29000008,29,L64_M2048,SL,3328.591290008201,3529.4434333456093,200.85214333740805,200.85214333740902,0.9999999999999952,True,False,0.0021645021645021645
semi,once,43,29000009,29,L32_M256,SS,3529.4434333456093,3545.4232709133985,15.979837567789218,15.979837567787547,1.0000000000001046,True,False,0.0021645021645021645
semi,once,43,29000010,29,L64_M256,SS,3545.4232709133985,3572.140527078657,26.717256165258732,26.717256165257165,1.0000000000000586,True,False,0.0021645021645021645
semi,once,43,29000011,29,L80_M1024,SL,3572.140527078657,3694.6228962392024,122.4823691605452,122.48236916054397,1.00000000000001,True,False,0.0021645021645021645
semi,once,43,29000012,29,L160_M256,LS,3694.6228962392024,3753.5524069094654,58.92951067026297,58.92951067026337,0.9999999999999932,True,False,0.0021645021645021645
semi,once,43,29000013,29,L160_M4096,LL,3753.5524069094654,4669.489781340174,915.9373744307086,915.9373744307104,0.999999999999998,True,True,0.0021645021645021645
semi,once,43,30000003,30,L160_M256,LS,2452.7161588327153,2511.6456695029783,58.92951067026297,58.92951067026337,0.9999999999999932,True,False,0.0021645021645021645
semi,once,43,30000004,30,L32_M4096,SL,2511.6456695029783,2740.3884054700256,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,0.0021645021645021645
semi,once,43,30000005,30,L160_M2048,LL,2740.3884054700256,3198.9385871842906,458.5501817142649,458.55018171426593,0.9999999999999978,True,False,0.0021645021645021645
semi,once,43,30000006,30,L160_M1024,LL,3198.9385871842906,3428.795126592494,229.8565394082034,229.85653940820262,1.0000000000000033,True,False,0.0021645021645021645
semi,once,43,30000007,30,L128_M256,LS,3428.795126592494,3476.987218981206,48.1920923887119,48.19209238871334,0.99999999999997,True,False,0.0021645021645021645
semi,once,43,30000008,30,L64_M256,SS,3476.987218981206,3503.7044751464646,26.717256165258732,26.717256165257165,1.0000000000000586,True,False,0.0021645021645021645
semi,once,43,30000009,30,L32_M4096,SL,3503.7044751464646,3732.447211113512,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,0.0021645021645021645
semi,once,43,30000010,30,L200_M1024,LL,3732.447211113512,4015.990818614021,283.5436075005091,283.5436075005082,1.000000000000003,True,True,0.0021645021645021645
semi,once,43,31000005,31,L64_M4096,SL,2477.7295987748944,2878.270958460405,400.54135968551054,400.5413596855101,1.000000000000001,True,False,0.0021645021645021645
semi,once,43,31000006,31,L128_M4096,LL,2878.270958460405,3622.4095600792384,744.1386016188335,744.1386016188327,1.000000000000001,True,False,0.0021645021645021645
semi,once,43,31000007,31,L160_M2048,LL,3622.4095600792384,4080.9597417935033,458.5501817142649,458.55018171426593,0.9999999999999978,True,True,0.0021645021645021645
semi,once,7,6,0,L64_M4096,SL,3013.749990924385,3414.2913506098957,400.54135968551054,400.5413596855101,1.000000000000001,True,False,0.0019047619047619048
semi,once,7,7,0,L32_M256,SS,3414.2913506098957,3430.271188177685,15.979837567789218,15.979837567787547,1.0000000000001046,True,False,0.0019047619047619048
semi,once,7,8,0,L80_M4096,SL,3430.271188177685,3916.7610054340694,486.4898172563844,486.44082678401566,1.0001007120900864,True,False,0.0019047619047619048
semi,once,7,9,0,L64_M4096,SL,3916.7610054340694,4317.302365119578,400.5413596855087,400.5413596855101,0.9999999999999966,True,True,0.0019047619047619048
semi,once,7,1000004,1,L64_M4096,SL,2130.623655237481,2531.1650149229918,400.54135968551054,400.5413596855101,1.000000000000001,True,False,0.0019047619047619048
semi,once,7,1000005,1,L160_M2048,LL,2531.1650149229918,3004.8715273935295,473.70651247053775,458.55018171426593,1.0330527199871793,True,False,0.0019047619047619048
semi,once,7,1000006,1,L32_M1024,SL,3004.8715273935295,3062.9293800261685,58.05785263263897,58.057852632638046,1.000000000000016,True,False,0.0019047619047619048
semi,once,7,1000007,1,L160_M4096,LL,3062.9293800261685,3987.9752820540125,925.045902027844,915.9373744307104,1.009944487310385,True,False,0.0019047619047619048
semi,once,7,1000008,1,L160_M256,LS,3987.9752820540125,4046.9047927242755,58.92951067026297,58.92951067026337,0.9999999999999932,True,True,0.0019047619047619048
semi,once,7,2000008,2,L32_M4096,SL,2128.966366675181,2357.709102642228,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,0.0019047619047619048
semi,once,7,2000009,2,L200_M4096,LL,2357.709102642228,3511.5066295759307,1153.7975269337026,1130.6863062355314,1.0204399934541675,True,False,0.0019047619047619048
semi,once,7,2000010,2,L64_M1024,SL,3511.5066295759307,3612.5141556593253,101.00752608339462,101.00752608339441,1.0000000000000022,True,False,0.0019047619047619048
semi,once,7,2000011,2,L128_M4096,LL,3612.5141556593253,4359.881667954254,747.3675122949289,744.1386016188327,1.0043391253579266,True,True,0.0019047619047619048
semi,once,7,3000006,3,L64_M256,SS,2418.338675458701,2445.0559316239596,26.717256165258732,26.717256165257165,1.0000000000000586,True,False,0.0019047619047619048
semi,once,7,3000007,3,L80_M4096,SL,2445.0559316239596,2932.1547726585923,487.09884103463264,486.44082678401566,1.0013527118086845,True,False,0.0019047619047619048
semi,once,7,3000008,3,L160_M4096,LL,2932.1547726585923,3848.092147089301,915.9373744307086,915.9373744307104,0.999999999999998,True,False,0.0019047619047619048
semi,once,7,3000009,3,L32_M4096,SL,3848.092147089301,4076.834883056348,228.74273596704734,228.74273596704626,1.0000000000000047,True,True,0.0019047619047619048
semi,once,7,4000006,4,L200_M1024,LL,2193.6438453799788,2576.7875425640937,383.1436971841149,283.5436075005082,1.3512690360456396,True,False,0.0019047619047619048
semi,once,7,4000007,4,L64_M2048,SL,2576.7875425640937,2777.6396859015017,200.85214333740805,200.85214333740902,0.9999999999999952,True,False,0.0019047619047619048
semi,once,7,4000008,4,L64_M1024,SL,2777.6396859015017,2878.6472119848963,101.00752608339462,101.00752608339441,1.0000000000000022,True,False,0.0019047619047619048
semi,once,7,4000009,4,L200_M4096,LL,2878.6472119848963,4009.333518220429,1130.6863062355328,1130.6863062355314,1.000000000000001,True,True,0.0019047619047619048
semi,once,7,5000008,5,L200_M4096,LL,2140.3704362646204,3271.0567425001536,1130.6863062355333,1130.6863062355314,1.0000000000000016,True,False,0.0019047619047619048
semi,once,7,5000009,5,L160_M4096,LL,3271.0567425001536,4186.994116930862,915.9373744307086,915.9373744307104,0.999999999999998,True,True,0.0019047619047619048
semi,once,7,6000006,6,L160_M256,LS,2058.270255172525,2117.199765842788,58.92951067026297,58.92951067026337,0.9999999999999932,True,False,0.0019047619047619048
semi,once,7,6000007,6,L128_M2048,LL,2117.199765842788,2512.890092156558,395.6903263137697,372.6508694745985,1.0618258502164628,True,False,0.0019047619047619048
semi,once,7,6000008,6,L128_M1024,LL,2512.890092156558,2747.6596399324144,234.7695477758566,186.90687789087698,1.2560776276672043,True,False,0.0019047619047619048
semi,once,7,6000009,6,L200_M1024,LL,2747.6596399324144,3031.2032474329235,283.5436075005091,283.5436075005082,1.000000000000003,True,False,0.0019047619047619048
semi,once,7,6000010,6,L64_M4096,SL,3031.2032474329235,3431.744607118434,400.54135968551054,400.5413596855101,1.000000000000001,True,False,0.0019047619047619048
semi,once,7,6000011,6,L200_M4096,LL,3431.744607118434,4562.430913353967,1130.6863062355333,1130.6863062355314,1.0000000000000016,True,True,0.0019047619047619048
semi,once,7,7000009,7,L200_M4096,LL,2071.591489778307,3202.27779601384,1130.6863062355333,1130.6863062355314,1.0000000000000016,True,False,0.0019047619047619048
semi,once,7,7000010,7,L64_M2048,SL,3202.27779601384,3403.129939351248,200.85214333740805,200.85214333740902,0.9999999999999952,True,False,0.0019047619047619048
semi,once,7,7000011,7,L200_M1024,LL,3403.129939351248,3686.6735468517572,283.5436075005091,283.5436075005082,1.000000000000003,True,False,0.0019047619047619048
semi,once,7,7000012,7,L128_M4096,LL,3686.6735468517572,4430.812148470591,744.1386016188335,744.1386016188327,1.000000000000001,True,True,0.0019047619047619048
semi,once,7,8000007,8,L32_M2048,SL,2813.8123055429633,2928.765126519963,114.95282097699965,114.952820977,0.9999999999999969,True,False,0.0019047619047619048
semi,once,7,8000008,8,L32_M4096,SL,2928.765126519963,3157.5078624870102,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,0.0019047619047619048
semi,once,7,8000009,8,L64_M2048,SL,3157.5078624870102,3358.3600058244183,200.85214333740805,200.85214333740902,0.9999999999999952,True,False,0.0019047619047619048
semi,once,7,8000010,8,L200_M1024,LL,3358.3600058244183,3641.9036133249274,283.5436075005091,283.5436075005082,1.000000000000003,True,False,0.0019047619047619048
semi,once,7,8000011,8,L64_M256,SS,3641.9036133249274,3668.620869490186,26.717256165258732,26.717256165257165,1.0000000000000586,True,False,0.0019047619047619048
semi,once,7,8000012,8,L64_M4096,SL,3668.620869490186,4069.1622291756967,400.54135968551054,400.5413596855101,1.000000000000001,True,True,0.0019047619047619048
semi,once,7,9000004,9,L160_M256,LS,2184.431081440212,2243.360592110475,58.92951067026297,58.92951067026337,0.9999999999999932,True,False,0.0019047619047619048
semi,once,7,9000005,9,L200_M2048,LL,2243.360592110475,2812.2175858866703,568.8569937761954,565.9243027292647,1.005182126006583,True,False,0.0019047619047619048
semi,once,7,9000006,9,L160_M1024,LL,2812.2175858866703,3042.0741252948737,229.8565394082034,229.85653940820262,1.0000000000000033,True,False,0.0019047619047619048
semi,once,7,9000007,9,L128_M256,LS,3042.0741252948737,3090.2662176835856,48.1920923887119,48.19209238871334,0.99999999999997,True,False,0.0019047619047619048
semi,once,7,9000008,9,L160_M4096,LL,3090.2662176835856,4010.227755613583,919.9615379299976,915.9373744307104,1.0043934919696758,True,True,0.0019047619047619048
semi,once,7,10000011,10,L80_M1024,SL,2623.983826224678,2746.4661953852233,122.4823691605452,122.48236916054397,1.00000000000001,True,False,0.0019047619047619048
semi,once,7,10000012,10,L200_M4096,LL,2746.4661953852233,3877.152501620756,1130.6863062355328,1130.6863062355314,1.000000000000001,True,False,0.0019047619047619048
semi,once,7,10000013,10,L80_M4096,SL,3877.152501620756,4363.593328404773,486.4408267840172,486.44082678401566,1.000000000000003,True,True,0.0019047619047619048
semi,once,7,11000005,11,L32_M256,SS,2059.0863918886103,2075.0662294563995,15.979837567789218,15.979837567787547,1.0000000000001046,True,False,0.0019047619047619048
semi,once,7,11000006,11,L32_M2048,SL,2075.0662294563995,2190.019050433399,114.95282097699965,114.952820977,0.9999999999999969,True,False,0.0019047619047619048
semi,once,7,11000007,11,L128_M4096,LL,2190.019050433399,2934.1576520522326,744.1386016188335,744.1386016188327,1.000000000000001,True,False,0.0019047619047619048
semi,once,7,11000008,11,L200_M4096,LL,2934.1576520522326,4064.8439582877654,1130.6863062355328,1130.6863062355314,1.000000000000001,True,True,0.0019047619047619048
semi,once,7,12000007,12,L32_M2048,SL,2243.4994029385266,2358.4522239155262,114.95282097699965,114.952820977,0.9999999999999969,True,False,0.0019047619047619048
semi,once,7,12000008,12,L160_M4096,LL,2358.4522239155262,3301.8476483326294,943.3954244171032,915.9373744307104,1.029978086660629,True,False,0.0019047619047619048
semi,once,7,12000009,12,L32_M4096,SL,3301.8476483326294,3530.5903842996768,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,0.0019047619047619048
semi,once,7,12000010,12,L80_M256,SS,3530.5903842996768,3562.676349273722,32.085964974045055,32.085964974046185,0.9999999999999648,True,False,0.0019047619047619048
semi,once,7,12000011,12,L128_M256,LS,3562.676349273722,3610.8684416624337,48.1920923887119,48.19209238871334,0.99999999999997,True,False,0.0019047619047619048
semi,once,7,12000012,12,L200_M256,LS,3610.8684416624337,3683.457686091107,72.58924442867328,72.35128428205302,1.0032889553928663,True,False,0.0019047619047619048
semi,once,7,12000013,12,L32_M256,SS,3683.457686091107,3699.437523658896,15.979837567789218,15.979837567787547,1.0000000000001046,True,False,0.0019047619047619048
semi,once,7,12000014,12,L200_M4096,LL,3699.437523658896,4833.394218240448,1133.9566945815518,1130.6863062355314,1.0028923922824435,True,True,0.0019047619047619048
semi,once,7,13000004,13,L64_M1024,SL,2272.293548147415,2373.3010742308097,101.00752608339462,101.00752608339441,1.0000000000000022,True,False,0.0019047619047619048
semi,once,7,13000005,13,L32_M4096,SL,2373.3010742308097,2602.043810197857,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,0.0019047619047619048
semi,once,7,13000006,13,L128_M4096,LL,2602.043810197857,3352.084955745364,750.0411455475069,744.1386016188327,1.007932049104607,True,False,0.0019047619047619048
semi,once,7,13000007,13,L200_M2048,LL,3352.084955745364,3918.009258474629,565.924302729265,565.9243027292647,1.0000000000000007,True,False,0.0019047619047619048
semi,once,7,13000008,13,L160_M2048,LL,3918.009258474629,4376.559440188894,458.5501817142649,458.55018171426593,0.9999999999999978,True,True,0.0019047619047619048
semi,once,7,14000003,14,L64_M1024,SL,2066.639828536827,2167.6473546202214,101.00752608339462,101.00752608339441,1.0000000000000022,True,False,0.0019047619047619048
semi,once,7,14000004,14,L80_M4096,SL,2167.6473546202214,2654.088181404237,486.44082678401537,486.44082678401566,0.9999999999999994,True,False,0.0019047619047619048
semi,once,7,14000005,14,L64_M4096,SL,2654.088181404237,3054.6295410897474,400.54135968551054,400.5413596855101,1.000000000000001,True,False,0.0019047619047619048
semi,once,7,14000006,14,L160_M4096,LL,3054.6295410897474,3970.566915520456,915.9373744307086,915.9373744307104,0.999999999999998,True,False,0.0019047619047619048
semi,once,7,14000007,14,L160_M2048,LL,3970.566915520456,4429.117097234721,458.5501817142649,458.55018171426593,0.9999999999999978,True,True,0.0019047619047619048
semi,once,7,15000008,15,L128_M2048,LL,2058.721046224387,2504.7707090266754,446.04966280228837,372.6508694745985,1.1969639663827298,True,False,0.0019047619047619048
semi,once,7,15000009,15,L160_M4096,LL,2504.7707090266754,3452.87199454845,948.1012855217746,915.9373744307104,1.0351158408740064,True,False,0.0019047619047619048
semi,once,7,15000010,15,L32_M1024,SL,3452.87199454845,3510.929847181089,58.05785263263897,58.057852632638046,1.000000000000016,True,False,0.0019047619047619048
semi,once,7,15000011,15,L200_M2048,LL,3510.929847181089,4083.7743069227017,572.8444597416128,565.9243027292647,1.012228061207081,True,True,0.0019047619047619048
semi,once,7,16000009,16,L200_M256,LS,2408.7562695483075,2504.799996925559,96.04372737725134,72.35128428205302,1.3274640295649225,True,False,0.0019047619047619048
semi,once,7,16000010,16,L80_M2048,SL,2504.799996925559,2748.601857276376,243.80186035081715,243.80186035081854,0.9999999999999943,True,False,0.0019047619047619048
semi,once,7,16000011,16,L32_M1024,SL,2748.601857276376,2806.659709909015,58.05785263263897,58.057852632638046,1.000000000000016,True,False,0.0019047619047619048
semi,once,7,16000012,16,L64_M4096,SL,2806.659709909015,3207.2010695945255,400.54135968551054,400.5413596855101,1.000000000000001,True,False,0.0019047619047619048
semi,once,7,16000013,16,L160_M4096,LL,3207.2010695945255,4123.138444025234,915.9373744307086,915.9373744307104,0.999999999999998,True,True,0.0019047619047619048
semi,once,7,17000007,17,L64_M256,SS,2547.6085132426697,2574.3257694079284,26.717256165258732,26.717256165257165,1.0000000000000586,True,False,0.0019047619047619048
semi,once,7,17000008,17,L160_M2048,LL,2574.3257694079284,3057.101117945287,482.7753485373587,458.55018171426593,1.052829914345532,True,False,0.0019047619047619048
