suite,input,variant,strategy,assignment,input_fingerprint,result,npu_id,makespan_ms,compute_ms,active_ms,stall_ms,idle_ms,tail_idle_ms,last_completion_ms,executed_request_count
cross_environment,raw32_shuffled,once,once,fixed,94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/once/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_once_d8f13cde8c.json.gz,9,5399.827457977626,5137.782068790775,5213.166888515574,75.38481972479894,186.66056946205208,186.66056946205208,5213.166888515574,24
cross_environment,raw32_shuffled,once,once,fixed,94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/once/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_once_d8f13cde8c.json.gz,10,5399.827457977626,5137.782068790777,5269.460373791034,131.67830500025684,130.36708418659236,130.36708418659236,5269.460373791034,24
cross_environment,raw32_shuffled,once,once,fixed,94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/once/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_once_d8f13cde8c.json.gz,11,5399.827457977626,5137.782068790777,5357.516607518447,219.73453872767004,42.310850459179164,42.310850459179164,5357.516607518447,24
cross_environment,raw32_shuffled,once,once,fixed,94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/once/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_once_d8f13cde8c.json.gz,12,5399.827457977626,5137.782068790773,5288.490200311556,150.70813152078244,111.3372576660704,111.3372576660704,5288.490200311556,24
cross_environment,raw32_shuffled,once,once,fixed,94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/once/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_once_d8f13cde8c.json.gz,13,5399.827457977626,5137.782068790775,5287.1361390476195,149.35407025684435,112.69131893000667,112.69131893000667,5287.1361390476195,24
cross_environment,raw32_shuffled,once,once,fixed,94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/once/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_once_d8f13cde8c.json.gz,14,5399.827457977626,5137.782068790775,5218.6617706153365,80.87970182456138,181.16568736228965,181.16568736228965,5218.6617706153365,24
cross_environment,raw32_shuffled,once,once,fixed,94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/once/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_once_d8f13cde8c.json.gz,15,5399.827457977626,5137.782068790775,5252.865003989026,115.0829351982511,146.96245398859992,146.96245398859992,5252.865003989026,24
cross_environment,raw32_shuffled,once,once,fixed,94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/once/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_once_d8f13cde8c.json.gz,16,5399.827457977626,5137.782068790775,5227.594570908305,89.81250211753013,172.2328870693209,172.2328870693209,5227.594570908305,24
cross_environment,raw32_shuffled,once,once,fixed,94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/once/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_once_d8f13cde8c.json.gz,17,5399.827457977626,5137.782068790775,5254.646929568444,116.86486077766858,145.18052840918244,145.18052840918244,5254.646929568444,24
cross_environment,raw32_shuffled,once,once,fixed,94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/once/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_once_d8f13cde8c.json.gz,18,5399.827457977626,5137.782068790775,5193.629635025638,55.847566234862825,206.1978229519882,206.1978229519882,5193.629635025638,24
cross_environment,raw32_shuffled,once,once,fixed,94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/once/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_once_d8f13cde8c.json.gz,19,5399.827457977626,5137.782068790777,5399.827457977626,262.0453891868492,0.0,0.0,5399.827457977626,24
cross_environment,raw32_shuffled,once,once,fixed,94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/once/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_once_d8f13cde8c.json.gz,20,5399.827457977626,5137.782068790777,5383.07597595168,245.29390716090347,16.751482025945734,16.751482025945734,5383.07597595168,24
cross_environment,raw32_shuffled,once,once,fixed,94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/once/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_once_d8f13cde8c.json.gz,21,5399.827457977626,5137.782068790775,5222.75043035285,84.96836156207519,177.07702762477584,177.07702762477584,5222.75043035285,24
cross_environment,raw32_shuffled,once,once,fixed,94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/once/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_once_d8f13cde8c.json.gz,22,5399.827457977626,5137.782068790775,5230.43825808594,92.65618929516495,169.38919989168608,169.38919989168608,5230.43825808594,24
cross_environment,raw32_shuffled,once,once,fixed,94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/once/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_once_d8f13cde8c.json.gz,23,5399.827457977626,5137.782068790774,5256.290665697443,118.50859690666857,143.53679228018336,143.53679228018336,5256.290665697443,24
