panel,strategy,input_fingerprint,npu_id,request_id,home_ssu,admission_time_ms,completion_time_ms,clipped_start_ms,clipped_end_ms
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,17,17000066,4,2663.464157227901,2701.676098735826,2663.464157227901,2701.676098735826
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,21,21000066,5,2663.464157227901,2701.676098735826,2663.464157227901,2701.676098735826
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,25,25000066,6,2663.464157227901,2701.676098735826,2663.464157227901,2701.676098735826
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,29,29000066,7,2663.464157227901,2701.676098735826,2663.464157227901,2701.676098735826
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,0,66,0,2666.1088558125552,2704.3207973204803,2666.1088558125552,2704.3207973204803
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,5,5000066,1,2666.1088558125552,2704.3207973204803,2666.1088558125552,2704.3207973204803
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,8,8000066,2,2666.1088558125552,2704.3207973204803,2666.1088558125552,2704.3207973204803
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,12,12000066,3,2666.1088558125552,2704.3207973204803,2666.1088558125552,2704.3207973204803
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,16,16000066,4,2666.1088558125552,2704.3207973204803,2666.1088558125552,2704.3207973204803
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,20,20000066,5,2666.1088558125552,2704.3207973204803,2666.1088558125552,2704.3207973204803
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,24,24000066,6,2666.1088558125552,2704.3207973204803,2666.1088558125552,2704.3207973204803
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,28,28000066,7,2666.1088558125552,2704.3207973204803,2666.1088558125552,2704.3207973204803
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,1,1000067,0,2701.676098735826,2741.475304746374,2701.676098735826,2741.475304746374
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,4,4000067,1,2701.676098735826,2741.475304746374,2701.676098735826,2741.475304746374
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,9,9000067,2,2701.676098735826,2741.475304746374,2701.676098735826,2741.475304746374
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,13,13000067,3,2701.676098735826,2741.475304746374,2701.676098735826,2741.475304746374
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,17,17000067,4,2701.676098735826,2741.475304746374,2701.676098735826,2741.475304746374
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,21,21000067,5,2701.676098735826,2741.475304746374,2701.676098735826,2741.475304746374
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,25,25000067,6,2701.676098735826,2741.475304746374,2701.676098735826,2741.475304746374
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,29,29000067,7,2701.676098735826,2741.475304746374,2701.676098735826,2741.475304746374
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,0,67,0,2704.3207973204803,2742.5327388284054,2704.3207973204803,2742.5327388284054
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,5,5000067,1,2704.3207973204803,2742.5327388284054,2704.3207973204803,2742.5327388284054
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,8,8000067,2,2704.3207973204803,2742.5327388284054,2704.3207973204803,2742.5327388284054
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,12,12000067,3,2704.3207973204803,2742.5327388284054,2704.3207973204803,2742.5327388284054
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,16,16000067,4,2704.3207973204803,2742.5327388284054,2704.3207973204803,2742.5327388284054
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,20,20000067,5,2704.3207973204803,2742.5327388284054,2704.3207973204803,2742.5327388284054
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,24,24000067,6,2704.3207973204803,2742.5327388284054,2704.3207973204803,2742.5327388284054
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,28,28000067,7,2704.3207973204803,2742.5327388284054,2704.3207973204803,2742.5327388284054
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,1,1000068,0,2741.475304746374,2779.687246254299,2741.475304746374,2779.687246254299
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,4,4000068,1,2741.475304746374,2779.687246254299,2741.475304746374,2779.687246254299
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,9,9000068,2,2741.475304746374,2779.687246254299,2741.475304746374,2779.687246254299
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,13,13000068,3,2741.475304746374,2779.687246254299,2741.475304746374,2779.687246254299
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,17,17000068,4,2741.475304746374,2779.687246254299,2741.475304746374,2779.687246254299
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,21,21000068,5,2741.475304746374,2779.687246254299,2741.475304746374,2779.687246254299
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,25,25000068,6,2741.475304746374,2779.687246254299,2741.475304746374,2779.687246254299
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,29,29000068,7,2741.475304746374,2779.687246254299,2741.475304746374,2779.687246254299
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,0,68,0,2742.5327388284054,2780.7446803363305,2742.5327388284054,2780.7446803363305
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,5,5000068,1,2742.5327388284054,2780.7446803363305,2742.5327388284054,2780.7446803363305
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,8,8000068,2,2742.5327388284054,2780.7446803363305,2742.5327388284054,2780.7446803363305
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,12,12000068,3,2742.5327388284054,2780.7446803363305,2742.5327388284054,2780.7446803363305
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,16,16000068,4,2742.5327388284054,2780.7446803363305,2742.5327388284054,2780.7446803363305
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,20,20000068,5,2742.5327388284054,2780.7446803363305,2742.5327388284054,2780.7446803363305
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,24,24000068,6,2742.5327388284054,2780.7446803363305,2742.5327388284054,2780.7446803363305
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,28,28000068,7,2742.5327388284054,2780.7446803363305,2742.5327388284054,2780.7446803363305
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,2,2000010,0,2743.0000476353493,3015.8063008730064,2743.0000476353493,3000.0
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,7,7000010,1,2743.0000476353493,3015.8063008730064,2743.0000476353493,3000.0
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,11,11000010,2,2743.0000476353493,3015.8063008730064,2743.0000476353493,3000.0
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,14,14000010,3,2743.0000476353493,3015.8063008730064,2743.0000476353493,3000.0
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,19,19000010,4,2743.0000476353493,3015.8063008730064,2743.0000476353493,3000.0
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,23,23000010,5,2743.0000476353493,3015.8063008730064,2743.0000476353493,3000.0
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,26,26000010,6,2743.0000476353493,3015.8063008730064,2743.0000476353493,3000.0
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,30,30000010,7,2743.0000476353493,3015.8063008730064,2743.0000476353493,3000.0
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,3,3000010,0,2743.0042438023415,3015.8104970399986,2743.0042438023415,3000.0
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,6,6000010,1,2743.0042438023415,3015.8104970399986,2743.0042438023415,3000.0
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,10,10000010,2,2743.0042438023415,3015.8104970399986,2743.0042438023415,3000.0
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,15,15000010,3,2743.0042438023415,3015.8104970399986,2743.0042438023415,3000.0
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,18,18000010,4,2743.0042438023415,3015.8104970399986,2743.0042438023415,3000.0
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,22,22000010,5,2743.0042438023415,3015.8104970399986,2743.0042438023415,3000.0
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,27,27000010,6,2743.0042438023415,3015.8104970399986,2743.0042438023415,3000.0
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,31,31000010,7,2743.0042438023415,3015.8104970399986,2743.0042438023415,3000.0
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,1,1000069,0,2779.687246254299,2817.8991877622243,2779.687246254299,2817.8991877622243
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,4,4000069,1,2779.687246254299,2817.8991877622243,2779.687246254299,2817.8991877622243
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,9,9000069,2,2779.687246254299,2817.8991877622243,2779.687246254299,2817.8991877622243
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,13,13000069,3,2779.687246254299,2817.8991877622243,2779.687246254299,2817.8991877622243
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,17,17000069,4,2779.687246254299,2817.8991877622243,2779.687246254299,2817.8991877622243
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,21,21000069,5,2779.687246254299,2817.8991877622243,2779.687246254299,2817.8991877622243
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,25,25000069,6,2779.687246254299,2817.8991877622243,2779.687246254299,2817.8991877622243
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,29,29000069,7,2779.687246254299,2817.8991877622243,2779.687246254299,2817.8991877622243
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,0,69,0,2780.7446803363305,2829.13876652132,2780.7446803363305,2829.13876652132
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,5,5000069,1,2780.7446803363305,2829.13876652132,2780.7446803363305,2829.13876652132
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,8,8000069,2,2780.7446803363305,2829.13876652132,2780.7446803363305,2829.13876652132
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,12,12000069,3,2780.7446803363305,2829.13876652132,2780.7446803363305,2829.13876652132
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,16,16000069,4,2780.7446803363305,2829.13876652132,2780.7446803363305,2829.13876652132
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,20,20000069,5,2780.7446803363305,2829.13876652132,2780.7446803363305,2829.13876652132
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,24,24000069,6,2780.7446803363305,2829.13876652132,2780.7446803363305,2829.13876652132
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,28,28000069,7,2780.7446803363305,2829.13876652132,2780.7446803363305,2829.13876652132
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,1,1000070,0,2817.8991877622243,2864.706009444591,2817.8991877622243,2864.706009444591
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,4,4000070,1,2817.8991877622243,2864.706009444591,2817.8991877622243,2864.706009444591
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,9,9000070,2,2817.8991877622243,2864.706009444591,2817.8991877622243,2864.706009444591
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,13,13000070,3,2817.8991877622243,2864.706009444591,2817.8991877622243,2864.706009444591
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,17,17000070,4,2817.8991877622243,2864.706009444591,2817.8991877622243,2864.706009444591
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,21,21000070,5,2817.8991877622243,2864.706009444591,2817.8991877622243,2864.706009444591
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,25,25000070,6,2817.8991877622243,2864.706009444591,2817.8991877622243,2864.706009444591
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,29,29000070,7,2817.8991877622243,2864.706009444591,2817.8991877622243,2864.706009444591
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,0,70,0,2829.13876652132,2867.350708029245,2829.13876652132,2867.350708029245
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,5,5000070,1,2829.13876652132,2867.350708029245,2829.13876652132,2867.350708029245
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,8,8000070,2,2829.13876652132,2867.350708029245,2829.13876652132,2867.350708029245
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,12,12000070,3,2829.13876652132,2867.350708029245,2829.13876652132,2867.350708029245
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,16,16000070,4,2829.13876652132,2867.350708029245,2829.13876652132,2867.350708029245
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,20,20000070,5,2829.13876652132,2867.350708029245,2829.13876652132,2867.350708029245
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,24,24000070,6,2829.13876652132,2867.350708029245,2829.13876652132,2867.350708029245
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,28,28000070,7,2829.13876652132,2867.350708029245,2829.13876652132,2867.350708029245
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,1,1000071,0,2864.706009444591,2902.961026002014,2864.706009444591,2902.961026002014
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,4,4000071,1,2864.706009444591,2902.961026002014,2864.706009444591,2902.961026002014
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,9,9000071,2,2864.706009444591,2902.961026002014,2864.706009444591,2902.961026002014
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,13,13000071,3,2864.706009444591,2902.961026002014,2864.706009444591,2902.961026002014
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,17,17000071,4,2864.706009444591,2902.961026002014,2864.706009444591,2902.961026002014
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,21,21000071,5,2864.706009444591,2902.961026002014,2864.706009444591,2902.961026002014
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,25,25000071,6,2864.706009444591,2902.961026002014,2864.706009444591,2902.961026002014
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,29,29000071,7,2864.706009444591,2902.961026002014,2864.706009444591,2902.961026002014
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,0,71,0,2867.350708029245,2905.5626495371703,2867.350708029245,2905.5626495371703
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,5,5000071,1,2867.350708029245,2905.5626495371703,2867.350708029245,2905.5626495371703
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,8,8000071,2,2867.350708029245,2905.5626495371703,2867.350708029245,2905.5626495371703
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,12,12000071,3,2867.350708029245,2905.5626495371703,2867.350708029245,2905.5626495371703
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,16,16000071,4,2867.350708029245,2905.5626495371703,2867.350708029245,2905.5626495371703
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,20,20000071,5,2867.350708029245,2905.5626495371703,2867.350708029245,2905.5626495371703
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,24,24000071,6,2867.350708029245,2905.5626495371703,2867.350708029245,2905.5626495371703
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,28,28000071,7,2867.350708029245,2905.5626495371703,2867.350708029245,2905.5626495371703
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,1,1000072,0,2902.961026002014,2942.717156963064,2902.961026002014,2942.717156963064
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,4,4000072,1,2902.961026002014,2942.717156963064,2902.961026002014,2942.717156963064
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,9,9000072,2,2902.961026002014,2942.717156963064,2902.961026002014,2942.717156963064
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,13,13000072,3,2902.961026002014,2942.717156963064,2902.961026002014,2942.717156963064
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,17,17000072,4,2902.961026002014,2942.717156963064,2902.961026002014,2942.717156963064
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,21,21000072,5,2902.961026002014,2942.717156963064,2902.961026002014,2942.717156963064
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,25,25000072,6,2902.961026002014,2942.717156963064,2902.961026002014,2942.717156963064
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,29,29000072,7,2902.961026002014,2942.717156963064,2902.961026002014,2942.717156963064
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,0,72,0,2905.5626495371703,2943.7745910450953,2905.5626495371703,2943.7745910450953
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,5,5000072,1,2905.5626495371703,2943.7745910450953,2905.5626495371703,2943.7745910450953
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,8,8000072,2,2905.5626495371703,2943.7745910450953,2905.5626495371703,2943.7745910450953
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,12,12000072,3,2905.5626495371703,2943.7745910450953,2905.5626495371703,2943.7745910450953
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,16,16000072,4,2905.5626495371703,2943.7745910450953,2905.5626495371703,2943.7745910450953
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,20,20000072,5,2905.5626495371703,2943.7745910450953,2905.5626495371703,2943.7745910450953
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,24,24000072,6,2905.5626495371703,2943.7745910450953,2905.5626495371703,2943.7745910450953
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,28,28000072,7,2905.5626495371703,2943.7745910450953,2905.5626495371703,2943.7745910450953
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,1,1000073,0,2942.717156963064,2980.929098470989,2942.717156963064,2980.929098470989
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,4,4000073,1,2942.717156963064,2980.929098470989,2942.717156963064,2980.929098470989
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,9,9000073,2,2942.717156963064,2980.929098470989,2942.717156963064,2980.929098470989
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,13,13000073,3,2942.717156963064,2980.929098470989,2942.717156963064,2980.929098470989
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,17,17000073,4,2942.717156963064,2980.929098470989,2942.717156963064,2980.929098470989
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,21,21000073,5,2942.717156963064,2980.929098470989,2942.717156963064,2980.929098470989
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,25,25000073,6,2942.717156963064,2980.929098470989,2942.717156963064,2980.929098470989
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,29,29000073,7,2942.717156963064,2980.929098470989,2942.717156963064,2980.929098470989
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,0,73,0,2943.7745910450953,2981.9865325530204,2943.7745910450953,2981.9865325530204
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,5,5000073,1,2943.7745910450953,2981.9865325530204,2943.7745910450953,2981.9865325530204
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,8,8000073,2,2943.7745910450953,2981.9865325530204,2943.7745910450953,2981.9865325530204
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,12,12000073,3,2943.7745910450953,2981.9865325530204,2943.7745910450953,2981.9865325530204
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,16,16000073,4,2943.7745910450953,2981.9865325530204,2943.7745910450953,2981.9865325530204
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,20,20000073,5,2943.7745910450953,2981.9865325530204,2943.7745910450953,2981.9865325530204
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,24,24000073,6,2943.7745910450953,2981.9865325530204,2943.7745910450953,2981.9865325530204
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,28,28000073,7,2943.7745910450953,2981.9865325530204,2943.7745910450953,2981.9865325530204
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,1,1000074,0,2980.929098470989,3019.1410399789143,2980.929098470989,3000.0
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,4,4000074,1,2980.929098470989,3019.1410399789143,2980.929098470989,3000.0
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,9,9000074,2,2980.929098470989,3019.1410399789143,2980.929098470989,3000.0
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,13,13000074,3,2980.929098470989,3019.1410399789143,2980.929098470989,3000.0
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,17,17000074,4,2980.929098470989,3019.1410399789143,2980.929098470989,3000.0
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,21,21000074,5,2980.929098470989,3019.1410399789143,2980.929098470989,3000.0
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,25,25000074,6,2980.929098470989,3019.1410399789143,2980.929098470989,3000.0
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,29,29000074,7,2980.929098470989,3019.1410399789143,2980.929098470989,3000.0
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,0,74,0,2981.9865325530204,3021.7857385635684,2981.9865325530204,3000.0
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,5,5000074,1,2981.9865325530204,3021.7857385635684,2981.9865325530204,3000.0
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,8,8000074,2,2981.9865325530204,3021.7857385635684,2981.9865325530204,3000.0
baseline_original,baseline_native,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,12,12000074,3,2981.9865325530204,3021.7857385635684,2981.9865325530204,3000.0
