input_fingerprint,start_ms,end_ms,reference_suite,reference_input,reference_strategy,reference_result,candidate_suite,candidate_input,candidate_strategy,candidate_variant,candidate_assignment,candidate_result,reference_utilization,candidate_utilization,delta_utilization_percentage_points,delta_makespan_ms,delta_admission_slo_percentage_points,reference_all_active,candidate_all_active
bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,1000.0,2000.0,mixed_varied/remote,raw_equal_rho090_seed123,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_varied/remote/runs/raw_equal_rho090_seed123/baseline/raw_equal_rho090_seed123_bfaa9f5d4b0b_baseline_ffe76c7072.json.gz,mixed_varied/remote,raw_equal_rho090_seed123,once,once,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_varied/remote/runs/raw_equal_rho090_seed123/once/raw_equal_rho090_seed123_bfaa9f5d4b0b_once_d8f13cde8c.json.gz,0.978165212517237,0.9888113261933239,1.0646113676086921,-39.50351264759229,3.4659090909090917,True,True
bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,2000.0,3000.0,mixed_varied/remote,raw_equal_rho090_seed123,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_varied/remote/runs/raw_equal_rho090_seed123/baseline/raw_equal_rho090_seed123_bfaa9f5d4b0b_baseline_ffe76c7072.json.gz,mixed_varied/remote,raw_equal_rho090_seed123,new_once,new_once,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_varied/remote/runs/raw_equal_rho090_seed123/new_once/raw_equal_rho090_seed123_bfaa9f5d4b0b_new_once_d6233f2cac.json.gz,0.9742465505991302,0.9895123047250965,1.5265754125966313,-109.13879192190598,7.642045454545454,True,True
bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,2000.0,3000.0,mixed_varied/remote,raw_equal_rho090_seed123,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_varied/remote/runs/raw_equal_rho090_seed123/baseline/raw_equal_rho090_seed123_bfaa9f5d4b0b_baseline_ffe76c7072.json.gz,mixed_varied/remote,raw_equal_rho090_seed123,once,once,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_varied/remote/runs/raw_equal_rho090_seed123/once/raw_equal_rho090_seed123_bfaa9f5d4b0b_once_d8f13cde8c.json.gz,0.9742465505991302,0.9823189130361458,0.807236243701559,-39.50351264759229,3.4659090909090917,True,True
d0dabc13e665c177e3eb93d96dcde30a0fa993c895b0a12567b700a17a6e85b7,1000.0,2000.0,screen,legacy32_local_exact,baseline_native,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/legacy32_local_exact/baseline_native/legacy_fixed_local_exact_npu32_ssu8_seed42_d0dabc13e665_baseline_native_d70038071a.json.gz,screen,legacy32_local_exact,once_native,once_native,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/legacy32_local_exact/once_native/legacy_fixed_local_exact_npu32_ssu8_seed42_d0dabc13e665_once_native_f042c2145f.json.gz,0.7622609787207828,0.9998133992379822,23.75524205171994,-3803.450110653648,24.282982791586992,True,True
d0dabc13e665c177e3eb93d96dcde30a0fa993c895b0a12567b700a17a6e85b7,2000.0,3000.0,screen,legacy32_local_exact,baseline_native,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/legacy32_local_exact/baseline_native/legacy_fixed_local_exact_npu32_ssu8_seed42_d0dabc13e665_baseline_native_d70038071a.json.gz,screen,legacy32_local_exact,once_native,once_native,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/legacy32_local_exact/once_native/legacy_fixed_local_exact_npu32_ssu8_seed42_d0dabc13e665_once_native_f042c2145f.json.gz,0.7599731588073825,0.9996568271083821,23.968366830099963,-3803.450110653648,24.282982791586992,True,True
d53462b296757e15986d2c894fc39457389035db93cb70e99ca0d44af88b3041,1000.0,2000.0,holdout,small_alone32,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/holdout/runs/small_alone32/baseline/aligned_fixed_stripe_exact_npu32_ssu8_seed42_d53462b29675_baseline_ffe76c7072.json.gz,holdout,small_alone32,once,once,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/holdout/runs/small_alone32/once/aligned_fixed_stripe_exact_npu32_ssu8_seed42_d53462b29675_once_d8f13cde8c.json.gz,1.0,1.0,0.0,0.08801950683573523,0.0,True,True
d53462b296757e15986d2c894fc39457389035db93cb70e99ca0d44af88b3041,2000.0,3000.0,holdout,small_alone32,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/holdout/runs/small_alone32/baseline/aligned_fixed_stripe_exact_npu32_ssu8_seed42_d53462b29675_baseline_ffe76c7072.json.gz,holdout,small_alone32,once,once,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/holdout/runs/small_alone32/once/aligned_fixed_stripe_exact_npu32_ssu8_seed42_d53462b29675_once_d8f13cde8c.json.gz,1.0,1.0,0.0,0.08801950683573523,0.0,True,True
d5517e731c0a893b5be49a7f0d4a6a67e113c0c615227e80624c6de39d934412,1000.0,2000.0,grid,m1_long768,baseline_native,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/grid/runs/m1_long768/baseline_native/aligned_fixed_local_exact_npu4_ssu1_seed42_d5517e731c0a_baseline_native_d70038071a.json.gz,grid,m1_long768,once_native,once_native,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/grid/runs/m1_long768/once_native/aligned_fixed_local_exact_npu4_ssu1_seed42_d5517e731c0a_once_native_f042c2145f.json.gz,0.8220595573091298,1.0,17.794044269087017,-2429.1401009968904,20.20316027088036,True,True
d5517e731c0a893b5be49a7f0d4a6a67e113c0c615227e80624c6de39d934412,2000.0,3000.0,grid,m1_long768,baseline_native,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/grid/runs/m1_long768/baseline_native/aligned_fixed_local_exact_npu4_ssu1_seed42_d5517e731c0a_baseline_native_d70038071a.json.gz,grid,m1_long768,once_native,once_native,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/grid/runs/m1_long768/once_native/aligned_fixed_local_exact_npu4_ssu1_seed42_d5517e731c0a_once_native_f042c2145f.json.gz,0.8220595573091298,1.0,17.794044269087017,-2429.1401009968904,20.20316027088036,True,True
d5653af784d581fb61c67501f5b105a93d790fb506a1fa88ecbc51aad1b84195,1000.0,2000.0,mixed_six_ssu,raw_size_varied_ssu6_seed7,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_six_ssu/runs/raw_size_varied_ssu6_seed7/baseline/raw_size_varied_ssu6_seed7_d5653af784d5_baseline_ffe76c7072.json.gz,mixed_six_ssu,raw_size_varied_ssu6_seed7,new_once,new_once,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_six_ssu/runs/raw_size_varied_ssu6_seed7/new_once/raw_size_varied_ssu6_seed7_d5653af784d5_new_once_d6233f2cac.json.gz,0.9571714666484084,0.9841292996881627,2.6957833039754298,-43.95696714566111,22.301136363636363,True,True
d5653af784d581fb61c67501f5b105a93d790fb506a1fa88ecbc51aad1b84195,2000.0,3000.0,mixed_six_ssu,raw_size_varied_ssu6_seed7,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_six_ssu/runs/raw_size_varied_ssu6_seed7/baseline/raw_size_varied_ssu6_seed7_d5653af784d5_baseline_ffe76c7072.json.gz,mixed_six_ssu,raw_size_varied_ssu6_seed7,new_once,new_once,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_six_ssu/runs/raw_size_varied_ssu6_seed7/new_once/raw_size_varied_ssu6_seed7_d5653af784d5_new_once_d6233f2cac.json.gz,0.9625339220924046,0.966811377447774,0.4277455355369386,-43.95696714566111,22.301136363636363,True,True
dac07f416a477ffdca7980699bd5ef835ff131b4c404a0aeefdd1dafe0ae75a4,1000.0,2000.0,screen,strong32_stripe,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_stripe/baseline/aligned_fixed_stripe_exact_npu32_ssu8_seed42_dac07f416a47_baseline_ffe76c7072.json.gz,screen,strong32_stripe,once,once,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_stripe/once/aligned_fixed_stripe_exact_npu32_ssu8_seed42_dac07f416a47_once_d8f13cde8c.json.gz,0.522096271909234,0.944658918554065,42.2562646644831,-2315.9281227756665,33.13769563769564,True,True
dac07f416a477ffdca7980699bd5ef835ff131b4c404a0aeefdd1dafe0ae75a4,1000.0,2000.0,screen,strong32_stripe,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_stripe/baseline/aligned_fixed_stripe_exact_npu32_ssu8_seed42_dac07f416a47_baseline_ffe76c7072.json.gz,screen,strong32_stripe,strategy3,strategy3,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_stripe/strategy3/aligned_fixed_stripe_exact_npu32_ssu8_seed42_dac07f416a47_strategy3_1ce9a6556d.json.gz,0.522096271909234,0.9997745444926573,47.76782725834233,-2610.7858862595212,35.964035964035965,True,True
dac07f416a477ffdca7980699bd5ef835ff131b4c404a0aeefdd1dafe0ae75a4,2000.0,3000.0,screen,strong32_stripe,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_stripe/baseline/aligned_fixed_stripe_exact_npu32_ssu8_seed42_dac07f416a47_baseline_ffe76c7072.json.gz,screen,strong32_stripe,once,once,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_stripe/once/aligned_fixed_stripe_exact_npu32_ssu8_seed42_dac07f416a47_once_d8f13cde8c.json.gz,0.5221598481311904,0.9357052791757138,41.35454310445233,-2315.9281227756665,33.13769563769564,True,True
dac07f416a477ffdca7980699bd5ef835ff131b4c404a0aeefdd1dafe0ae75a4,2000.0,3000.0,screen,strong32_stripe,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_stripe/baseline/aligned_fixed_stripe_exact_npu32_ssu8_seed42_dac07f416a47_baseline_ffe76c7072.json.gz,screen,strong32_stripe,strategy3,strategy3,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_stripe/strategy3/aligned_fixed_stripe_exact_npu32_ssu8_seed42_dac07f416a47_strategy3_1ce9a6556d.json.gz,0.5221598481311904,0.9998102600553459,47.765041192415545,-2610.7858862595212,35.964035964035965,True,True
db2ac5a126b2d9cc4fab0559705963adc34fbb25db75995cace89708a39b7c29,1000.0,2000.0,mixed_controls,aligned_varied_short_only_seed7,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_controls/runs/aligned_varied_short_only_seed7/baseline/aligned_varied_short_only_seed7_db2ac5a126b2_baseline_ffe76c7072.json.gz,mixed_controls,aligned_varied_short_only_seed7,new_once,new_once,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_controls/runs/aligned_varied_short_only_seed7/new_once/aligned_varied_short_only_seed7_db2ac5a126b2_new_once_d6233f2cac.json.gz,1.0,1.0,0.0,0.0965118408021226,0.0,True,True
db2ac5a126b2d9cc4fab0559705963adc34fbb25db75995cace89708a39b7c29,1000.0,2000.0,mixed_controls,aligned_varied_short_only_seed7,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_controls/runs/aligned_varied_short_only_seed7/baseline/aligned_varied_short_only_seed7_db2ac5a126b2_baseline_ffe76c7072.json.gz,mixed_controls,aligned_varied_short_only_seed7,once,once,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_controls/runs/aligned_varied_short_only_seed7/once/aligned_varied_short_only_seed7_db2ac5a126b2_once_d8f13cde8c.json.gz,1.0,1.0,0.0,0.0797271728333726,0.0,True,True
db2ac5a126b2d9cc4fab0559705963adc34fbb25db75995cace89708a39b7c29,2000.0,3000.0,mixed_controls,aligned_varied_short_only_seed7,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_controls/runs/aligned_varied_short_only_seed7/baseline/aligned_varied_short_only_seed7_db2ac5a126b2_baseline_ffe76c7072.json.gz,mixed_controls,aligned_varied_short_only_seed7,new_once,new_once,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_controls/runs/aligned_varied_short_only_seed7/new_once/aligned_varied_short_only_seed7_db2ac5a126b2_new_once_d6233f2cac.json.gz,1.0,1.0,0.0,0.0965118408021226,0.0,True,True
db2ac5a126b2d9cc4fab0559705963adc34fbb25db75995cace89708a39b7c29,2000.0,3000.0,mixed_controls,aligned_varied_short_only_seed7,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_controls/runs/aligned_varied_short_only_seed7/baseline/aligned_varied_short_only_seed7_db2ac5a126b2_baseline_ffe76c7072.json.gz,mixed_controls,aligned_varied_short_only_seed7,once,once,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_controls/runs/aligned_varied_short_only_seed7/once/aligned_varied_short_only_seed7_db2ac5a126b2_once_d8f13cde8c.json.gz,1.0,1.0,0.0,0.0797271728333726,0.0,True,True
dc9840036d0317355f9d24bdf22d9c53701b424922822db4dcab4997e93a687e,1000.0,2000.0,holdout,long_alone32,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/holdout/runs/long_alone32/baseline/raw_fixed_stripe_exact_npu32_ssu8_seed42_dc9840036d03_baseline_ffe76c7072.json.gz,holdout,long_alone32,once,once,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/holdout/runs/long_alone32/once/raw_fixed_stripe_exact_npu32_ssu8_seed42_dc9840036d03_once_d8f13cde8c.json.gz,1.0,1.0,0.0,0.11259650878901084,0.0,True,True
dc9840036d0317355f9d24bdf22d9c53701b424922822db4dcab4997e93a687e,2000.0,3000.0,holdout,long_alone32,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/holdout/runs/long_alone32/baseline/raw_fixed_stripe_exact_npu32_ssu8_seed42_dc9840036d03_baseline_ffe76c7072.json.gz,holdout,long_alone32,once,once,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/holdout/runs/long_alone32/once/raw_fixed_stripe_exact_npu32_ssu8_seed42_dc9840036d03_once_d8f13cde8c.json.gz,1.0,1.0,0.0,0.11259650878901084,0.0,True,True
e20eec545727ffab4ef846b522b6a529146f1fff698389620f7380472a083932,1000.0,2000.0,grid,m1_long384,baseline_native,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/grid/runs/m1_long384/baseline_native/aligned_fixed_local_exact_npu4_ssu1_seed42_e20eec545727_baseline_native_d70038071a.json.gz,grid,m1_long384,once_native,once_native,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/grid/runs/m1_long384/once_native/aligned_fixed_local_exact_npu4_ssu1_seed42_e20eec545727_once_native_f042c2145f.json.gz,0.5092361820255212,0.7240149247618956,21.477874273637433,-2950.907829783472,-2.3809523809523725,True,True
e20eec545727ffab4ef846b522b6a529146f1fff698389620f7380472a083932,2000.0,3000.0,grid,m1_long384,baseline_native,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/grid/runs/m1_long384/baseline_native/aligned_fixed_local_exact_npu4_ssu1_seed42_e20eec545727_baseline_native_d70038071a.json.gz,grid,m1_long384,once_native,once_native,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/grid/runs/m1_long384/once_native/aligned_fixed_local_exact_npu4_ssu1_seed42_e20eec545727_once_native_f042c2145f.json.gz,0.5092361820255297,0.7240338075133685,21.47976254878389,-2950.907829783472,-2.3809523809523725,True,True
e63d7e5eaf8627fc5c2cddf097a6b5b33b2af98c440a964ad3fe25d182fc3822,1000.0,2000.0,screen,strong32_hash_feasible,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_hash_feasible/baseline/aligned_fixed_hash_exact_npu32_ssu8_seed42_e63d7e5eaf86_baseline_ffe76c7072.json.gz,formal,strong32_hash_feasible,deadline,deadline,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/formal/runs/strong32_hash_feasible/deadline/aligned_fixed_hash_exact_npu32_ssu8_seed42_e63d7e5eaf86_deadline_2214bb75d3.json.gz,0.5096218121582566,1.0,49.037818784174334,-2714.116743705602,33.72044622044622,True,True
e63d7e5eaf8627fc5c2cddf097a6b5b33b2af98c440a964ad3fe25d182fc3822,1000.0,2000.0,screen,strong32_hash_feasible,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_hash_feasible/baseline/aligned_fixed_hash_exact_npu32_ssu8_seed42_e63d7e5eaf86_baseline_ffe76c7072.json.gz,formal,strong32_hash_feasible,new_once,new_once,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/formal/runs/strong32_hash_feasible/new_once/aligned_fixed_hash_exact_npu32_ssu8_seed42_e63d7e5eaf86_new_once_d6233f2cac.json.gz,0.5096218121582566,1.0,49.037818784174334,-2711.2968034796877,33.77872127872128,True,True
e63d7e5eaf8627fc5c2cddf097a6b5b33b2af98c440a964ad3fe25d182fc3822,1000.0,2000.0,screen,strong32_hash_feasible,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_hash_feasible/baseline/aligned_fixed_hash_exact_npu32_ssu8_seed42_e63d7e5eaf86_baseline_ffe76c7072.json.gz,formal,strong32_hash_feasible,strategy1,strategy1_fixed,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/formal/runs/strong32_hash_feasible/strategy1_fixed/aligned_fixed_hash_exact_npu32_ssu8_seed42_e63d7e5eaf86_strategy1_fc5c4aa4c9.json.gz,0.5096218121582566,0.9993190792813008,48.96972671230442,-2708.409971569363,33.77872127872128,True,True
e63d7e5eaf8627fc5c2cddf097a6b5b33b2af98c440a964ad3fe25d182fc3822,1000.0,2000.0,screen,strong32_hash_feasible,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_hash_feasible/baseline/aligned_fixed_hash_exact_npu32_ssu8_seed42_e63d7e5eaf86_baseline_ffe76c7072.json.gz,formal,strong32_hash_feasible,strategy1,strategy1_pipeline,pipeline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/formal/runs/strong32_hash_feasible/strategy1_pipeline/aligned_fixed_hash_exact_npu32_ssu8_seed42_e63d7e5eaf86_strategy1_6c75d74ceb.json.gz,0.5096218121582566,0.7358292859856566,22.620747382739992,-1518.5187498286487,32.56327006327007,True,True
e63d7e5eaf8627fc5c2cddf097a6b5b33b2af98c440a964ad3fe25d182fc3822,1000.0,2000.0,screen,strong32_hash_feasible,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_hash_feasible/baseline/aligned_fixed_hash_exact_npu32_ssu8_seed42_e63d7e5eaf86_baseline_ffe76c7072.json.gz,formal,strong32_hash_feasible,strategy2,strategy2_fixed,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/formal/runs/strong32_hash_feasible/strategy2_fixed/aligned_fixed_hash_exact_npu32_ssu8_seed42_e63d7e5eaf86_strategy2_6c3a50412c.json.gz,0.5096218121582566,0.9998473775642963,49.022556540603965,-2708.7109367439425,33.77872127872128,True,True
e63d7e5eaf8627fc5c2cddf097a6b5b33b2af98c440a964ad3fe25d182fc3822,1000.0,2000.0,screen,strong32_hash_feasible,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_hash_feasible/baseline/aligned_fixed_hash_exact_npu32_ssu8_seed42_e63d7e5eaf86_baseline_ffe76c7072.json.gz,formal,strong32_hash_feasible,strategy2,strategy2_pipeline,pipeline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/formal/runs/strong32_hash_feasible/strategy2_pipeline/aligned_fixed_hash_exact_npu32_ssu8_seed42_e63d7e5eaf86_strategy2_b602b12632.json.gz,0.5096218121582566,0.740067606875164,23.04457947169074,-1532.9721326147019,32.55910755910756,True,True
e63d7e5eaf8627fc5c2cddf097a6b5b33b2af98c440a964ad3fe25d182fc3822,1000.0,2000.0,screen,strong32_hash_feasible,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_hash_feasible/baseline/aligned_fixed_hash_exact_npu32_ssu8_seed42_e63d7e5eaf86_baseline_ffe76c7072.json.gz,formal,strong32_hash_feasible,strategy3,strategy3_pipeline,pipeline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/formal/runs/strong32_hash_feasible/strategy3_pipeline/aligned_fixed_hash_exact_npu32_ssu8_seed42_e63d7e5eaf86_strategy3_b8e50b64c6.json.gz,0.5096218121582566,0.7429309638770075,23.330915171875088,-1548.7312160589445,32.654845154845155,True,True
e63d7e5eaf8627fc5c2cddf097a6b5b33b2af98c440a964ad3fe25d182fc3822,1000.0,2000.0,screen,strong32_hash_feasible,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_hash_feasible/baseline/aligned_fixed_hash_exact_npu32_ssu8_seed42_e63d7e5eaf86_baseline_ffe76c7072.json.gz,screen,strong32_hash_feasible,once,once,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_hash_feasible/once/aligned_fixed_hash_exact_npu32_ssu8_seed42_e63d7e5eaf86_once_d8f13cde8c.json.gz,0.5096218121582566,0.9601530000775107,45.05311879192541,-2481.7271048823022,31.510156510156506,True,True
e63d7e5eaf8627fc5c2cddf097a6b5b33b2af98c440a964ad3fe25d182fc3822,1000.0,2000.0,screen,strong32_hash_feasible,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_hash_feasible/baseline/aligned_fixed_hash_exact_npu32_ssu8_seed42_e63d7e5eaf86_baseline_ffe76c7072.json.gz,screen,strong32_hash_feasible,strategy3,strategy3,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_hash_feasible/strategy3/aligned_fixed_hash_exact_npu32_ssu8_seed42_e63d7e5eaf86_strategy3_1ce9a6556d.json.gz,0.5096218121582566,0.9991457188933879,48.95239067351312,-2709.474838526483,33.77872127872128,True,True
e63d7e5eaf8627fc5c2cddf097a6b5b33b2af98c440a964ad3fe25d182fc3822,2000.0,3000.0,screen,strong32_hash_feasible,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_hash_feasible/baseline/aligned_fixed_hash_exact_npu32_ssu8_seed42_e63d7e5eaf86_baseline_ffe76c7072.json.gz,formal,strong32_hash_feasible,deadline,deadline,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/formal/runs/strong32_hash_feasible/deadline/aligned_fixed_hash_exact_npu32_ssu8_seed42_e63d7e5eaf86_deadline_2214bb75d3.json.gz,0.5070173718688435,1.0,49.29826281311564,-2714.116743705602,33.72044622044622,True,True
e63d7e5eaf8627fc5c2cddf097a6b5b33b2af98c440a964ad3fe25d182fc3822,2000.0,3000.0,screen,strong32_hash_feasible,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_hash_feasible/baseline/aligned_fixed_hash_exact_npu32_ssu8_seed42_e63d7e5eaf86_baseline_ffe76c7072.json.gz,formal,strong32_hash_feasible,new_once,new_once,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/formal/runs/strong32_hash_feasible/new_once/aligned_fixed_hash_exact_npu32_ssu8_seed42_e63d7e5eaf86_new_once_d6233f2cac.json.gz,0.5070173718688435,0.9999913972217486,49.2974025352905,-2711.2968034796877,33.77872127872128,True,True
e63d7e5eaf8627fc5c2cddf097a6b5b33b2af98c440a964ad3fe25d182fc3822,2000.0,3000.0,screen,strong32_hash_feasible,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_hash_feasible/baseline/aligned_fixed_hash_exact_npu32_ssu8_seed42_e63d7e5eaf86_baseline_ffe76c7072.json.gz,formal,strong32_hash_feasible,strategy1,strategy1_fixed,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/formal/runs/strong32_hash_feasible/strategy1_fixed/aligned_fixed_hash_exact_npu32_ssu8_seed42_e63d7e5eaf86_strategy1_fc5c4aa4c9.json.gz,0.5070173718688435,0.9991987744070102,49.218140253816664,-2708.409971569363,33.77872127872128,True,True
e63d7e5eaf8627fc5c2cddf097a6b5b33b2af98c440a964ad3fe25d182fc3822,2000.0,3000.0,screen,strong32_hash_feasible,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_hash_feasible/baseline/aligned_fixed_hash_exact_npu32_ssu8_seed42_e63d7e5eaf86_baseline_ffe76c7072.json.gz,formal,strong32_hash_feasible,strategy1,strategy1_pipeline,pipeline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/formal/runs/strong32_hash_feasible/strategy1_pipeline/aligned_fixed_hash_exact_npu32_ssu8_seed42_e63d7e5eaf86_strategy1_6c75d74ceb.json.gz,0.5070173718688435,0.8238330670270182,31.681569515817465,-1518.5187498286487,32.56327006327007,True,True
e63d7e5eaf8627fc5c2cddf097a6b5b33b2af98c440a964ad3fe25d182fc3822,2000.0,3000.0,screen,strong32_hash_feasible,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_hash_feasible/baseline/aligned_fixed_hash_exact_npu32_ssu8_seed42_e63d7e5eaf86_baseline_ffe76c7072.json.gz,formal,strong32_hash_feasible,strategy2,strategy2_fixed,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/formal/runs/strong32_hash_feasible/strategy2_fixed/aligned_fixed_hash_exact_npu32_ssu8_seed42_e63d7e5eaf86_strategy2_6c3a50412c.json.gz,0.5070173718688435,0.9998214364475827,49.280406457873916,-2708.7109367439425,33.77872127872128,True,True
e63d7e5eaf8627fc5c2cddf097a6b5b33b2af98c440a964ad3fe25d182fc3822,2000.0,3000.0,screen,strong32_hash_feasible,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_hash_feasible/baseline/aligned_fixed_hash_exact_npu32_ssu8_seed42_e63d7e5eaf86_baseline_ffe76c7072.json.gz,formal,strong32_hash_feasible,strategy2,strategy2_pipeline,pipeline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/formal/runs/strong32_hash_feasible/strategy2_pipeline/aligned_fixed_hash_exact_npu32_ssu8_seed42_e63d7e5eaf86_strategy2_b602b12632.json.gz,0.5070173718688435,0.8007223964554898,29.370502458664628,-1532.9721326147019,32.55910755910756,True,True
