case,id,mode,ssu,seed,strategy,x,y,warm_start_ms,warm_end_ms,disk_GB_s,npu_receive_GB_s,cross_type_boundary_count_full,cross_type_bound_eligible_count_full,cross_type_late_submit_count_full,cross_type_admitted_count_warm,cross_type_positive_stall_count_warm,cross_type_positive_bound_count_warm,cross_type_l0_actual_stall_card_ms,cross_type_l0_physical_bound_card_ms,same_type_l0_actual_stall_card_ms,cold_start_l0_actual_stall_card_ms,internal_actual_stall_card_ms,all_l0_actual_stall_card_ms,bound_violation_count,maximum_bound_minus_actual_ms,A_to_B_actual_stall_card_ms,A_to_B_physical_bound_card_ms,A_to_B_admitted_count_warm,B_to_A_actual_stall_card_ms,B_to_A_physical_bound_card_ms,B_to_A_admitted_count_warm,l0_classification_error_card_ms,total_actual_stall_card_ms,cross_type_actual_minus_bound_card_ms_unclassified,bound_fraction_of_cross_type_actual,bound_fraction_of_total_actual_stall,bound_checks_pass,interpretation,saved_audit_l0_error_card_ms,saved_audit_internal_error_card_ms
Y3072_random_s1_seed19,Y3072,random,1,19,baseline,10.482643940968613,16.832693261110332,2000.0,4000.0,40.0,50.0,76,76,0,22,12,12,33.10168956722191,9.615471004606661,61.7586893005946,0.0,451.91364390773356,94.86037886781651,0,0.0,0.0,0.0,10,33.10168956722191,9.615471004606661,12,0.0,546.7740227755501,23.48621856261525,0.290482785933928,0.017585822669109862,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
Y3072_random_s1_seed19,Y3072,random,1,19,once,10.482643940968613,16.832693261110332,2000.0,4000.0,40.0,50.0,76,76,0,21,11,11,99.39692133766312,8.814181754222773,2.2514376716007973,0.0,34.55304114738965,101.64835900926391,0,0.0,0.0,0.0,10,99.39692133766312,8.814181754222773,11,0.0,136.20140015665356,90.58273958344034,0.08867660723897024,0.06471432558024398,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
Y3072_random_s1_seed43,Y3072,random,1,43,baseline,10.482643940968613,16.832693261110332,2000.0,4000.0,40.0,50.0,77,77,0,24,12,12,27.660054499225225,9.615471004606661,23.43310436851789,0.0,264.5732264962878,51.093158867743114,0,0.0,0.0,0.0,12,27.660054499225225,9.615471004606661,12,0.0,315.66638536403093,18.044583494618564,0.3476302262844781,0.030460864540638257,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
Y3072_random_s1_seed43,Y3072,random,1,43,once,10.482643940968613,16.832693261110332,2000.0,4000.0,40.0,50.0,77,77,0,24,12,12,125.2736883682096,9.615471004606661,0.0,0.0,4.803581858659982,125.2736883682096,0,0.0,0.0,0.0,12,125.2736883682096,9.615471004606661,12,0.0,130.0772702268696,115.65821736360294,0.0767557108747726,0.07392122380671261,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
Y3072_random_s1_seed7,Y3072,random,1,7,baseline,10.482643940968613,16.832693261110332,2000.0,4000.0,40.0,50.0,72,72,0,19,10,10,26.482934941466965,8.012892503839112,28.954301629879637,0.0,271.2929147210866,55.4372365713466,0,0.0,0.0,0.0,9,26.482934941466965,8.012892503839112,10,0.0,326.7301512924332,18.470042437627853,0.30256814516779745,0.024524496659224248,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
Y3072_random_s1_seed7,Y3072,random,1,7,once,10.482643940968613,16.832693261110332,2000.0,4000.0,40.0,50.0,72,72,0,20,10,10,55.32652484516166,8.012892503838884,0.0,0.0,28.98802551082963,55.32652484516166,0,0.0,0.0,0.0,10,55.32652484516166,8.012892503838884,10,0.0,84.31455035599129,47.31363234132277,0.14482913080595586,0.09503570226025049,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
Y4096_random_s1_seed19,Y4096,random,1,19,baseline,10.429432550405322,22.43590328485972,2000.0,4000.0,40.0,50.0,58,58,0,19,10,10,54.59760081886134,7.652444503837614,28.79292862130478,0.0,120.56441534493342,83.39052944016612,0,0.0,0.0,0.0,9,54.59760081886134,7.652444503837614,10,0.0,203.95494478509954,46.94515631502372,0.14016082005555808,0.03752026954728034,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
Y4096_random_s1_seed19,Y4096,random,1,19,once,10.429432550405322,22.43590328485972,2000.0,4000.0,40.0,50.0,58,58,0,19,10,10,45.7703312470876,7.652444503837614,0.0,0.0,0.0,45.7703312470876,0,0.0,0.0,0.0,9,45.7703312470876,7.652444503837614,10,0.0,45.7703312470876,38.11788674324998,0.16719224649099618,0.16719224649099618,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
Y4096_random_s1_seed43,Y4096,random,1,43,baseline,10.429432550405322,22.43590328485972,2000.0,4000.0,40.0,50.0,56,56,0,21,11,11,22.583980156010057,8.417688954221376,34.94605306001722,0.0,229.80699189399616,57.53003321602728,0,0.0,0.0,0.0,10,22.583980156010057,8.417688954221376,11,0.0,287.33702511002343,14.166291201788681,0.3727283187494857,0.029295524831852705,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
Y4096_random_s1_seed43,Y4096,random,1,43,once,10.429432550405322,22.43590328485972,2000.0,4000.0,40.0,50.0,56,56,0,22,11,11,64.0619150711691,8.417688954221376,0.0,0.0,3.753294153988918,64.0619150711691,0,0.0,0.0,0.0,11,64.0619150711691,8.417688954221376,11,0.0,67.81520922515801,55.64422611694772,0.1313992712342397,0.1241268595997871,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
Y4096_random_s1_seed7,Y4096,random,1,7,baseline,10.429432550405322,22.43590328485972,2000.0,4000.0,40.0,50.0,59,59,0,19,9,9,24.723685212560667,6.887200053453853,31.89460525463801,0.0,145.26763200335085,56.618290467198676,0,0.0,0.0,0.0,10,24.723685212560667,6.887200053453853,9,0.0,201.88592247054953,17.836485159106815,0.27856688815771147,0.03411431549645833,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
Y4096_random_s1_seed7,Y4096,random,1,7,once,10.429432550405322,22.43590328485972,2000.0,4000.0,40.0,50.0,59,59,0,19,9,9,25.186456319781882,6.887200053453853,0.5301120008075486,0.0,0.0,25.71656832058943,0,0.0,0.0,0.0,10,25.186456319781882,6.887200053453853,9,0.0,25.71656832058943,18.29925626632803,0.27344855369925647,0.2678117845116901,True,Transfer lower bound only; actual minus bound is not necessarily recoverable by scheduling,0.0,0.0
