case,strategy,seed,order_mode,npu,ssu,complete_native_run,has_extended_windows,request_count,makespan_ms,input_fingerprint,manifest_sha256,source_unchanged_during_run,current_source_files_match,window,full_2s_bin,start_ms,end_ms,available,first_npu_finishes_ms,ends_before_first_npu_finishes,duration_ms,U_percent,SLO_1p5_percent,admitted_count,passed_count,completed_after_window_count,all_npus_active,mixed_npu_count,all_npus_compute_AB,missing_A_npu_ids,missing_B_npu_ids,inactive_npu_ids,nominal_strict_under40,nominal_peak_GB_s,any_ssu_over40_percent,any_ssu_at_or_above40_percent,internal_stall_card_ms,layer0_stall_card_ms,per_npu_U_percent,valid_all_active_mixed_underload_window,A_compute_card_ms,A_active_card_ms,A_wait_card_ms,A_active_U_percent,A_admitted_count,A_passed_count,A_SLO_1p5_percent,B_compute_card_ms,B_active_card_ms,B_wait_card_ms,B_active_U_percent,B_admitted_count,B_passed_count,B_SLO_1p5_percent,SSU0_nominal_peak_GB_s,SSU0_nominal_mean_GB_s,SSU0_over40_percent,SSU1_nominal_peak_GB_s,SSU1_nominal_mean_GB_s,SSU1_over40_percent,SSU2_nominal_peak_GB_s,SSU2_nominal_mean_GB_s,SSU2_over40_percent,SSU3_nominal_peak_GB_s,SSU3_nominal_mean_GB_s,SSU3_over40_percent
full_input_aligned_A10B45,asu_baseline,7,variant_explicit,16,1,True,True,4688,96067.97979032132,38f67e07e57d46b5b1aead7c30a10174a249aa675a9e188dabfcfc9db8dd5066,f5982fc80cde7e3b6ecf1c4ca53e29a178b59379c4d7327cecc0f827c0ce5c8a,True,True,consecutive_2s,True,16000.0,18000.0,True,95938.89875153887,True,2000.0,84.2456292195956,38.541666666666664,96,37,16,True,0,False,"0,1,2,3,4,5,6,7","8,9,10,11,12,13,14,15",,True,39.832539250774374,0.0,0.0,4540.960075122934,500.4385746064727,"[68.94706291161582, 68.84033651157533, 68.2497936757486, 68.3565200757891, 68.1430672757081, 68.30315687576876, 68.19643047572826, 68.89369971159567, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",False,16000.0,16000.0,0.0,100.0,16,16,100.0,10958.601350270594,16000.0,5041.398649729406,68.49125843919121,80,21,26.25,39.832539250774374,39.832539250774374,0.0,,,,,,,,,
full_input_aligned_A10B45,asu_baseline,7,variant_explicit,16,1,True,True,4688,96067.97979032132,38f67e07e57d46b5b1aead7c30a10174a249aa675a9e188dabfcfc9db8dd5066,f5982fc80cde7e3b6ecf1c4ca53e29a178b59379c4d7327cecc0f827c0ce5c8a,True,True,consecutive_2s,True,18000.0,20000.0,True,95938.89875153887,True,2000.0,84.02156809117636,45.833333333333336,96,44,16,True,0,False,"0,1,2,3,4,5,6,7","8,9,10,11,12,13,14,15",,True,39.832539250774374,0.0,0.0,4548.54760960073,564.5506012228361,"[68.23035083687411, 67.47971840098653, 68.07026123681335, 67.96353483677287, 68.17698763685385, 68.01689803679311, 68.12362443683361, 68.28371403689435, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",False,16000.0,16000.0,0.0,100.0,16,16,100.0,10886.901789176434,16000.0,5113.098210823566,68.04313618235271,80,28,35.0,39.832539250774374,39.83253925077438,0.0,,,,,,,,,
full_input_aligned_A10B45,asu_baseline,7,variant_explicit,16,1,True,True,4688,96067.97979032132,38f67e07e57d46b5b1aead7c30a10174a249aa675a9e188dabfcfc9db8dd5066,f5982fc80cde7e3b6ecf1c4ca53e29a178b59379c4d7327cecc0f827c0ce5c8a,True,True,consecutive_2s,True,20000.0,22000.0,True,95938.89875153887,True,2000.0,84.53960103250682,45.19230769230769,104,47,16,True,0,False,"0,1,2,3,4,5,6,7","8,9,10,11,12,13,14,15",,True,39.832539250774374,0.0,0.0,4232.708218685762,714.6194509120542,"[68.78437410155075, 69.5350065374383, 68.9444637016115, 69.48164333741806, 68.83773730157101, 69.42828013739782, 68.89110050159125, 68.73101090153051, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",False,16000.0,16000.0,0.0,100.0,24,24,100.0,11052.672330402183,16000.0,4947.327669597817,69.07920206501365,80,23,28.75,39.832539250774374,39.83253925077437,0.0,,,,,,,,,
full_input_aligned_A10B45,asu_baseline,7,variant_explicit,16,1,True,True,4688,96067.97979032132,38f67e07e57d46b5b1aead7c30a10174a249aa675a9e188dabfcfc9db8dd5066,f5982fc80cde7e3b6ecf1c4ca53e29a178b59379c4d7327cecc0f827c0ce5c8a,True,True,consecutive_2s,True,22000.0,24000.0,True,95938.89875153887,True,2000.0,85.19808566556627,54.34782608695652,92,50,16,True,16,True,,,,True,39.832539250774374,0.0,0.0,4138.537477625727,598.0751093930703,"[72.67508857560024, 72.07311577537003, 73.37527060426729, 71.77205158325486, 72.97599929571533, 72.94481736850122, 73.27683820783022, 72.374055007485, 97.35912514819047, 97.41247328420667, 97.89781558709001, 97.89782900267036, 97.89784441677274, 97.46581812024961, 97.89776156573717, 97.87346710611891]",True,16911.703625563627,16979.3568703093,67.65324474567387,99.60155590543023,16,16,100.0,10351.683787417576,15020.6431296907,4668.959342273123,68.91638192878585,76,34,44.73684210526316,39.832539250774374,39.754855181683304,0.0,,,,,,,,,
full_input_aligned_A10B45,asu_baseline,7,variant_explicit,16,1,True,True,4688,96067.97979032132,38f67e07e57d46b5b1aead7c30a10174a249aa675a9e188dabfcfc9db8dd5066,f5982fc80cde7e3b6ecf1c4ca53e29a178b59379c4d7327cecc0f827c0ce5c8a,True,True,consecutive_2s,True,24000.0,26000.0,True,95938.89875153887,True,2000.0,85.46301488368329,60.0,100,60,16,True,0,False,"8,9,10,11,12,13,14,15","0,1,2,3,4,5,6,7",,True,39.83253925077438,0.0,0.0,4020.354441778669,631.4807954426833,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 71.09297830474607, 71.09297830474607, 70.87434539003097, 70.82098219001072, 70.76761898999047, 71.09297830474607, 70.92770859005121, 70.73864806461079]",False,16000.0,16000.0,0.0,100.0,16,16,100.0,11348.164762778648,16000.0,4651.835237221352,70.92602976736654,84,44,52.38095238095238,39.83253925077438,39.66952562585524,0.0,,,,,,,,,
full_input_aligned_A10B45,asu_baseline,7,variant_explicit,16,1,True,True,4688,96067.97979032132,38f67e07e57d46b5b1aead7c30a10174a249aa675a9e188dabfcfc9db8dd5066,f5982fc80cde7e3b6ecf1c4ca53e29a178b59379c4d7327cecc0f827c0ce5c8a,True,True,consecutive_2s,True,26000.0,28000.0,True,95938.89875153887,True,2000.0,84.07559701518285,39.583333333333336,96,38,16,True,0,False,"8,9,10,11,12,13,14,15","0,1,2,3,4,5,6,7",,True,39.83253925077438,0.0,0.0,4595.370380535016,500.4385746064727,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 68.33796523043655, 68.28460203041631, 68.01778603031507, 68.07114923033531, 68.12451243035557, 68.23123883039607, 67.96442283029482, 68.17787563037581]",False,16000.0,16000.0,0.0,100.0,16,16,100.0,10904.191044858511,16000.0,5095.808955141489,68.1511940303657,80,22,27.5,39.83253925077438,39.832539250774374,0.0,,,,,,,,,
full_input_aligned_A10B45,asu_baseline,7,variant_explicit,16,1,True,True,4688,96067.97979032132,38f67e07e57d46b5b1aead7c30a10174a249aa675a9e188dabfcfc9db8dd5066,f5982fc80cde7e3b6ecf1c4ca53e29a178b59379c4d7327cecc0f827c0ce5c8a,True,True,consecutive_2s,True,28000.0,30000.0,True,95938.89875153887,True,2000.0,84.51247543573571,45.833333333333336,96,44,16,True,0,False,"8,9,10,11,12,13,14,15","0,1,2,3,4,5,6,7",,True,39.83253925077438,0.0,0.0,4359.401246033554,596.6066145310178,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 68.67675970798827, 68.73012290800851, 69.42739214387584, 69.37402894385559, 68.89021250806927, 68.78348610802877, 69.48075534389609, 68.83684930804901]",False,16000.0,16000.0,0.0,100.0,16,16,100.0,11043.992139435428,16000.0,4956.007860564572,69.02495087147142,80,28,35.0,39.83253925077438,39.83253925077439,0.0,,,,,,,,,
full_input_aligned_A10B45,asu_baseline,7,variant_explicit,16,1,True,True,4688,96067.97979032132,38f67e07e57d46b5b1aead7c30a10174a249aa675a9e188dabfcfc9db8dd5066,f5982fc80cde7e3b6ecf1c4ca53e29a178b59379c4d7327cecc0f827c0ce5c8a,True,True,consecutive_2s,True,30000.0,32000.0,True,95938.89875153887,True,2000.0,83.82883145777521,44.23076923076923,104,46,16,True,0,False,"8,9,10,11,12,13,14,15","0,1,2,3,4,5,6,7",,True,39.83253925077438,0.0,0.0,4520.284111526773,654.4898219851639,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 67.70596213650788, 67.70596213650788, 67.75002160461409, 67.27550890074181, 67.70596213650788, 67.70596213650788, 67.70596213650788, 67.70596213650788]",False,16000.0,16000.0,0.0,100.0,24,24,100.0,10825.226066488063,16000.0,5174.773933511937,67.65766291555039,80,22,27.5,39.83253925077438,39.83253925077438,0.0,,,,,,,,,
full_input_aligned_A10B45,asu_baseline,7,variant_explicit,16,1,True,True,4688,96067.97979032132,38f67e07e57d46b5b1aead7c30a10174a249aa675a9e188dabfcfc9db8dd5066,f5982fc80cde7e3b6ecf1c4ca53e29a178b59379c4d7327cecc0f827c0ce5c8a,True,True,consecutive_2s,True,32000.0,34000.0,True,95938.89875153887,True,2000.0,86.68416473803177,73.95833333333333,96,71,16,True,16,True,,,,True,39.83253925077438,0.0,0.0,3370.4635793231973,890.6037045066369,"[84.08766096801301, 84.78485232189814, 84.62481072228692, 84.83820055807446, 84.89153492784025, 84.73152166253058, 84.14100910374327, 84.67817037600108, 87.91907051500111, 88.22013470711609, 89.04777683214107, 89.42385713957628, 89.1230182274614, 88.52107393923106, 89.09183630024727, 88.8221075073463]",True,16786.27666157308,16862.53897103407,76.26230946099167,99.54774124115004,16,16,100.0,10952.656054597086,15137.461028965929,4184.8049743688425,72.35464410867115,80,55,68.75,39.83253925077438,39.591601184956936,0.0,,,,,,,,,
full_input_aligned_A10B45,asu_baseline,7,variant_explicit,16,1,True,True,4688,96067.97979032132,38f67e07e57d46b5b1aead7c30a10174a249aa675a9e188dabfcfc9db8dd5066,f5982fc80cde7e3b6ecf1c4ca53e29a178b59379c4d7327cecc0f827c0ce5c8a,True,True,consecutive_2s,True,34000.0,36000.0,True,95938.89875153887,True,2000.0,84.4483019026384,40.625,96,39,16,True,0,False,"0,1,2,3,4,5,6,7","8,9,10,11,12,13,14,15",,True,39.83253925077438,0.0,0.0,4386.619165603261,589.9242255524514,"[68.87036565971721, 69.03045525977795, 68.33318602391046, 68.97709205975771, 68.92372885973745, 69.08381845979821, 68.81700245969697, 69.13718165981845, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",False,16000.0,16000.0,0.0,100.0,16,16,100.0,11023.456608844288,16000.0,4976.543391155712,68.8966038052768,80,23,28.75,39.83253925077438,39.83253925077438,0.0,,,,,,,,,
full_input_aligned_A10B45,asu_baseline,7,variant_explicit,16,1,True,True,4688,96067.97979032132,38f67e07e57d46b5b1aead7c30a10174a249aa675a9e188dabfcfc9db8dd5066,f5982fc80cde7e3b6ecf1c4ca53e29a178b59379c4d7327cecc0f827c0ce5c8a,True,True,consecutive_2s,True,36000.0,38000.0,True,95938.89875153887,True,2000.0,84.11286722104971,46.875,96,45,16,True,0,False,"0,1,2,3,4,5,6,7","8,9,10,11,12,13,14,15",,True,39.83253925077438,0.0,0.0,4556.088737935228,527.7937513288634,"[68.57481251448371, 67.98426967865672, 68.68153891452421, 68.03763287867696, 68.0909960786972, 67.93090647863646, 68.62817571450395, 67.87754327861622, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",False,16000.0,16000.0,0.0,100.0,16,16,100.0,10916.117510735909,16000.0,5083.882489264091,68.22573444209944,80,29,36.25,39.83253925077438,39.83253925077438,0.0,,,,,,,,,
full_input_aligned_A10B45,asu_baseline,7,variant_explicit,16,1,True,True,4688,96067.97979032132,38f67e07e57d46b5b1aead7c30a10174a249aa675a9e188dabfcfc9db8dd5066,f5982fc80cde7e3b6ecf1c4ca53e29a178b59379c4d7327cecc0f827c0ce5c8a,True,True,consecutive_2s,True,38000.0,40000.0,True,95938.89875153887,True,2000.0,84.20791501698223,38.541666666666664,96,37,16,True,0,False,"0,1,2,3,4,5,6,7","8,9,10,11,12,13,14,15",,True,39.83253925077438,0.0,0.0,4253.535189917275,799.9320046484136,"[68.60260123403532, 68.33578523393408, 68.49587483399482, 68.28242203391383, 68.22905883389357, 68.38914843395432, 68.54923803401508, 68.44251163397458, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",False,16000.0,16000.0,0.0,100.0,16,16,100.0,10946.532805434312,16000.0,5053.467194565688,68.41583003396445,80,21,26.25,39.83253925077438,39.83253925077438,0.0,,,,,,,,,
full_input_aligned_A10B45,asu_baseline,7,variant_explicit,16,1,True,True,4688,96067.97979032132,38f67e07e57d46b5b1aead7c30a10174a249aa675a9e188dabfcfc9db8dd5066,f5982fc80cde7e3b6ecf1c4ca53e29a178b59379c4d7327cecc0f827c0ce5c8a,True,True,consecutive_2s,True,40000.0,42000.0,True,95938.89875153887,True,2000.0,85.5205940506584,56.25,96,54,16,True,16,True,,,,True,39.83253925077438,0.0,0.0,4089.2383711664806,544.1715326228295,"[70.87540544573713, 72.31499427108429, 71.58413527000775, 72.7988107068708, 72.85217390689104, 72.26163107106404, 71.22983283787252, 71.93853203814324, 99.19785358694426, 99.1445053507683, 98.980633991156, 98.91714800837435, 99.25118795671042, 99.01371844486093, 99.09117469140111, 98.87776723264832]",True,16891.481872785014,16949.181606630875,57.699733845860464,99.65957215407211,24,24,100.0,10475.108223425676,15050.818393369125,4575.71016994345,69.59826336115151,72,30,41.666666666666664,39.83253925077438,39.77553722529643,0.0,,,,,,,,,
full_input_aligned_A10B45,asu_baseline,7,variant_explicit,16,1,True,True,4688,96067.97979032132,38f67e07e57d46b5b1aead7c30a10174a249aa675a9e188dabfcfc9db8dd5066,f5982fc80cde7e3b6ecf1c4ca53e29a178b59379c4d7327cecc0f827c0ce5c8a,True,True,consecutive_2s,True,42000.0,44000.0,True,95938.89875153887,True,2000.0,85.64196380730722,62.5,104,65,16,True,0,False,"8,9,10,11,12,13,14,15","0,1,2,3,4,5,6,7",,True,39.83253925077439,0.0,0.0,3833.6914771877273,760.8801044739594,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 71.56934159205593, 71.62270479207618, 70.92926531621015, 70.99276611623426, 71.51597839203569, 70.93313475995782, 71.67606799209643, 71.03216195624918]",False,16000.0,16000.0,0.0,100.0,16,16,100.0,11405.428418338313,16000.0,4594.571581661687,71.28392761461446,88,49,55.68181818181818,39.83253925077439,39.6583135698947,0.0,,,,,,,,,
full_input_aligned_A10B45,asu_baseline,7,variant_explicit,16,1,True,True,4688,96067.97979032132,38f67e07e57d46b5b1aead7c30a10174a249aa675a9e188dabfcfc9db8dd5066,f5982fc80cde7e3b6ecf1c4ca53e29a178b59379c4d7327cecc0f827c0ce5c8a,True,True,consecutive_2s,True,44000.0,46000.0,True,95938.89875153887,True,2000.0,84.08647655128388,41.30434782608695,92,38,16,True,0,False,"8,9,10,11,12,13,14,15","0,1,2,3,4,5,6,7",,True,39.83253925077439,0.0,0.0,4456.468395147909,635.8591084412474,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 67.88230136512429, 67.82893816510405, 68.52620740097154, 68.4728442009513, 67.93566456514455, 68.54261315723161, 67.77557496508379, 68.41948100093104]",False,16000.0,16000.0,0.0,100.0,16,16,100.0,10907.672496410843,16000.0,5092.327503589157,68.17295310256777,76,22,28.94736842105263,39.83253925077439,39.83253925077439,0.0,,,,,,,,,
full_input_aligned_A10B45,asu_baseline,7,variant_explicit,16,1,True,True,4688,96067.97979032132,38f67e07e57d46b5b1aead7c30a10174a249aa675a9e188dabfcfc9db8dd5066,f5982fc80cde7e3b6ecf1c4ca53e29a178b59379c4d7327cecc0f827c0ce5c8a,True,True,consecutive_2s,True,46000.0,48000.0,True,95938.89875153887,True,2000.0,84.23199584651304,44.44444444444444,99,44,16,True,0,False,"8,9,10,11,12,13,14,15","0,1,2,3,4,5,6,7",,True,39.83253925077439,0.0,0.0,4363.221818006576,682.5395111092512,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 68.43775354746649, 68.49111674748674, 68.65120634754749, 68.70456954756773, 68.38439034744624, 68.59784314752724, 68.54447994750699, 67.90057391165973]",False,16000.0,16000.0,0.0,100.0,16,16,100.0,10954.238670884173,16000.0,5045.761329115827,68.46399169302607,83,28,33.734939759036145,39.83253925077439,39.83253925077439,0.0,,,,,,,,,
full_input_aligned_A10B45,asu_baseline,7,variant_explicit,16,1,True,True,4688,96067.97979032132,38f67e07e57d46b5b1aead7c30a10174a249aa675a9e188dabfcfc9db8dd5066,f5982fc80cde7e3b6ecf1c4ca53e29a178b59379c4d7327cecc0f827c0ce5c8a,True,True,consecutive_2s,True,48000.0,50000.0,True,95938.89875153887,True,2000.0,84.32917327717507,41.75824175824176,91,38,16,True,0,False,"8,9,10,11,12,13,14,15","0,1,2,3,4,5,6,7",,True,39.83253925077439,0.0,0.0,4402.16416067251,612.5003906314669,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 69.00742462673443, 68.52360819094793, 68.36351859088718, 68.31015539086692, 69.06078782675468, 68.41688179090742, 68.47024499092768, 69.11415102677492]",False,16000.0,16000.0,0.0,100.0,16,16,100.0,10985.335448696023,16000.0,5014.664551303977,68.65834655435015,75,22,29.333333333333332,39.83253925077439,39.832539250774396,0.0,,,,,,,,,
full_input_aligned_A10B45,asu_baseline,7,variant_explicit,16,1,True,True,4688,96067.97979032132,38f67e07e57d46b5b1aead7c30a10174a249aa675a9e188dabfcfc9db8dd5066,f5982fc80cde7e3b6ecf1c4ca53e29a178b59379c4d7327cecc0f827c0ce5c8a,True,True,consecutive_2s,True,50000.0,52000.0,True,95938.89875153887,True,2000.0,86.85481633481386,74.03846153846153,104,77,16,True,16,True,,,,True,39.83253925077442,0.0,0.0,3509.4355005949474,697.0232722646178,"[87.01616834427587, 86.15891487751068, 86.81039284037433, 86.86375254670239, 86.91710028692577, 86.15891011330022, 87.01618330812016, 86.75706306819302, 87.05858239907393, 87.48903563484018, 86.78837594217293, 86.48743283805815, 87.48903563484018, 87.08941338228797, 87.3903300864029, 86.18637005394302]",True,16861.969918542192,16932.03503596891,70.06511742671864,99.58619789483143,24,24,100.0,10931.571308598242,15067.964964031089,4136.393655432847,72.54842531617987,80,53,66.25,39.83253925077442,39.601796868964406,0.0,,,,,,,,,
full_input_aligned_A10B45,asu_baseline,7,variant_explicit,16,1,True,True,4688,96067.97979032132,38f67e07e57d46b5b1aead7c30a10174a249aa675a9e188dabfcfc9db8dd5066,f5982fc80cde7e3b6ecf1c4ca53e29a178b59379c4d7327cecc0f827c0ce5c8a,True,True,consecutive_2s,True,52000.0,54000.0,True,95938.89875153887,True,2000.0,83.94226591951349,41.48936170212766,94,39,16,True,0,False,"0,1,2,3,4,5,6,7","8,9,10,11,12,13,14,15",,True,39.83253925077442,0.0,0.0,4405.148178716452,733.3267270392316,"[68.14403325047242, 68.19739645049268, 67.70596213651297, 67.70596213651297, 67.70596213651297, 68.25075965051292, 67.66021681468592, 67.70596213651297, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",False,16000.0,16000.0,0.0,100.0,16,16,100.0,10861.525094244316,16000.0,5138.474905755684,67.88453183902698,78,23,29.487179487179485,39.83253925077442,39.83253925077441,0.0,,,,,,,,,
full_input_aligned_A10B45,asu_baseline,7,variant_explicit,16,1,True,True,4688,96067.97979032132,38f67e07e57d46b5b1aead7c30a10174a249aa675a9e188dabfcfc9db8dd5066,f5982fc80cde7e3b6ecf1c4ca53e29a178b59379c4d7327cecc0f827c0ce5c8a,True,True,consecutive_2s,True,54000.0,56000.0,True,95938.89875153887,True,2000.0,84.39846151418905,39.583333333333336,96,38,16,True,0,False,"0,1,2,3,4,5,6,7","8,9,10,11,12,13,14,15",,True,39.83253925077442,0.0,0.0,4445.147424819239,547.3448906402627,"[68.63589034126562, 68.98001729802635, 68.81992769796561, 68.76656449794537, 68.71320129792511, 68.92665409800611, 68.65983809790487, 68.87329089798587, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",False,16000.0,16000.0,0.0,100.0,16,16,100.0,11007.507684540498,16000.0,4992.492315459502,68.7969230283781,80,22,27.5,39.83253925077442,39.83253925077441,0.0,,,,,,,,,
full_input_aligned_A10B45,asu_baseline,7,variant_explicit,16,1,True,True,4688,96067.97979032132,38f67e07e57d46b5b1aead7c30a10174a249aa675a9e188dabfcfc9db8dd5066,f5982fc80cde7e3b6ecf1c4ca53e29a178b59379c4d7327cecc0f827c0ce5c8a,True,True,consecutive_2s,True,56000.0,58000.0,True,95938.89875153887,True,2000.0,84.18961093673445,46.875,96,45,16,True,0,False,"0,1,2,3,4,5,6,7","8,9,10,11,12,13,14,15",,True,39.83253925077442,0.0,0.0,4240.79393150151,818.5305687434666,"[68.37883459716905, 68.0347076404083, 68.19479724046906, 68.67861367625555, 68.73197687627581, 68.08807084042856, 68.78534007629605, 68.1414340404488, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",False,16000.0,16000.0,0.0,100.0,16,16,100.0,10940.675499755023,16000.0,5059.324500244977,68.3792218734689,80,29,36.25,39.83253925077442,39.83253925077442,0.0,,,,,,,,,
full_input_aligned_A10B45,asu_baseline,7,variant_explicit,16,1,True,True,4688,96067.97979032132,38f67e07e57d46b5b1aead7c30a10174a249aa675a9e188dabfcfc9db8dd5066,f5982fc80cde7e3b6ecf1c4ca53e29a178b59379c4d7327cecc0f827c0ce5c8a,True,True,consecutive_2s,True,58000.0,60000.0,True,95938.89875153887,True,2000.0,85.10807443376045,50.0,104,52,16,True,16,True,,,,True,39.83253925077442,0.0,0.0,4207.277872744402,558.1383084522531,"[71.34201670309668, 70.16924387785075, 71.07228087019612, 70.91156346733041, 70.91156346733041, 70.47030806996591, 71.34201670309668, 70.77124730208088, 99.16392980904057, 99.16392427682949, 99.43900737955337, 99.47364071752637, 99.16395114820007, 99.41675680727822, 99.40290575498474, 99.5148345858066]",True,16893.2264055009,16950.92613934676,57.699733845860464,99.65960718976926,24,24,100.0,10341.357413302445,15049.07386065324,4707.716447350795,68.71756700151882,80,28,35.0,39.83253925077442,39.79010247746311,0.0,,,,,,,,,
full_input_aligned_A10B45,asu_baseline,7,variant_explicit,16,1,True,True,4688,96067.97979032132,38f67e07e57d46b5b1aead7c30a10174a249aa675a9e188dabfcfc9db8dd5066,f5982fc80cde7e3b6ecf1c4ca53e29a178b59379c4d7327cecc0f827c0ce5c8a,True,True,consecutive_2s,True,60000.0,62000.0,True,95938.89875153887,True,2000.0,85.73935087904954,66.66666666666667,96,64,16,True,0,False,"8,9,10,11,12,13,14,15","0,1,2,3,4,5,6,7",,True,39.83253925077443,0.0,0.0,3865.192401390821,698.2153173133265,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 71.52486348067323, 71.57822668069348, 71.46141266055857, 71.47988562056563, 71.47150028065298, 71.43054930054677, 71.39135058053179, 71.49182546057018]",False,16000.0,16000.0,0.0,100.0,16,16,100.0,11436.592281295852,16000.0,4563.407718704148,71.47870175809908,80,48,60.0,39.83253925077443,39.643748105537156,0.0,,,,,,,,,
full_input_aligned_A10B45,asu_baseline,7,variant_explicit,16,1,True,True,4688,96067.97979032132,38f67e07e57d46b5b1aead7c30a10174a249aa675a9e188dabfcfc9db8dd5066,f5982fc80cde7e3b6ecf1c4ca53e29a178b59379c4d7327cecc0f827c0ce5c8a,True,True,consecutive_2s,True,62000.0,64000.0,True,95938.89875153887,True,2000.0,84.47428880575407,40.625,96,39,16,True,0,False,"8,9,10,11,12,13,14,15","0,1,2,3,4,5,6,7",,True,39.83253925077443,0.0,0.0,4269.622529436776,698.6050527219195,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 69.08198561155878, 69.02862241153852, 68.86853281147778, 68.81516961145753, 69.13534881157902, 68.92189601149803, 68.97525921151828, 68.76180641143728]",False,16000.0,16000.0,0.0,100.0,16,16,100.0,11031.772417841305,16000.0,4968.227582158695,68.94857761150816,80,23,28.75,39.83253925077443,39.83253925077443,0.0,,,,,,,,,
full_input_aligned_A10B45,asu_baseline,7,variant_explicit,16,1,True,True,4688,96067.97979032132,38f67e07e57d46b5b1aead7c30a10174a249aa675a9e188dabfcfc9db8dd5066,f5982fc80cde7e3b6ecf1c4ca53e29a178b59379c4d7327cecc0f827c0ce5c8a,True,True,consecutive_2s,True,64000.0,66000.0,True,95938.89875153887,True,2000.0,84.11378365529606,44.791666666666664,96,43,16,True,0,False,"8,9,10,11,12,13,14,15","0,1,2,3,4,5,6,7",,True,39.83253925077443,0.0,0.0,4533.876512960043,549.7127173452172,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 67.93273934708631, 67.9861025470207, 68.57664538327663, 68.63000858321102, 67.87937614715193, 68.0928289468895, 68.0394657469551, 68.68337178314577]",False,16000.0,16000.0,0.0,100.0,16,16,100.0,10916.41076969474,16000.0,5083.589230305261,68.22756731059212,80,27,33.75,39.83253925077443,39.83253925077443,0.0,,,,,,,,,
full_input_aligned_A10B45,asu_baseline,7,variant_explicit,16,1,True,True,4688,96067.97979032132,38f67e07e57d46b5b1aead7c30a10174a249aa675a9e188dabfcfc9db8dd5066,f5982fc80cde7e3b6ecf1c4ca53e29a178b59379c4d7327cecc0f827c0ce5c8a,True,True,consecutive_2s,True,66000.0,68000.0,True,95938.89875153887,True,2000.0,84.15341365547233,40.625,96,39,16,True,0,False,"8,9,10,11,12,13,14,15","0,1,2,3,4,5,6,7",,True,39.83253925077443,0.0,0.0,4325.580447997025,745.3271822518291,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 68.38731556546846, 68.33395236553406, 67.74340952927814, 68.54740516527163, 68.44067876540285, 68.22722596566527, 68.28058916559966, 68.49404196533723]",False,16000.0,16000.0,0.0,100.0,16,16,100.0,10929.092369751146,16000.0,5070.907630248854,68.30682731094466,80,23,28.75,39.83253925077443,39.832539250774424,0.0,,,,,,,,,
full_input_aligned_A10B45,asu_baseline,7,variant_explicit,16,1,True,True,4688,96067.97979032132,38f67e07e57d46b5b1aead7c30a10174a249aa675a9e188dabfcfc9db8dd5066,f5982fc80cde7e3b6ecf1c4ca53e29a178b59379c4d7327cecc0f827c0ce5c8a,True,True,consecutive_2s,True,68000.0,70000.0,True,95938.89875153887,True,2000.0,86.64366875202658,74.03846153846153,104,77,16,True,16,True,,,,True,39.83253925077446,0.0,0.0,3593.45830987746,680.5676894740318,"[86.91710046529552, 87.4542396371202, 86.75706324682032, 86.7037078060137, 86.65034937028977, 87.4008914010301, 86.86375272515798, 86.81039301891579, 85.80607953837679, 86.1603858419403, 87.02113513189397, 86.21713949590048, 85.45165355481367, 86.86906638506625, 86.51478648150297, 86.70095593228761]",True,16861.96994221813,16932.03505939321,70.06511717507965,99.58619789689008,24,24,100.0,10864.004058430379,15067.964940606791,4203.960882176412,72.1000088681709,80,53,66.25,39.83253925077446,39.60179686896571,0.0,,,,,,,,,
