strategy,request_id,npu,role,layer,io_start_ms,io_ready_ms,read_latency_ms,C_ms,compute_start_ms,compute_end_ms,stall_start_ms,stall_end_ms,exposed_stall_ms,prior_unready_A_layers,prior_unready_A_layer0,prior_unready_A_internal
asu_baseline,11000008,11,B,5,2176.3119497255275,2177.7604860454994,1.4485363199719359,17.147176718561678,2193.459126444089,2210.606303162651,2193.459126444089,2193.459126444089,0,0,0,0
asu_baseline,11000008,11,B,6,2193.459126444089,2194.907662764061,1.4485363199719359,17.147176718561678,2210.606303162651,2227.7534798812126,2210.606303162651,2210.606303162651,0,0,0,0
asu_baseline,11000008,11,B,7,2210.606303162651,2212.054839482623,1.4485363199719359,17.147176718561678,2227.7534798812126,2244.9006565997743,2227.7534798812126,2227.7534798812126,0,0,0,0
asu_baseline,8000008,8,B,1,2110.3068419701585,2111.3772598901355,1.0704179199769897,17.147176718561678,2127.45401868872,2144.601195407282,2127.45401868872,2127.45401868872,0,0,0,0
asu_baseline,8000008,8,B,2,2127.45401868872,2128.524436608697,1.0704179199769897,17.147176718561678,2144.601195407282,2161.7483721258436,2144.601195407282,2144.601195407282,0,0,0,0
asu_baseline,8000008,8,B,3,2144.601195407282,2145.671613327259,1.0704179199769897,17.147176718561678,2161.7483721258436,2178.8955488444053,2161.7483721258436,2161.7483721258436,0,0,0,0
asu_baseline,8000008,8,B,4,2161.7483721258436,2162.8187900458206,1.0704179199769897,17.147176718561678,2178.8955488444053,2196.042725562967,2178.8955488444053,2178.8955488444053,0,0,0,0
asu_baseline,8000008,8,B,5,2178.8955488444053,2179.9659667643823,1.0704179199769897,17.147176718561678,2196.042725562967,2213.1899022815287,2196.042725562967,2196.042725562967,0,0,0,0
asu_baseline,8000008,8,B,6,2196.042725562967,2197.113143482944,1.0704179199769897,17.147176718561678,2213.1899022815287,2230.3370790000904,2213.1899022815287,2213.1899022815287,0,0,0,0
asu_baseline,8000008,8,B,7,2213.1899022815287,2214.2603202015057,1.0704179199769897,17.147176718561678,2230.3370790000904,2247.484255718652,2230.3370790000904,2230.3370790000904,0,0,0,0
asu_baseline,14000008,14,B,1,2111.374105970135,2112.4445238901126,1.0704179199774444,17.147176718561678,2128.521282688697,2145.6684594072585,2128.521282688697,2128.521282688697,0,0,0,0
asu_baseline,14000008,14,B,2,2128.521282688697,2129.5917006086743,1.0704179199774444,17.147176718561678,2145.6684594072585,2162.81563612582,2145.6684594072585,2145.6684594072585,0,0,0,0
asu_baseline,14000008,14,B,3,2145.6684594072585,2146.738877327236,1.0704179199774444,17.147176718561678,2162.81563612582,2179.962812844382,2162.81563612582,2162.81563612582,0,0,0,0
asu_baseline,14000008,14,B,4,2162.81563612582,2163.8860540457977,1.0704179199774444,17.147176718561678,2179.962812844382,2197.1099895629436,2179.962812844382,2179.962812844382,0,0,0,0
asu_baseline,14000008,14,B,5,2179.962812844382,2181.0332307643594,1.0704179199774444,17.147176718561678,2197.1099895629436,2214.2571662815053,2197.1099895629436,2197.1099895629436,0,0,0,0
asu_baseline,14000008,14,B,6,2197.1099895629436,2198.180407482921,1.0704179199774444,17.147176718561678,2214.2571662815053,2231.404343000067,2214.2571662815053,2214.2571662815053,0,0,0,0
asu_baseline,14000008,14,B,7,2214.2571662815053,2215.3275842014828,1.0704179199774444,17.147176718561678,2231.404343000067,2248.5515197186287,2231.404343000067,2231.404343000067,0,0,0,0
asu_baseline,10000008,10,B,1,2112.441369970112,2114.5790518900667,2.1376819199545025,17.147176718561678,2129.588546688674,2146.7357234072356,2129.588546688674,2129.588546688674,0,0,0,0
asu_baseline,10000008,10,B,2,2129.588546688674,2131.7262286086284,2.1376819199545025,17.147176718561678,2146.7357234072356,2163.8829001257973,2146.7357234072356,2146.7357234072356,0,0,0,0
asu_baseline,10000008,10,B,3,2146.7357234072356,2148.87340532719,2.1376819199545025,17.147176718561678,2163.8829001257973,2181.030076844359,2163.8829001257973,2163.8829001257973,0,0,0,0
asu_baseline,10000008,10,B,4,2163.8829001257973,2166.020582045752,2.1376819199545025,17.147176718561678,2181.030076844359,2198.1772535629207,2181.030076844359,2181.030076844359,0,0,0,0
asu_baseline,10000008,10,B,5,2181.030076844359,2183.1677587643135,2.1376819199545025,17.147176718561678,2198.1772535629207,2215.3244302814824,2198.1772535629207,2198.1772535629207,0,0,0,0
asu_baseline,10000008,10,B,6,2198.1772535629207,2200.314935482875,2.1376819199545025,17.147176718561678,2215.3244302814824,2232.471607000044,2215.3244302814824,2215.3244302814824,0,0,0,0
asu_baseline,10000008,10,B,7,2215.3244302814824,2217.462112201437,2.1376819199545025,17.147176718561678,2232.471607000044,2249.6187837186058,2232.471607000044,2232.471607000044,0,0,0,0
asu_baseline,5000008,5,B,1,2183.640626458355,2186.3695507642447,2.72892430588945,17.147176718561678,2200.787803176917,2217.9349798954786,2200.787803176917,2200.787803176917,0,0,0,0
asu_baseline,5000008,5,B,2,2200.787803176917,2203.5167274828063,2.72892430588945,17.147176718561678,2217.9349798954786,2235.0821566140403,2217.9349798954786,2217.9349798954786,0,0,0,0
asu_baseline,5000008,5,B,3,2217.9349798954786,2232.7148354011056,14.779855505626983,17.147176718561678,2235.0821566140403,2252.229333332602,2235.0821566140403,2235.0821566140403,0,2,2,0
asu_baseline,5000008,5,B,4,2235.0821566140403,2297.9947841996886,62.91262758564835,17.147176718561678,2297.9947841996886,2315.1419609182503,2252.229333332602,2297.9947841996886,45.765450867086656,8,6,2
asu_baseline,5000008,5,B,5,2297.9947841996886,2349.08927379858,51.094489598891414,17.147176718561678,2349.08927379858,2366.2364505171417,2315.1419609182503,2349.08927379858,33.94731288032972,6,0,6
asu_baseline,5000008,5,B,6,2349.08927379858,2371.812844998088,22.723571199508115,17.147176718561678,2371.812844998088,2388.96002171665,2366.2364505171417,2371.812844998088,5.576394480946419,2,0,2
asu_baseline,5000008,5,B,7,2371.812844998088,2394.5364161975963,22.723571199508115,17.147176718561678,2394.5364161975963,2411.683592916158,2388.96002171665,2394.5364161975963,5.576394480946419,2,0,2
asu_baseline,1000008,1,B,1,2186.884808293175,2191.70587076413,4.821062470954985,17.147176718561678,2204.0319850117367,2221.1791617302983,2204.0319850117367,2204.0319850117367,0,0,0,0
asu_baseline,1000008,1,B,2,2204.0319850117367,2208.8530474826916,4.821062470954985,17.147176718561678,2221.1791617302983,2238.32633844886,2221.1791617302983,2221.1791617302983,0,0,0,0
asu_baseline,1000008,1,B,3,2221.1791617302983,2250.1020866007284,28.92292487043005,17.147176718561678,2250.1020866007284,2267.24926331929,2238.32633844886,2250.1020866007284,11.775748151868356,4,4,0
asu_baseline,1000008,1,B,4,2250.1020866007284,2315.3820353993115,65.27994879858306,17.147176718561678,2315.3820353993115,2332.529212117873,2267.24926331929,2315.3820353993115,48.13277208002137,8,4,4
asu_baseline,1000008,1,B,5,2315.3820353993115,2352.291065798511,36.909030399199764,17.147176718561678,2352.291065798511,2369.438242517073,2332.529212117873,2352.291065798511,19.76185368063807,4,0,4
asu_baseline,1000008,1,B,6,2352.291065798511,2375.0146369980193,22.723571199508115,17.147176718561678,2375.0146369980193,2392.161813716581,2369.438242517073,2375.0146369980193,5.576394480946419,2,0,2
asu_baseline,1000008,1,B,7,2375.0146369980193,2404.8309377973733,29.81630079935394,17.147176718561678,2404.8309377973733,2421.978114515935,2392.161813716581,2404.8309377973733,12.669124080792244,3,0,3
asu_baseline,2000008,2,B,1,2193.9775378932,2195.974926764038,1.997388870838222,17.147176718561678,2211.1247146117616,2228.2718913303233,2211.1247146117616,2211.1247146117616,0,0,0,0
asu_baseline,2000008,2,B,2,2211.1247146117616,2213.1221034826,1.997388870838222,17.147176718561678,2228.2718913303233,2245.419068048885,2228.2718913303233,2228.2718913303233,0,0,0,0
asu_baseline,2000008,2,B,3,2228.2718913303233,2260.3966082005054,32.124716870182056,17.147176718561678,2260.3966082005054,2277.543784919067,2245.419068048885,2260.3966082005054,14.97754015162036,4,4,0
asu_baseline,2000008,2,B,4,2260.3966082005054,2325.6765569990885,65.27994879858306,17.147176718561678,2325.6765569990885,2342.82373371765,2277.543784919067,2325.6765569990885,48.13277208002137,8,3,5
asu_baseline,2000008,2,B,5,2325.6765569990885,2355.4928577984424,29.81630079935394,17.147176718561678,2355.4928577984424,2372.640034517004,2342.82373371765,2355.4928577984424,12.669124080792244,3,0,3
asu_baseline,2000008,2,B,6,2355.4928577984424,2385.3091585977963,29.81630079935394,17.147176718561678,2385.3091585977963,2402.456335316358,2372.640034517004,2385.3091585977963,12.669124080792244,3,0,3
asu_baseline,2000008,2,B,7,2385.3091585977963,2415.1254593971503,29.81630079935394,17.147176718561678,2415.1254593971503,2432.272636115712,2402.456335316358,2415.1254593971503,12.669124080792244,3,0,3
asu_baseline,6000008,6,B,1,2201.070267493225,2204.5839914827834,3.513723989558457,17.147176718561678,2218.2174442117866,2235.3646209303483,2218.2174442117866,2218.2174442117866,0,0,0,0
asu_baseline,6000008,6,B,2,2218.2174442117866,2233.7820994010826,15.56465518929599,17.147176718561678,2235.3646209303483,2252.51179764891,2235.3646209303483,2235.3646209303483,0,2,2,0
asu_baseline,6000008,6,B,3,2235.3646209303483,2299.0620481996657,63.69742726931736,17.147176718561678,2299.0620481996657,2316.2092249182274,2252.51179764891,2299.0620481996657,46.55025055075566,8,6,2
asu_baseline,6000008,6,B,4,2299.0620481996657,2350.156537798557,51.094489598891414,17.147176718561678,2350.156537798557,2367.303714517119,2316.2092249182274,2350.156537798557,33.94731288032972,6,0,6
asu_baseline,6000008,6,B,5,2350.156537798557,2372.880108998065,22.723571199508115,17.147176718561678,2372.880108998065,2390.027285716627,2367.303714517119,2372.880108998065,5.576394480946419,2,0,2
asu_baseline,6000008,6,B,6,2372.880108998065,2395.6036801975733,22.723571199508115,17.147176718561678,2395.6036801975733,2412.750856916135,2390.027285716627,2395.6036801975733,5.576394480946419,2,0,2
asu_baseline,6000008,6,B,7,2395.6036801975733,2425.4199809969273,29.81630079935394,17.147176718561678,2425.4199809969273,2442.567157715489,2412.750856916135,2425.4199809969273,12.669124080792244,3,0,3
asu_baseline,4000008,4,B,1,2208.16299709325,2210.9875754826458,2.8245783893958105,17.147176718561678,2225.3101738118116,2242.4573505303733,2225.3101738118116,2225.3101738118116,0,0,0,0
asu_baseline,4000008,4,B,2,2225.3101738118116,2252.2366146006825,26.926440788870877,17.147176718561678,2252.2366146006825,2269.383791319244,2242.4573505303733,2252.2366146006825,9.779264070309182,3,3,0
asu_baseline,4000008,4,B,3,2252.2366146006825,2317.5165633992656,65.27994879858306,17.147176718561678,2317.5165633992656,2334.6637401178273,2269.383791319244,2317.5165633992656,48.13277208002137,8,4,4
asu_baseline,4000008,4,B,4,2317.5165633992656,2354.4255937984653,36.909030399199764,17.147176718561678,2354.4255937984653,2371.572770517027,2334.6637401178273,2354.4255937984653,19.76185368063807,4,0,4
asu_baseline,4000008,4,B,5,2354.4255937984653,2377.1491649979735,22.723571199508115,17.147176718561678,2377.1491649979735,2394.296341716535,2371.572770517027,2377.1491649979735,5.576394480946419,2,0,2
asu_baseline,4000008,4,B,6,2377.1491649979735,2406.9654657973274,29.81630079935394,17.147176718561678,2406.9654657973274,2424.112642515889,2394.296341716535,2406.9654657973274,12.669124080792244,3,0,3
asu_baseline,4000008,4,B,7,2406.9654657973274,2436.7817665966813,29.81630079935394,17.147176718561678,2436.7817665966813,2453.928943315243,2424.112642515889,2436.7817665966813,12.669124080792244,3,0,3
asu_baseline,8,0,B,1,2215.2557266931444,2216.39484820146,1.1391215083153838,17.147176718561678,2232.402903411706,2249.550080130268,2232.402903411706,2232.402903411706,0,0,0,0
asu_baseline,8,0,B,2,2232.402903411706,2275.649331400174,43.246427988467985,17.147176718561678,2275.649331400174,2292.796508118736,2249.550080130268,2275.649331400174,26.09925126990629,5,5,0
asu_baseline,8,0,B,3,2275.649331400174,2340.929280198757,65.27994879858306,17.147176718561678,2340.929280198757,2358.076456917319,2292.796508118736,2340.929280198757,48.13277208002137,8,1,7
asu_baseline,8,0,B,4,2340.929280198757,2356.5601217984195,15.63084159966229,17.147176718561678,2358.076456917319,2375.2236336358806,2358.076456917319,2358.076456917319,0,1,0,1
asu_baseline,8,0,B,5,2358.076456917319,2386.3764225977734,28.299965680454534,17.147176718561678,2386.3764225977734,2403.523599316335,2375.2236336358806,2386.3764225977734,11.152788961892838,3,0,3
asu_baseline,8,0,B,6,2386.3764225977734,2416.1927233971273,29.81630079935394,17.147176718561678,2416.1927233971273,2433.339900115689,2403.523599316335,2416.1927233971273,12.669124080792244,3,0,3
asu_baseline,8,0,B,7,2416.1927233971273,2438.9162945966355,22.723571199508115,17.147176718561678,2438.9162945966355,2456.063471315197,2433.339900115689,2438.9162945966355,5.576394480946419,2,0,2
asu_baseline,7000008,7,B,1,2222.3484562929902,2251.1693506007055,28.820894307715207,17.147176718561678,2251.1693506007055,2268.316527319267,2239.495633011552,2251.1693506007055,11.673717589153512,4,4,0
asu_baseline,7000008,7,B,2,2251.1693506007055,2316.4492993992885,65.27994879858306,17.147176718561678,2316.4492993992885,2333.59647611785,2268.316527319267,2316.4492993992885,48.13277208002137,8,4,4
asu_baseline,7000008,7,B,3,2316.4492993992885,2353.3583297984883,36.909030399199764,17.147176718561678,2353.3583297984883,2370.50550651705,2333.59647611785,2353.3583297984883,19.76185368063807,4,0,4
asu_baseline,7000008,7,B,4,2353.3583297984883,2376.0819009979964,22.723571199508115,17.147176718561678,2376.0819009979964,2393.229077716558,2370.50550651705,2376.0819009979964,5.576394480946419,2,0,2
asu_baseline,7000008,7,B,5,2376.0819009979964,2405.8982017973503,29.81630079935394,17.147176718561678,2405.8982017973503,2423.045378515912,2393.229077716558,2405.8982017973503,12.669124080792244,3,0,3
asu_baseline,7000008,7,B,6,2405.8982017973503,2435.7145025967043,29.81630079935394,17.147176718561678,2435.7145025967043,2452.861679315266,2423.045378515912,2435.7145025967043,12.669124080792244,3,0,3
asu_baseline,7000008,7,B,7,2435.7145025967043,2444.2526145965207,8.538111999816465,17.147176718561678,2452.861679315266,2470.0088560338277,2452.861679315266,2452.861679315266,0,0,0,0
asu_baseline,3000008,3,B,1,2249.0348226007513,2314.3147713993344,65.27994879858306,17.147176718561678,2314.3147713993344,2331.461948117896,2266.181999319313,2314.3147713993344,48.13277208002137,8,4,4
asu_baseline,3000008,3,B,2,2314.3147713993344,2351.223801798534,36.909030399199764,17.147176718561678,2351.223801798534,2368.370978517096,2331.461948117896,2351.223801798534,19.76185368063807,4,0,4
asu_baseline,3000008,3,B,3,2351.223801798534,2373.9473729980423,22.723571199508115,17.147176718561678,2373.9473729980423,2391.094549716604,2368.370978517096,2373.9473729980423,5.576394480946419,2,0,2
asu_baseline,3000008,3,B,4,2373.9473729980423,2403.763673797396,29.81630079935394,17.147176718561678,2403.763673797396,2420.910850515958,2391.094549716604,2403.763673797396,12.669124080792244,3,0,3
asu_baseline,3000008,3,B,5,2403.763673797396,2433.57997459675,29.81630079935394,17.147176718561678,2433.57997459675,2450.727151315312,2420.910850515958,2433.57997459675,12.669124080792244,3,0,3
asu_baseline,3000008,3,B,6,2433.57997459675,2442.1180865965666,8.538111999816465,17.147176718561678,2450.727151315312,2467.8743280338736,2450.727151315312,2450.727151315312,0,0,0,0
asu_baseline,3000008,3,B,7,2450.727151315312,2451.797569235289,1.0704179199769897,17.147176718561678,2467.8743280338736,2485.0215047524352,2467.8743280338736,2467.8743280338736,0,0,0,0
asu_baseline,5000009,5,B,1,2424.35271699695,2439.9835585966125,15.63084159966229,17.147176718561678,2441.499893715512,2458.6470704340736,2441.499893715512,2441.499893715512,0,1,0,1
asu_baseline,5000009,5,B,2,2441.499893715512,2448.521670596429,7.021776880917059,17.147176718561678,2458.6470704340736,2475.7942471526353,2458.6470704340736,2458.6470704340736,0,0,0,0
asu_baseline,5000009,5,B,3,2458.6470704340736,2459.7174883540506,1.0704179199769897,17.147176718561678,2475.7942471526353,2492.941423871197,2475.7942471526353,2475.7942471526353,0,0,0,0
asu_baseline,5000009,5,B,4,2475.7942471526353,2490.223742918908,14.429495766272794,17.147176718561678,2492.941423871197,2510.0886005897587,2492.941423871197,2492.941423871197,0,1,0,1
asu_baseline,5000009,5,B,5,2492.941423871197,2512.947314118416,20.005890247219213,17.147176718561678,2512.947314118416,2530.094490836978,2510.0886005897587,2512.947314118416,2.8587135286575176,2,0,2
asu_baseline,5000009,5,B,6,2512.947314118416,2542.76361491777,29.81630079935394,17.147176718561678,2542.76361491777,2559.910791636332,2530.094490836978,2542.76361491777,12.669124080792244,3,0,3
asu_baseline,5000009,5,B,7,2542.76361491777,2551.3017269175866,8.538111999816465,17.147176718561678,2559.910791636332,2577.0579683548935,2559.910791636332,2559.910791636332,0,0,0,0
asu_baseline,1000009,1,B,1,2434.647238596727,2443.1853505965437,8.538111999816465,17.147176718561678,2451.794415315289,2468.9415920338506,2451.794415315289,2451.794415315289,0,0,0,0
asu_baseline,1000009,1,B,2,2451.794415315289,2452.864833235266,1.0704179199769897,17.147176718561678,2468.9415920338506,2486.0887687524123,2468.9415920338506,2468.9415920338506,0,0,0,0
asu_baseline,1000009,1,B,3,2468.9415920338506,2484.887422919023,15.9458308851722,17.147176718561678,2486.0887687524123,2503.235945470974,2486.0887687524123,2486.0887687524123,0,2,0,2
asu_baseline,1000009,1,B,4,2486.0887687524123,2500.518264518685,14.429495766272794,17.147176718561678,2503.235945470974,2520.3831221895357,2503.235945470974,2503.235945470974,0,1,0,1
asu_baseline,1000009,1,B,5,2503.235945470974,2530.334565318039,27.098619847065038,17.147176718561678,2530.334565318039,2547.4817420366007,2520.3831221895357,2530.334565318039,9.951443128503342,3,0,3
asu_baseline,1000009,1,B,6,2530.334565318039,2545.9654069177013,15.63084159966229,17.147176718561678,2547.4817420366007,2564.6289187551624,2547.4817420366007,2547.4817420366007,0,1,0,1
asu_baseline,1000009,1,B,7,2547.4817420366007,2554.503518917518,7.021776880917059,17.147176718561678,2564.6289187551624,2581.776095473724,2564.6289187551624,2564.6289187551624,0,0,0,0
asu_baseline,2000009,2,B,1,2437.8490305966584,2446.387142596475,8.538111999816465,17.147176718561678,2454.99620731522,2472.143384033782,2454.99620731522,2454.99620731522,0,0,0,0
asu_baseline,2000009,2,B,2,2454.99620731522,2456.066625235197,1.0704179199769897,17.147176718561678,2472.143384033782,2489.2905607523435,2472.143384033782,2472.143384033782,0,0,0,0
