scenario,policy,seed,request_id,npu_id,category,profile,admission_ms,completion_ms,latency_ms,pure_compute_ms,latency_ratio,slo_1p5_pass,in_warm_2_4s,in_long_2_6s
full,aggressive,19,2000023,2,LS,L160_M256,7734.205557497331,7836.544775984673,102.3392184873419,58.92951067026337,1.7366378461883896,False,False,False
full,aggressive,19,2000024,2,SL,L32_M1024,7836.544775984673,7907.77658708394,71.23181109926736,58.057852632638046,1.2269108806002134,True,False,False
full,aggressive,19,2000025,2,SS,L64_M256,7907.77658708394,7941.953953798001,34.177366714060554,26.717256165257165,1.279224427188913,True,False,False
full,aggressive,19,2000026,2,LS,L200_M256,7941.953953798001,8084.742786780374,142.7888329823736,72.35128428205302,1.9735493903014638,False,False,False
full,aggressive,19,2000027,2,SL,L80_M1024,8084.742786780374,8266.21173281499,181.46894603461624,122.48236916054397,1.4815923898137169,True,False,False
full,aggressive,19,2000028,2,LS,L160_M256,8266.21173281499,8350.763734512495,84.55200169750424,58.92951067026337,1.4347989782336734,True,False,False
full,aggressive,19,2000029,2,SL,L32_M4096,8350.763734512495,8579.506470479535,228.74273596704006,228.74273596704626,0.9999999999999729,True,False,False
full,aggressive,19,2000030,2,SS,L32_M256,8579.506470479535,8595.486308047328,15.979837567792856,15.979837567787547,1.0000000000003322,True,False,False
full,aggressive,19,2000031,2,SS,L80_M256,8595.486308047328,8638.119131122956,42.63282307562804,32.085964974046185,1.3287062773431635,True,False,False
full,aggressive,19,2000032,2,LL,L160_M2048,8638.119131122956,9408.01407357833,769.8949424553739,458.55018171426593,1.6789764199354622,False,False,False
full,aggressive,19,2000033,2,LL,L160_M4096,9408.01407357833,10931.870439507187,1523.8563659288575,915.9373744307104,1.6637123983241666,False,False,False
full,aggressive,19,2000034,2,LL,L200_M2048,10931.870439507187,11944.965892090444,1013.0954525832567,565.9243027292647,1.7901607117726421,False,False,False
full,aggressive,19,2000035,2,SS,L80_M256,11944.965892090444,11994.116979633698,49.15108754325411,32.085964974046185,1.53185629863436,False,False,False
full,aggressive,19,2000036,2,LL,L128_M4096,11994.116979633698,13232.201298134065,1238.0843185003669,744.1386016188327,1.6637818758588552,False,False,False
full,aggressive,19,2000037,2,SL,L32_M2048,13232.201298134065,13394.657068811803,162.45577067773775,114.952820977,1.413238659973749,True,False,False
full,aggressive,19,2000038,2,SL,L64_M1024,13394.657068811803,13496.168010969657,101.51094215785452,101.00752608339441,1.0049839461867869,True,False,False
full,aggressive,19,2000039,2,LS,L160_M256,13496.168010969657,13557.97886578615,61.81085481649279,58.92951067026337,1.0488947577106456,True,False,False
full,aggressive,19,2000040,2,SL,L80_M1024,13557.97886578615,13680.461234946692,122.48236916054157,122.48236916054397,0.9999999999999803,True,False,False
full,aggressive,19,2000041,2,SS,L80_M256,13680.461234946692,13712.547199920737,32.085964974045055,32.085964974046185,0.9999999999999648,True,False,False
full,aggressive,19,3000000,3,SL,L32_M1024,0.0,132.4071728876735,132.4071728876735,58.057852632638046,2.2806074782937964,False,False,False
full,aggressive,19,3000001,3,SL,L32_M1024,132.4071728876735,239.02544267476108,106.61826978708757,58.057852632638046,1.8364142825212002,False,False,False
full,aggressive,19,3000002,3,LL,L128_M1024,239.02544267476108,936.981471210969,697.9560285362079,186.90687789087698,3.734244755528472,False,False,False
full,aggressive,19,3000003,3,SS,L80_M256,936.981471210969,977.8396572672635,40.858186056294585,32.085964974046185,1.273397452417096,True,False,False
full,aggressive,19,3000004,3,SL,L80_M1024,977.8396572672635,1162.6953535450186,184.8556962777551,122.48236916054397,1.509243310238841,False,False,False
full,aggressive,19,3000005,3,SS,L64_M256,1162.6953535450186,1205.4059918001033,42.71063825508463,26.717256165257165,1.5986161898849887,False,False,False
full,aggressive,19,3000006,3,LS,L160_M256,1205.4059918001033,1303.0556130435423,97.64962124343901,58.92951067026337,1.657058070443377,False,False,False
full,aggressive,19,3000007,3,SL,L80_M4096,1303.0556130435423,1791.090708693195,488.0350956496527,486.44082678401566,1.00327741582913,True,False,False
full,aggressive,19,3000008,3,LL,L160_M1024,1791.090708693195,2146.2892352971194,355.1985266039244,229.85653940820262,1.5453052913718792,False,False,False
full,aggressive,19,3000009,3,LL,L200_M1024,2146.2892352971194,2672.5422671339165,526.2530318367972,283.5436075005082,1.855986232508712,False,True,True
full,aggressive,19,3000010,3,SL,L32_M4096,2672.5422671339165,3027.631218137395,355.08895100347854,228.74273596704626,1.55235072056948,False,True,True
full,aggressive,19,3000011,3,SS,L64_M256,3027.631218137395,3062.2470121126044,34.61579397520927,26.717256165257165,1.2956343181761039,True,True,True
full,aggressive,19,3000012,3,LL,L128_M2048,3062.2470121126044,3725.38091124072,663.1338991281154,372.6508694745985,1.7795044999172276,False,True,True
full,aggressive,19,3000013,3,LL,L160_M1024,3725.38091124072,4270.604247275147,545.2233360344271,229.85653940820262,2.3720157687842156,False,True,True
full,aggressive,19,3000014,3,LL,L160_M4096,4270.604247275147,5230.403679274542,959.799431999395,915.9373744307104,1.047887616329606,True,False,True
full,aggressive,19,3000015,3,SS,L64_M256,5230.403679274542,5263.01385082222,32.610171547677965,26.717256165257165,1.2205658899241265,True,False,True
full,aggressive,19,3000016,3,LS,L160_M256,5263.01385082222,5438.554512274018,175.54066145179786,58.92951067026337,2.978824352267667,False,False,True
full,aggressive,19,3000017,3,SS,L32_M256,5438.554512274018,5456.883749129567,18.329236855549425,15.979837567787547,1.147022726469876,True,False,True
full,aggressive,19,3000018,3,LL,L160_M2048,5456.883749129567,6354.094468463433,897.2107193338661,458.55018171426593,1.9566249346575126,False,False,True
full,aggressive,19,3000019,3,SL,L64_M4096,6354.094468463433,6754.63582814894,400.5413596855069,400.5413596855101,0.999999999999992,True,False,False
full,aggressive,19,3000020,3,LL,L128_M4096,6754.63582814894,7866.516908269789,1111.8810801208492,744.1386016188327,1.4941854618239303,True,False,False
full,aggressive,19,3000021,3,SS,L32_M256,7866.516908269789,7882.496745837575,15.97983756778558,15.979837567787547,0.999999999999877,True,False,False
full,aggressive,19,3000022,3,LS,L128_M256,7882.496745837575,7961.97267417066,79.475928333085,48.19209238871334,1.6491487377646705,False,False,False
full,aggressive,19,3000023,3,SL,L64_M1024,7961.97267417066,8112.419207874682,150.44653370402193,101.00752608339441,1.4894586526137608,True,False,False
full,aggressive,19,3000024,3,LS,L200_M256,8112.419207874682,8220.711185828226,108.29197795354412,72.35128428205302,1.4967526703656084,True,False,False
full,aggressive,19,3000025,3,SS,L32_M256,8220.711185828226,8243.591595574597,22.880409746370788,15.979837567787547,1.4318299325203119,True,False,False
full,aggressive,19,3000026,3,SL,L32_M2048,8243.591595574597,8369.59438492221,126.00278934761263,114.952820977,1.0961261174514676,True,False,False
full,aggressive,19,3000027,3,SS,L80_M256,8369.59438492221,8404.648205240897,35.05382031868794,32.085964974046185,1.0924969950893608,True,False,False
full,aggressive,19,3000028,3,LL,L200_M2048,8404.648205240897,9320.591826295822,915.9436210549247,565.9243027292647,1.6184914071327796,False,False,False
full,aggressive,19,3000029,3,LL,L200_M1024,9320.591826295822,9967.157232434858,646.565406139036,283.5436075005082,2.2803032374407426,False,False,False
full,aggressive,19,3000030,3,SL,L64_M1024,9967.157232434858,10117.544104317973,150.3868718831145,101.00752608339441,1.4888679855296252,True,False,False
full,aggressive,19,3000031,3,LS,L128_M256,10117.544104317973,10227.458446854476,109.91434253650368,48.19209238871334,2.2807547273511988,False,False,False
full,aggressive,19,3000032,3,LS,L128_M256,10227.458446854476,10325.527893291497,98.06944643702082,48.19209238871334,2.0349696719121666,False,False,False
full,aggressive,19,3000033,3,LS,L160_M256,10325.527893291497,10415.538447625999,90.01055433450165,58.92951067026337,1.5274274860035821,False,False,False
full,aggressive,19,3000034,3,LS,L200_M256,10415.538447625999,10522.766553848956,107.22810622295765,72.35128428205302,1.4820484154081002,True,False,False
full,aggressive,19,3000035,3,SL,L80_M2048,10522.766553848956,10829.179028811563,306.4124749626062,243.80186035081854,1.2568094210671492,True,False,False
full,aggressive,19,3000036,3,LL,L200_M4096,10829.179028811563,12435.378789869508,1606.1997610579456,1130.6863062355314,1.4205529439952027,True,False,False
full,aggressive,19,3000037,3,SL,L80_M1024,12435.378789869508,12620.013486582888,184.63469671337953,122.48236916054397,1.5074389724725956,False,False,False
full,aggressive,19,3000038,3,LS,L200_M256,12620.013486582888,12757.943021744464,137.9295351615765,72.35128428205302,1.9063868254760252,False,False,False
full,aggressive,19,3000039,3,SL,L64_M2048,12757.943021744464,12970.829394303695,212.88637255923095,200.85214333740902,1.0599158615977813,True,False,False
full,aggressive,19,3000040,3,LL,L128_M1024,12970.829394303695,13308.04825719075,337.21886288705537,186.90687789087698,1.8042078851904848,False,False,False
full,aggressive,19,3000041,3,SS,L80_M256,13308.04825719075,13347.460561787018,39.41230459626786,32.085964974046185,1.2283347135779719,True,False,False
full,aggressive,19,4000000,4,SS,L32_M256,0.0,48.24699305046563,48.24699305046563,15.979837567787547,3.019241769248194,False,False,False
full,aggressive,19,4000001,4,LS,L128_M256,48.24699305046563,395.57023886792507,347.32324581745945,48.19209238871334,7.207058847247792,False,False,False
full,aggressive,19,4000002,4,SL,L32_M4096,395.57023886792507,667.521469827912,271.95123095998696,228.74273596704626,1.1888955940404835,True,False,False
full,aggressive,19,4000003,4,LS,L128_M256,667.521469827912,745.3460346687064,77.82456484079432,48.19209238871334,1.6148824627299425,False,False,False
full,aggressive,19,4000004,4,SL,L80_M4096,745.3460346687064,1247.9949655094804,502.648930840774,486.44082678401566,1.033319785602525,True,False,False
full,aggressive,19,4000005,4,LS,L200_M256,1247.9949655094804,1359.94995109981,111.95498559032967,72.35128428205302,1.547380764574769,False,False,False
full,aggressive,19,4000006,4,SS,L64_M256,1359.94995109981,1397.011860902493,37.061909802682976,26.717256165257165,1.3871899709101823,True,False,False
full,aggressive,19,4000007,4,SL,L32_M2048,1397.011860902493,1563.5470590674374,166.5351981649444,114.952820977,1.4487265014424058,True,False,False
full,aggressive,19,4000008,4,SL,L64_M1024,1563.5470590674374,1729.7215860130361,166.1745269455987,101.00752608339441,1.6451697550576652,False,False,False
full,aggressive,19,4000009,4,LL,L160_M4096,1729.7215860130361,3222.986763380987,1493.265177367951,915.9373744307104,1.630313620836874,False,False,False
full,aggressive,19,4000010,4,SL,L32_M1024,3222.986763380987,3315.9761273554473,92.98936397446005,58.057852632638046,1.6016672983558602,False,True,True
full,aggressive,19,4000011,4,SS,L80_M256,3315.9761273554473,3361.2876858317168,45.31155847626951,32.085964974046185,1.412192480822107,True,True,True
full,aggressive,19,4000012,4,LS,L160_M256,3361.2876858317168,3447.038699460333,85.75101362861642,58.92951067026337,1.4551455230713046,True,True,True
full,aggressive,19,4000013,4,LL,L200_M1024,3447.038699460333,3979.381802158267,532.3431026979338,283.5436075005082,1.87746466016512,False,True,True
full,aggressive,19,4000014,4,SS,L80_M256,3979.381802158267,4031.4986878011287,52.11688564286169,32.085964974046185,1.6242891770597578,False,True,True
full,aggressive,19,4000015,4,LL,L160_M2048,4031.4986878011287,4659.817382760869,628.3186949597402,458.55018171426593,1.3702288648339502,True,False,True
full,aggressive,19,4000016,4,SL,L64_M1024,4659.817382760869,4766.052590632321,106.23520787145208,101.00752608339441,1.0517553690379622,True,False,True
full,aggressive,19,4000017,4,LS,L160_M256,4766.052590632321,4834.251825812097,68.19923517977622,58.92951067026337,1.157301908739427,True,False,True
full,aggressive,19,4000018,4,LL,L160_M1024,4834.251825812097,5198.276061239991,364.0242354278935,229.85653940820262,1.583701887991197,False,False,True
full,aggressive,19,4000019,4,LL,L128_M2048,5198.276061239991,5811.7391523745055,613.4630911345148,372.6508694745985,1.646214034062065,False,False,True
full,aggressive,19,4000020,4,SL,L32_M1024,5811.7391523745055,5870.715810240168,58.97665786566267,58.057852632638046,1.015825684061007,True,False,True
full,aggressive,19,4000021,4,SL,L80_M1024,5870.715810240168,6006.5952711475575,135.87946090738933,122.48236916054397,1.1093797567655235,True,False,True
full,aggressive,19,4000022,4,LS,L200_M256,6006.5952711475575,6116.455128088968,109.85985694141073,72.35128428205302,1.5184230388106854,False,False,False
full,aggressive,19,4000023,4,LS,L200_M256,6116.455128088968,6301.172740419248,184.71761233027974,72.35128428205302,2.5530661157330634,False,False,False
full,aggressive,19,4000024,4,LL,L128_M1024,6301.172740419248,6697.545464467994,396.372724048746,186.90687789087698,2.1206962981863238,False,False,False
full,aggressive,19,4000025,4,SS,L32_M256,6697.545464467994,6713.955016044896,16.40955157690223,15.979837567787547,1.0268910123329984,True,False,False
full,aggressive,19,4000026,4,SL,L80_M2048,6713.955016044896,6960.786838281064,246.83182223616768,243.80186035081854,1.0124279686832134,True,False,False
full,aggressive,19,4000027,4,SS,L32_M256,6960.786838281064,6979.710516097341,18.923677816276722,15.979837567787547,1.184222163460749,True,False,False
full,aggressive,19,4000028,4,SS,L64_M256,6979.710516097341,7017.093571717923,37.38305562058213,26.717256165257165,1.3992101355525668,True,False,False
full,aggressive,19,4000029,4,SS,L64_M256,7017.093571717923,7050.05802037515,32.96444865722697,26.717256165257165,1.2338261254572087,True,False,False
full,aggressive,19,4000030,4,LL,L200_M4096,7050.05802037515,8553.261428756148,1503.2034083809986,1130.6863062355314,1.329461053955551,True,False,False
full,aggressive,19,4000031,4,LS,L128_M256,8553.261428756148,8667.050808304672,113.78937954852336,48.19209238871334,2.361162877733298,False,False,False
full,aggressive,19,4000032,4,LL,L160_M1024,8667.050808304672,9091.396263855442,424.34545555077057,229.85653940820262,1.8461317508882127,False,False,False
full,aggressive,19,4000033,4,SS,L80_M256,9091.396263855442,9136.321745771393,44.92548191595051,32.085964974046185,1.4001599126686701,True,False,False
full,aggressive,19,4000034,4,LL,L200_M1024,9136.321745771393,9775.85397926103,639.5322334896373,283.5436075005082,2.2554986837024393,False,False,False
full,aggressive,19,4000035,4,SL,L64_M4096,9775.85397926103,10196.822921306615,420.9689420455852,400.5413596855101,1.0509999326314619,True,False,False
full,aggressive,19,4000036,4,SL,L80_M1024,10196.822921306615,10381.7795301595,184.95660885288453,122.48236916054397,1.5100672049415729,False,False,False
full,aggressive,19,4000037,4,LL,L128_M1024,10381.7795301595,10851.496403440686,469.71687328118605,186.90687789087698,2.513106412035965,False,False,False
full,aggressive,19,4000038,4,LL,L200_M2048,10851.496403440686,11857.748561157827,1006.252157717141,565.9243027292647,1.7780684675747649,False,False,False
full,aggressive,19,4000039,4,LS,L160_M256,11857.748561157827,12066.176265008811,208.42770385098447,58.92951067026337,3.536898601063048,False,False,False
full,aggressive,19,4000040,4,SL,L64_M2048,12066.176265008811,12272.442042564806,206.26577755599465,200.85214333740902,1.0269533305875225,True,False,False
full,aggressive,19,4000041,4,LL,L128_M4096,12272.442042564806,13509.304469283685,1236.8624267188789,744.1386016188327,1.6621398540919023,False,False,False
full,aggressive,19,5000000,5,LL,L200_M1024,0.0,812.1988797949854,812.1988797949854,283.5436075005082,2.8644584406422555,False,False,False
full,aggressive,19,5000001,5,SS,L64_M256,812.1988797949854,849.2987719132352,37.09989211824984,26.717256165257165,1.3886116107422044,True,False,False
full,aggressive,19,5000002,5,SL,L80_M1024,849.2987719132352,1040.4411899757797,191.1424180625445,122.48236916054397,1.5605708754049674,False,False,False
full,aggressive,19,5000003,5,SS,L80_M256,1040.4411899757797,1085.8028378092558,45.36164783347613,32.085964974046185,1.4137535794908591,True,False,False
full,aggressive,19,5000004,5,LS,L200_M256,1085.8028378092558,1220.3717777715847,134.56893996232884,72.35128428205302,1.8599385110805715,False,False,False
full,aggressive,19,5000005,5,SL,L64_M2048,1220.3717777715847,1446.7596141058368,226.38783633425214,200.85214333740902,1.127136771221535,True,False,False
full,aggressive,19,5000006,5,LL,L128_M1024,1446.7596141058368,2045.7598525586252,599.0002384527884,186.90687789087698,3.204805757883915,False,False,False
full,aggressive,19,5000007,5,LL,L160_M4096,2045.7598525586252,3552.8684314718075,1507.1085789131823,915.9373744307104,1.645427537936103,False,True,True
full,aggressive,19,5000008,5,SS,L32_M256,3552.8684314718075,3572.5655881188254,19.69715664701789,15.979837567787547,1.2326255860525006,True,True,True
full,aggressive,19,5000009,5,SL,L64_M1024,3572.5655881188254,3738.7746813144763,166.2090931956509,101.00752608339441,1.6455119696568392,False,True,True
full,aggressive,19,5000010,5,LS,L128_M256,3738.7746813144763,3839.6414363776908,100.86675506321444,48.19209238871334,2.0930146433491976,False,True,True
full,aggressive,19,5000011,5,LS,L160_M256,3839.6414363776908,3992.637284927533,152.99584854984232,58.92951067026337,2.596251806771681,False,True,True
full,aggressive,19,5000012,5,LL,L200_M1024,3992.637284927533,4449.516208672065,456.8789237445317,283.5436075005082,1.611318018318268,False,True,True
full,aggressive,19,5000013,5,LL,L200_M2048,4449.516208672065,5349.354224266939,899.8380155948744,565.9243027292647,1.5900324676909172,False,False,True
full,aggressive,19,5000014,5,SS,L80_M256,5349.354224266939,5401.966827449566,52.612603182627026,32.085964974046185,1.6397388461024782,False,False,True
full,aggressive,19,5000015,5,LS,L160_M256,5401.966827449566,5493.421311459363,91.45448400979694,58.92951067026337,1.5519301444996745,False,False,True
full,aggressive,19,5000016,5,LS,L200_M256,5493.421311459363,5603.114013599811,109.69270214044809,72.35128428205302,1.516112716297114,False,False,True
full,aggressive,19,5000017,5,LS,L200_M256,5603.114013599811,5744.684295582233,141.57028198242188,72.35128428205302,1.9567072428255274,False,False,True
full,aggressive,19,5000018,5,LL,L128_M4096,5744.684295582233,6913.956736387748,1169.2724408055146,744.1386016188327,1.5713100197487762,False,False,True
full,aggressive,19,5000019,5,SL,L32_M2048,6913.956736387748,7058.189980659289,144.23324427154148,114.952820977,1.2547168746767856,True,False,False
full,aggressive,19,5000020,5,SS,L32_M256,7058.189980659289,7074.169818227075,15.97983756778558,15.979837567787547,0.999999999999877,True,False,False
full,aggressive,19,5000021,5,LL,L200_M4096,7074.169818227075,8634.411102218062,1560.2412839909875,1130.6863062355314,1.3799064120495117,True,False,False
full,aggressive,19,5000022,5,LL,L160_M1024,8634.411102218062,8982.258156555637,347.8470543375752,229.85653940820262,1.513322419423678,False,False,False
full,aggressive,19,5000023,5,LL,L128_M2048,8982.258156555637,9565.069412196022,582.8112556403848,372.6508694745985,1.5639605415709672,False,False,False
full,aggressive,19,5000024,5,SS,L64_M256,9565.069412196022,9600.05665095853,34.98723876250733,26.717256165257165,1.3095371226033443,True,False,False
full,aggressive,19,5000025,5,LL,L160_M2048,9600.05665095853,10668.392490246733,1068.3358392882037,458.55018171426593,2.329812268952301,False,False,False
full,aggressive,19,5000026,5,SL,L32_M1024,10668.392490246733,10764.930219532365,96.53772928563194,58.057852632638046,1.6627850481566362,False,False,False
full,aggressive,19,5000027,5,SL,L64_M4096,10764.930219532365,11165.471579217872,400.5413596855069,400.5413596855101,0.999999999999992,True,False,False
full,aggressive,19,5000028,5,LS,L160_M256,11165.471579217872,11273.521232071682,108.04965285380968,58.92951067026337,1.8335406424532386,False,False,False
full,aggressive,19,5000029,5,LL,L128_M1024,11273.521232071682,11745.99392502773,472.47269295604747,186.90687789087698,2.5278507580223675,False,False,False
full,aggressive,19,5000030,5,SS,L80_M256,11745.99392502773,11789.13841823233,43.14449320460153,32.085964974046185,1.3446531291641193,True,False,False
full,aggressive,19,5000031,5,LL,L160_M1024,11789.13841823233,12309.36411930906,520.2257010767298,229.85653940820262,2.263262565494646,False,False,False
full,aggressive,19,5000032,5,SL,L32_M4096,12309.36411930906,12555.7204916121,246.3563723030402,228.74273596704626,1.0770019483308595,True,False,False
full,aggressive,19,5000033,5,SL,L32_M1024,12555.7204916121,12655.498610511879,99.77811889977784,58.057852632638046,1.7185981633031697,False,False,False
full,aggressive,19,5000034,5,SS,L64_M256,12655.498610511879,12695.670241008185,40.171630496306534,26.717256165257165,1.5035836856834608,False,False,False
full,aggressive,19,5000035,5,LS,L128_M256,12695.670241008185,12808.096950882797,112.42670987461133,48.19209238871334,2.332887083793478,False,False,False
full,aggressive,19,5000036,5,SL,L80_M2048,12808.096950882797,13087.387868532966,279.2909176501689,243.80186035081854,1.1455651620060792,True,False,False
full,aggressive,19,5000037,5,LS,L128_M256,13087.387868532966,13155.10400413134,67.71613559837533,48.19209238871334,1.4051296020140132,True,False,False
full,aggressive,19,5000038,5,SL,L64_M1024,13155.10400413134,13301.218940117753,146.1149359864121,101.00752608339441,1.4465747420224493,True,False,False
full,aggressive,19,5000039,5,SL,L80_M4096,13301.218940117753,13787.659766901772,486.440826784019,486.44082678401566,1.0000000000000069,True,False,False
full,aggressive,19,5000040,5,SL,L80_M1024,13787.659766901772,13910.142136062314,122.48236916054157,122.48236916054397,0.9999999999999803,True,False,False
full,aggressive,19,5000041,5,SS,L32_M256,13910.142136062314,13926.121973630106,15.979837567792856,15.979837567787547,1.0000000000003322,True,False,False
full,aggressive,19,6000000,6,LL,L128_M1024,0.0,683.9526015820627,683.9526015820627,186.90687789087698,3.659322809839984,False,False,False
full,aggressive,19,6000001,6,SS,L80_M256,683.9526015820627,726.3793640706599,42.426762488597205,32.085964974046185,1.3222841364726143,True,False,False
full,aggressive,19,6000002,6,LL,L160_M1024,726.3793640706599,1182.1494460336914,455.77008196303154,229.85653940820262,1.9828458356524226,False,False,False
full,aggressive,19,6000003,6,LS,L200_M256,1182.1494460336914,1308.702163624224,126.55271759053267,72.35128428205302,1.7491426565032586,False,False,False
full,aggressive,19,6000004,6,SS,L32_M256,1308.702163624224,1335.1861325524187,26.4839689281946,15.979837567787547,1.6573365540073746,False,False,False
full,aggressive,19,6000005,6,SS,L32_M256,1335.1861325524187,1362.5115720055437,27.325439453125,15.979837567787547,1.7099948192344663,False,False,False
full,aggressive,19,6000006,6,SL,L64_M1024,1362.5115720055437,1495.9114869274165,133.39991492187278,101.00752608339441,1.3206928245300689,True,False,False
full,aggressive,19,6000007,6,LS,L160_M256,1495.9114869274165,1583.879528186694,87.96804125927747,58.92951067026337,1.4927672104982765,True,False,False
full,aggressive,19,6000008,6,SL,L64_M2048,1583.879528186694,1820.4240885931415,236.54456040644754,200.85214333740902,1.1777049349634237,True,False,False
full,aggressive,19,6000009,6,LL,L200_M1024,1820.4240885931415,2299.3226392238876,478.89855063074606,283.5436075005082,1.6889767145601677,False,False,False
full,aggressive,19,6000010,6,LS,L160_M256,2299.3226392238876,2383.9624139956913,84.63977477180379,58.92951067026337,1.4362884369666786,True,True,True
full,aggressive,19,6000011,6,SL,L80_M2048,2383.9624139956913,2754.1279002926894,370.1654862969981,243.80186035081854,1.5183046009753522,False,True,True
full,aggressive,19,6000012,6,SL,L32_M1024,2754.1279002926894,2887.7508738504994,133.62297355780993,58.057852632638046,2.3015486708285846,False,True,True
full,aggressive,19,6000013,6,LS,L200_M256,2887.7508738504994,2992.825393604693,105.07451975419372,72.35128428205302,1.4522827175337067,True,True,True
full,aggressive,19,6000014,6,SL,L32_M2048,2992.825393604693,3126.532655346953,133.70726174226002,114.952820977,1.1631490258861281,True,True,True
full,aggressive,19,6000015,6,SS,L80_M256,3126.532655346953,3169.1109906901156,42.57833534316251,32.085964974046185,1.3270080977026382,True,True,True
full,aggressive,19,6000016,6,LL,L200_M4096,3169.1109906901156,4768.139349919525,1599.028359229409,1130.6863062355314,1.414210422829971,True,True,True
full,aggressive,19,6000017,6,LL,L128_M2048,4768.139349919525,5347.555545723629,579.4161958041041,372.6508694745985,1.5548499769261899,False,False,True
full,aggressive,19,6000018,6,SL,L80_M1024,5347.555545723629,5571.8163033766095,224.26075765298083,122.48236916054397,1.8309635843100869,False,False,True
full,aggressive,19,6000019,6,LS,L128_M256,5571.8163033766095,5661.522637723199,89.70633434658976,48.19209238871334,1.8614326521252917,False,False,True
full,aggressive,19,6000020,6,LS,L200_M256,5661.522637723199,5834.791614905374,173.26897718217515,72.35128428205302,2.3948293233704923,False,False,True
full,aggressive,19,6000021,6,SL,L32_M1024,5834.791614905374,5905.661567418923,70.86995251354892,58.057852632638046,1.2206781563551727,True,False,True
full,aggressive,19,6000022,6,SL,L80_M4096,5905.661567418923,6392.102394202942,486.440826784019,486.44082678401566,1.0000000000000069,True,False,True
full,aggressive,19,6000023,6,LL,L128_M4096,6392.102394202942,7535.612897140266,1143.5105029373235,744.1386016188327,1.5366902085843674,False,False,False
full,aggressive,19,6000024,6,LL,L200_M2048,7535.612897140266,8532.27852370478,996.6656265645133,565.9243027292647,1.7611288678678871,False,False,False
full,aggressive,19,6000025,6,SL,L64_M4096,8532.27852370478,8940.808437946991,408.5299142422118,400.5413596855101,1.0199443936650487,True,False,False
full,aggressive,19,6000026,6,SS,L32_M256,8940.808437946991,8962.295006334869,21.486568387877924,15.979837567787547,1.3446049308530488,True,False,False
full,aggressive,19,6000027,6,SL,L32_M4096,8962.295006334869,9191.037742301909,228.74273596704006,228.74273596704626,0.9999999999999729,True,False,False
full,aggressive,19,6000028,6,SS,L64_M256,9191.037742301909,9228.469871037481,37.432128735572405,26.717256165257165,1.4010468928410675,True,False,False
full,aggressive,19,6000029,6,LL,L160_M4096,9228.469871037481,10645.233490125862,1416.7636190883804,915.9373744307104,1.5467909254919883,False,False,False
full,aggressive,19,6000030,6,LS,L160_M256,10645.233490125862,10783.168469336533,137.93497921067137,58.92951067026337,2.340677491494516,False,False,False
full,aggressive,19,6000031,6,SL,L80_M1024,10783.168469336533,10939.929514344101,156.7610450075681,122.48236916054397,1.2798662050869811,True,False,False
full,aggressive,19,6000032,6,LS,L128_M256,10939.929514344101,11016.948797514393,77.0192831702916,48.19209238871334,1.598172632743575,False,False,False
full,aggressive,19,6000033,6,SS,L64_M256,11016.948797514393,11044.889753947638,27.940956433245447,26.717256165257165,1.045801869039964,True,False,False
full,aggressive,19,6000034,6,LL,L128_M1024,11044.889753947638,11526.558066399703,481.66831245206413,186.90687789087698,2.5770496938763245,False,False,False
full,aggressive,19,6000035,6,SS,L64_M256,11526.558066399703,11562.779552984895,36.221486585192906,26.717256165257165,1.3557337759966137,True,False,False
full,aggressive,19,6000036,6,SL,L64_M1024,11562.779552984895,11723.724183856693,160.94463087179793,101.00752608339441,1.5933924640320158,False,False,False
full,aggressive,19,6000037,6,SS,L80_M256,11723.724183856693,11769.562659980376,45.838476123682995,32.085964974046185,1.4286145409920192,True,False,False
full,aggressive,19,6000038,6,LL,L160_M2048,11769.562659980376,12567.764761627448,798.2021016470717,458.55018171426593,1.7407082877233517,False,False,False
full,aggressive,19,6000039,6,LL,L200_M1024,12567.764761627448,13119.041088572938,551.2763269454899,283.5436075005082,1.9442382489420147,False,False,False
full,aggressive,19,6000040,6,LL,L160_M1024,13119.041088572938,13456.181118426488,337.14002985355,229.85653940820262,1.4667410843370545,True,False,False
full,aggressive,19,6000041,6,LS,L128_M256,13456.181118426488,13512.275097131353,56.09397870486464,48.19209238871334,1.1639664501888682,True,False,False
full,aggressive,19,7000000,7,LS,L128_M256,0.0,334.9733913337454,334.9733913337454,48.19209238871334,6.9507957577744985,False,False,False
full,aggressive,19,7000001,7,LL,L200_M4096,334.9733913337454,1952.803554905418,1617.8301635716725,1130.6863062355314,1.4308390883038296,True,False,False
full,aggressive,19,7000002,7,SS,L64_M256,1952.803554905418,1985.92711358804,33.12355868262193,26.717256165257165,1.2397814535197464,True,False,False
