npu,request_id,next_request_id,role,compute_layer,read_layer,start_ms,end_ms,D_ms,C_ms,deadline_ms,clipped_start_ms,clipped_end_ms,window_ms,actual_window_compute_ms,group,same_request,complete_cycle,V_GiB,B_GiB_s,mean_b_GiB_s,r
0,9,9,A,5,6,2283.016619673032,2317.324481001157,34.307861328125,6.024011548588987,2289.040631221621,2283.016619673032,2317.324481001157,34.307861328125,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,5.0,0.1755869155169578
0,9,9,A,6,7,2317.324481001157,2351.632342329282,34.307861328125,6.024011548588987,2323.348492549746,2317.324481001157,2351.632342329282,34.307861328125,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,5.0,0.1755869155169578
0,9,9,A,7,8,2351.632342329282,2385.940203657407,34.307861328125,6.024011548588987,2357.656353877871,2351.632342329282,2385.940203657407,34.307861328125,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,5.0,0.1755869155169578
0,9,10,A,8,1,2385.940203657407,2394.1336393263523,8.193435668945312,6.024011548588987,2391.964215205996,2385.940203657407,2394.1336393263523,8.193435668945312,6.024011548588987,gray,False,True,0.171539306640625,28.475925926935663,,
0,10,10,B,1,2,2394.1336393263523,2422.726481322233,28.592841995880917,28.592841995880917,2422.726481322233,2394.1336393263523,2422.726481322233,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
0,10,10,B,2,3,2422.726481322233,2451.319323318114,28.592841995880917,28.592841995880917,2451.319323318114,2422.726481322233,2451.319323318114,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
0,10,10,B,3,4,2451.319323318114,2479.912165313995,28.592841995880917,28.592841995880917,2479.912165313995,2451.319323318114,2479.912165313995,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
0,10,10,B,4,5,2479.912165313995,2508.505007309876,28.592841995880917,28.592841995880917,2508.505007309876,2479.912165313995,2508.505007309876,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
0,10,10,B,5,6,2508.505007309876,2537.097849305757,28.592841995880917,28.592841995880917,2537.097849305757,2508.505007309876,2537.097849305757,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
0,10,10,B,6,7,2537.097849305757,2565.690691301638,28.592841995880917,28.592841995880917,2565.690691301638,2537.097849305757,2565.690691301638,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
0,10,10,B,7,8,2565.690691301638,2594.2835332975187,28.592841995880917,28.592841995880917,2594.2835332975187,2565.690691301638,2594.2835332975187,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
0,10,11,B,8,1,2594.2835332975187,2622.8763752933996,28.592841995880917,28.592841995880917,2622.8763752933996,2594.2835332975187,2622.8763752933996,28.592841995880917,28.592841995880917,gray,False,True,0.03759765625,1.3149324665039004,,
0,11,11,B,1,2,2622.8763752933996,2651.4692172892806,28.592841995880917,28.592841995880917,2651.4692172892806,2622.8763752933996,2651.4692172892806,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
0,11,11,B,2,3,2651.4692172892806,2680.0620592851615,28.592841995880917,28.592841995880917,2680.0620592851615,2651.4692172892806,2680.0620592851615,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
0,11,11,B,3,4,2680.0620592851615,2708.6549012810424,28.592841995880917,28.592841995880917,2708.6549012810424,2680.0620592851615,2708.6549012810424,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
0,11,11,B,4,5,2708.6549012810424,2737.2477432769233,28.592841995880917,28.592841995880917,2737.2477432769233,2708.6549012810424,2737.2477432769233,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
0,11,11,B,5,6,2737.2477432769233,2765.840585272804,28.592841995880917,28.592841995880917,2765.840585272804,2737.2477432769233,2765.840585272804,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
0,11,11,B,6,7,2765.840585272804,2794.433427268685,28.592841995880917,28.592841995880917,2794.433427268685,2765.840585272804,2794.433427268685,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
0,11,11,B,7,8,2794.433427268685,2823.026269264566,28.592841995880917,28.592841995880917,2823.026269264566,2794.433427268685,2823.026269264566,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
0,11,12,B,8,1,2823.026269264566,2851.619111260447,28.592841995880917,28.592841995880917,2851.619111260447,2823.026269264566,2851.619111260447,28.592841995880917,28.592841995880917,gray,False,True,0.03759765625,1.3149324665039004,,
0,12,12,A,1,2,2851.619111260447,2884.204705543863,32.58559428341596,6.024011548588987,2857.643122809036,2851.619111260447,2884.204705543863,32.58559428341596,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,5.264268165516559,0.18486732192743327
0,12,12,A,2,3,2884.204705543863,2918.512566871988,34.307861328125,6.024011548588987,2890.228717092452,2884.204705543863,2918.512566871988,34.307861328125,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,5.0,0.1755869155169578
0,12,12,A,3,4,2918.512566871988,2952.820428200113,34.307861328125,6.024011548588987,2924.536578420577,2918.512566871988,2952.820428200113,34.307861328125,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,5.0,0.1755869155169578
0,12,12,A,4,5,2952.820428200113,2987.128289528238,34.307861328125,6.024011548588987,2958.844439748702,2952.820428200113,2987.128289528238,34.307861328125,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,5.0,0.1755869155169578
0,12,12,A,5,6,2987.128289528238,3021.436150856363,34.307861328125,6.024011548588987,2993.152301076827,2987.128289528238,3021.436150856363,34.307861328125,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,5.0,0.1755869155169578
0,12,12,A,6,7,3021.436150856363,3055.744012184488,34.307861328125,6.024011548588987,3027.460162404952,3021.436150856363,3055.744012184488,34.307861328125,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,5.0,0.1755869155169578
0,12,12,A,7,8,3055.744012184488,3090.051873512613,34.307861328125,6.024011548588987,3061.768023733077,3055.744012184488,3090.051873512613,34.307861328125,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,5.0,0.1755869155169578
0,12,13,A,8,1,3090.051873512613,3098.2453091815582,8.193435668945312,6.024011548588987,3096.075885061202,3090.051873512613,3098.2453091815582,8.193435668945312,6.024011548588987,gray,False,True,0.171539306640625,28.475925926935663,,
0,13,13,B,1,2,3098.2453091815582,3126.838151177439,28.592841995880917,28.592841995880917,3126.838151177439,3098.2453091815582,3126.838151177439,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
0,13,13,B,2,3,3126.838151177439,3155.43099317332,28.592841995880917,28.592841995880917,3155.43099317332,3126.838151177439,3155.43099317332,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
0,13,13,B,3,4,3155.43099317332,3184.023835169201,28.592841995880917,28.592841995880917,3184.023835169201,3155.43099317332,3184.023835169201,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
0,13,13,B,4,5,3184.023835169201,3212.616677165082,28.592841995880917,28.592841995880917,3212.616677165082,3184.023835169201,3212.616677165082,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
0,13,13,B,5,6,3212.616677165082,3241.209519160963,28.592841995880917,28.592841995880917,3241.209519160963,3212.616677165082,3241.209519160963,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
0,13,13,B,6,7,3241.209519160963,3269.8023611568437,28.592841995880917,28.592841995880917,3269.8023611568437,3241.209519160963,3269.8023611568437,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
