regime,policy,ratio,macro_cdf
full,once,1.0004023786344254,0.3698230249954388
full,once,1.0005225947193175,0.37141032658274037
full,once,1.000745902833112,0.37317399501307547
full,once,1.0009479341049714,0.37476129660037705
full,once,1.0017525523646587,0.37640333272517185
full,once,1.0018540593401128,0.37804536884996653
full,once,1.0023200611067005,0.37980903728030163
full,once,1.003191716639079,0.38145107340509643
full,once,1.0046455727046524,0.38321474183543147
full,once,1.0048857332790229,0.38497841026576657
full,once,1.005445696774151,0.3867420786961017
full,once,1.0055917993082164,0.3883293802834033
full,once,1.006626817786911,0.3899166818707049
full,once,1.0072435744475678,0.3915587179954996
full,once,1.008650795306955,0.3931460195828012
full,once,1.0088265566586183,0.39478805570759595
full,once,1.008883407431252,0.39643009183239064
full,once,1.0090350110015578,0.3980173934196922
full,once,1.0093730595681556,0.3996046950069938
full,once,1.010907118572484,0.4012467311317886
full,once,1.0110802028196944,0.4030103995621237
full,once,1.0112024671692779,0.4046524356869184
full,once,1.0115089711479672,0.4062944718117132
full,once,1.0121349709287213,0.40788177339901477
full,once,1.0129258951252271,0.40946907498631635
full,once,1.013726981906529,0.41105637657361793
full,once,1.0138064045489683,0.412820045003953
full,once,1.0140545219243131,0.4144073465912546
full,once,1.014944185317484,0.41604938271604935
full,once,1.0156576678113336,0.41781305114638445
full,once,1.0156793285689534,0.41945508727117925
full,once,1.0160200614314299,0.42109712339597394
full,once,1.0163060968415918,0.42273915952076874
full,once,1.0166817192419633,0.4243811956455634
full,once,1.016771868158509,0.425968497232865
full,once,1.0173232549078508,0.4275557988201666
full,once,1.0180271987056349,0.4293194672505017
full,once,1.0180966550138089,0.4309615033752965
full,once,1.018632631768926,0.43260353950009117
full,once,1.0201690915723942,0.4343672079304263
full,once,1.0202060589107738,0.43600924405522107
full,once,1.020481312526686,0.4376512801800158
full,once,1.020499212504868,0.4394149486103509
full,once,1.022105156651164,0.44117861704068595
full,once,1.0232192061312249,0.44294228547102105
full,once,1.0232344891295815,0.4447059539013562
full,once,1.0234139675779652,0.4462932554886578
full,once,1.024928480740597,0.4480569239189929
full,once,1.025762176206747,0.44964422550629446
full,once,1.0286438006983434,0.45123152709359604
full,once,1.0290082564233607,0.45287356321839073
full,once,1.0300418081806533,0.45451559934318553
full,once,1.0300494017561357,0.4561576354679803
full,once,1.0305089617307277,0.4577449370552819
full,once,1.0312283488025824,0.459508605485617
full,once,1.0327401323362648,0.4610959070729186
full,once,1.033833313993912,0.46268320866022017
full,once,1.0344143298016475,0.46427051024752175
full,once,1.0367095343329324,0.46591254637231644
full,once,1.0377261335177637,0.467499847959618
full,once,1.0382164647777932,0.4691418840844128
full,once,1.0386233552673392,0.4709055525147479
full,once,1.0402222193044188,0.47266922094508307
full,once,1.0405605366249921,0.47431125706987776
full,once,1.0415770655251437,0.47589855865717934
full,once,1.0434158537314477,0.47754059478197414
full,once,1.045150216863061,0.47930426321230923
full,once,1.0461995867869591,0.4808915647996108
full,once,1.046795306994617,0.4825336009244055
full,once,1.0472471820447213,0.48429726935474066
full,once,1.048526130176436,0.48588457094204224
full,once,1.049081617257737,0.48764823937237733
full,once,1.0492216760783188,0.4892355409596789
full,once,1.0493227865126942,0.4908775770844736
full,once,1.049991257373824,0.4924648786717752
full,once,1.0514109637273616,0.49410691479657
full,once,1.0518825092180046,0.49569421638387157
full,once,1.0521968066428151,0.49728151797117315
full,once,1.052423532813565,0.49892355409596795
full,once,1.0536678853586139,0.5006872225263029
full,once,1.0538514069123426,0.5022745241136045
full,once,1.0550666639956754,0.5040381925439397
full,once,1.055665223999448,0.5056802286687344
full,once,1.055702457610741,0.5074438970990696
full,once,1.055745698200795,0.5090859332238642
full,once,1.0572136418419527,0.5107279693486589
full,once,1.0574426323800998,0.5123700054734538
full,once,1.0575768788040012,0.5141336739037888
full,once,1.0577747752675875,0.515897342334124
full,once,1.058143027511569,0.517661010764459
full,once,1.0591602636303885,0.5193030468892538
full,once,1.0632070275379508,0.5210667153195888
full,once,1.0637274418401175,0.522830383749924
full,once,1.0657881938508371,0.5244724198747187
full,once,1.0660268177108272,0.5261144559995135
full,once,1.0665418188805744,0.527701757586815
full,once,1.0675305364042342,0.5292890591741166
full,once,1.0679812612599866,0.5308763607614182
full,once,1.0680897797234907,0.5324636623487198
full,once,1.0683962139996164,0.5342273307790549
full,once,1.0696130582759271,0.5358693669038497
full,once,1.069923192676745,0.5375114030286444
full,once,1.0729777046770999,0.5392750714589795
full,once,1.0745848743082542,0.5409171075837742
full,once,1.076598325557132,0.5426807760141094
full,once,1.0773174899951852,0.5444444444444444
full,once,1.0809839336312888,0.5460864805692391
full,once,1.0818861206750499,0.5476737821565407
full,once,1.0842923296511147,0.5494374505868759
full,once,1.0864320841559008,0.5510794867116706
full,once,1.0907023205973576,0.5528431551420057
full,once,1.0932973272927426,0.5544851912668004
full,once,1.0973039803194902,0.5561272273915953
full,once,1.097754941398053,0.55776926351639
full,once,1.100780296089851,0.5593565651036916
full,once,1.1029225055186038,0.5609986012284862
full,once,1.1039061998545283,0.562640637353281
full,once,1.10416586153324,0.5644043057836162
full,once,1.1051938556357555,0.566046341908411
full,once,1.1065078747797548,0.5676883780332056
full,once,1.1093937555366746,0.5693304141580003
full,once,1.1105065359768196,0.5709177157453019
full,once,1.1114778714093407,0.5725597518700968
full,once,1.1130934869982316,0.5742017879948915
full,once,1.1173058666234512,0.5759654564252266
full,once,1.1179886081981858,0.5777291248555617
full,once,1.1191251975249028,0.5793164264428633
full,once,1.1214163273448603,0.5809037280301649
full,once,1.121739559057109,0.5825457641549595
full,once,1.1217586396500243,0.5843094325852946
full,once,1.1221700623113884,0.5859514687100894
full,once,1.1225018566922336,0.5875935048348842
full,once,1.1234003698221575,0.5891808064221857
full,once,1.1243109172444403,0.5908228425469805
full,once,1.124814754367449,0.5924648786717753
full,once,1.125402957135173,0.59410691479657
full,once,1.1270999879757067,0.5956942163838715
full,once,1.1300126491401137,0.5974578848142067
full,once,1.1316494196624434,0.5990999209390013
full,once,1.131947234716724,0.6006872225263029
full,once,1.1327624417640743,0.6024508909566381
full,once,1.1332207782382162,0.6040929270814328
full,once,1.1345400736253353,0.6057349632062276
full,once,1.1350380295134492,0.6073769993310223
full,once,1.135213889296315,0.6089643009183239
full,once,1.138408636988595,0.6106063370431186
full,once,1.1387840771909425,0.6121936386304202
full,once,1.1400691146997093,0.6137809402177218
full,once,1.1444744331057486,0.6154229763425165
full,once,1.1451904633455148,0.6170102779298182
full,once,1.1472853847052815,0.6187739463601533
full,once,1.1473057059096663,0.6203612479474548
full,once,1.1483427968242674,0.6219485495347564
full,once,1.1488048125939048,0.6235905856595512
full,once,1.150344207528298,0.6251778872468527
full,once,1.1505770819090286,0.6267651888341543
full,once,1.1560467323557857,0.6284072249589491
full,once,1.1596854720827234,0.6299945265462507
full,once,1.1612907198106104,0.6315818281335522
full,once,1.1629919200502665,0.6331691297208538
full,once,1.1639053064458535,0.6347564313081554
full,once,1.1646825434529262,0.636343732895457
full,once,1.1712402812701905,0.638107401325792
full,once,1.172222694901662,0.6397494374505869
full,once,1.1724845806522408,0.6413367390378885
full,once,1.1828806173189963,0.6429787751626832
full,once,1.1836365827887585,0.6447424435930184
full,once,1.184252863447389,0.6465061120233534
full,once,1.1866514483372161,0.6482697804536885
full,once,1.1879398901170475,0.6498570820409901
full,once,1.1913754735060604,0.6516207504713253
full,once,1.192830454560543,0.6533844189016603
full,once,1.1977228677718506,0.6549717204889619
full,once,1.2071243584473481,0.6565590220762635
full,once,1.2094913459548322,0.6583226905065985
full,once,1.2116713196247053,0.6599647266313934
full,once,1.2156674696821888,0.661606762756188
full,once,1.2174703277896015,0.6631940643434896
full,once,1.2217167459303198,0.6647813659307912
full,once,1.226787462631217,0.6663686675180928
full,once,1.2294408828105166,0.6681323359484278
full,once,1.2342195427940872,0.6697743720732227
full,once,1.240631531903602,0.6713616736605242
full,once,1.2434517632136388,0.6731253420908593
full,once,1.2464994531338742,0.6747126436781609
full,once,1.2472654290855147,0.6762999452654624
full,once,1.2541409165013822,0.6779419813902572
full,once,1.2579392034177757,0.6795292829775588
full,once,1.262806615359712,0.6811713191023535
full,once,1.2649498917311115,0.6829349875326888
full,once,1.265945199854397,0.6846986559630238
full,once,1.2669862065934496,0.6863406920878186
full,once,1.2674697686353895,0.6879827282126133
full,once,1.2711321409165703,0.6895700297999149
full,once,1.2749238561056389,0.6912120659247095
full,once,1.278087853732911,0.6927993675120111
full,once,1.2843775399143085,0.694441403636806
full,once,1.294059704237491,0.696205072067141
full,once,1.3017312804009435,0.6979687404974761
full,once,1.3045635991200668,0.6997324089278112
full,once,1.3089819556949258,0.7013197105151128
full,once,1.3108401252778137,0.7030833789454478
full,once,1.3258419508386836,0.704847047375783
full,once,1.3288688093621521,0.7064343489630845
full,once,1.3301139067824685,0.7081980173934196
full,once,1.33091744588677,0.7097853189807212
full,once,1.3454805425876295,0.7113726205680228
full,once,1.345959282728981,0.7129599221553243
full,once,1.3498407954954392,0.7147235905856596
full,once,1.3509177911917847,0.7164872590159946
full,once,1.3510712650769765,0.7180745606032962
full,once,1.351933352967379,0.719716596728091
full,once,1.353574423469331,0.7213038983153925
full,once,1.3550617620256482,0.7229459344401873
full,once,1.3570659778757996,0.7247096028705226
full,once,1.3653515738272481,0.7262969044578241
full,once,1.37128944940209,0.7280605728881592
full,once,1.3714132081982655,0.7298242413184942
full,once,1.3725034539188086,0.7314115429057958
full,once,1.3795300055222137,0.7330535790305905
full,once,1.3838499140928633,0.7348172474609256
full,once,1.405229234121749,0.7365809158912606
full,once,1.4078211052471663,0.7382229520160554
full,once,1.410581181543664,0.7398649881408502
full,once,1.4109651547964097,0.7414522897281518
full,once,1.4121559775042092,0.7430395913154534
full,once,1.4135509170429397,0.7446816274402481
full,once,1.4168241808621933,0.7464452958705832
full,once,1.417574913691377,0.7480873319953779
full,once,1.4209914467030198,0.7498510004257132
full,once,1.4314048509531339,0.7514383020130148
full,once,1.4324254768074365,0.7530803381378095
full,once,1.4539252935387759,0.7547223742626041
full,once,1.4558573462367268,0.7563096758499057
full,once,1.4712769098264225,0.7580733442802409
full,once,1.4933739204200889,0.7596606458675425
full,once,1.4981198959078215,0.7613026819923371
full,once,1.5,0.7613026819923371
full,once,1.5064619017067242,0.7628899835796387
full,once,1.5066862848346516,0.7644772851669402
full,once,1.5280970919270014,0.7660645867542418
full,once,1.5345982527457613,0.7676518883415436
full,once,1.5429354044464683,0.7694155567718787
full,once,1.548017680959685,0.7710028583591803
full,once,1.562017696098216,0.7727665267895153
full,once,1.5740748368941915,0.7745301952198504
full,once,1.577312168467623,0.7761722313446451
full,once,1.5997210004232498,0.7777595329319467
full,once,1.6103259793340776,0.7794015690567414
full,once,1.6218387678390471,0.780988870644043
full,once,1.6421092560615618,0.7825761722313446
full,once,1.6585656419820176,0.7843398406616796
full,once,1.6714453606812878,0.7861035090920149
full,once,1.6851750822738074,0.7876908106793165
full,once,1.692645597727128,0.7894544791096515
full,once,1.6961974952642003,0.7910965152344462
full,once,1.6981427151808473,0.7926838168217478
full,once,1.7356483779636915,0.7942711184090494
full,once,1.7397225007696662,0.7960347868393846
full,once,1.7417317261015353,0.7976220884266861
full,once,1.75481229904209,0.7993857568570212
full,once,1.7578211421816763,0.801027792981816
full,once,1.7923058463290593,0.8026150945691176
full,once,1.7929370269533225,0.8042023961564192
full,once,1.8019150081826312,0.8058444322812139
full,once,1.8040623250569308,0.807608100711549
full,once,1.8130734904286283,0.8092501368363436
full,once,1.8153627169314681,0.8108921729611384
full,once,1.8189271802064282,0.8125342090859332
full,once,1.8434183221478866,0.814176245210728
full,once,1.846521674026261,0.815939913641063
full,once,1.8765687630144878,0.8177035820713981
full,once,1.877588052743278,0.8194672505017332
full,once,1.8925363504544015,0.8210545520890348
full,once,1.9491576773865582,0.8226965882138296
full,once,1.9538319166724551,0.8243386243386244
full,once,1.9686218084268616,0.8261022927689594
full,once,2.006987215546766,0.8278659611992945
full,once,2.0089159319384415,0.8296296296296296
full,once,2.020452430029246,0.8312169312169312
full,once,2.04787179592035,0.8328042328042328
full,once,2.0767329035569007,0.8345679012345678
full,once,2.0873045051071077,0.8362099373593627
full,once,2.088477545847685,0.8379736057896977
full,once,2.093085618573114,0.8397372742200329
full,once,2.132268684095956,0.8415009426503679
full,once,2.1443680658517597,0.8430882442376695
full,once,2.176914137742242,0.8446755458249711
full,once,2.181665079661848,0.8464392142553061
full,once,2.189773759287153,0.8480265158426077
full,once,2.1925726009092514,0.8496138174299093
full,once,2.197347691299729,0.8512011190172108
full,once,2.2346277486108934,0.8527884206045124
full,once,2.2566896856944134,0.8545520890348476
full,once,2.293674411207833,0.8561393906221492
full,once,2.310300945877047,0.8577266922094507
full,once,2.311577998170399,0.8593139937967523
full,once,2.3185505871049776,0.8610776622270874
full,once,2.323903822692719,0.8628413306574226
full,once,2.3424063465521874,0.8644286322447242
full,once,2.39206371248293,0.8661923006750593
full,once,2.395868760862983,0.8677796022623608
full,once,2.429243206954346,0.8693669038496624
full,once,2.4706372426949335,0.870954205436964
full,once,2.4818510006793404,0.8725962415617587
full,once,2.5049704360403147,0.8743599099920939
full,once,2.5323255146485306,0.8759472115793955
full,once,2.5346825299830567,0.8775892477041903
full,once,2.563116678642179,0.8793529161345254
full,once,2.5852780773805923,0.880940217721827
full,once,2.606481860818487,0.8825275193091285
full,once,2.6128506347613962,0.8842911877394636
full,once,2.6334742066225743,0.8859332238642583
full,once,2.660121689984911,0.8876968922945935
full,once,2.6620452980698373,0.8893389284193883
full,once,2.6878292606380905,0.890980964544183
full,once,2.7157461084264956,0.8926230006689776
full,once,2.7387328631797323,0.8943866690993127
full,once,2.748723804361178,0.8961503375296478
full,once,2.7585564100589743,0.8979140059599829
full,once,2.7667833985076222,0.8995013075472845
full,once,2.77390701476555,0.9010886091345861
full,once,2.8075277845670605,0.902730645259381
full,once,2.82786343422466,0.9043726813841757
full,once,2.8627616541735024,0.9059599829714773
full,once,2.888743526733575,0.9077236514018123
full,once,2.921404805722236,0.9093656875266071
full,once,2.9462242599045187,0.9109529891139087
full,once,2.9953160142517414,0.9127166575442439
full,once,3.0604876048202208,0.9143586936690385
full,once,3.0634794693727585,0.9161223620993736
full,once,3.0825743986389518,0.9177096636866752
full,once,3.1040762868676564,0.9192969652739768
full,once,3.105042598148269,0.9208842668612783
full,once,3.1145062923185383,0.9224715684485799
full,once,3.1300142881105457,0.9241136045733747
full,once,3.140271666394638,0.9258772730037097
full,once,3.1792348283302863,0.9274645745910113
full,once,3.207206004021637,0.929051876178313
full,once,3.2192045937433935,0.930815544608648
full,once,3.2220221853906654,0.9324028461959496
full,once,3.242384248081405,0.9339901477832512
full,once,3.261350803229917,0.9356321839080458
full,once,3.3025237739336397,0.9372742200328407
full,once,3.304166258334927,0.9389162561576354
full,once,3.3065151941876563,0.9405582922824302
full,once,3.30717228911687,0.9421455938697317
full,once,3.320138731539057,0.9437876299945266
full,once,3.3459318090764505,0.9454296661193213
full,once,3.3569332114993786,0.9471933345496564
full,once,3.3843769366787,0.9489570029799914
full,once,3.408818761798918,0.950544304567293
full,once,3.444070261205361,0.9521863406920877
full,once,3.500498570167109,0.9537736422793893
full,once,3.594971024116537,0.9554156784041842
full,once,3.6168020703655763,0.9570029799914858
full,once,3.6306227781714666,0.9586450161162805
full,once,3.6355573215794417,0.9604086845466155
full,once,3.7293034174274737,0.9619959861339172
full,once,3.7695646652822865,0.9635832877212188
full,once,3.8396217951833926,0.9652253238460134
full,once,3.841367115728845,0.9668673599708083
full,once,3.8424266274058554,0.968509396095603
full,once,3.8938875770088326,0.9702730645259381
full,once,3.979509299376586,0.9719151006507328
full,once,4.011923500482935,0.9735024022380344
full,once,4.017680478841503,0.975089703825336
full,once,4.050754341192614,0.9767317399501309
full,once,4.0696826556532635,0.9783737760749255
full,once,4.106882067671075,0.9799610776622271
full,once,4.228967063200905,0.9817247460925621
full,once,4.303108620157575,0.9834884145228973
full,once,4.36628363046316,0.985130450647692
full,once,4.399612375096277,0.9867177522349936
full,once,4.4290283581089245,0.9883050538222952
full,once,4.564086221065202,0.98994708994709
full,once,4.62831569342056,0.9915343915343916
full,once,4.67585289741313,0.9931216931216932
full,once,4.712303491318437,0.9947089947089948
full,once,4.726749930627256,0.9964726631393298
full,once,5.255424841197872,0.9982363315696648
full,once,5.270286876532773,1.0
full,once,17.0,1.0
full,od_baseline,0.9,0.0
full,od_baseline,1.0,0.0836628776681984
full,od_baseline,1.0008631604515734,0.0854454088624943
full,od_baseline,1.0010872750715707,0.08711207552916096
full,od_baseline,1.001880480920149,0.08877874219582764
full,od_baseline,1.0024491598607408,0.09056127339012353
full,od_baseline,1.0040580923694804,0.09223631526617042
full,od_baseline,1.004406725599741,0.09391135714221732
full,od_baseline,1.0048639053402175,0.09558639901826423
full,od_baseline,1.0054636647915516,0.09736893021256014
full,od_baseline,1.0073012261594096,0.09915146140685603
full,od_baseline,1.0110507412215877,0.1008181280735227
full,od_baseline,1.0133075800624733,0.1026006592678186
full,od_baseline,1.0134138469068774,0.10426732593448527
full,od_baseline,1.0136336426231918,0.10593399260115192
full,od_baseline,1.0139889143409553,0.10771652379544783
full,od_baseline,1.0142846897664328,0.10939156567149473
full,od_baseline,1.0148685445245587,0.11105823233816141
full,od_baseline,1.0149504061743377,0.1128407635324573
full,od_baseline,1.0155045410127737,0.11450743019912396
full,od_baseline,1.0157046953785156,0.11618247207517086
full,od_baseline,1.0197168400460568,0.11785751395121775
full,od_baseline,1.0212360034373837,0.11964004514551367
full,od_baseline,1.022713143271216,0.12142257633980957
full,od_baseline,1.0228559964870902,0.12309761821585648
full,od_baseline,1.0233851795029145,0.12488014941015237
full,od_baseline,1.0251193202426967,0.12655519128619927
full,od_baseline,1.027229858085127,0.12822185795286592
full,od_baseline,1.0276509995204277,0.13000438914716184
full,od_baseline,1.0287793184535905,0.1316710558138285
full,od_baseline,1.028849419582171,0.1333460976898754
full,od_baseline,1.0305989924603034,0.1351286288841713
full,od_baseline,1.0307973865679212,0.1368036707602182
full,od_baseline,1.0311620279340556,0.1384703374268849
full,od_baseline,1.0313241828588173,0.14025286862118078
full,od_baseline,1.0317653664466926,0.14203539981547667
full,od_baseline,1.0319462574886629,0.14381793100977258
full,od_baseline,1.0326923807361037,0.14549297288581947
full,od_baseline,1.0335922961038977,0.14727550408011536
full,od_baseline,1.0339023373329164,0.14895054595616228
full,od_baseline,1.0341335588765606,0.15073307715045817
full,od_baseline,1.0362560656557533,0.15240811902650508
full,od_baseline,1.0367530399049532,0.15419065022080097
full,od_baseline,1.036838787268559,0.1558656920968479
full,od_baseline,1.0369996703838735,0.15753235876351454
full,od_baseline,1.0371275306607377,0.15919902543018122
full,od_baseline,1.0371974616009605,0.1609815566244771
full,od_baseline,1.0377446164224082,0.16264822329114378
full,od_baseline,1.0379931472962567,0.16443075448543967
full,od_baseline,1.038184419977742,0.1662132856797356
full,od_baseline,1.0383998332232296,0.16788832755578245
full,od_baseline,1.0385121336017,0.16956336943182937
full,od_baseline,1.0390440949518591,0.17123003609849605
full,od_baseline,1.0393809784034311,0.17290507797454294
full,od_baseline,1.0399443407617286,0.17457174464120961
full,od_baseline,1.0408397110072654,0.17624678651725653
full,od_baseline,1.0415128248351302,0.17792182839330342
full,od_baseline,1.0420311666119668,0.17970435958759934
full,od_baseline,1.0423933723351826,0.18137102625426602
full,od_baseline,1.0429921885264914,0.18304606813031288
full,od_baseline,1.043378876865489,0.1847211100063598
full,od_baseline,1.0436139715090267,0.18638777667302645
full,od_baseline,1.0436385907584909,0.18806281854907336
full,od_baseline,1.0438448436489365,0.18973786042512028
full,od_baseline,1.0449189437656168,0.19152039161941614
full,od_baseline,1.0464824648882334,0.19318705828608285
full,od_baseline,1.0469554517077266,0.19485372495274947
full,od_baseline,1.047026850491697,0.19652039161941617
full,od_baseline,1.0473512293048797,0.19819543349546306
full,od_baseline,1.0482339601081276,0.19997796468975895
full,od_baseline,1.048469845001404,0.20165300656580584
full,od_baseline,1.0487052784614745,0.2033196732324725
full,od_baseline,1.0487109720760996,0.2049947151085194
full,od_baseline,1.0498396481841203,0.20677724630281533
full,od_baseline,1.0512132154704983,0.20855977749711122
full,od_baseline,1.0513936595034419,0.21034230869140713
full,od_baseline,1.051484022345179,0.21201735056745405
full,od_baseline,1.0553439471912318,0.21369239244350094
full,od_baseline,1.0553565933758444,0.21547492363779686
full,od_baseline,1.0553629405080447,0.21714159030446348
full,od_baseline,1.0564192698923172,0.2188166321805104
full,od_baseline,1.0573129325067083,0.22048329884717707
full,od_baseline,1.0602639387138473,0.22215834072322393
full,od_baseline,1.0616871673735504,0.22394087191751985
full,od_baseline,1.0622088434441497,0.22572340311181574
full,od_baseline,1.062706995562404,0.22739006977848242
full,od_baseline,1.063131457591579,0.2290567364451491
full,od_baseline,1.0640233947962323,0.23073177832119598
full,od_baseline,1.0659056227575099,0.23239844498786266
full,od_baseline,1.0667817998081084,0.23418097618215858
full,od_baseline,1.06733355535052,0.23596350737645447
full,od_baseline,1.068415345723721,0.23763854925250139
full,od_baseline,1.0688032480479557,0.23930521591916806
full,od_baseline,1.0695207936143307,0.24108774711346395
full,od_baseline,1.0705786865660587,0.2427544137801306
full,od_baseline,1.0716025902556885,0.24442945565617746
full,od_baseline,1.0738604036294086,0.24609612232284417
full,od_baseline,1.0742465810063277,0.24787865351714009
full,od_baseline,1.0763829460499614,0.24955369539318695
full,od_baseline,1.0768166961638286,0.2512287372692339
full,od_baseline,1.0783373252637887,0.25289540393590054
full,od_baseline,1.080880687979939,0.25456207060256725
full,od_baseline,1.0836698921790162,0.25622873726923384
full,od_baseline,1.0860329967607232,0.25789540393590055
full,od_baseline,1.0870096031373029,0.25957044581194744
full,od_baseline,1.089469851335278,0.2613529770062433
full,od_baseline,1.0918742479861947,0.2630280188822902
full,od_baseline,1.0937984658827296,0.2647030607583371
full,od_baseline,1.093833551585001,0.2663697274250038
full,od_baseline,1.0963145880699117,0.26803639409167046
full,od_baseline,1.0973918034103127,0.2697030607583371
full,od_baseline,1.097841665017008,0.27148559195263305
full,od_baseline,1.1345747972276334,0.27326812314692894
full,od_baseline,1.1356929716604425,0.27494316502297583
full,od_baseline,1.1473942122251188,0.27660983168964254
full,od_baseline,1.1566188597374085,0.2783923628839384
full,od_baseline,1.1575350430849156,0.2800590295506051
full,od_baseline,1.1750156199455895,0.281734071426652
full,od_baseline,1.1837710912522872,0.2834007380933186
full,od_baseline,1.1841002405877545,0.28507577996936556
full,od_baseline,1.1855291056518678,0.28675082184541245
full,od_baseline,1.1992585952833754,0.28853335303970834
full,od_baseline,1.1997163295844886,0.29020001970637505
full,od_baseline,1.2038212499984755,0.29187506158242194
full,od_baseline,1.2060391410818738,0.2935417282490886
full,od_baseline,1.2185581858693082,0.29521677012513553
full,od_baseline,1.2209561475628439,0.2968834367918021
full,od_baseline,1.2305632274693423,0.29855010345846883
full,od_baseline,1.2466149086804017,0.3002251453345157
full,od_baseline,1.2504044763740922,0.3019001872105626
full,od_baseline,1.251004499010637,0.30357522908660955
full,od_baseline,1.2522738400012903,0.30524189575327615
full,od_baseline,1.259281546436473,0.30690856241994285
full,od_baseline,1.2619244038818742,0.30869109361423874
full,od_baseline,1.2775174601277455,0.31047362480853463
full,od_baseline,1.2823181445162914,0.3121486666845816
full,od_baseline,1.293217085637786,0.31382370856062847
full,od_baseline,1.3009790967705186,0.3154903752272951
full,od_baseline,1.3042865716599845,0.317272906421591
full,od_baseline,1.3081219941223083,0.3189395730882577
full,od_baseline,1.3142046588713365,0.3207221042825536
full,od_baseline,1.3184904058965354,0.3225046354768495
full,od_baseline,1.3206537005132313,0.3241796773528964
full,od_baseline,1.3212349621146704,0.3258463440195631
full,od_baseline,1.3325894445186457,0.32762887521385897
full,od_baseline,1.3584863846234545,0.32930391708990586
full,od_baseline,1.3645277406170002,0.3309789589659528
full,od_baseline,1.3658768478067869,0.33276149016024864
full,od_baseline,1.368226457445938,0.3344365320362956
full,od_baseline,1.3747564659803462,0.3361031987029623
full,od_baseline,1.3782307390745145,0.3377698653696289
full,od_baseline,1.3827357146957089,0.33943653203629554
full,od_baseline,1.3848313375746346,0.3411115739123425
full,od_baseline,1.388344565406613,0.34289410510663837
full,od_baseline,1.3939210210611808,0.34456914698268526
full,od_baseline,1.4020442786360707,0.34635167817698115
full,od_baseline,1.4079838361635855,0.34802672005302804
full,od_baseline,1.4251499148812639,0.34969338671969474
full,od_baseline,1.4314999671640967,0.35136842859574163
full,od_baseline,1.4346200907042097,0.3531509597900375
full,od_baseline,1.435207183331959,0.35482600166608447
full,od_baseline,1.4388829788252728,0.35660853286038036
full,od_baseline,1.4421632882999638,0.3583910640546762
full,od_baseline,1.4464238236341402,0.36005773072134284
full,od_baseline,1.447914144659493,0.36184026191563873
full,od_baseline,1.4539801710287694,0.3635153037916857
full,od_baseline,1.4571655834409525,0.3652978349859816
full,od_baseline,1.4571814774836125,0.3669645016526482
full,od_baseline,1.4579912488840174,0.3686311683193149
full,od_baseline,1.463390386417918,0.37041369951361086
full,od_baseline,1.4678249116048927,0.3720887413896577
full,od_baseline,1.4775655179790084,0.37387127258395364
full,od_baseline,1.4843653473120553,0.3755463144600005
full,od_baseline,1.485970561473943,0.3772213563360474
full,od_baseline,1.4888904414866315,0.37888802300271407
full,od_baseline,1.489377464180574,0.38067055419700996
full,od_baseline,1.489833530649082,0.3823455960730569
full,od_baseline,1.4909780415620701,0.3840206379491038
full,od_baseline,1.4950388292066472,0.38568730461577044
full,od_baseline,1.4989561196470569,0.38735397128243715
full,od_baseline,1.4990708191645667,0.38913650247673304
full,od_baseline,1.5,0.38913650247673304
full,od_baseline,1.5021944794512674,0.39080316914339974
full,od_baseline,1.5085337756329507,0.39247821101944663
full,od_baseline,1.5114120573667669,0.3941448776861132
full,od_baseline,1.5133279534508872,0.39581991956216017
full,od_baseline,1.5139334477757014,0.3976024507564561
full,od_baseline,1.5174741360278285,0.3992691174231227
full,od_baseline,1.5176104489434707,0.40094415929916966
full,od_baseline,1.522229143422608,0.4026108259658363
full,od_baseline,1.5249803599794869,0.4043933571601322
full,od_baseline,1.525426340517576,0.40617588835442814
full,od_baseline,1.5262233169123465,0.4078509302304751
full,od_baseline,1.5338379065108854,0.4096334614247709
full,od_baseline,1.5346527455325951,0.41130850330081775
full,od_baseline,1.535140625060227,0.4129835451768647
full,od_baseline,1.537540435981581,0.41465858705291164
full,od_baseline,1.5385191548627397,0.41633362892895853
full,od_baseline,1.5389384589224673,0.4180086708050054
full,od_baseline,1.5439929544352595,0.4197912019993013
full,od_baseline,1.544337998958751,0.42145786866596796
full,od_baseline,1.5465714361125382,0.4231329105420149
full,od_baseline,1.5489068462153304,0.4247995772086816
full,od_baseline,1.550310573080523,0.4265821084029775
full,od_baseline,1.5514208463344061,0.4282571502790244
full,od_baseline,1.5585686851607696,0.4299321921550712
full,od_baseline,1.5597893104373168,0.4316072340311181
full,od_baseline,1.5687565907897454,0.4332822759071651
full,od_baseline,1.5719449336201303,0.43494894257383176
full,od_baseline,1.5720946557449254,0.4367314737681276
full,od_baseline,1.5732739568650613,0.4383981404347943
full,od_baseline,1.5747528774063144,0.4400731823108412
full,od_baseline,1.5793208465332391,0.4417398489775078
full,od_baseline,1.5793995933037335,0.44352238017180373
full,od_baseline,1.5840310701747395,0.4453049113660996
full,od_baseline,1.5867817777442095,0.44697995324214657
full,od_baseline,1.5880177657692942,0.44876248443644245
full,od_baseline,1.5883720886771822,0.45043752631248934
full,od_baseline,1.5886664488206284,0.45222005750678523
full,od_baseline,1.5907884860346335,0.4538950993828322
full,od_baseline,1.59110579514441,0.45557014125887907
full,od_baseline,1.5914023303099833,0.45735267245317496
